lsoa,reports,unique_users,average_per_user
E01000115,1,1,1.0
E01000116,7,4,1.75
E01000117,5,4,1.25
E01000118,1,1,1.0
E01000119,1,1,1.0
E01000120,1,1,1.0
E01000121,3,3,1.0
E01000122,1,1,1.0
E01000123,2,2,1.0
E01000124,2,2,1.0
E01000125,2,2,1.0
E01000127,5,5,1.0
E01000128,3,3,1.0
E01000129,2,2,1.0
E01000131,6,5,1.2
E01000132,1,1,1.0
E01000134,1,1,1.0
E01000136,6,5,1.2
E01000137,4,3,1.3333333333333333
E01000138,5,3,1.6666666666666667
E01000139,4,4,1.0
E01000140,1,1,1.0
E01000141,4,4,1.0
E01000142,2,1,2.0
E01000143,2,2,1.0
E01000144,5,4,1.25
E01000147,1,1,1.0
E01000148,2,2,1.0
E01000150,1,1,1.0
E01000152,2,2,1.0
E01000153,4,3,1.3333333333333333
E01000155,4,3,1.3333333333333333
E01000156,3,3,1.0
E01000157,2,1,2.0
E01000159,5,3,1.6666666666666667
E01000160,4,4,1.0
E01000161,1,1,1.0
E01000162,2,1,2.0
E01000164,2,2,1.0
E01000166,6,3,2.0
E01000167,3,3,1.0
E01000168,3,3,1.0
E01000169,1,1,1.0
E01000171,4,3,1.3333333333333333
E01000173,2,2,1.0
E01000174,3,3,1.0
E01000175,4,4,1.0
E01000178,2,2,1.0
E01000179,2,2,1.0
E01000180,3,3,1.0
E01000181,3,3,1.0
E01000182,1,1,1.0
E01000183,2,2,1.0
E01000184,1,1,1.0
E01000185,1,1,1.0
E01000188,2,2,1.0
E01000190,2,2,1.0
E01000191,4,4,1.0
E01000192,3,3,1.0
E01000193,3,3,1.0
E01000194,5,4,1.25
E01000195,3,2,1.5
E01000196,2,2,1.0
E01000197,5,5,1.0
E01000198,3,3,1.0
E01000199,2,2,1.0
E01000200,1,1,1.0
E01000201,1,1,1.0
E01000202,1,1,1.0
E01000205,8,6,1.3333333333333333
E01000206,3,2,1.5
E01000207,1,1,1.0
E01000208,1,1,1.0
E01000210,4,4,1.0
E01000211,4,4,1.0
E01000212,4,4,1.0
E01000215,1,1,1.0
E01000220,2,2,1.0
E01000221,3,2,1.5
E01000222,2,2,1.0
E01000223,2,2,1.0
E01000224,3,3,1.0
E01000226,1,1,1.0
E01000227,5,4,1.25
E01000231,6,6,1.0
E01000232,5,4,1.25
E01000233,3,3,1.0
E01000234,4,4,1.0
E01000236,2,2,1.0
E01000237,3,3,1.0
E01000238,1,1,1.0
E01000239,4,4,1.0
E01000240,1,1,1.0
E01000241,9,7,1.2857142857142858
E01000242,1,1,1.0
E01000243,5,4,1.25
E01000244,1,1,1.0
E01000245,2,2,1.0
E01000246,3,3,1.0
E01000247,2,2,1.0
E01000248,2,2,1.0
E01000249,7,6,1.1666666666666667
E01000250,3,2,1.5
E01000251,3,3,1.0
E01000252,1,1,1.0
E01000253,4,4,1.0
E01000254,2,2,1.0
E01000256,4,3,1.3333333333333333
E01000258,2,2,1.0
E01000259,2,2,1.0
E01000260,4,2,2.0
E01000261,1,1,1.0
E01000262,4,4,1.0
E01000263,7,6,1.1666666666666667
E01000264,5,3,1.6666666666666667
E01000265,2,2,1.0
E01000266,3,3,1.0
E01000267,6,3,2.0
E01000268,2,2,1.0
E01000269,2,2,1.0
E01000271,2,2,1.0
E01000272,1,1,1.0
E01000273,5,5,1.0
E01000274,1,1,1.0
E01000275,2,2,1.0
E01000276,2,2,1.0
E01000277,1,1,1.0
E01000278,1,1,1.0
E01000279,1,1,1.0
E01000280,2,1,2.0
E01000281,1,1,1.0
E01000282,4,3,1.3333333333333333
E01000283,6,5,1.2
E01000284,4,4,1.0
E01000286,2,2,1.0
E01000287,1,1,1.0
E01000288,3,3,1.0
E01000289,3,2,1.5
E01000290,2,2,1.0
E01000293,2,2,1.0
E01000294,1,1,1.0
E01000295,2,2,1.0
E01000296,1,1,1.0
E01000297,1,1,1.0
E01000298,2,2,1.0
E01000299,4,4,1.0
E01000300,1,1,1.0
E01000301,2,2,1.0
E01000302,1,1,1.0
E01000303,2,2,1.0
E01000304,2,2,1.0
E01000305,3,3,1.0
E01000306,2,2,1.0
E01000307,2,2,1.0
E01000309,5,4,1.25
E01000310,4,3,1.3333333333333333
E01000311,3,3,1.0
E01000312,3,1,3.0
E01000314,4,4,1.0
E01000315,3,3,1.0
E01000316,2,2,1.0
E01000317,2,1,2.0
E01000318,2,2,1.0
E01000319,1,1,1.0
E01000320,3,3,1.0
E01000321,1,1,1.0
E01000322,1,1,1.0
E01000323,7,7,1.0
E01000324,1,1,1.0
E01000645,11,5,2.2
E01000646,6,6,1.0
E01000647,4,4,1.0
E01000648,6,4,1.5
E01000649,2,2,1.0
E01000650,4,4,1.0
E01000651,6,6,1.0
E01000653,3,3,1.0
E01000654,11,11,1.0
E01000655,4,4,1.0
E01000656,6,6,1.0
E01000657,2,2,1.0
E01000658,2,2,1.0
E01000659,5,5,1.0
E01000661,8,6,1.3333333333333333
E01000662,1,1,1.0
E01000663,3,3,1.0
E01000664,6,6,1.0
E01000665,7,5,1.4
E01000666,5,5,1.0
E01000667,7,6,1.1666666666666667
E01000668,15,7,2.142857142857143
E01000669,2,2,1.0
E01000670,13,10,1.3
E01000671,4,4,1.0
E01000672,8,6,1.3333333333333333
E01000673,3,3,1.0
E01000674,2,2,1.0
E01000675,9,6,1.5
E01000676,13,12,1.0833333333333333
E01000677,13,12,1.0833333333333333
E01000678,2,2,1.0
E01000679,7,7,1.0
E01000680,11,9,1.2222222222222223
E01000681,4,3,1.3333333333333333
E01000682,5,5,1.0
E01000683,10,9,1.1111111111111112
E01000684,3,3,1.0
E01000685,9,8,1.125
E01000686,4,3,1.3333333333333333
E01000687,3,3,1.0
E01000688,3,3,1.0
E01000689,2,2,1.0
E01000690,4,4,1.0
E01000691,3,3,1.0
E01000692,3,3,1.0
E01000693,6,6,1.0
E01000694,3,3,1.0
E01000695,4,4,1.0
E01000696,1,1,1.0
E01000697,2,1,2.0
E01000698,6,3,2.0
E01000699,42,10,4.2
E01000700,15,13,1.1538461538461537
E01000701,7,5,1.4
E01000702,6,5,1.2
E01000703,9,5,1.8
E01000704,12,6,2.0
E01000705,19,6,3.1666666666666665
E01000706,1,1,1.0
E01000707,7,7,1.0
E01000708,2,2,1.0
E01000709,3,3,1.0
E01000710,5,5,1.0
E01000711,1,1,1.0
E01000712,8,8,1.0
E01000713,6,5,1.2
E01000714,10,8,1.25
E01000715,7,7,1.0
E01000717,5,4,1.25
E01000718,2,2,1.0
E01000719,9,7,1.2857142857142858
E01000720,30,20,1.5
E01000721,3,2,1.5
E01000722,14,8,1.75
E01000723,5,4,1.25
E01000724,9,5,1.8
E01000725,19,12,1.5833333333333333
E01000726,2,2,1.0
E01000727,9,5,1.8
E01000728,3,3,1.0
E01000729,19,4,4.75
E01000730,26,7,3.7142857142857144
E01000731,2,2,1.0
E01000732,1,1,1.0
E01000733,4,4,1.0
E01000734,5,3,1.6666666666666667
E01000735,5,3,1.6666666666666667
E01000736,4,3,1.3333333333333333
E01000737,14,3,4.666666666666667
E01000738,4,4,1.0
E01000739,18,3,6.0
E01000740,20,10,2.0
E01000741,7,5,1.4
E01000742,6,5,1.2
E01000743,27,6,4.5
