period,LAD,SHEF_B,report_count,user_count,average
2017-3,E06000001,Dog Fouling,1,1,1.0
2017-3,E06000001,Other,1,1,1.0
2017-3,E06000001,Parking,1,1,1.0
2017-3,E06000001,Road Surface Defects,1,1,1.0
2017-3,E06000001,Rubbish,1,1,1.0
2017-3,E06000002,Dog Fouling,1,1,1.0
2017-3,E06000002,Open Spaces/Parks,1,1,1.0
2017-3,E06000002,Other,1,1,1.0
2017-3,E06000002,Parking,1,1,1.0
2017-3,E06000002,Road Surface Defects,2,2,1.0
2017-3,E06000002,Rubbish,4,1,4.0
2017-3,E06000002,Street Lights,1,1,1.0
2017-3,E06000003,Dog Fouling,1,1,1.0
2017-3,E06000003,Open Spaces/Parks,1,1,1.0
2017-3,E06000003,Other,2,1,2.0
2017-3,E06000003,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-3,E06000003,Parking,1,1,1.0
2017-3,E06000003,Road Safety,3,3,1.0
2017-3,E06000003,Road Surface Defects,1,1,1.0
2017-3,E06000003,Rubbish,5,4,1.25
2017-3,E06000003,Street Lights,1,1,1.0
2017-3,E06000004,Abandoned Vehicles,3,2,1.5
2017-3,E06000004,Dog Fouling,2,2,1.0
2017-3,E06000004,Highways Enquiries,4,4,1.0
2017-3,E06000004,Incivilities,3,2,1.5
2017-3,E06000004,Other,6,6,1.0
2017-3,E06000004,Parking,1,1,1.0
2017-3,E06000004,Pavement /Footway Defects,5,5,1.0
2017-3,E06000004,Road Safety,2,2,1.0
2017-3,E06000004,Road Surface Defects,3,3,1.0
2017-3,E06000004,Rubbish,9,9,1.0
2017-3,E06000004,Street Furniture,1,1,1.0
2017-3,E06000004,Street Lights,6,6,1.0
2017-3,E06000005,Highways Enquiries,1,1,1.0
2017-3,E06000005,Other,1,1,1.0
2017-3,E06000005,Pavement /Footway Defects,1,1,1.0
2017-3,E06000005,Road Surface Defects,3,1,3.0
2017-3,E06000005,Rubbish,3,2,1.5
2017-3,E06000005,Street Lights,1,1,1.0
2017-3,E06000006,Dog Fouling,2,1,2.0
2017-3,E06000006,Other,2,2,1.0
2017-3,E06000006,Road Safety,1,1,1.0
2017-3,E06000006,Road Surface Defects,2,2,1.0
2017-3,E06000006,Rubbish,4,2,2.0
2017-3,E06000007,Abandoned Vehicles,1,1,1.0
2017-3,E06000007,Highways Enquiries,2,2,1.0
2017-3,E06000007,Open Spaces/Parks,3,2,1.5
2017-3,E06000007,Other,2,2,1.0
2017-3,E06000007,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-3,E06000007,Parking,1,1,1.0
2017-3,E06000007,Road Surface Defects,11,7,1.5714285714285714
2017-3,E06000008,Abandoned Vehicles,3,3,1.0
2017-3,E06000008,Highways Enquiries,6,6,1.0
2017-3,E06000008,Incivilities,1,1,1.0
2017-3,E06000008,Open Spaces/Parks,2,2,1.0
2017-3,E06000008,Other,2,2,1.0
2017-3,E06000008,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-3,E06000008,Parking,2,2,1.0
2017-3,E06000008,Road Safety,3,2,1.5
2017-3,E06000008,Road Surface Defects,9,8,1.125
2017-3,E06000008,Rubbish,18,15,1.2
2017-3,E06000008,Street Lights,1,1,1.0
2017-3,E06000009,Dog Fouling,3,3,1.0
2017-3,E06000009,Other,3,3,1.0
2017-3,E06000009,Parking,2,2,1.0
2017-3,E06000009,Road Surface Defects,4,4,1.0
2017-3,E06000009,Rubbish,5,4,1.25
2017-3,E06000009,Street Lights,1,1,1.0
2017-3,E06000010,Bin Replacement,1,1,1.0
2017-3,E06000010,Bus Stops Damage,2,2,1.0
2017-3,E06000010,Highways Enquiries,5,4,1.25
2017-3,E06000010,Incivilities,7,1,7.0
2017-3,E06000010,Other,4,3,1.3333333333333333
2017-3,E06000010,Parking,2,2,1.0
2017-3,E06000010,Pavement /Footway Defects,4,2,2.0
2017-3,E06000010,Road Safety,2,2,1.0
2017-3,E06000010,Road Surface Defects,4,4,1.0
2017-3,E06000010,Rubbish,39,9,4.333333333333333
2017-3,E06000010,Street Lights,44,2,22.0
2017-3,E06000011,Abandoned Vehicles,3,2,1.5
2017-3,E06000011,Drainage,11,5,2.2
2017-3,E06000011,Highways Enquiries,12,6,2.0
2017-3,E06000011,Incivilities,16,2,8.0
2017-3,E06000011,Other,4,4,1.0
2017-3,E06000011,Parking,3,2,1.5
2017-3,E06000011,Pavement /Footway Defects,5,4,1.25
