period,LAD,SHEF_B_CODE,report_count,user_count,average
2007-2,E06000001,B16,1,1,1.0
2007-2,E06000010,B16,2,2,1.0
2007-2,E06000011,B16,2,2,1.0
2007-2,E06000015,B16,1,1,1.0
2007-2,E06000016,B16,1,1,1.0
2007-2,E06000019,B16,1,1,1.0
2007-2,E06000022,B16,12,3,4.0
2007-2,E06000027,B16,1,1,1.0
2007-2,E06000040,B16,1,1,1.0
2007-2,E06000043,B16,17,16,1.0625
2007-2,E06000045,B16,4,4,1.0
2007-2,E06000046,B16,1,1,1.0
2007-2,E06000047,B16,4,2,2.0
2007-2,E06000050,B16,1,1,1.0
2007-2,E06000052,B16,1,1,1.0
2007-2,E06000054,B16,4,4,1.0
2007-2,E06000055,B16,1,1,1.0
2007-2,E06000056,B16,4,3,1.3333333333333333
2007-2,E07000008,B16,1,1,1.0
2007-2,E07000012,B16,5,4,1.25
2007-2,E07000030,B16,1,1,1.0
2007-2,E07000035,B16,2,2,1.0
2007-2,E07000037,B16,1,1,1.0
2007-2,E07000071,B16,1,1,1.0
2007-2,E07000078,B16,2,2,1.0
2007-2,E07000081,B16,1,1,1.0
2007-2,E07000093,B16,1,1,1.0
2007-2,E07000094,B16,3,3,1.0
2007-2,E07000138,B16,1,1,1.0
2007-2,E07000139,B16,2,2,1.0
2007-2,E07000141,B16,1,1,1.0
2007-2,E07000165,B16,2,2,1.0
2007-2,E07000169,B16,1,1,1.0
2007-2,E07000175,B16,2,1,2.0
2007-2,E07000178,B16,1,1,1.0
2007-2,E07000180,B16,4,2,2.0
2007-2,E07000198,B16,1,1,1.0
2007-2,E07000203,B16,1,1,1.0
2007-2,E07000207,B16,6,2,3.0
2007-2,E07000209,B16,1,1,1.0
2007-2,E07000210,B16,1,1,1.0
2007-2,E07000211,B16,1,1,1.0
2007-2,E07000213,B16,3,1,3.0
2007-2,E07000216,B16,2,1,2.0
2007-2,E07000217,B16,2,2,1.0
2007-2,E07000224,B16,1,1,1.0
2007-2,E07000244,B16,1,1,1.0
2007-2,E08000003,B16,1,1,1.0
2007-2,E08000004,B16,1,1,1.0
2007-2,E08000006,B16,1,1,1.0
2007-2,E08000007,B16,1,1,1.0
2007-2,E08000009,B16,1,1,1.0
2007-2,E08000012,B16,1,1,1.0
2007-2,E08000016,B16,3,3,1.0
2007-2,E08000019,B16,1,1,1.0
2007-2,E08000024,B16,1,1,1.0
2007-2,E08000025,B16,6,5,1.2
2007-2,E08000032,B16,3,2,1.5
2007-2,E08000034,B16,1,1,1.0
2007-2,E08000035,B16,1,1,1.0
2007-2,E08000037,B16,2,2,1.0
2007-2,E09000003,B16,3,3,1.0
2007-2,E09000005,B16,2,2,1.0
2007-2,E09000007,B16,6,5,1.2
2007-2,E09000008,B16,1,1,1.0
2007-2,E09000009,B16,6,3,2.0
2007-2,E09000012,B16,1,1,1.0
2007-2,E09000014,B16,3,3,1.0
2007-2,E09000018,B16,2,2,1.0
2007-2,E09000019,B16,6,4,1.5
2007-2,E09000020,B16,1,1,1.0
2007-2,E09000022,B16,9,7,1.2857142857142858
2007-2,E09000024,B16,1,1,1.0
2007-2,E09000025,B16,2,2,1.0
2007-2,E09000028,B16,3,3,1.0
2007-2,E09000030,B16,3,3,1.0
2007-2,E09000031,B16,2,2,1.0
2007-2,E09000032,B16,6,4,1.5
2007-2,S12000029,B16,1,1,1.0
2007-2,S12000038,B16,3,3,1.0
2007-2,S12000049,B16,7,5,1.4
2007-2,S12000050,B16,3,2,1.5
2007-2,W06000013,B16,2,1,2.0
2007-2,W06000022,B16,1,1,1.0
