period,LAD,SHEF_B,report_count,user_count,average
2011-9,E06000002,Overgrown/Fallen Veg/Trees,2,1,2.0
2011-9,E06000002,Pavement /Footway Defects,1,1,1.0
2011-9,E06000002,Street Lights,4,3,1.3333333333333333
2011-9,E06000003,Highways Enquiries,2,2,1.0
2011-9,E06000003,Rubbish,1,1,1.0
2011-9,E06000004,Highways Enquiries,1,1,1.0
2011-9,E06000004,Open Spaces/Parks,2,1,2.0
2011-9,E06000004,Other,1,1,1.0
2011-9,E06000004,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000004,Street Furniture,1,1,1.0
2011-9,E06000004,Street Lights,4,1,4.0
2011-9,E06000005,Open Spaces/Parks,1,1,1.0
2011-9,E06000005,Other,1,1,1.0
2011-9,E06000005,Road Surface Defects,1,1,1.0
2011-9,E06000006,Dog Fouling,1,1,1.0
2011-9,E06000006,Open Spaces/Parks,1,1,1.0
2011-9,E06000006,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000006,Parking,1,1,1.0
2011-9,E06000006,Rubbish,1,1,1.0
2011-9,E06000006,Street Lights,1,1,1.0
2011-9,E06000007,Highways Enquiries,2,1,2.0
2011-9,E06000007,Open Spaces/Parks,1,1,1.0
2011-9,E06000007,Road Surface Defects,3,3,1.0
2011-9,E06000007,Rubbish,2,2,1.0
2011-9,E06000007,Street Lights,8,5,1.6
2011-9,E06000008,Open Spaces/Parks,1,1,1.0
2011-9,E06000008,Other,3,2,1.5
2011-9,E06000008,Pavement /Footway Defects,3,2,1.5
2011-9,E06000008,Rubbish,6,5,1.2
2011-9,E06000008,Street Lights,3,2,1.5
2011-9,E06000009,Abandoned Vehicles,1,1,1.0
2011-9,E06000009,Highways Enquiries,4,2,2.0
2011-9,E06000009,Incivilities,1,1,1.0
2011-9,E06000009,Other,6,4,1.5
2011-9,E06000009,Pavement /Footway Defects,2,2,1.0
2011-9,E06000009,Road Safety,2,2,1.0
2011-9,E06000009,Road Surface Defects,1,1,1.0
2011-9,E06000009,Rubbish,3,3,1.0
2011-9,E06000009,Street Lights,3,3,1.0
2011-9,E06000010,Highways Enquiries,1,1,1.0
2011-9,E06000010,Pavement /Footway Defects,3,2,1.5
2011-9,E06000010,Rubbish,1,1,1.0
2011-9,E06000011,Abandoned Vehicles,1,1,1.0
2011-9,E06000011,Dog Fouling,1,1,1.0
2011-9,E06000011,Highways Enquiries,4,4,1.0
2011-9,E06000011,Overgrown/Fallen Veg/Trees,2,2,1.0
2011-9,E06000011,Pavement /Footway Defects,1,1,1.0
2011-9,E06000011,Road Surface Defects,1,1,1.0
2011-9,E06000011,Rubbish,2,2,1.0
2011-9,E06000011,Street Lights,1,1,1.0
2011-9,E06000012,Other,1,1,1.0
2011-9,E06000012,Parking,1,1,1.0
2011-9,E06000012,Road Safety,1,1,1.0
2011-9,E06000012,Road Surface Defects,1,1,1.0
2011-9,E06000013,Other,1,1,1.0
2011-9,E06000013,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000013,Street Lights,1,1,1.0
2011-9,E06000014,Highways Enquiries,2,2,1.0
2011-9,E06000014,Parking,1,1,1.0
2011-9,E06000014,Road Surface Defects,2,2,1.0
2011-9,E06000014,Street Lights,3,3,1.0
2011-9,E06000015,Other,1,1,1.0
2011-9,E06000015,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000015,Pavement /Footway Defects,1,1,1.0
2011-9,E06000015,Road Safety,1,1,1.0
2011-9,E06000015,Rubbish,3,2,1.5
2011-9,E06000016,Highways Enquiries,2,2,1.0
2011-9,E06000016,Pavement /Footway Defects,1,1,1.0
2011-9,E06000016,Rubbish,2,2,1.0
2011-9,E06000016,Street Lights,1,1,1.0
2011-9,E06000017,Dog Fouling,1,1,1.0
2011-9,E06000018,Dog Fouling,1,1,1.0
2011-9,E06000018,Incivilities,4,2,2.0
2011-9,E06000018,Pavement /Footway Defects,1,1,1.0
2011-9,E06000018,Road Safety,1,1,1.0
2011-9,E06000018,Rubbish,3,3,1.0
2011-9,E06000018,Street Lights,1,1,1.0
2011-9,E06000019,Incivilities,1,1,1.0
2011-9,E06000019,Open Spaces/Parks,1,1,1.0
2011-9,E06000019,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000019,Pavement /Footway Defects,1,1,1.0
2011-9,E06000019,Right of Way,1,1,1.0
2011-9,E06000019,Road Safety,1,1,1.0
2011-9,E06000019,Road Surface Defects,1,1,1.0
2011-9,E06000019,Rubbish,1,1,1.0
2011-9,E06000019,Street Lights,2,2,1.0
2011-9,E06000020,Pavement /Footway Defects,3,2,1.5
2011-9,E06000020,Road Surface Defects,1,1,1.0
2011-9,E06000020,Rubbish,2,2,1.0
2011-9,E06000020,Street Lights,1,1,1.0
2011-9,E06000021,Dog Fouling,4,3,1.3333333333333333
2011-9,E06000021,Highways Enquiries,5,1,5.0
2011-9,E06000021,Open Spaces/Parks,3,1,3.0
2011-9,E06000021,Other,2,2,1.0
2011-9,E06000021,Pavement /Footway Defects,1,1,1.0
2011-9,E06000021,Road Surface Defects,4,4,1.0
2011-9,E06000021,Rubbish,6,5,1.2
2011-9,E06000022,Road Safety,2,2,1.0
2011-9,E06000022,Road Surface Defects,2,2,1.0
2011-9,E06000023,Abandoned Vehicles,3,3,1.0
2011-9,E06000023,Bus Stops Damage,1,1,1.0
2011-9,E06000023,Highways Enquiries,9,8,1.125
2011-9,E06000023,Incivilities,1,1,1.0
2011-9,E06000023,Other,5,5,1.0
2011-9,E06000023,Parking,2,2,1.0
2011-9,E06000023,Pavement /Footway Defects,4,4,1.0
2011-9,E06000023,Road Safety,1,1,1.0
2011-9,E06000023,Road Surface Defects,6,5,1.2
2011-9,E06000023,Rubbish,8,8,1.0
2011-9,E06000024,Abandoned Vehicles,1,1,1.0
2011-9,E06000024,Highways Enquiries,3,2,1.5
2011-9,E06000024,Other,1,1,1.0
2011-9,E06000024,Parking,2,1,2.0
2011-9,E06000024,Pavement /Footway Defects,1,1,1.0
2011-9,E06000024,Road Safety,1,1,1.0
2011-9,E06000024,Road Surface Defects,4,3,1.3333333333333333
2011-9,E06000024,Street Lights,1,1,1.0
2011-9,E06000025,Highways Enquiries,4,3,1.3333333333333333
2011-9,E06000025,Parking,1,1,1.0
2011-9,E06000025,Road Surface Defects,5,4,1.25
2011-9,E06000025,Rubbish,1,1,1.0
2011-9,E06000025,Street Lights,2,2,1.0
2011-9,E06000026,Abandoned Vehicles,1,1,1.0
2011-9,E06000026,Highways Enquiries,9,5,1.8
2011-9,E06000026,Parking,4,4,1.0
2011-9,E06000026,Road Surface Defects,5,4,1.25
2011-9,E06000026,Rubbish,2,2,1.0
2011-9,E06000026,Street Lights,1,1,1.0
2011-9,E06000027,Highways Enquiries,1,1,1.0
2011-9,E06000027,Other,1,1,1.0
2011-9,E06000027,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000027,Road Surface Defects,2,2,1.0
2011-9,E06000027,Rubbish,1,1,1.0
2011-9,E06000028,Abandoned Vehicles,1,1,1.0
2011-9,E06000028,Incivilities,5,1,5.0
2011-9,E06000028,Other,2,2,1.0
2011-9,E06000028,Parking,1,1,1.0
2011-9,E06000028,Pavement /Footway Defects,1,1,1.0
2011-9,E06000028,Road Safety,1,1,1.0
2011-9,E06000028,Rubbish,1,1,1.0
2011-9,E06000028,Street Lights,2,2,1.0
2011-9,E06000029,Highways Enquiries,3,3,1.0
2011-9,E06000029,Other,1,1,1.0
2011-9,E06000029,Pavement /Footway Defects,2,2,1.0
2011-9,E06000029,Road Safety,1,1,1.0
2011-9,E06000030,Dog Fouling,1,1,1.0
2011-9,E06000030,Incivilities,1,1,1.0
2011-9,E06000030,Other,1,1,1.0
2011-9,E06000030,Pavement /Footway Defects,1,1,1.0
2011-9,E06000030,Road Surface Defects,2,2,1.0
2011-9,E06000030,Rubbish,1,1,1.0
2011-9,E06000030,Street Lights,1,1,1.0
2011-9,E06000031,Bus Stops Damage,1,1,1.0
2011-9,E06000031,Highways Enquiries,1,1,1.0
2011-9,E06000031,Incivilities,7,2,3.5
2011-9,E06000031,Open Spaces/Parks,1,1,1.0
2011-9,E06000031,Other,2,2,1.0
2011-9,E06000031,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000031,Pavement /Footway Defects,1,1,1.0
2011-9,E06000031,Road Safety,3,1,3.0
2011-9,E06000031,Road Surface Defects,1,1,1.0
2011-9,E06000031,Rubbish,6,4,1.5
2011-9,E06000031,Street Furniture,1,1,1.0
2011-9,E06000031,Street Lights,7,6,1.1666666666666667
2011-9,E06000032,Road Surface Defects,1,1,1.0
2011-9,E06000032,Rubbish,1,1,1.0
2011-9,E06000032,Street Lights,1,1,1.0
2011-9,E06000033,Abandoned Vehicles,1,1,1.0
2011-9,E06000033,Other,11,2,5.5
2011-9,E06000033,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-9,E06000034,Highways Enquiries,1,1,1.0
2011-9,E06000035,Highways Enquiries,1,1,1.0
2011-9,E06000035,Other,2,2,1.0
2011-9,E06000035,Parking,1,1,1.0
2011-9,E06000035,Road Safety,1,1,1.0
