period,LAD,SHEF_B,report_count,user_count,average
2013-6,E06000001,Highways Enquiries,1,1,1.0
2013-6,E06000001,Open Spaces/Parks,1,1,1.0
2013-6,E06000001,Road Safety,1,1,1.0
2013-6,E06000001,Road Surface Defects,2,2,1.0
2013-6,E06000001,Rubbish,1,1,1.0
2013-6,E06000002,Dog Fouling,1,1,1.0
2013-6,E06000002,Open Spaces/Parks,1,1,1.0
2013-6,E06000002,Pavement /Footway Defects,2,2,1.0
2013-6,E06000002,Rubbish,2,1,2.0
2013-6,E06000003,Abandoned Vehicles,1,1,1.0
2013-6,E06000003,Dog Fouling,1,1,1.0
2013-6,E06000003,Parking,1,1,1.0
2013-6,E06000003,Pavement /Footway Defects,1,1,1.0
2013-6,E06000003,Road Safety,1,1,1.0
2013-6,E06000003,Rubbish,1,1,1.0
2013-6,E06000004,Pavement /Footway Defects,1,1,1.0
2013-6,E06000004,Rubbish,1,1,1.0
2013-6,E06000004,Street Lights,1,1,1.0
2013-6,E06000005,Highways Enquiries,4,4,1.0
2013-6,E06000005,Road Surface Defects,3,3,1.0
2013-6,E06000006,Highways Enquiries,1,1,1.0
2013-6,E06000006,Open Spaces/Parks,1,1,1.0
2013-6,E06000006,Road Surface Defects,3,3,1.0
2013-6,E06000006,Rubbish,1,1,1.0
2013-6,E06000007,Other,1,1,1.0
2013-6,E06000007,Parking,1,1,1.0
2013-6,E06000007,Pavement /Footway Defects,1,1,1.0
2013-6,E06000007,Road Surface Defects,5,4,1.25
2013-6,E06000007,Street Lights,1,1,1.0
2013-6,E06000008,Abandoned Vehicles,2,2,1.0
2013-6,E06000008,Dog Fouling,1,1,1.0
2013-6,E06000008,Highways Enquiries,2,2,1.0
2013-6,E06000008,Open Spaces/Parks,2,2,1.0
2013-6,E06000008,Other,6,5,1.2
2013-6,E06000008,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-6,E06000008,Pavement /Footway Defects,2,2,1.0
2013-6,E06000008,Road Surface Defects,6,6,1.0
2013-6,E06000008,Rubbish,4,4,1.0
2013-6,E06000008,Street Lights,3,3,1.0
2013-6,E06000009,Abandoned Vehicles,2,2,1.0
2013-6,E06000009,Highways Enquiries,3,2,1.5
2013-6,E06000009,Open Spaces/Parks,1,1,1.0
2013-6,E06000009,Other,4,4,1.0
2013-6,E06000009,Pavement /Footway Defects,2,2,1.0
2013-6,E06000009,Road Surface Defects,4,4,1.0
2013-6,E06000009,Rubbish,1,1,1.0
2013-6,E06000009,Street Lights,1,1,1.0
2013-6,E06000010,Other,2,2,1.0
2013-6,E06000010,Pavement /Footway Defects,1,1,1.0
2013-6,E06000010,Road Surface Defects,4,4,1.0
2013-6,E06000010,Rubbish,2,2,1.0
2013-6,E06000011,Highways Enquiries,1,1,1.0
2013-6,E06000011,Other,2,2,1.0
2013-6,E06000011,Pavement /Footway Defects,1,1,1.0
2013-6,E06000011,Road Safety,4,3,1.3333333333333333
2013-6,E06000011,Road Surface Defects,5,5,1.0
2013-6,E06000011,Rubbish,3,3,1.0
2013-6,E06000012,Other,3,1,3.0
2013-6,E06000012,Parking,1,1,1.0
2013-6,E06000012,Pavement /Footway Defects,1,1,1.0
2013-6,E06000012,Road Surface Defects,2,2,1.0
2013-6,E06000012,Rubbish,1,1,1.0
2013-6,E06000013,Dog Fouling,1,1,1.0
2013-6,E06000013,Highways Enquiries,1,1,1.0
2013-6,E06000013,Pavement /Footway Defects,2,2,1.0
2013-6,E06000013,Road Safety,2,1,2.0
2013-6,E06000013,Road Surface Defects,4,2,2.0
2013-6,E06000013,Street Lights,1,1,1.0
2013-6,E06000014,Dog Fouling,1,1,1.0
2013-6,E06000014,Incivilities,2,2,1.0
2013-6,E06000014,Road Safety,1,1,1.0
2013-6,E06000014,Road Surface Defects,2,2,1.0
2013-6,E06000014,Street Furniture,2,1,2.0
2013-6,E06000014,Street Lights,1,1,1.0
2013-6,E06000015,Highways Enquiries,2,1,2.0
2013-6,E06000015,Open Spaces/Parks,2,1,2.0
2013-6,E06000015,Other,1,1,1.0
2013-6,E06000015,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-6,E06000015,Pavement /Footway Defects,1,1,1.0
2013-6,E06000015,Road Surface Defects,2,2,1.0
2013-6,E06000015,Street Lights,2,2,1.0
2013-6,E06000016,Other,2,2,1.0
2013-6,E06000016,Parking,1,1,1.0
2013-6,E06000016,Pavement /Footway Defects,1,1,1.0
2013-6,E06000016,Road Surface Defects,1,1,1.0
2013-6,E06000016,Rubbish,3,3,1.0
2013-6,E06000017,Road Surface Defects,1,1,1.0
2013-6,E06000018,Highways Enquiries,1,1,1.0
2013-6,E06000018,Open Spaces/Parks,4,3,1.3333333333333333
2013-6,E06000018,Other,1,1,1.0
2013-6,E06000018,Pavement /Footway Defects,1,1,1.0
2013-6,E06000018,Road Safety,2,2,1.0
2013-6,E06000018,Road Surface Defects,4,1,4.0
2013-6,E06000018,Rubbish,5,3,1.6666666666666667
2013-6,E06000018,Street Furniture,1,1,1.0
2013-6,E06000018,Street Lights,1,1,1.0
2013-6,E06000019,Highways Enquiries,10,9,1.1111111111111112
2013-6,E06000019,Other,1,1,1.0
2013-6,E06000019,Overgrown/Fallen Veg/Trees,1,1,1.0
