period,LAD,SHEF_B,report_count,user_count,average
2010-10,E06000001,Other,1,1,1.0
2010-10,E06000002,Open Spaces/Parks,1,1,1.0
2010-10,E06000002,Other,1,1,1.0
2010-10,E06000003,Dog Fouling,1,1,1.0
2010-10,E06000003,Highways Enquiries,1,1,1.0
2010-10,E06000003,Other,3,3,1.0
2010-10,E06000003,Parking,1,1,1.0
2010-10,E06000003,Street Lights,1,1,1.0
2010-10,E06000004,Dog Fouling,1,1,1.0
2010-10,E06000004,Parking,1,1,1.0
2010-10,E06000004,Pavement /Footway Defects,1,1,1.0
2010-10,E06000004,Road Surface Defects,1,1,1.0
2010-10,E06000004,Street Lights,2,2,1.0
2010-10,E06000005,Parking,1,1,1.0
2010-10,E06000005,Road Surface Defects,1,1,1.0
2010-10,E06000005,Rubbish,1,1,1.0
2010-10,E06000005,Street Lights,1,1,1.0
2010-10,E06000006,Incivilities,1,1,1.0
2010-10,E06000006,Road Surface Defects,1,1,1.0
2010-10,E06000007,Highways Enquiries,1,1,1.0
2010-10,E06000007,Other,1,1,1.0
2010-10,E06000007,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-10,E06000007,Parking,1,1,1.0
2010-10,E06000007,Road Safety,3,2,1.5
2010-10,E06000007,Road Surface Defects,2,2,1.0
2010-10,E06000008,Highways Enquiries,1,1,1.0
2010-10,E06000008,Incivilities,1,1,1.0
2010-10,E06000008,Other,2,2,1.0
2010-10,E06000008,Parking,1,1,1.0
2010-10,E06000008,Pavement /Footway Defects,1,1,1.0
2010-10,E06000008,Road Surface Defects,1,1,1.0
2010-10,E06000008,Rubbish,9,2,4.5
2010-10,E06000008,Street Furniture,1,1,1.0
2010-10,E06000008,Street Lights,3,3,1.0
2010-10,E06000009,Dog Fouling,1,1,1.0
2010-10,E06000009,Highways Enquiries,1,1,1.0
2010-10,E06000009,Other,1,1,1.0
2010-10,E06000009,Road Safety,1,1,1.0
2010-10,E06000009,Road Surface Defects,1,1,1.0
2010-10,E06000009,Rubbish,3,3,1.0
2010-10,E06000009,Street Lights,2,2,1.0
2010-10,E06000010,Other,1,1,1.0
2010-10,E06000010,Pavement /Footway Defects,1,1,1.0
2010-10,E06000010,Road Surface Defects,4,4,1.0
2010-10,E06000010,Street Lights,2,2,1.0
2010-10,E06000011,Abandoned Vehicles,1,1,1.0
2010-10,E06000011,Dog Fouling,1,1,1.0
2010-10,E06000011,Highways Enquiries,5,2,2.5
2010-10,E06000011,Other,2,2,1.0
2010-10,E06000011,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-10,E06000011,Parking,2,2,1.0
2010-10,E06000011,Pavement /Footway Defects,2,2,1.0
2010-10,E06000011,Road Surface Defects,4,4,1.0
2010-10,E06000011,Rubbish,1,1,1.0
2010-10,E06000011,Street Lights,1,1,1.0
2010-10,E06000012,Rubbish,1,1,1.0
2010-10,E06000013,Highways Enquiries,1,1,1.0
2010-10,E06000013,Other,1,1,1.0
2010-10,E06000013,Pavement /Footway Defects,2,2,1.0
2010-10,E06000013,Road Surface Defects,1,1,1.0
2010-10,E06000013,Street Lights,1,1,1.0
2010-10,E06000014,Highways Enquiries,1,1,1.0
2010-10,E06000014,Incivilities,2,2,1.0
2010-10,E06000014,Other,1,1,1.0
2010-10,E06000014,Pavement /Footway Defects,1,1,1.0
2010-10,E06000014,Road Surface Defects,2,2,1.0
2010-10,E06000014,Street Furniture,1,1,1.0
2010-10,E06000014,Street Lights,1,1,1.0
2010-10,E06000015,Abandoned Vehicles,1,1,1.0
2010-10,E06000015,Dog Fouling,2,2,1.0
2010-10,E06000015,Incivilities,1,1,1.0
2010-10,E06000015,Open Spaces/Parks,2,2,1.0
2010-10,E06000015,Other,4,3,1.3333333333333333
2010-10,E06000015,Road Safety,2,1,2.0
2010-10,E06000015,Street Lights,1,1,1.0
2010-10,E06000016,Highways Enquiries,2,2,1.0
2010-10,E06000016,Incivilities,1,1,1.0
2010-10,E06000016,Pavement /Footway Defects,1,1,1.0
