period,LAD,SHEF_B_CODE,report_count,user_count,average
2009,,B1,2,2,1.0
2009,,B13,9,9,1.0
2009,,B14,2,2,1.0
2009,,B15,4,2,2.0
2009,,B16,11,10,1.1
2009,,B17,1,1,1.0
2009,,B19,8,8,1.0
2009,,B21,2,2,1.0
2009,,B25,5,5,1.0
2009,,B26,2,2,1.0
2009,,B28,5,5,1.0
2009,,B6,13,5,2.6
2009,E06000001,B1,1,1,1.0
2009,E06000001,B13,6,5,1.2
2009,E06000001,B16,6,6,1.0
2009,E06000001,B18,1,1,1.0
2009,E06000001,B19,4,4,1.0
2009,E06000001,B25,13,9,1.4444444444444444
2009,E06000001,B26,7,6,1.1666666666666667
2009,E06000001,B28,2,2,1.0
2009,E06000001,B6,4,4,1.0
2009,E06000002,B13,5,5,1.0
2009,E06000002,B14,3,1,3.0
2009,E06000002,B15,1,1,1.0
2009,E06000002,B16,16,13,1.2307692307692308
2009,E06000002,B17,6,6,1.0
2009,E06000002,B18,5,5,1.0
2009,E06000002,B19,7,7,1.0
2009,E06000002,B24,3,3,1.0
2009,E06000002,B25,8,6,1.3333333333333333
2009,E06000002,B26,20,9,2.2222222222222223
2009,E06000002,B28,7,7,1.0
2009,E06000002,B6,6,6,1.0
2009,E06000003,B1,2,2,1.0
2009,E06000003,B13,8,8,1.0
2009,E06000003,B14,2,2,1.0
2009,E06000003,B16,9,9,1.0
2009,E06000003,B17,5,4,1.25
2009,E06000003,B18,12,9,1.3333333333333333
2009,E06000003,B19,4,4,1.0
2009,E06000003,B24,2,2,1.0
2009,E06000003,B25,6,6,1.0
2009,E06000003,B26,5,5,1.0
2009,E06000003,B27,3,3,1.0
2009,E06000003,B28,11,10,1.1
2009,E06000003,B4,2,1,2.0
2009,E06000003,B6,10,10,1.0
2009,E06000004,B1,1,1,1.0
2009,E06000004,B13,6,6,1.0
2009,E06000004,B14,8,3,2.6666666666666665
2009,E06000004,B16,17,14,1.2142857142857142
2009,E06000004,B17,2,2,1.0
2009,E06000004,B18,7,7,1.0
2009,E06000004,B19,11,8,1.375
2009,E06000004,B24,1,1,1.0
2009,E06000004,B25,16,10,1.6
2009,E06000004,B26,8,6,1.3333333333333333
2009,E06000004,B27,1,1,1.0
2009,E06000004,B28,13,11,1.1818181818181819
2009,E06000004,B6,2,2,1.0
2009,E06000005,B13,7,6,1.1666666666666667
2009,E06000005,B14,1,1,1.0
2009,E06000005,B16,6,6,1.0
2009,E06000005,B17,1,1,1.0
2009,E06000005,B18,1,1,1.0
2009,E06000005,B19,2,2,1.0
2009,E06000005,B25,5,5,1.0
2009,E06000005,B26,3,3,1.0
2009,E06000005,B27,2,2,1.0
2009,E06000005,B28,5,4,1.25
2009,E06000005,B6,1,1,1.0
2009,E06000006,B1,1,1,1.0
2009,E06000006,B13,8,7,1.1428571428571428
2009,E06000006,B14,1,1,1.0
2009,E06000006,B16,7,7,1.0
2009,E06000006,B17,2,2,1.0
2009,E06000006,B18,6,5,1.2
2009,E06000006,B19,6,5,1.2
2009,E06000006,B24,4,4,1.0
2009,E06000006,B25,4,4,1.0
2009,E06000006,B26,5,4,1.25
2009,E06000006,B27,1,1,1.0
2009,E06000006,B28,3,3,1.0
2009,E06000006,B6,4,4,1.0
2009,E06000007,B1,1,1,1.0
2009,E06000007,B13,7,7,1.0
2009,E06000007,B15,3,2,1.5
2009,E06000007,B16,11,10,1.1
2009,E06000007,B17,2,2,1.0
2009,E06000007,B18,10,9,1.1111111111111112
2009,E06000007,B19,6,6,1.0
2009,E06000007,B25,25,22,1.1363636363636365
2009,E06000007,B26,12,8,1.5
2009,E06000007,B28,7,6,1.1666666666666667
2009,E06000007,B4,1,1,1.0
2009,E06000007,B6,1,1,1.0
2009,E06000008,B1,2,2,1.0
2009,E06000008,B13,11,8,1.375
2009,E06000008,B14,1,1,1.0
2009,E06000008,B16,10,10,1.0
2009,E06000008,B17,2,2,1.0
2009,E06000008,B18,4,4,1.0
2009,E06000008,B19,4,4,1.0
2009,E06000008,B24,3,3,1.0
2009,E06000008,B25,41,21,1.9523809523809523
2009,E06000008,B26,8,8,1.0
2009,E06000008,B28,13,9,1.4444444444444444
2009,E06000008,B6,5,4,1.25
2009,E06000009,B1,1,1,1.0
2009,E06000009,B13,37,20,1.85
2009,E06000009,B14,4,2,2.0
2009,E06000009,B15,3,3,1.0
2009,E06000009,B16,20,19,1.0526315789473684
2009,E06000009,B17,2,2,1.0
2009,E06000009,B18,8,8,1.0
2009,E06000009,B19,27,19,1.4210526315789473
2009,E06000009,B21,2,2,1.0
2009,E06000009,B24,15,11,1.3636363636363635
2009,E06000009,B25,36,25,1.44
2009,E06000009,B26,38,19,2.0
2009,E06000009,B28,10,9,1.1111111111111112
2009,E06000009,B6,2,1,2.0
2009,E06000010,B1,1,1,1.0
2009,E06000010,B13,6,4,1.5
2009,E06000010,B14,2,2,1.0
2009,E06000010,B16,8,6,1.3333333333333333
2009,E06000010,B17,2,2,1.0
2009,E06000010,B18,8,8,1.0
2009,E06000010,B19,3,2,1.5
2009,E06000010,B24,3,3,1.0
2009,E06000010,B25,12,9,1.3333333333333333
2009,E06000010,B26,9,6,1.5
2009,E06000010,B28,8,8,1.0
2009,E06000010,B6,6,6,1.0
2009,E06000011,B1,2,2,1.0
2009,E06000011,B13,36,11,3.272727272727273
2009,E06000011,B14,2,2,1.0
2009,E06000011,B15,1,1,1.0
2009,E06000011,B16,21,16,1.3125
2009,E06000011,B17,1,1,1.0
2009,E06000011,B18,2,2,1.0
2009,E06000011,B19,5,5,1.0
2009,E06000011,B24,5,1,5.0
2009,E06000011,B25,47,12,3.9166666666666665
2009,E06000011,B26,11,8,1.375
2009,E06000011,B27,2,2,1.0
2009,E06000011,B28,10,9,1.1111111111111112
2009,E06000011,B6,7,7,1.0
2009,E06000012,B13,3,3,1.0
2009,E06000012,B14,8,1,8.0
2009,E06000012,B16,4,4,1.0
2009,E06000012,B18,1,1,1.0
2009,E06000012,B19,1,1,1.0
2009,E06000012,B24,2,2,1.0
2009,E06000012,B25,6,5,1.2
2009,E06000012,B26,2,2,1.0
2009,E06000012,B28,6,6,1.0
2009,E06000012,B6,1,1,1.0
2009,E06000013,B1,2,2,1.0
2009,E06000013,B13,3,3,1.0
2009,E06000013,B14,1,1,1.0
2009,E06000013,B15,2,2,1.0
2009,E06000013,B16,4,4,1.0
2009,E06000013,B18,3,3,1.0
2009,E06000013,B19,6,6,1.0
2009,E06000013,B25,7,5,1.4
2009,E06000013,B26,4,4,1.0
2009,E06000013,B27,1,1,1.0
2009,E06000013,B28,6,6,1.0
2009,E06000013,B6,3,3,1.0
2009,E06000014,B1,2,1,2.0
2009,E06000014,B13,3,3,1.0
2009,E06000014,B14,4,4,1.0
2009,E06000014,B15,2,1,2.0
2009,E06000014,B16,9,9,1.0
2009,E06000014,B17,4,3,1.3333333333333333
2009,E06000014,B18,2,2,1.0
2009,E06000014,B19,2,2,1.0
2009,E06000014,B24,3,3,1.0
2009,E06000014,B25,14,10,1.4
2009,E06000014,B26,4,4,1.0
2009,E06000014,B27,2,2,1.0
2009,E06000014,B28,8,7,1.1428571428571428
2009,E06000014,B6,2,2,1.0
2009,E06000015,B1,2,2,1.0
2009,E06000015,B13,9,8,1.125
2009,E06000015,B14,6,4,1.5
2009,E06000015,B15,2,2,1.0
2009,E06000015,B16,10,10,1.0
2009,E06000015,B17,7,6,1.1666666666666667
2009,E06000015,B18,8,8,1.0
2009,E06000015,B19,9,9,1.0
2009,E06000015,B24,3,2,1.5
2009,E06000015,B25,19,17,1.1176470588235294
2009,E06000015,B26,12,11,1.0909090909090908
2009,E06000015,B28,13,12,1.0833333333333333
2009,E06000015,B6,4,3,1.3333333333333333
2009,E06000016,B1,5,5,1.0
2009,E06000016,B13,12,12,1.0
2009,E06000016,B14,19,9,2.111111111111111
2009,E06000016,B15,2,2,1.0
2009,E06000016,B16,14,13,1.0769230769230769
2009,E06000016,B17,4,4,1.0
2009,E06000016,B18,11,11,1.0
2009,E06000016,B19,9,9,1.0
2009,E06000016,B24,5,4,1.25
2009,E06000016,B25,30,19,1.5789473684210527
2009,E06000016,B26,23,15,1.5333333333333334
2009,E06000016,B27,1,1,1.0
2009,E06000016,B28,10,8,1.25
2009,E06000016,B6,7,7,1.0
2009,E06000017,B13,1,1,1.0
2009,E06000017,B14,1,1,1.0
2009,E06000017,B16,1,1,1.0
2009,E06000017,B18,2,2,1.0
2009,E06000017,B19,1,1,1.0
2009,E06000017,B25,7,3,2.3333333333333335
2009,E06000018,B1,3,3,1.0
2009,E06000018,B13,24,12,2.0
2009,E06000018,B14,27,7,3.857142857142857
2009,E06000018,B15,2,2,1.0
2009,E06000018,B16,23,18,1.2777777777777777
2009,E06000018,B17,5,2,2.5
2009,E06000018,B18,10,10,1.0
2009,E06000018,B19,15,11,1.3636363636363635
2009,E06000018,B24,7,4,1.75
2009,E06000018,B25,4,4,1.0
2009,E06000018,B26,29,18,1.6111111111111112
2009,E06000018,B27,7,3,2.3333333333333335
2009,E06000018,B28,9,6,1.5
2009,E06000018,B4,3,1,3.0
2009,E06000018,B6,3,3,1.0
2009,E06000019,B1,2,1,2.0
2009,E06000019,B13,10,10,1.0
2009,E06000019,B14,5,5,1.0
2009,E06000019,B15,1,1,1.0
2009,E06000019,B16,18,14,1.2857142857142858
2009,E06000019,B17,3,3,1.0
2009,E06000019,B18,6,5,1.2
2009,E06000019,B19,17,14,1.2142857142857142
2009,E06000019,B24,6,5,1.2
2009,E06000019,B25,16,11,1.4545454545454546
2009,E06000019,B26,17,9,1.8888888888888888
2009,E06000019,B27,2,2,1.0
2009,E06000019,B28,1,1,1.0
2009,E06000019,B4,1,1,1.0
2009,E06000019,B6,7,6,1.1666666666666667
2009,E06000020,B1,2,1,2.0
2009,E06000020,B13,18,10,1.8
2009,E06000020,B14,29,2,14.5
2009,E06000020,B15,1,1,1.0
2009,E06000020,B16,8,6,1.3333333333333333
2009,E06000020,B17,1,1,1.0
2009,E06000020,B18,5,5,1.0
2009,E06000020,B19,11,6,1.8333333333333333
2009,E06000020,B24,5,3,1.6666666666666667
2009,E06000020,B25,48,20,2.4
2009,E06000020,B26,37,9,4.111111111111111
2009,E06000020,B27,1,1,1.0
2009,E06000020,B28,14,10,1.4
2009,E06000020,B6,1,1,1.0
2009,E06000021,B1,1,1,1.0
2009,E06000021,B13,15,13,1.1538461538461537
2009,E06000021,B14,4,2,2.0
2009,E06000021,B15,3,3,1.0
2009,E06000021,B16,31,25,1.24
2009,E06000021,B17,5,5,1.0
2009,E06000021,B18,13,12,1.0833333333333333
2009,E06000021,B19,13,13,1.0
2009,E06000021,B24,2,2,1.0
2009,E06000021,B25,12,12,1.0
2009,E06000021,B26,14,12,1.1666666666666667
2009,E06000021,B28,4,4,1.0
2009,E06000021,B4,2,2,1.0
2009,E06000021,B6,8,6,1.3333333333333333
2009,E06000022,B1,2,2,1.0
2009,E06000022,B13,8,7,1.1428571428571428
2009,E06000022,B14,2,2,1.0
2009,E06000022,B15,2,2,1.0
2009,E06000022,B16,8,8,1.0
2009,E06000022,B17,1,1,1.0
2009,E06000022,B18,3,3,1.0
2009,E06000022,B19,2,1,2.0
2009,E06000022,B21,1,1,1.0
2009,E06000022,B24,2,2,1.0
2009,E06000022,B25,15,13,1.1538461538461537
2009,E06000022,B26,21,15,1.4
2009,E06000022,B27,1,1,1.0
2009,E06000022,B28,3,3,1.0
2009,E06000022,B6,5,5,1.0
2009,E06000023,B1,18,17,1.0588235294117647
2009,E06000023,B13,39,29,1.3448275862068966
2009,E06000023,B14,12,9,1.3333333333333333
2009,E06000023,B15,3,3,1.0
2009,E06000023,B16,42,40,1.05
2009,E06000023,B17,4,4,1.0
2009,E06000023,B18,21,20,1.05
2009,E06000023,B19,31,29,1.0689655172413792
2009,E06000023,B24,13,13,1.0
2009,E06000023,B25,23,19,1.2105263157894737
2009,E06000023,B26,69,54,1.2777777777777777
2009,E06000023,B27,2,1,2.0
2009,E06000023,B28,26,24,1.0833333333333333
2009,E06000023,B4,1,1,1.0
2009,E06000023,B6,14,14,1.0
2009,E06000024,B1,4,4,1.0
2009,E06000024,B13,30,22,1.3636363636363635
2009,E06000024,B14,5,4,1.25
2009,E06000024,B15,2,2,1.0
2009,E06000024,B16,14,11,1.2727272727272727
2009,E06000024,B17,3,3,1.0
2009,E06000024,B18,5,5,1.0
2009,E06000024,B19,22,12,1.8333333333333333
2009,E06000024,B24,6,5,1.2
2009,E06000024,B25,86,41,2.097560975609756
2009,E06000024,B26,18,14,1.2857142857142858
2009,E06000024,B27,1,1,1.0
2009,E06000024,B28,9,9,1.0
2009,E06000024,B6,2,2,1.0
2009,E06000025,B1,5,5,1.0
2009,E06000025,B13,18,13,1.3846153846153846
2009,E06000025,B14,2,2,1.0
2009,E06000025,B15,4,4,1.0
2009,E06000025,B16,13,12,1.0833333333333333
2009,E06000025,B17,1,1,1.0
2009,E06000025,B18,7,7,1.0
2009,E06000025,B19,10,9,1.1111111111111112
2009,E06000025,B24,4,3,1.3333333333333333
2009,E06000025,B25,20,16,1.25
2009,E06000025,B26,15,15,1.0
2009,E06000025,B27,1,1,1.0
2009,E06000025,B28,4,4,1.0
2009,E06000025,B6,4,4,1.0
2009,E06000026,B1,14,11,1.2727272727272727
2009,E06000026,B13,19,14,1.3571428571428572
2009,E06000026,B14,1,1,1.0
2009,E06000026,B15,2,2,1.0
2009,E06000026,B16,21,18,1.1666666666666667
2009,E06000026,B17,5,4,1.25
2009,E06000026,B18,17,15,1.1333333333333333
2009,E06000026,B19,19,13,1.4615384615384615
2009,E06000026,B21,1,1,1.0
2009,E06000026,B24,6,6,1.0
2009,E06000026,B25,31,21,1.4761904761904763
2009,E06000026,B26,27,19,1.4210526315789473
2009,E06000026,B27,2,2,1.0
2009,E06000026,B28,7,7,1.0
2009,E06000026,B6,4,2,2.0
2009,E06000027,B1,6,6,1.0
2009,E06000027,B13,5,5,1.0
2009,E06000027,B15,1,1,1.0
2009,E06000027,B16,5,5,1.0
2009,E06000027,B18,3,3,1.0
2009,E06000027,B19,4,4,1.0
2009,E06000027,B25,2,2,1.0
2009,E06000027,B26,1,1,1.0
2009,E06000027,B28,1,1,1.0
2009,E06000027,B6,2,2,1.0
2009,E06000028,B1,10,10,1.0
2009,E06000028,B13,14,13,1.0769230769230769
2009,E06000028,B14,7,5,1.4
2009,E06000028,B16,15,12,1.25
2009,E06000028,B17,9,8,1.125
2009,E06000028,B18,10,9,1.1111111111111112
2009,E06000028,B19,14,10,1.4
2009,E06000028,B24,13,5,2.6
2009,E06000028,B25,23,12,1.9166666666666667
2009,E06000028,B26,32,20,1.6
2009,E06000028,B27,4,4,1.0
2009,E06000028,B28,113,9,12.555555555555555
2009,E06000028,B4,1,1,1.0
2009,E06000028,B6,11,6,1.8333333333333333
2009,E06000029,B13,10,9,1.1111111111111112
2009,E06000029,B16,9,8,1.125
2009,E06000029,B18,2,2,1.0
2009,E06000029,B19,8,5,1.6
2009,E06000029,B24,3,3,1.0
2009,E06000029,B25,2,2,1.0
2009,E06000029,B26,6,5,1.2
2009,E06000029,B28,3,3,1.0
2009,E06000029,B6,4,4,1.0
2009,E06000030,B1,6,6,1.0
2009,E06000030,B13,1,1,1.0
2009,E06000030,B14,12,5,2.4
2009,E06000030,B15,2,2,1.0
2009,E06000030,B16,40,13,3.076923076923077
2009,E06000030,B17,5,5,1.0
2009,E06000030,B18,8,8,1.0
2009,E06000030,B19,6,5,1.2
2009,E06000030,B24,2,2,1.0
2009,E06000030,B25,11,9,1.2222222222222223
2009,E06000030,B26,18,12,1.5
2009,E06000030,B28,13,13,1.0
2009,E06000030,B6,5,5,1.0
2009,E06000031,B1,3,2,1.5
2009,E06000031,B13,11,8,1.375
2009,E06000031,B14,103,7,14.714285714285714
2009,E06000031,B15,11,5,2.2
2009,E06000031,B16,12,8,1.5
2009,E06000031,B17,5,3,1.6666666666666667
2009,E06000031,B18,8,8,1.0
2009,E06000031,B19,12,11,1.0909090909090908
2009,E06000031,B24,6,5,1.2
2009,E06000031,B25,10,8,1.25
2009,E06000031,B26,42,18,2.3333333333333335
