period,LAD,SHEF_B,report_count,user_count,average
2012-12,E06000001,Road Surface Defects,3,3,1.0
2012-12,E06000001,Rubbish,1,1,1.0
2012-12,E06000001,Street Lights,1,1,1.0
2012-12,E06000002,Dog Fouling,2,2,1.0
2012-12,E06000002,Street Lights,1,1,1.0
2012-12,E06000003,Dog Fouling,1,1,1.0
2012-12,E06000003,Highways Enquiries,1,1,1.0
2012-12,E06000003,Road Surface Defects,1,1,1.0
2012-12,E06000004,Highways Enquiries,1,1,1.0
2012-12,E06000004,Road Surface Defects,1,1,1.0
2012-12,E06000004,Rubbish,1,1,1.0
2012-12,E06000005,Dog Fouling,1,1,1.0
2012-12,E06000005,Pavement /Footway Defects,1,1,1.0
2012-12,E06000005,Road Surface Defects,1,1,1.0
2012-12,E06000005,Rubbish,1,1,1.0
2012-12,E06000005,Street Lights,2,2,1.0
2012-12,E06000006,Dog Fouling,1,1,1.0
2012-12,E06000006,Highways Enquiries,2,2,1.0
2012-12,E06000006,Rubbish,6,3,2.0
2012-12,E06000006,Street Lights,2,2,1.0
2012-12,E06000007,Dog Fouling,2,2,1.0
2012-12,E06000007,Highways Enquiries,1,1,1.0
2012-12,E06000007,Other,3,3,1.0
2012-12,E06000007,Road Surface Defects,4,4,1.0
2012-12,E06000007,Rubbish,3,3,1.0
2012-12,E06000007,Street Lights,4,4,1.0
2012-12,E06000008,Abandoned Vehicles,1,1,1.0
2012-12,E06000008,Highways Enquiries,7,4,1.75
2012-12,E06000008,Open Spaces/Parks,2,2,1.0
2012-12,E06000008,Other,1,1,1.0
2012-12,E06000008,Pavement /Footway Defects,1,1,1.0
2012-12,E06000008,Road Safety,2,1,2.0
2012-12,E06000008,Road Surface Defects,10,9,1.1111111111111112
2012-12,E06000008,Rubbish,8,5,1.6
2012-12,E06000008,Street Furniture,1,1,1.0
2012-12,E06000008,Street Lights,6,6,1.0
2012-12,E06000009,Dog Fouling,2,2,1.0
2012-12,E06000009,Highways Enquiries,1,1,1.0
2012-12,E06000009,Road Surface Defects,1,1,1.0
2012-12,E06000009,Street Lights,1,1,1.0
2012-12,E06000010,Dog Fouling,1,1,1.0
2012-12,E06000010,Road Surface Defects,1,1,1.0
2012-12,E06000010,Street Lights,2,2,1.0
2012-12,E06000011,Highways Enquiries,4,4,1.0
2012-12,E06000011,Other,1,1,1.0
2012-12,E06000011,Road Safety,3,2,1.5
2012-12,E06000011,Road Surface Defects,13,10,1.3
2012-12,E06000011,Rubbish,1,1,1.0
2012-12,E06000011,Street Lights,5,5,1.0
2012-12,E06000012,Highways Enquiries,1,1,1.0
2012-12,E06000012,Other,1,1,1.0
2012-12,E06000012,Road Surface Defects,3,3,1.0
2012-12,E06000012,Rubbish,1,1,1.0
2012-12,E06000012,Street Lights,1,1,1.0
2012-12,E06000013,Highways Enquiries,1,1,1.0
2012-12,E06000013,Road Surface Defects,4,4,1.0
2012-12,E06000013,Street Lights,1,1,1.0
2012-12,E06000014,Highways Enquiries,1,1,1.0
2012-12,E06000014,Other,2,2,1.0
2012-12,E06000014,Parking,1,1,1.0
2012-12,E06000014,Pavement /Footway Defects,3,3,1.0
2012-12,E06000014,Road Safety,1,1,1.0
2012-12,E06000014,Rubbish,1,1,1.0
2012-12,E06000015,Dog Fouling,1,1,1.0
2012-12,E06000015,Highways Enquiries,2,1,2.0
2012-12,E06000015,Open Spaces/Parks,1,1,1.0
2012-12,E06000015,Road Safety,1,1,1.0
2012-12,E06000015,Road Surface Defects,1,1,1.0
2012-12,E06000015,Rubbish,5,4,1.25
2012-12,E06000015,Street Lights,3,3,1.0
2012-12,E06000016,Dog Fouling,1,1,1.0
2012-12,E06000016,Highways Enquiries,4,4,1.0
2012-12,E06000016,Other,2,2,1.0
2012-12,E06000016,Parking,3,3,1.0
2012-12,E06000016,Pavement /Footway Defects,1,1,1.0
2012-12,E06000016,Road Surface Defects,1,1,1.0
2012-12,E06000016,Rubbish,2,2,1.0
2012-12,E06000016,Street Lights,1,1,1.0
2012-12,E06000017,Highways Enquiries,1,1,1.0
2012-12,E06000017,Road Surface Defects,5,2,2.5
2012-12,E06000018,Dog Fouling,1,1,1.0
2012-12,E06000018,Highways Enquiries,4,3,1.3333333333333333
2012-12,E06000018,Incivilities,1,1,1.0
2012-12,E06000018,Parking,1,1,1.0
2012-12,E06000018,Pavement /Footway Defects,1,1,1.0
2012-12,E06000018,Road Surface Defects,2,2,1.0
2012-12,E06000018,Rubbish,3,3,1.0
2012-12,E06000018,Street Lights,3,3,1.0
2012-12,E06000019,Highways Enquiries,10,2,5.0
2012-12,E06000019,Other,1,1,1.0
2012-12,E06000019,Pavement /Footway Defects,1,1,1.0
2012-12,E06000019,Public Toilets,1,1,1.0
2012-12,E06000019,Road Surface Defects,24,17,1.411764705882353
2012-12,E06000019,Rubbish,1,1,1.0
2012-12,E06000019,Street Lights,1,1,1.0
2012-12,E06000020,Pavement /Footway Defects,2,2,1.0
2012-12,E06000020,Road Surface Defects,3,3,1.0
2012-12,E06000020,Rubbish,5,3,1.6666666666666667
2012-12,E06000020,Street Lights,7,4,1.75
2012-12,E06000021,Dog Fouling,2,2,1.0
2012-12,E06000021,Highways Enquiries,6,5,1.2
2012-12,E06000021,Other,4,3,1.3333333333333333
2012-12,E06000021,Parking,1,1,1.0
2012-12,E06000021,Pavement /Footway Defects,5,2,2.5
2012-12,E06000021,Road Safety,1,1,1.0
2012-12,E06000021,Road Surface Defects,26,9,2.888888888888889
2012-12,E06000021,Rubbish,4,3,1.3333333333333333
2012-12,E06000022,Highways Enquiries,1,1,1.0
2012-12,E06000022,Incivilities,1,1,1.0
2012-12,E06000022,Other,1,1,1.0
2012-12,E06000022,Pavement /Footway Defects,1,1,1.0
2012-12,E06000022,Road Safety,2,2,1.0
2012-12,E06000022,Rubbish,1,1,1.0
2012-12,E06000022,Street Lights,1,1,1.0
2012-12,E06000023,Abandoned Vehicles,1,1,1.0
2012-12,E06000023,Highways Enquiries,12,8,1.5
2012-12,E06000023,Incivilities,1,1,1.0
2012-12,E06000023,Other,4,4,1.0
2012-12,E06000023,Parking,1,1,1.0
2012-12,E06000023,Pavement /Footway Defects,11,8,1.375
2012-12,E06000023,Road Safety,1,1,1.0
2012-12,E06000023,Road Surface Defects,7,4,1.75
2012-12,E06000023,Rubbish,9,7,1.2857142857142858
