period,LAD,SHEF_B_CODE,report_count,user_count,average
2016-3,E06000001,B1,2,2,1.0
2016-3,E06000001,B13,1,1,1.0
2016-3,E06000001,B15,1,1,1.0
2016-3,E06000001,B18,1,1,1.0
2016-3,E06000001,B25,2,1,2.0
2016-3,E06000001,B26,7,3,2.3333333333333335
2016-3,E06000001,B28,3,2,1.5
2016-3,E06000002,B1,2,2,1.0
2016-3,E06000002,B13,4,2,2.0
2016-3,E06000002,B15,4,4,1.0
2016-3,E06000002,B19,3,2,1.5
2016-3,E06000002,B24,1,1,1.0
2016-3,E06000002,B25,8,7,1.1428571428571428
2016-3,E06000002,B26,6,5,1.2
2016-3,E06000002,B28,3,2,1.5
2016-3,E06000003,B13,1,1,1.0
2016-3,E06000003,B14,1,1,1.0
2016-3,E06000003,B15,1,1,1.0
2016-3,E06000003,B18,4,3,1.3333333333333333
2016-3,E06000003,B19,1,1,1.0
2016-3,E06000003,B25,2,2,1.0
2016-3,E06000003,B26,9,6,1.5
2016-3,E06000003,B4,2,1,2.0
2016-3,E06000004,B1,1,1,1.0
2016-3,E06000004,B13,3,3,1.0
2016-3,E06000004,B14,1,1,1.0
2016-3,E06000004,B16,1,1,1.0
2016-3,E06000004,B18,1,1,1.0
2016-3,E06000004,B24,1,1,1.0
2016-3,E06000004,B25,31,13,2.3846153846153846
2016-3,E06000004,B26,8,8,1.0
2016-3,E06000004,B28,7,7,1.0
2016-3,E06000004,B6,2,2,1.0
2016-3,E06000005,B13,3,2,1.5
2016-3,E06000005,B14,1,1,1.0
2016-3,E06000005,B15,1,1,1.0
2016-3,E06000005,B16,1,1,1.0
2016-3,E06000005,B24,1,1,1.0
2016-3,E06000005,B25,5,3,1.6666666666666667
2016-3,E06000005,B26,8,3,2.6666666666666665
2016-3,E06000005,B6,1,1,1.0
2016-3,E06000006,B1,1,1,1.0
2016-3,E06000006,B13,4,3,1.3333333333333333
2016-3,E06000006,B16,1,1,1.0
2016-3,E06000006,B25,2,2,1.0
2016-3,E06000006,B26,11,6,1.8333333333333333
2016-3,E06000006,B28,1,1,1.0
2016-3,E06000007,B13,2,2,1.0
2016-3,E06000007,B16,1,1,1.0
2016-3,E06000007,B18,2,1,2.0
2016-3,E06000007,B19,2,2,1.0
2016-3,E06000007,B24,2,1,2.0
2016-3,E06000007,B25,10,9,1.1111111111111112
2016-3,E06000007,B26,2,2,1.0
2016-3,E06000007,B28,2,2,1.0
2016-3,E06000007,B4,1,1,1.0
2016-3,E06000008,B1,1,1,1.0
2016-3,E06000008,B13,2,1,2.0
2016-3,E06000008,B16,4,4,1.0
2016-3,E06000008,B19,2,1,2.0
2016-3,E06000008,B24,2,2,1.0
2016-3,E06000008,B25,16,12,1.3333333333333333
2016-3,E06000008,B26,12,7,1.7142857142857142
2016-3,E06000008,B6,1,1,1.0
2016-3,E06000009,B1,3,2,1.5
2016-3,E06000009,B13,2,2,1.0
2016-3,E06000009,B18,1,1,1.0
2016-3,E06000009,B24,1,1,1.0
2016-3,E06000009,B25,1,1,1.0
2016-3,E06000009,B26,10,9,1.1111111111111112
2016-3,E06000009,B28,1,1,1.0
2016-3,E06000010,B13,1,1,1.0
2016-3,E06000010,B14,25,2,12.5
2016-3,E06000010,B15,2,1,2.0
2016-3,E06000010,B16,12,5,2.4
2016-3,E06000010,B17,1,1,1.0
2016-3,E06000010,B19,1,1,1.0
2016-3,E06000010,B2,4,1,4.0
2016-3,E06000010,B24,6,3,2.0
2016-3,E06000010,B25,3,3,1.0
2016-3,E06000010,B26,19,7,2.7142857142857144
2016-3,E06000010,B27,2,1,2.0
2016-3,E06000010,B28,66,2,33.0
2016-3,E06000010,B7,1,1,1.0
2016-3,E06000011,B1,1,1,1.0
2016-3,E06000011,B11,1,1,1.0
2016-3,E06000011,B13,3,3,1.0
2016-3,E06000011,B14,9,2,4.5
2016-3,E06000011,B16,6,1,6.0
2016-3,E06000011,B17,3,3,1.0
2016-3,E06000011,B19,4,3,1.3333333333333333
2016-3,E06000011,B24,9,1,9.0
