period,LAD,SHEF_B,report_count,user_count,average
2013-10,E06000001,Public Toilets,1,1,1.0
2013-10,E06000001,Road Surface Defects,1,1,1.0
2013-10,E06000002,Incivilities,1,1,1.0
2013-10,E06000002,Other,1,1,1.0
2013-10,E06000002,Street Lights,1,1,1.0
2013-10,E06000003,Bus Stops Damage,1,1,1.0
2013-10,E06000003,Open Spaces/Parks,1,1,1.0
2013-10,E06000003,Other,1,1,1.0
2013-10,E06000003,Road Surface Defects,2,2,1.0
2013-10,E06000004,Abandoned Vehicles,2,1,2.0
2013-10,E06000004,Dog Fouling,1,1,1.0
2013-10,E06000004,Highways Enquiries,1,1,1.0
2013-10,E06000004,Pavement /Footway Defects,1,1,1.0
2013-10,E06000004,Rubbish,1,1,1.0
2013-10,E06000004,Street Lights,5,5,1.0
2013-10,E06000006,Other,1,1,1.0
2013-10,E06000006,Pavement /Footway Defects,1,1,1.0
2013-10,E06000006,Road Safety,1,1,1.0
2013-10,E06000006,Road Surface Defects,1,1,1.0
2013-10,E06000006,Rubbish,1,1,1.0
2013-10,E06000007,Highways Enquiries,5,2,2.5
2013-10,E06000007,Other,1,1,1.0
2013-10,E06000007,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000007,Road Surface Defects,5,4,1.25
2013-10,E06000007,Rubbish,1,1,1.0
2013-10,E06000007,Street Lights,1,1,1.0
2013-10,E06000008,Abandoned Vehicles,1,1,1.0
2013-10,E06000008,Highways Enquiries,7,7,1.0
2013-10,E06000008,Other,7,6,1.1666666666666667
2013-10,E06000008,Parking,2,2,1.0
2013-10,E06000008,Pavement /Footway Defects,6,5,1.2
2013-10,E06000008,Road Safety,1,1,1.0
2013-10,E06000008,Road Surface Defects,4,4,1.0
2013-10,E06000008,Rubbish,10,9,1.1111111111111112
2013-10,E06000008,Street Lights,9,9,1.0
2013-10,E06000009,Highways Enquiries,1,1,1.0
2013-10,E06000009,Other,1,1,1.0
2013-10,E06000009,Pavement /Footway Defects,3,3,1.0
2013-10,E06000009,Street Lights,1,1,1.0
2013-10,E06000010,Other,1,1,1.0
2013-10,E06000010,Parking,1,1,1.0
2013-10,E06000010,Road Surface Defects,1,1,1.0
2013-10,E06000010,Street Lights,1,1,1.0
2013-10,E06000011,Highways Enquiries,2,2,1.0
2013-10,E06000011,Road Surface Defects,1,1,1.0
2013-10,E06000011,Rubbish,1,1,1.0
2013-10,E06000011,Street Lights,3,3,1.0
2013-10,E06000012,Highways Enquiries,1,1,1.0
2013-10,E06000012,Parking,1,1,1.0
2013-10,E06000012,Road Surface Defects,1,1,1.0
2013-10,E06000012,Rubbish,3,3,1.0
2013-10,E06000012,Street Lights,1,1,1.0
2013-10,E06000013,Other,1,1,1.0
2013-10,E06000014,Bus Stops Damage,1,1,1.0
2013-10,E06000014,Highways Enquiries,2,2,1.0
2013-10,E06000014,Pavement /Footway Defects,2,2,1.0
2013-10,E06000014,Road Safety,3,2,1.5
2013-10,E06000014,Road Surface Defects,1,1,1.0
2013-10,E06000014,Rubbish,2,2,1.0
2013-10,E06000015,Highways Enquiries,2,2,1.0
2013-10,E06000015,Other,1,1,1.0
2013-10,E06000015,Road Surface Defects,2,2,1.0
2013-10,E06000015,Rubbish,3,3,1.0
2013-10,E06000015,Street Lights,1,1,1.0
2013-10,E06000016,Highways Enquiries,1,1,1.0
2013-10,E06000016,Open Spaces/Parks,1,1,1.0
2013-10,E06000016,Other,1,1,1.0
2013-10,E06000016,Pavement /Footway Defects,1,1,1.0
2013-10,E06000016,Road Safety,1,1,1.0
2013-10,E06000016,Road Surface Defects,1,1,1.0
2013-10,E06000016,Rubbish,2,2,1.0
2013-10,E06000016,Street Lights,1,1,1.0
2013-10,E06000017,Road Safety,1,1,1.0
2013-10,E06000018,Highways Enquiries,1,1,1.0
2013-10,E06000018,Incivilities,1,1,1.0
2013-10,E06000018,Pavement /Footway Defects,3,3,1.0
2013-10,E06000018,Road Safety,1,1,1.0
2013-10,E06000018,Road Surface Defects,1,1,1.0
2013-10,E06000018,Rubbish,6,6,1.0
2013-10,E06000019,Highways Enquiries,6,4,1.5
2013-10,E06000019,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000019,Pavement /Footway Defects,1,1,1.0
2013-10,E06000019,Road Surface Defects,9,6,1.5
2013-10,E06000020,Highways Enquiries,1,1,1.0
2013-10,E06000020,Other,1,1,1.0
2013-10,E06000020,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000020,Road Safety,1,1,1.0
2013-10,E06000020,Road Surface Defects,1,1,1.0
2013-10,E06000020,Street Lights,5,5,1.0
2013-10,E06000021,Highways Enquiries,5,3,1.6666666666666667
2013-10,E06000021,Open Spaces/Parks,1,1,1.0
2013-10,E06000021,Pavement /Footway Defects,1,1,1.0
2013-10,E06000021,Road Surface Defects,4,4,1.0
2013-10,E06000021,Rubbish,2,2,1.0
2013-10,E06000022,Highways Enquiries,8,6,1.3333333333333333
2013-10,E06000022,Other,1,1,1.0
2013-10,E06000022,Pavement /Footway Defects,2,2,1.0
2013-10,E06000022,Road Surface Defects,2,2,1.0
2013-10,E06000022,Rubbish,2,2,1.0
2013-10,E06000023,Abandoned Vehicles,1,1,1.0
2013-10,E06000023,Highways Enquiries,9,6,1.5
2013-10,E06000023,Open Spaces/Parks,1,1,1.0
2013-10,E06000023,Other,1,1,1.0
2013-10,E06000023,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000023,Parking,3,3,1.0
2013-10,E06000023,Pavement /Footway Defects,9,7,1.2857142857142858
2013-10,E06000023,Road Safety,1,1,1.0
2013-10,E06000023,Road Surface Defects,2,2,1.0
2013-10,E06000023,Rubbish,14,10,1.4
2013-10,E06000023,Street Furniture,1,1,1.0
2013-10,E06000023,Street Lights,10,7,1.4285714285714286
2013-10,E06000024,Highways Enquiries,1,1,1.0
2013-10,E06000024,Open Spaces/Parks,1,1,1.0
2013-10,E06000024,Parking,1,1,1.0
2013-10,E06000024,Pavement /Footway Defects,1,1,1.0
2013-10,E06000024,Road Surface Defects,3,3,1.0
2013-10,E06000024,Rubbish,2,2,1.0
2013-10,E06000025,Highways Enquiries,5,4,1.25
2013-10,E06000025,Pavement /Footway Defects,2,2,1.0
2013-10,E06000025,Road Safety,1,1,1.0
2013-10,E06000025,Road Surface Defects,6,4,1.5
2013-10,E06000025,Rubbish,1,1,1.0
2013-10,E06000025,Street Lights,2,1,2.0
2013-10,E06000026,Dog Fouling,1,1,1.0
2013-10,E06000026,Incivilities,2,1,2.0
2013-10,E06000026,Road Surface Defects,5,4,1.25
2013-10,E06000026,Rubbish,5,4,1.25
2013-10,E06000026,Street Lights,1,1,1.0
2013-10,E06000027,Other,2,2,1.0
2013-10,E06000027,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000027,Road Surface Defects,2,2,1.0
2013-10,E06000027,Rubbish,1,1,1.0
2013-10,E06000027,Street Lights,8,1,8.0
2013-10,E06000028,Abandoned Vehicles,1,1,1.0
2013-10,E06000028,Highways Enquiries,2,2,1.0
2013-10,E06000028,Incivilities,7,3,2.3333333333333335
2013-10,E06000028,Parking,1,1,1.0
2013-10,E06000028,Pavement /Footway Defects,3,3,1.0
2013-10,E06000028,Road Safety,1,1,1.0
2013-10,E06000028,Road Surface Defects,1,1,1.0
2013-10,E06000028,Rubbish,1,1,1.0
2013-10,E06000028,Street Lights,10,2,5.0
2013-10,E06000029,Pavement /Footway Defects,2,1,2.0
2013-10,E06000029,Road Safety,2,1,2.0
2013-10,E06000029,Road Surface Defects,1,1,1.0
2013-10,E06000029,Rubbish,2,1,2.0
2013-10,E06000029,Street Lights,2,2,1.0
2013-10,E06000030,Highways Enquiries,1,1,1.0
2013-10,E06000030,Overgrown/Fallen Veg/Trees,3,3,1.0
2013-10,E06000030,Parking,2,2,1.0
2013-10,E06000030,Road Safety,1,1,1.0
2013-10,E06000030,Road Surface Defects,2,2,1.0
2013-10,E06000030,Street Lights,5,4,1.25
2013-10,E06000031,Abandoned Vehicles,1,1,1.0
2013-10,E06000031,Highways Enquiries,3,3,1.0
2013-10,E06000031,Incivilities,1,1,1.0
2013-10,E06000031,Open Spaces/Parks,1,1,1.0
2013-10,E06000031,Other,2,2,1.0
2013-10,E06000031,Parking,5,5,1.0
2013-10,E06000031,Pavement /Footway Defects,6,4,1.5
2013-10,E06000031,Road Safety,1,1,1.0
2013-10,E06000031,Road Surface Defects,2,2,1.0
2013-10,E06000031,Rubbish,4,3,1.3333333333333333
2013-10,E06000031,Street Lights,7,6,1.1666666666666667
2013-10,E06000032,Highways Enquiries,2,1,2.0
2013-10,E06000032,Other,5,5,1.0
2013-10,E06000032,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000032,Parking,3,2,1.5
2013-10,E06000032,Pavement /Footway Defects,4,4,1.0
2013-10,E06000032,Road Safety,1,1,1.0
2013-10,E06000032,Road Surface Defects,2,2,1.0
2013-10,E06000032,Rubbish,9,2,4.5
2013-10,E06000032,Street Lights,1,1,1.0
2013-10,E06000033,Open Spaces/Parks,1,1,1.0
2013-10,E06000033,Other,9,5,1.8
2013-10,E06000033,Parking,1,1,1.0
2013-10,E06000033,Rubbish,1,1,1.0
2013-10,E06000034,Highways Enquiries,1,1,1.0
2013-10,E06000034,Parking,1,1,1.0
2013-10,E06000034,Road Surface Defects,1,1,1.0
2013-10,E06000035,Dog Fouling,1,1,1.0
2013-10,E06000035,Highways Enquiries,1,1,1.0
2013-10,E06000035,Other,1,1,1.0
2013-10,E06000035,Parking,1,1,1.0
2013-10,E06000035,Pavement /Footway Defects,3,3,1.0
2013-10,E06000035,Road Safety,1,1,1.0
2013-10,E06000035,Road Surface Defects,1,1,1.0
2013-10,E06000035,Rubbish,1,1,1.0
2013-10,E06000035,Street Lights,1,1,1.0
2013-10,E06000036,Highways Enquiries,2,2,1.0
2013-10,E06000036,Road Surface Defects,1,1,1.0
2013-10,E06000036,Rubbish,1,1,1.0
2013-10,E06000036,Street Lights,1,1,1.0
2013-10,E06000037,,1,1,1.0
2013-10,E06000037,Drainage,1,1,1.0
2013-10,E06000037,Right of Way,1,1,1.0
2013-10,E06000037,Road Safety,1,1,1.0
2013-10,E06000037,Road Surface Defects,4,4,1.0
2013-10,E06000037,Rubbish,1,1,1.0
2013-10,E06000037,Street Lights,2,1,2.0
2013-10,E06000037,Utility Works,1,1,1.0
2013-10,E06000038,Highways Enquiries,5,4,1.25
2013-10,E06000038,Open Spaces/Parks,1,1,1.0
2013-10,E06000038,Overgrown/Fallen Veg/Trees,3,3,1.0
2013-10,E06000038,Parking,2,2,1.0
2013-10,E06000038,Pavement /Footway Defects,1,1,1.0
2013-10,E06000038,Road Safety,2,2,1.0
2013-10,E06000038,Road Surface Defects,7,5,1.4
2013-10,E06000038,Rubbish,5,3,1.6666666666666667
2013-10,E06000038,Street Lights,2,2,1.0
2013-10,E06000039,Incivilities,1,1,1.0
2013-10,E06000039,Open Spaces/Parks,1,1,1.0
2013-10,E06000039,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000039,Road Safety,2,2,1.0
2013-10,E06000039,Rubbish,4,2,2.0
2013-10,E06000039,Street Lights,1,1,1.0
2013-10,E06000040,Abandoned Vehicles,1,1,1.0
2013-10,E06000040,Highways Enquiries,2,2,1.0
2013-10,E06000040,Other,1,1,1.0
2013-10,E06000040,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000040,Pavement /Footway Defects,1,1,1.0
2013-10,E06000040,Road Safety,1,1,1.0
2013-10,E06000040,Rubbish,1,1,1.0
2013-10,E06000040,Street Lights,2,2,1.0
2013-10,E06000041,Highways Enquiries,3,3,1.0
2013-10,E06000041,Incivilities,1,1,1.0
2013-10,E06000041,Open Spaces/Parks,2,2,1.0
2013-10,E06000041,Other,3,3,1.0
2013-10,E06000041,Overgrown/Fallen Veg/Trees,2,2,1.0
2013-10,E06000041,Parking,1,1,1.0
2013-10,E06000041,Pavement /Footway Defects,2,2,1.0
2013-10,E06000041,Road Surface Defects,1,1,1.0
2013-10,E06000041,Rubbish,2,2,1.0
2013-10,E06000041,Street Lights,4,4,1.0
2013-10,E06000042,Abandoned Vehicles,3,2,1.5
2013-10,E06000042,Highways Enquiries,1,1,1.0
2013-10,E06000042,Other,2,2,1.0
2013-10,E06000042,Parking,1,1,1.0
2013-10,E06000042,Pavement /Footway Defects,1,1,1.0
2013-10,E06000042,Road Surface Defects,10,6,1.6666666666666667
2013-10,E06000042,Street Lights,5,3,1.6666666666666667
2013-10,E06000043,Abandoned Vehicles,2,2,1.0
2013-10,E06000043,Drainage,16,2,8.0
2013-10,E06000043,Incivilities,1,1,1.0
2013-10,E06000043,Other,5,5,1.0
2013-10,E06000043,Overgrown/Fallen Veg/Trees,2,2,1.0
2013-10,E06000043,Road Safety,3,2,1.5
2013-10,E06000043,Road Surface Defects,4,2,2.0
2013-10,E06000043,Rubbish,5,4,1.25
2013-10,E06000043,Street Lights,5,4,1.25
2013-10,E06000044,Dog Fouling,3,2,1.5
2013-10,E06000044,Other,2,2,1.0
2013-10,E06000044,Pavement /Footway Defects,1,1,1.0
2013-10,E06000044,Rubbish,6,6,1.0
2013-10,E06000045,Dog Fouling,1,1,1.0
2013-10,E06000045,Highways Enquiries,6,6,1.0
2013-10,E06000045,Incivilities,7,5,1.4
2013-10,E06000045,Other,6,6,1.0
2013-10,E06000045,Overgrown/Fallen Veg/Trees,2,2,1.0
2013-10,E06000045,Parking,3,2,1.5
2013-10,E06000045,Pavement /Footway Defects,3,3,1.0
2013-10,E06000045,Right of Way,2,2,1.0
2013-10,E06000045,Road Safety,2,1,2.0
2013-10,E06000045,Road Surface Defects,4,3,1.3333333333333333
2013-10,E06000045,Rubbish,10,9,1.1111111111111112
2013-10,E06000045,Street Furniture,1,1,1.0
2013-10,E06000045,Street Lights,1,1,1.0
2013-10,E06000046,Highways Enquiries,1,1,1.0
2013-10,E06000046,Other,3,2,1.5
2013-10,E06000046,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-10,E06000046,Road Surface Defects,3,3,1.0
2013-10,E06000046,Rubbish,1,1,1.0
2013-10,E06000046,Street Lights,1,1,1.0
2013-10,E06000047,Highways Enquiries,6,4,1.5
2013-10,E06000047,Open Spaces/Parks,1,1,1.0
