period,LAD,SHEF_B,report_count,user_count,average
2011-10,E06000001,Highways Enquiries,1,1,1.0
2011-10,E06000001,Pavement /Footway Defects,2,2,1.0
2011-10,E06000001,Street Lights,2,2,1.0
2011-10,E06000002,Other,2,2,1.0
2011-10,E06000002,Pavement /Footway Defects,1,1,1.0
2011-10,E06000002,Road Surface Defects,1,1,1.0
2011-10,E06000002,Street Lights,1,1,1.0
2011-10,E06000003,Other,1,1,1.0
2011-10,E06000003,Pavement /Footway Defects,1,1,1.0
2011-10,E06000003,Rubbish,1,1,1.0
2011-10,E06000004,Parking,1,1,1.0
2011-10,E06000004,Road Surface Defects,1,1,1.0
2011-10,E06000005,Highways Enquiries,1,1,1.0
2011-10,E06000005,Street Lights,1,1,1.0
2011-10,E06000006,Abandoned Vehicles,1,1,1.0
2011-10,E06000006,Road Surface Defects,2,1,2.0
2011-10,E06000007,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-10,E06000007,Road Surface Defects,1,1,1.0
2011-10,E06000007,Street Lights,4,4,1.0
2011-10,E06000008,Dog Fouling,1,1,1.0
2011-10,E06000008,Highways Enquiries,2,2,1.0
2011-10,E06000008,Incivilities,2,2,1.0
2011-10,E06000008,Open Spaces/Parks,2,1,2.0
2011-10,E06000008,Other,2,2,1.0
2011-10,E06000008,Pavement /Footway Defects,4,4,1.0
2011-10,E06000008,Road Surface Defects,3,2,1.5
2011-10,E06000008,Rubbish,4,4,1.0
2011-10,E06000008,Street Furniture,1,1,1.0
2011-10,E06000008,Street Lights,1,1,1.0
2011-10,E06000009,Bus Stops Damage,1,1,1.0
2011-10,E06000009,Highways Enquiries,1,1,1.0
2011-10,E06000009,Other,2,2,1.0
2011-10,E06000009,Pavement /Footway Defects,1,1,1.0
2011-10,E06000009,Road Surface Defects,2,2,1.0
2011-10,E06000009,Rubbish,3,2,1.5
2011-10,E06000009,Street Lights,1,1,1.0
2011-10,E06000010,Bus Stops Damage,1,1,1.0
2011-10,E06000010,Highways Enquiries,1,1,1.0
2011-10,E06000010,Open Spaces/Parks,1,1,1.0
2011-10,E06000010,Pavement /Footway Defects,1,1,1.0
2011-10,E06000010,Street Lights,1,1,1.0
2011-10,E06000011,Highways Enquiries,5,5,1.0
2011-10,E06000011,Incivilities,1,1,1.0
2011-10,E06000011,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-10,E06000011,Pavement /Footway Defects,2,1,2.0
2011-10,E06000011,Rubbish,1,1,1.0
2011-10,E06000012,Other,1,1,1.0
2011-10,E06000012,Pavement /Footway Defects,1,1,1.0
2011-10,E06000012,Road Surface Defects,1,1,1.0
2011-10,E06000013,Pavement /Footway Defects,1,1,1.0
2011-10,E06000013,Rubbish,1,1,1.0
2011-10,E06000014,Highways Enquiries,2,2,1.0
2011-10,E06000014,Other,1,1,1.0
2011-10,E06000014,Road Safety,2,2,1.0
2011-10,E06000014,Rubbish,1,1,1.0
2011-10,E06000014,Street Furniture,1,1,1.0
2011-10,E06000014,Street Lights,1,1,1.0
2011-10,E06000015,Other,1,1,1.0
2011-10,E06000015,Rubbish,1,1,1.0
2011-10,E06000015,Street Lights,3,3,1.0
2011-10,E06000016,Highways Enquiries,2,2,1.0
2011-10,E06000016,Incivilities,1,1,1.0
2011-10,E06000016,Parking,2,2,1.0
2011-10,E06000016,Road Surface Defects,3,3,1.0
2011-10,E06000016,Rubbish,3,3,1.0
2011-10,E06000016,Street Lights,1,1,1.0
2011-10,E06000017,Highways Enquiries,1,1,1.0
2011-10,E06000017,Rubbish,1,1,1.0
2011-10,E06000018,Abandoned Vehicles,1,1,1.0
2011-10,E06000018,Dog Fouling,2,2,1.0
2011-10,E06000018,Incivilities,1,1,1.0
2011-10,E06000018,Other,1,1,1.0
2011-10,E06000018,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-10,E06000018,Road Safety,1,1,1.0
2011-10,E06000018,Rubbish,5,4,1.25
2011-10,E06000018,Street Lights,5,4,1.25
2011-10,E06000019,Highways Enquiries,2,2,1.0
2011-10,E06000019,Incivilities,1,1,1.0
2011-10,E06000019,Road Safety,1,1,1.0
2011-10,E06000019,Road Surface Defects,2,1,2.0
2011-10,E06000019,Rubbish,1,1,1.0
2011-10,E06000019,Street Lights,3,3,1.0
2011-10,E06000020,Open Spaces/Parks,1,1,1.0
2011-10,E06000020,Other,3,3,1.0
2011-10,E06000020,Parking,2,2,1.0
2011-10,E06000020,Pavement /Footway Defects,2,2,1.0
2011-10,E06000020,Road Safety,1,1,1.0
2011-10,E06000020,Rubbish,2,2,1.0
2011-10,E06000020,Street Lights,4,3,1.3333333333333333
2011-10,E06000021,Highways Enquiries,1,1,1.0
2011-10,E06000021,Incivilities,1,1,1.0
2011-10,E06000021,Open Spaces/Parks,2,1,2.0
2011-10,E06000021,Other,3,3,1.0
2011-10,E06000021,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-10,E06000021,Pavement /Footway Defects,3,2,1.5
2011-10,E06000021,Road Safety,2,2,1.0
2011-10,E06000021,Road Surface Defects,4,4,1.0
2011-10,E06000021,Rubbish,4,4,1.0
