lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000003,B1,1,1,1.0
E06000004,B1,2,2,1.0
E06000005,B1,2,2,1.0
E06000006,B1,3,3,1.0
E06000007,B1,9,8,1.125
E06000008,B1,8,7,1.1428571428571428
E06000009,B1,6,6,1.0
E06000010,B1,2,1,2.0
E06000011,B1,2,2,1.0
E06000012,B1,1,1,1.0
E06000014,B1,1,1,1.0
E06000015,B1,8,5,1.6
E06000016,B1,3,3,1.0
E06000018,B1,2,2,1.0
E06000020,B1,1,1,1.0
E06000021,B1,7,5,1.4
E06000022,B1,2,2,1.0
E06000023,B1,12,12,1.0
E06000024,B1,7,5,1.4
E06000025,B1,7,7,1.0
E06000026,B1,17,13,1.3076923076923077
E06000027,B1,5,5,1.0
E06000030,B1,4,4,1.0
E06000031,B1,10,7,1.4285714285714286
E06000032,B1,9,6,1.5
E06000033,B1,5,5,1.0
E06000034,B1,2,2,1.0
E06000035,B1,13,11,1.1818181818181819
E06000036,B1,5,5,1.0
E06000037,B1,4,4,1.0
E06000038,B1,7,4,1.75
E06000039,B1,3,3,1.0
E06000040,B1,3,3,1.0
E06000041,B1,1,1,1.0
E06000042,B1,12,6,2.0
E06000043,B1,19,17,1.1176470588235294
E06000044,B1,6,6,1.0
E06000045,B1,11,9,1.2222222222222223
E06000046,B1,6,4,1.5
E06000047,B1,8,6,1.3333333333333333
E06000049,B1,11,9,1.2222222222222223
E06000051,B1,4,4,1.0
E06000052,B1,6,6,1.0
E06000054,B1,4,4,1.0
E06000055,B1,9,9,1.0
E06000056,B1,10,9,1.1111111111111112
E06000057,B1,5,5,1.0
E06000058,B1,16,15,1.0666666666666667
E06000059,B1,4,3,1.3333333333333333
E06000060,B1,20,17,1.1764705882352942
E07000008,B1,18,13,1.3846153846153846
E07000009,B1,3,2,1.5
E07000010,B1,3,2,1.5
E07000011,B1,4,4,1.0
E07000012,B1,2,2,1.0
E07000028,B1,1,1,1.0
E07000032,B1,2,2,1.0
E07000033,B1,1,1,1.0
E07000034,B1,1,1,1.0
E07000036,B1,3,3,1.0
E07000037,B1,2,2,1.0
E07000039,B1,2,2,1.0
E07000040,B1,6,6,1.0
E07000041,B1,5,4,1.25
E07000042,B1,3,3,1.0
E07000043,B1,3,3,1.0
E07000045,B1,5,5,1.0
E07000046,B1,3,3,1.0
E07000061,B1,1,1,1.0
E07000062,B1,4,4,1.0
E07000063,B1,4,4,1.0
E07000064,B1,2,2,1.0
E07000065,B1,3,3,1.0
E07000066,B1,1,1,1.0
E07000067,B1,3,3,1.0
E07000068,B1,2,2,1.0
E07000070,B1,2,2,1.0
E07000071,B1,3,3,1.0
E07000072,B1,3,3,1.0
E07000075,B1,4,4,1.0
E07000076,B1,3,3,1.0
E07000077,B1,3,2,1.5
E07000078,B1,6,6,1.0
E07000079,B1,3,3,1.0
E07000081,B1,2,2,1.0
E07000082,B1,1,1,1.0
E07000083,B1,2,2,1.0
E07000084,B1,9,8,1.125
E07000085,B1,5,4,1.25
E07000086,B1,4,4,1.0
E07000087,B1,2,1,2.0
E07000088,B1,5,5,1.0
E07000089,B1,4,4,1.0
E07000090,B1,4,4,1.0
E07000091,B1,1,1,1.0
E07000092,B1,7,7,1.0
E07000094,B1,2,1,2.0
E07000095,B1,2,2,1.0
E07000096,B1,8,7,1.1428571428571428
E07000098,B1,4,4,1.0
E07000099,B1,3,3,1.0
E07000102,B1,3,1,3.0
E07000103,B1,1,1,1.0
E07000105,B1,8,8,1.0
E07000106,B1,4,4,1.0
E07000107,B1,2,2,1.0
E07000108,B1,3,3,1.0
E07000109,B1,1,1,1.0
