period,LAD,SHEF_B_CODE,report_count,user_count,average
2018,,B21,1,1,1.0
2018,,B26,1,1,1.0
2018,,B7,1,1,1.0
2018,E06000001,B1,8,7,1.1428571428571428
2018,E06000001,B13,35,25,1.4
2018,E06000001,B14,3,1,3.0
2018,E06000001,B15,37,18,2.0555555555555554
2018,E06000001,B16,42,23,1.826086956521739
2018,E06000001,B17,15,14,1.0714285714285714
2018,E06000001,B18,10,7,1.4285714285714286
2018,E06000001,B19,59,34,1.7352941176470589
2018,E06000001,B21,7,2,3.5
2018,E06000001,B24,18,8,2.25
2018,E06000001,B25,39,27,1.4444444444444444
2018,E06000001,B26,138,53,2.6037735849056602
2018,E06000001,B27,2,2,1.0
2018,E06000001,B28,35,25,1.4
2018,E06000001,B4,2,2,1.0
2018,E06000001,B6,11,6,1.8333333333333333
2018,E06000002,B1,2,2,1.0
2018,E06000002,B13,12,10,1.2
2018,E06000002,B14,1,1,1.0
2018,E06000002,B15,1,1,1.0
2018,E06000002,B16,10,8,1.25
2018,E06000002,B18,5,5,1.0
2018,E06000002,B19,10,8,1.25
2018,E06000002,B24,4,3,1.3333333333333333
2018,E06000002,B25,48,22,2.1818181818181817
2018,E06000002,B26,10,10,1.0
2018,E06000002,B27,1,1,1.0
2018,E06000002,B28,7,4,1.75
2018,E06000002,B6,2,2,1.0
2018,E06000003,B1,8,4,2.0
2018,E06000003,B13,10,8,1.25
2018,E06000003,B14,1,1,1.0
2018,E06000003,B15,3,3,1.0
2018,E06000003,B16,16,11,1.4545454545454546
2018,E06000003,B17,1,1,1.0
2018,E06000003,B18,9,9,1.0
2018,E06000003,B19,8,7,1.1428571428571428
2018,E06000003,B25,35,22,1.5909090909090908
2018,E06000003,B26,28,15,1.8666666666666667
2018,E06000003,B27,2,2,1.0
2018,E06000003,B28,6,6,1.0
2018,E06000003,B6,5,5,1.0
2018,E06000004,B1,21,15,1.4
2018,E06000004,B13,55,42,1.3095238095238095
2018,E06000004,B14,2,2,1.0
2018,E06000004,B15,15,12,1.25
2018,E06000004,B16,35,34,1.0294117647058822
2018,E06000004,B17,12,10,1.2
2018,E06000004,B18,52,31,1.6774193548387097
2018,E06000004,B19,37,35,1.0571428571428572
2018,E06000004,B24,12,10,1.2
2018,E06000004,B25,91,59,1.5423728813559323
2018,E06000004,B26,101,54,1.8703703703703705
2018,E06000004,B27,3,2,1.5
2018,E06000004,B28,37,25,1.48
2018,E06000004,B4,2,2,1.0
2018,E06000004,B6,34,12,2.8333333333333335
2018,E06000005,B1,13,6,2.1666666666666665
2018,E06000005,B13,9,8,1.125
2018,E06000005,B14,9,3,3.0
2018,E06000005,B16,7,5,1.4
2018,E06000005,B17,2,2,1.0
2018,E06000005,B18,9,8,1.125
2018,E06000005,B19,12,10,1.2
2018,E06000005,B24,9,6,1.5
2018,E06000005,B25,35,21,1.6666666666666667
2018,E06000005,B26,100,20,5.0
2018,E06000005,B28,5,3,1.6666666666666667
2018,E06000005,B6,4,3,1.3333333333333333
2018,E06000006,B1,7,6,1.1666666666666667
2018,E06000006,B13,22,16,1.375
2018,E06000006,B15,10,8,1.25
2018,E06000006,B16,16,13,1.2307692307692308
2018,E06000006,B17,13,9,1.4444444444444444
2018,E06000006,B18,4,4,1.0
2018,E06000006,B19,14,9,1.5555555555555556
2018,E06000006,B24,12,6,2.0
2018,E06000006,B25,28,20,1.4
2018,E06000006,B26,46,23,2.0
2018,E06000006,B28,6,5,1.2
2018,E06000006,B4,1,1,1.0
2018,E06000006,B6,5,4,1.25
2018,E06000007,B1,11,10,1.1
2018,E06000007,B13,56,43,1.302325581395349
2018,E06000007,B14,1,1,1.0
2018,E06000007,B15,13,12,1.0833333333333333
2018,E06000007,B16,23,22,1.0454545454545454
2018,E06000007,B17,10,9,1.1111111111111112
2018,E06000007,B18,17,13,1.3076923076923077
2018,E06000007,B19,32,28,1.1428571428571428
2018,E06000007,B24,12,12,1.0
2018,E06000007,B25,86,51,1.6862745098039216
2018,E06000007,B26,49,37,1.3243243243243243
2018,E06000007,B27,3,3,1.0
2018,E06000007,B28,14,12,1.1666666666666667
2018,E06000007,B4,1,1,1.0
2018,E06000007,B6,15,12,1.25
2018,E06000008,B1,12,10,1.2
2018,E06000008,B13,54,22,2.4545454545454546
2018,E06000008,B14,2,2,1.0
2018,E06000008,B15,10,5,2.0
2018,E06000008,B16,19,15,1.2666666666666666
2018,E06000008,B17,8,8,1.0
2018,E06000008,B18,11,11,1.0
2018,E06000008,B19,20,16,1.25
2018,E06000008,B24,24,16,1.5
2018,E06000008,B25,100,41,2.4390243902439024
2018,E06000008,B26,143,65,2.2
2018,E06000008,B28,33,28,1.1785714285714286
2018,E06000008,B4,1,1,1.0
2018,E06000008,B6,8,6,1.3333333333333333
2018,E06000009,B1,9,9,1.0
2018,E06000009,B13,15,12,1.25
2018,E06000009,B14,3,2,1.5
2018,E06000009,B15,5,2,2.5
2018,E06000009,B16,16,15,1.0666666666666667
2018,E06000009,B17,2,2,1.0
2018,E06000009,B18,14,12,1.1666666666666667
2018,E06000009,B19,15,15,1.0
2018,E06000009,B24,6,5,1.2
2018,E06000009,B25,35,28,1.25
2018,E06000009,B26,31,27,1.1481481481481481
2018,E06000009,B28,11,8,1.375
2018,E06000009,B4,4,3,1.3333333333333333
2018,E06000009,B6,19,12,1.5833333333333333
2018,E06000010,B1,25,20,1.25
2018,E06000010,B13,41,34,1.2058823529411764
2018,E06000010,B14,87,10,8.7
2018,E06000010,B15,16,13,1.2307692307692308
2018,E06000010,B16,346,34,10.176470588235293
2018,E06000010,B17,32,21,1.5238095238095237
2018,E06000010,B18,37,33,1.121212121212121
2018,E06000010,B19,39,29,1.3448275862068966
2018,E06000010,B2,5,4,1.25
2018,E06000010,B24,30,16,1.875
2018,E06000010,B25,218,85,2.5647058823529414
2018,E06000010,B26,261,64,4.078125
2018,E06000010,B27,7,5,1.4
2018,E06000010,B28,351,28,12.535714285714286
2018,E06000010,B4,4,4,1.0
2018,E06000010,B6,6,5,1.2
2018,E06000010,B7,22,13,1.6923076923076923
2018,E06000011,B1,1,1,1.0
2018,E06000011,B13,7,6,1.1666666666666667
2018,E06000011,B14,6,3,2.0
2018,E06000011,B15,2,2,1.0
2018,E06000011,B16,18,12,1.5
2018,E06000011,B17,2,2,1.0
2018,E06000011,B18,3,3,1.0
2018,E06000011,B19,5,5,1.0
2018,E06000011,B24,10,5,2.0
2018,E06000011,B25,44,30,1.4666666666666666
2018,E06000011,B26,25,7,3.5714285714285716
2018,E06000011,B27,1,1,1.0
2018,E06000011,B28,291,4,72.75
2018,E06000011,B4,1,1,1.0
2018,E06000011,B7,7,3,2.3333333333333335
2018,E06000012,B1,3,3,1.0
2018,E06000012,B13,6,5,1.2
2018,E06000012,B14,1,1,1.0
2018,E06000012,B16,7,7,1.0
