period,LAD,SHEF_B,report_count,user_count,average
2017-8,E06000001,Bus Stops Damage,1,1,1.0
2017-8,E06000001,Highways Enquiries,3,3,1.0
2017-8,E06000001,Open Spaces/Parks,3,3,1.0
2017-8,E06000001,Other,5,5,1.0
2017-8,E06000001,Pavement /Footway Defects,4,3,1.3333333333333333
2017-8,E06000001,Public Toilets,1,1,1.0
2017-8,E06000001,Rubbish,7,4,1.75
2017-8,E06000001,Street Furniture,1,1,1.0
2017-8,E06000001,Street Lights,2,2,1.0
2017-8,E06000002,Abandoned Vehicles,2,2,1.0
2017-8,E06000002,Highways Enquiries,3,3,1.0
2017-8,E06000002,Other,2,2,1.0
2017-8,E06000002,Pavement /Footway Defects,2,2,1.0
2017-8,E06000002,Road Safety,2,1,2.0
2017-8,E06000002,Rubbish,2,2,1.0
2017-8,E06000002,Street Lights,3,2,1.5
2017-8,E06000003,Highways Enquiries,3,3,1.0
2017-8,E06000003,Open Spaces/Parks,1,1,1.0
2017-8,E06000003,Other,1,1,1.0
2017-8,E06000003,Pavement /Footway Defects,2,2,1.0
2017-8,E06000003,Road Safety,1,1,1.0
2017-8,E06000003,Rubbish,3,3,1.0
2017-8,E06000004,Abandoned Vehicles,8,8,1.0
2017-8,E06000004,Dog Fouling,1,1,1.0
2017-8,E06000004,Highways Enquiries,7,5,1.4
2017-8,E06000004,Open Spaces/Parks,1,1,1.0
2017-8,E06000004,Other,2,2,1.0
2017-8,E06000004,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-8,E06000004,Parking,4,4,1.0
2017-8,E06000004,Pavement /Footway Defects,4,4,1.0
2017-8,E06000004,Road Safety,1,1,1.0
2017-8,E06000004,Road Surface Defects,2,2,1.0
2017-8,E06000004,Rubbish,10,10,1.0
2017-8,E06000004,Street Furniture,1,1,1.0
2017-8,E06000004,Street Lights,1,1,1.0
2017-8,E06000005,Parking,1,1,1.0
2017-8,E06000005,Road Surface Defects,1,1,1.0
2017-8,E06000005,Rubbish,1,1,1.0
2017-8,E06000006,Abandoned Vehicles,1,1,1.0
2017-8,E06000006,Highways Enquiries,1,1,1.0
2017-8,E06000006,Open Spaces/Parks,1,1,1.0
2017-8,E06000006,Overgrown/Fallen Veg/Trees,3,2,1.5
2017-8,E06000006,Parking,2,2,1.0
2017-8,E06000006,Pavement /Footway Defects,1,1,1.0
2017-8,E06000006,Road Surface Defects,1,1,1.0
2017-8,E06000006,Rubbish,4,3,1.3333333333333333
2017-8,E06000007,Abandoned Vehicles,1,1,1.0
2017-8,E06000007,Open Spaces/Parks,2,2,1.0
2017-8,E06000007,Other,1,1,1.0
2017-8,E06000007,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-8,E06000007,Parking,1,1,1.0
