period,LAD,SHEF_B,report_count,user_count,average
2012-5,E06000001,Dog Fouling,1,1,1.0
2012-5,E06000001,Road Surface Defects,2,2,1.0
2012-5,E06000001,Street Lights,1,1,1.0
2012-5,E06000002,Highways Enquiries,1,1,1.0
2012-5,E06000002,Parking,1,1,1.0
2012-5,E06000002,Road Surface Defects,1,1,1.0
2012-5,E06000002,Street Lights,1,1,1.0
2012-5,E06000003,Other,1,1,1.0
2012-5,E06000004,Road Safety,1,1,1.0
2012-5,E06000004,Road Surface Defects,1,1,1.0
2012-5,E06000005,Abandoned Vehicles,1,1,1.0
2012-5,E06000005,Highways Enquiries,1,1,1.0
2012-5,E06000005,Pavement /Footway Defects,1,1,1.0
2012-5,E06000006,Open Spaces/Parks,1,1,1.0
2012-5,E06000006,Other,1,1,1.0
2012-5,E06000007,Dog Fouling,2,2,1.0
2012-5,E06000007,Highways Enquiries,1,1,1.0
2012-5,E06000007,Other,3,2,1.5
2012-5,E06000007,Pavement /Footway Defects,1,1,1.0
2012-5,E06000007,Road Safety,2,1,2.0
2012-5,E06000007,Road Surface Defects,1,1,1.0
2012-5,E06000008,Abandoned Vehicles,1,1,1.0
2012-5,E06000008,Highways Enquiries,2,2,1.0
2012-5,E06000008,Incivilities,1,1,1.0
2012-5,E06000008,Other,1,1,1.0
2012-5,E06000008,Parking,1,1,1.0
2012-5,E06000008,Pavement /Footway Defects,3,3,1.0
2012-5,E06000008,Road Safety,2,2,1.0
2012-5,E06000008,Road Surface Defects,6,5,1.2
2012-5,E06000008,Rubbish,10,6,1.6666666666666667
2012-5,E06000008,Street Lights,1,1,1.0
2012-5,E06000009,Abandoned Vehicles,1,1,1.0
2012-5,E06000009,Highways Enquiries,1,1,1.0
2012-5,E06000009,Open Spaces/Parks,1,1,1.0
2012-5,E06000009,Other,1,1,1.0
2012-5,E06000009,Pavement /Footway Defects,1,1,1.0
2012-5,E06000009,Road Surface Defects,4,4,1.0
2012-5,E06000009,Rubbish,2,2,1.0
2012-5,E06000009,Street Lights,4,3,1.3333333333333333
2012-5,E06000010,Street Lights,1,1,1.0
2012-5,E06000011,Highways Enquiries,14,9,1.5555555555555556
2012-5,E06000011,Other,1,1,1.0
2012-5,E06000011,Parking,1,1,1.0
2012-5,E06000011,Pavement /Footway Defects,2,2,1.0
2012-5,E06000011,Road Surface Defects,14,7,2.0
2012-5,E06000011,Street Lights,1,1,1.0
2012-5,E06000012,Dog Fouling,1,1,1.0
2012-5,E06000012,Pavement /Footway Defects,1,1,1.0
2012-5,E06000012,Road Surface Defects,4,2,2.0
2012-5,E06000012,Rubbish,1,1,1.0
2012-5,E06000013,Road Surface Defects,1,1,1.0
2012-5,E06000014,Highways Enquiries,1,1,1.0
2012-5,E06000014,Other,2,1,2.0
2012-5,E06000014,Street Furniture,1,1,1.0
2012-5,E06000014,Street Lights,1,1,1.0
2012-5,E06000015,Abandoned Vehicles,1,1,1.0
2012-5,E06000015,Dog Fouling,1,1,1.0
2012-5,E06000015,Highways Enquiries,1,1,1.0
2012-5,E06000015,Incivilities,1,1,1.0
2012-5,E06000015,Other,3,2,1.5
2012-5,E06000015,Parking,1,1,1.0
2012-5,E06000015,Road Surface Defects,2,2,1.0
2012-5,E06000015,Rubbish,4,3,1.3333333333333333
2012-5,E06000016,Abandoned Vehicles,1,1,1.0
2012-5,E06000016,Highways Enquiries,3,2,1.5
2012-5,E06000016,Open Spaces/Parks,1,1,1.0
2012-5,E06000016,Other,1,1,1.0
2012-5,E06000016,Pavement /Footway Defects,1,1,1.0
2012-5,E06000016,Road Surface Defects,1,1,1.0
2012-5,E06000016,Street Lights,1,1,1.0
2012-5,E06000017,Highways Enquiries,2,1,2.0
2012-5,E06000017,Road Safety,1,1,1.0
2012-5,E06000017,Road Surface Defects,5,1,5.0
2012-5,E06000017,Rubbish,1,1,1.0
2012-5,E06000018,Highways Enquiries,2,1,2.0
2012-5,E06000018,Incivilities,2,2,1.0
2012-5,E06000018,Other,1,1,1.0
2012-5,E06000018,Road Surface Defects,3,3,1.0
2012-5,E06000018,Rubbish,5,4,1.25
2012-5,E06000018,Street Lights,1,1,1.0
2012-5,E06000019,Highways Enquiries,2,2,1.0
2012-5,E06000019,Incivilities,1,1,1.0
2012-5,E06000019,Other,1,1,1.0
2012-5,E06000019,Road Surface Defects,17,10,1.7
2012-5,E06000019,Rubbish,1,1,1.0
2012-5,E06000020,Dog Fouling,1,1,1.0
2012-5,E06000020,Open Spaces/Parks,2,2,1.0
2012-5,E06000020,Pavement /Footway Defects,1,1,1.0
2012-5,E06000020,Road Safety,2,2,1.0
2012-5,E06000020,Road Surface Defects,12,5,2.4
2012-5,E06000020,Rubbish,5,4,1.25
2012-5,E06000021,Dog Fouling,1,1,1.0
2012-5,E06000021,Highways Enquiries,2,2,1.0
2012-5,E06000021,Other,1,1,1.0
2012-5,E06000021,Road Surface Defects,7,6,1.1666666666666667
2012-5,E06000021,Rubbish,3,1,3.0
2012-5,E06000022,Highways Enquiries,4,4,1.0
2012-5,E06000022,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-5,E06000022,Parking,1,1,1.0
2012-5,E06000022,Pavement /Footway Defects,1,1,1.0
2012-5,E06000022,Road Safety,1,1,1.0
2012-5,E06000022,Road Surface Defects,7,5,1.4
2012-5,E06000022,Rubbish,1,1,1.0
2012-5,E06000023,Highways Enquiries,4,3,1.3333333333333333
2012-5,E06000023,Incivilities,4,1,4.0
2012-5,E06000023,Open Spaces/Parks,1,1,1.0
2012-5,E06000023,Other,7,6,1.1666666666666667
2012-5,E06000023,Parking,2,2,1.0
2012-5,E06000023,Pavement /Footway Defects,5,5,1.0
2012-5,E06000023,Road Surface Defects,4,4,1.0
2012-5,E06000023,Rubbish,12,7,1.7142857142857142
2012-5,E06000023,Street Lights,3,2,1.5
2012-5,E06000024,Abandoned Vehicles,1,1,1.0
