period,LAD,SHEF_B_CODE,report_count,user_count,average
2016-7,E06000001,B13,1,1,1.0
2016-7,E06000001,B16,3,3,1.0
2016-7,E06000001,B18,2,2,1.0
2016-7,E06000001,B25,2,1,2.0
2016-7,E06000001,B26,1,1,1.0
2016-7,E06000001,B28,1,1,1.0
2016-7,E06000002,B1,1,1,1.0
2016-7,E06000002,B19,1,1,1.0
2016-7,E06000002,B24,2,2,1.0
2016-7,E06000002,B25,6,3,2.0
2016-7,E06000002,B26,1,1,1.0
2016-7,E06000002,B28,2,2,1.0
2016-7,E06000003,B16,1,1,1.0
2016-7,E06000003,B17,1,1,1.0
2016-7,E06000003,B19,1,1,1.0
2016-7,E06000003,B24,2,1,2.0
2016-7,E06000003,B26,3,3,1.0
2016-7,E06000004,B1,3,3,1.0
2016-7,E06000004,B13,3,3,1.0
2016-7,E06000004,B14,2,2,1.0
2016-7,E06000004,B15,6,5,1.2
2016-7,E06000004,B16,5,5,1.0
2016-7,E06000004,B17,5,5,1.0
2016-7,E06000004,B18,6,6,1.0
2016-7,E06000004,B19,6,5,1.2
2016-7,E06000004,B25,2,2,1.0
2016-7,E06000004,B26,14,12,1.1666666666666667
2016-7,E06000004,B28,5,5,1.0
2016-7,E06000004,B4,1,1,1.0
2016-7,E06000004,B6,1,1,1.0
2016-7,E06000005,B26,9,6,1.5
2016-7,E06000006,B1,1,1,1.0
2016-7,E06000006,B13,1,1,1.0
2016-7,E06000006,B15,1,1,1.0
2016-7,E06000006,B16,1,1,1.0
2016-7,E06000006,B17,1,1,1.0
2016-7,E06000006,B26,3,3,1.0
2016-7,E06000006,B28,1,1,1.0
2016-7,E06000007,B13,6,6,1.0
2016-7,E06000007,B15,3,3,1.0
2016-7,E06000007,B16,2,2,1.0
2016-7,E06000007,B17,5,5,1.0
2016-7,E06000007,B18,2,2,1.0
2016-7,E06000007,B19,3,3,1.0
2016-7,E06000007,B24,1,1,1.0
2016-7,E06000007,B25,4,3,1.3333333333333333
2016-7,E06000007,B26,8,4,2.0
2016-7,E06000008,B13,5,2,2.5
2016-7,E06000008,B15,2,2,1.0
2016-7,E06000008,B16,4,4,1.0
2016-7,E06000008,B17,2,2,1.0
2016-7,E06000008,B19,1,1,1.0
2016-7,E06000008,B26,13,11,1.1818181818181819
2016-7,E06000008,B28,1,1,1.0
2016-7,E06000009,B13,3,2,1.5
2016-7,E06000009,B15,1,1,1.0
2016-7,E06000009,B19,2,2,1.0
2016-7,E06000009,B24,2,2,1.0
2016-7,E06000009,B26,11,3,3.6666666666666665
2016-7,E06000009,B28,1,1,1.0
2016-7,E06000009,B6,2,2,1.0
2016-7,E06000010,B13,3,1,3.0
2016-7,E06000010,B14,5,1,5.0
2016-7,E06000010,B16,2,2,1.0
2016-7,E06000010,B17,1,1,1.0
2016-7,E06000010,B18,2,2,1.0
2016-7,E06000010,B19,3,3,1.0
2016-7,E06000010,B24,7,3,2.3333333333333335
2016-7,E06000010,B25,3,3,1.0
2016-7,E06000010,B26,26,8,3.25
2016-7,E06000010,B28,16,1,16.0
2016-7,E06000010,B6,2,2,1.0
2016-7,E06000010,B7,5,1,5.0
2016-7,E06000011,B13,2,2,1.0
2016-7,E06000011,B14,26,1,26.0
2016-7,E06000011,B15,2,2,1.0
2016-7,E06000011,B16,14,5,2.8
2016-7,E06000011,B17,5,4,1.25
2016-7,E06000011,B18,2,2,1.0
2016-7,E06000011,B19,5,4,1.25
2016-7,E06000011,B23,3,2,1.5
2016-7,E06000011,B24,20,2,10.0
2016-7,E06000011,B25,8,6,1.3333333333333333
2016-7,E06000011,B26,20,5,4.0
2016-7,E06000011,B27,2,1,2.0
2016-7,E06000011,B28,29,1,29.0
2016-7,E06000011,B4,1,1,1.0
2016-7,E06000011,B6,1,1,1.0
2016-7,E06000011,B7,20,2,10.0
2016-7,E06000012,B1,2,2,1.0
2016-7,E06000012,B13,1,1,1.0
2016-7,E06000012,B14,2,1,2.0
2016-7,E06000012,B16,1,1,1.0
2016-7,E06000012,B18,2,2,1.0
2016-7,E06000012,B24,2,2,1.0
2016-7,E06000012,B25,2,2,1.0
2016-7,E06000012,B26,2,1,2.0
2016-7,E06000012,B28,3,1,3.0
2016-7,E06000013,B13,4,3,1.3333333333333333
2016-7,E06000013,B14,1,1,1.0
2016-7,E06000013,B15,1,1,1.0
2016-7,E06000013,B16,3,2,1.5
2016-7,E06000013,B17,2,2,1.0
2016-7,E06000013,B18,1,1,1.0
2016-7,E06000013,B19,1,1,1.0
2016-7,E06000013,B21,1,1,1.0
2016-7,E06000013,B24,1,1,1.0
2016-7,E06000013,B25,2,2,1.0
2016-7,E06000013,B26,9,4,2.25
2016-7,E06000013,B28,1,1,1.0
2016-7,E06000014,B13,2,2,1.0
2016-7,E06000014,B14,1,1,1.0
2016-7,E06000014,B15,1,1,1.0
2016-7,E06000014,B16,5,4,1.25
2016-7,E06000014,B17,4,3,1.3333333333333333
2016-7,E06000014,B19,4,3,1.3333333333333333
2016-7,E06000014,B24,2,2,1.0
2016-7,E06000014,B26,6,2,3.0
2016-7,E06000014,B28,1,1,1.0
2016-7,E06000015,B1,2,2,1.0
2016-7,E06000015,B15,2,1,2.0
2016-7,E06000015,B18,2,1,2.0
2016-7,E06000015,B19,3,3,1.0
2016-7,E06000015,B24,1,1,1.0
2016-7,E06000015,B25,1,1,1.0
2016-7,E06000015,B26,5,5,1.0
2016-7,E06000015,B27,1,1,1.0
2016-7,E06000016,B1,3,3,1.0
2016-7,E06000016,B13,1,1,1.0
2016-7,E06000016,B15,1,1,1.0
2016-7,E06000016,B16,6,6,1.0
2016-7,E06000016,B18,4,4,1.0
2016-7,E06000016,B19,3,2,1.5
2016-7,E06000016,B24,1,1,1.0
2016-7,E06000016,B26,4,3,1.3333333333333333
2016-7,E06000016,B28,2,1,2.0
2016-7,E06000016,B6,1,1,1.0
2016-7,E06000017,B16,3,2,1.5
2016-7,E06000017,B18,1,1,1.0
2016-7,E06000017,B19,1,1,1.0
2016-7,E06000017,B25,1,1,1.0
2016-7,E06000017,B26,1,1,1.0
2016-7,E06000018,B13,7,7,1.0
2016-7,E06000018,B14,4,3,1.3333333333333333
2016-7,E06000018,B15,5,3,1.6666666666666667
2016-7,E06000018,B16,6,4,1.5
2016-7,E06000018,B17,2,2,1.0
2016-7,E06000018,B18,2,2,1.0
2016-7,E06000018,B19,5,3,1.6666666666666667
2016-7,E06000018,B24,5,5,1.0
2016-7,E06000018,B25,2,2,1.0
2016-7,E06000018,B26,13,5,2.6
2016-7,E06000018,B27,1,1,1.0
2016-7,E06000018,B6,2,1,2.0
2016-7,E06000019,B1,1,1,1.0
2016-7,E06000019,B13,4,4,1.0
2016-7,E06000019,B16,1,1,1.0
2016-7,E06000019,B17,1,1,1.0
2016-7,E06000019,B18,1,1,1.0
2016-7,E06000019,B19,1,1,1.0
2016-7,E06000019,B23,1,1,1.0
2016-7,E06000019,B24,2,2,1.0
2016-7,E06000019,B25,5,4,1.25
2016-7,E06000019,B26,2,2,1.0
2016-7,E06000020,B1,1,1,1.0
2016-7,E06000020,B16,1,1,1.0
2016-7,E06000020,B19,1,1,1.0
2016-7,E06000020,B24,1,1,1.0
2016-7,E06000020,B26,4,4,1.0
2016-7,E06000021,B12,1,1,1.0
2016-7,E06000021,B16,1,1,1.0
2016-7,E06000021,B17,5,5,1.0
2016-7,E06000021,B18,6,6,1.0
2016-7,E06000021,B24,1,1,1.0
2016-7,E06000021,B25,7,4,1.75
2016-7,E06000021,B26,8,6,1.3333333333333333
2016-7,E06000021,B4,1,1,1.0
2016-7,E06000021,B7,1,1,1.0
2016-7,E06000022,B1,1,1,1.0
2016-7,E06000022,B15,1,1,1.0
2016-7,E06000022,B17,3,3,1.0
2016-7,E06000022,B18,1,1,1.0
2016-7,E06000022,B19,5,5,1.0
2016-7,E06000022,B24,6,2,3.0
2016-7,E06000022,B26,1,1,1.0
2016-7,E06000022,B4,1,1,1.0
2016-7,E06000023,B1,7,5,1.4
2016-7,E06000023,B13,4,4,1.0
2016-7,E06000023,B14,13,5,2.6
2016-7,E06000023,B15,4,4,1.0
2016-7,E06000023,B16,13,12,1.0833333333333333
2016-7,E06000023,B17,4,4,1.0
2016-7,E06000023,B18,6,6,1.0
2016-7,E06000023,B19,7,7,1.0
2016-7,E06000023,B23,3,3,1.0
2016-7,E06000023,B24,4,4,1.0
2016-7,E06000023,B25,7,6,1.1666666666666667
2016-7,E06000023,B26,89,55,1.6181818181818182
2016-7,E06000023,B27,1,1,1.0
2016-7,E06000023,B28,4,3,1.3333333333333333
2016-7,E06000023,B4,1,1,1.0
2016-7,E06000023,B6,3,3,1.0
2016-7,E06000023,B7,3,3,1.0
2016-7,E06000024,B1,2,2,1.0
2016-7,E06000024,B13,4,4,1.0
2016-7,E06000024,B15,7,1,7.0
2016-7,E06000024,B16,4,4,1.0
2016-7,E06000024,B17,2,2,1.0
2016-7,E06000024,B18,3,3,1.0
2016-7,E06000024,B19,5,4,1.25
2016-7,E06000024,B24,4,2,2.0
2016-7,E06000024,B25,2,2,1.0
2016-7,E06000024,B26,1,1,1.0
2016-7,E06000024,B28,4,2,2.0
2016-7,E06000024,B6,1,1,1.0
2016-7,E06000025,B1,6,5,1.2
2016-7,E06000025,B13,9,6,1.5
2016-7,E06000025,B14,2,1,2.0
2016-7,E06000025,B15,5,3,1.6666666666666667
2016-7,E06000025,B16,7,7,1.0
2016-7,E06000025,B17,3,3,1.0
2016-7,E06000025,B18,4,2,2.0
2016-7,E06000025,B19,3,3,1.0
2016-7,E06000025,B24,1,1,1.0
2016-7,E06000025,B25,6,6,1.0
2016-7,E06000025,B26,11,9,1.2222222222222223
2016-7,E06000025,B28,2,2,1.0
2016-7,E06000025,B4,1,1,1.0
2016-7,E06000025,B6,2,2,1.0
2016-7,E06000026,B1,2,2,1.0
2016-7,E06000026,B13,3,2,1.5
2016-7,E06000026,B15,2,2,1.0
2016-7,E06000026,B16,8,4,2.0
2016-7,E06000026,B17,2,2,1.0
2016-7,E06000026,B18,3,3,1.0
2016-7,E06000026,B19,3,3,1.0
2016-7,E06000026,B24,3,3,1.0
2016-7,E06000026,B26,14,10,1.4
2016-7,E06000026,B6,1,1,1.0
2016-7,E06000027,B1,1,1,1.0
2016-7,E06000027,B13,1,1,1.0
2016-7,E06000027,B16,1,1,1.0
2016-7,E06000027,B18,1,1,1.0
2016-7,E06000027,B19,3,3,1.0
2016-7,E06000027,B24,1,1,1.0
2016-7,E06000027,B26,5,5,1.0
2016-7,E06000027,B28,1,1,1.0
2016-7,E06000030,B13,5,5,1.0
2016-7,E06000030,B15,4,4,1.0
2016-7,E06000030,B16,2,2,1.0
2016-7,E06000030,B17,2,2,1.0
2016-7,E06000030,B18,3,3,1.0
2016-7,E06000030,B19,2,2,1.0
2016-7,E06000030,B24,1,1,1.0
2016-7,E06000030,B25,2,2,1.0
2016-7,E06000030,B26,2,2,1.0
2016-7,E06000031,B1,2,2,1.0
2016-7,E06000031,B13,9,7,1.2857142857142858
2016-7,E06000031,B14,2,2,1.0
2016-7,E06000031,B15,4,4,1.0
2016-7,E06000031,B16,1,1,1.0
2016-7,E06000031,B17,3,3,1.0
2016-7,E06000031,B18,3,3,1.0
2016-7,E06000031,B19,7,6,1.1666666666666667
2016-7,E06000031,B24,1,1,1.0
2016-7,E06000031,B25,2,1,2.0
2016-7,E06000031,B26,46,24,1.9166666666666667
2016-7,E06000031,B28,13,3,4.333333333333333
2016-7,E06000031,B6,1,1,1.0
