period,LAD,SHEF_B,report_count,user_count,average
2016-9,E06000001,Dog Fouling,1,1,1.0
2016-9,E06000001,Highways Enquiries,3,3,1.0
2016-9,E06000001,Incivilities,1,1,1.0
2016-9,E06000001,Parking,1,1,1.0
2016-9,E06000001,Pavement /Footway Defects,1,1,1.0
2016-9,E06000001,Road Safety,2,2,1.0
2016-9,E06000001,Road Surface Defects,1,1,1.0
2016-9,E06000001,Rubbish,2,2,1.0
2016-9,E06000001,Street Lights,6,1,6.0
2016-9,E06000002,Highways Enquiries,1,1,1.0
2016-9,E06000002,Open Spaces/Parks,1,1,1.0
2016-9,E06000002,Other,1,1,1.0
2016-9,E06000002,Parking,1,1,1.0
2016-9,E06000002,Pavement /Footway Defects,1,1,1.0
2016-9,E06000002,Road Safety,1,1,1.0
2016-9,E06000002,Road Surface Defects,1,1,1.0
2016-9,E06000002,Rubbish,2,2,1.0
2016-9,E06000002,Street Lights,1,1,1.0
2016-9,E06000003,Highways Enquiries,1,1,1.0
2016-9,E06000003,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-9,E06000003,Parking,1,1,1.0
2016-9,E06000003,Pavement /Footway Defects,1,1,1.0
2016-9,E06000003,Rubbish,3,3,1.0
2016-9,E06000003,Street Lights,2,2,1.0
2016-9,E06000004,Abandoned Vehicles,2,1,2.0
2016-9,E06000004,Bus Stops Damage,1,1,1.0
2016-9,E06000004,Dog Fouling,1,1,1.0
2016-9,E06000004,Highways Enquiries,7,6,1.1666666666666667
2016-9,E06000004,Other,11,9,1.2222222222222223
2016-9,E06000004,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-9,E06000004,Parking,1,1,1.0
2016-9,E06000004,Pavement /Footway Defects,7,7,1.0
2016-9,E06000004,Road Safety,1,1,1.0
2016-9,E06000004,Road Surface Defects,2,2,1.0
2016-9,E06000004,Rubbish,10,6,1.6666666666666667
2016-9,E06000004,Street Lights,9,8,1.125
2016-9,E06000005,Abandoned Vehicles,1,1,1.0
2016-9,E06000005,Dog Fouling,2,1,2.0
2016-9,E06000005,Highways Enquiries,2,2,1.0
