period,LAD,SHEF_B_CODE,report_count,user_count,average
2014-4,,B13,2,2,1.0
2014-4,,B14,1,1,1.0
2014-4,,B16,1,1,1.0
2014-4,,B25,4,4,1.0
2014-4,,B26,1,1,1.0
2014-4,,B28,1,1,1.0
2014-4,,B6,1,1,1.0
2014-4,E06000001,B13,2,2,1.0
2014-4,E06000001,B16,1,1,1.0
2014-4,E06000001,B25,1,1,1.0
2014-4,E06000001,B27,1,1,1.0
2014-4,E06000001,B6,2,1,2.0
2014-4,E06000002,B17,1,1,1.0
2014-4,E06000002,B24,1,1,1.0
2014-4,E06000002,B26,1,1,1.0
2014-4,E06000002,B28,1,1,1.0
2014-4,E06000003,B6,1,1,1.0
2014-4,E06000004,B16,1,1,1.0
2014-4,E06000004,B18,3,1,3.0
2014-4,E06000004,B28,1,1,1.0
2014-4,E06000004,B6,1,1,1.0
2014-4,E06000005,B25,2,2,1.0
2014-4,E06000006,B19,3,1,3.0
2014-4,E06000006,B28,1,1,1.0
2014-4,E06000007,B13,3,3,1.0
2014-4,E06000007,B16,1,1,1.0
2014-4,E06000007,B25,3,3,1.0
2014-4,E06000007,B26,1,1,1.0
2014-4,E06000007,B28,3,2,1.5
2014-4,E06000007,B6,1,1,1.0
2014-4,E06000008,B13,6,5,1.2
2014-4,E06000008,B15,1,1,1.0
2014-4,E06000008,B16,2,2,1.0
2014-4,E06000008,B24,1,1,1.0
2014-4,E06000008,B25,11,8,1.375
2014-4,E06000008,B26,12,7,1.7142857142857142
2014-4,E06000008,B27,1,1,1.0
2014-4,E06000008,B28,3,3,1.0
2014-4,E06000009,B13,1,1,1.0
2014-4,E06000009,B16,2,2,1.0
2014-4,E06000009,B19,1,1,1.0
2014-4,E06000009,B24,1,1,1.0
2014-4,E06000009,B25,1,1,1.0
2014-4,E06000009,B26,4,3,1.3333333333333333
2014-4,E06000009,B28,3,2,1.5
2014-4,E06000010,B1,1,1,1.0
2014-4,E06000010,B13,5,4,1.25
2014-4,E06000010,B15,1,1,1.0
2014-4,E06000010,B19,1,1,1.0
2014-4,E06000010,B25,5,2,2.5
2014-4,E06000010,B26,6,3,2.0
2014-4,E06000010,B27,2,1,2.0
2014-4,E06000010,B28,3,3,1.0
2014-4,E06000011,B13,5,2,2.5
2014-4,E06000011,B15,1,1,1.0
2014-4,E06000011,B16,3,2,1.5
2014-4,E06000011,B17,1,1,1.0
2014-4,E06000011,B19,4,4,1.0
2014-4,E06000011,B24,1,1,1.0
2014-4,E06000011,B25,10,7,1.4285714285714286
2014-4,E06000011,B26,4,3,1.3333333333333333
2014-4,E06000011,B28,6,3,2.0
2014-4,E06000011,B6,1,1,1.0
2014-4,E06000012,B13,2,2,1.0
2014-4,E06000012,B16,1,1,1.0
2014-4,E06000012,B19,2,2,1.0
2014-4,E06000012,B25,1,1,1.0
2014-4,E06000012,B26,4,3,1.3333333333333333
2014-4,E06000013,B13,1,1,1.0
2014-4,E06000013,B24,2,2,1.0
2014-4,E06000013,B25,4,3,1.3333333333333333
2014-4,E06000013,B26,2,1,2.0
2014-4,E06000013,B28,1,1,1.0
2014-4,E06000014,B1,1,1,1.0
2014-4,E06000014,B15,1,1,1.0
2014-4,E06000014,B19,2,2,1.0
2014-4,E06000014,B25,8,7,1.1428571428571428
2014-4,E06000014,B28,2,2,1.0
2014-4,E06000015,B13,1,1,1.0
2014-4,E06000015,B15,1,1,1.0
2014-4,E06000015,B19,1,1,1.0
2014-4,E06000015,B25,3,3,1.0
2014-4,E06000015,B26,2,1,2.0
2014-4,E06000016,B13,1,1,1.0
2014-4,E06000016,B16,1,1,1.0
2014-4,E06000016,B18,2,2,1.0
2014-4,E06000016,B19,2,2,1.0
2014-4,E06000016,B25,2,2,1.0
2014-4,E06000016,B26,1,1,1.0
2014-4,E06000016,B6,1,1,1.0
2014-4,E06000017,B13,1,1,1.0
2014-4,E06000017,B25,1,1,1.0
2014-4,E06000018,B13,2,2,1.0
2014-4,E06000018,B16,2,2,1.0
2014-4,E06000018,B19,2,2,1.0
2014-4,E06000018,B25,2,2,1.0
2014-4,E06000018,B26,4,3,1.3333333333333333
2014-4,E06000018,B6,1,1,1.0
2014-4,E06000019,B13,3,3,1.0
2014-4,E06000019,B19,1,1,1.0
2014-4,E06000019,B24,2,2,1.0
2014-4,E06000019,B25,10,7,1.4285714285714286
2014-4,E06000019,B26,1,1,1.0
2014-4,E06000020,B18,1,1,1.0
2014-4,E06000020,B25,2,2,1.0
2014-4,E06000020,B28,3,3,1.0
2014-4,E06000021,B13,4,1,4.0
2014-4,E06000021,B16,1,1,1.0
2014-4,E06000021,B18,2,2,1.0
2014-4,E06000021,B19,3,3,1.0
2014-4,E06000021,B25,5,4,1.25
2014-4,E06000021,B26,4,3,1.3333333333333333
2014-4,E06000022,B1,1,1,1.0
2014-4,E06000022,B13,9,7,1.2857142857142858
2014-4,E06000022,B16,1,1,1.0
2014-4,E06000022,B18,1,1,1.0
2014-4,E06000022,B19,5,4,1.25
2014-4,E06000022,B24,3,2,1.5
2014-4,E06000022,B25,7,4,1.75
2014-4,E06000022,B28,2,1,2.0
2014-4,E06000023,B1,1,1,1.0
2014-4,E06000023,B13,7,6,1.1666666666666667
2014-4,E06000023,B15,2,2,1.0
2014-4,E06000023,B16,1,1,1.0
2014-4,E06000023,B18,1,1,1.0
2014-4,E06000023,B19,3,3,1.0
2014-4,E06000023,B24,2,2,1.0
2014-4,E06000023,B25,14,9,1.5555555555555556
2014-4,E06000023,B26,16,12,1.3333333333333333
2014-4,E06000023,B27,1,1,1.0
2014-4,E06000023,B28,7,5,1.4
2014-4,E06000024,B1,1,1,1.0
2014-4,E06000024,B13,4,3,1.3333333333333333
2014-4,E06000024,B24,3,3,1.0
2014-4,E06000024,B25,13,9,1.4444444444444444
2014-4,E06000025,B1,1,1,1.0
2014-4,E06000025,B13,3,3,1.0
2014-4,E06000025,B16,2,2,1.0
2014-4,E06000025,B18,2,2,1.0
2014-4,E06000025,B19,4,2,2.0
2014-4,E06000025,B24,1,1,1.0
2014-4,E06000025,B25,6,5,1.2
2014-4,E06000025,B26,1,1,1.0
2014-4,E06000026,B1,1,1,1.0
2014-4,E06000026,B13,7,6,1.1666666666666667
2014-4,E06000026,B16,2,2,1.0
2014-4,E06000026,B18,1,1,1.0
2014-4,E06000026,B19,4,2,2.0
2014-4,E06000026,B24,2,2,1.0
2014-4,E06000026,B25,41,29,1.4137931034482758
2014-4,E06000026,B26,3,3,1.0
2014-4,E06000026,B28,1,1,1.0
2014-4,E06000026,B6,1,1,1.0
2014-4,E06000027,B18,1,1,1.0
2014-4,E06000027,B25,3,2,1.5
2014-4,E06000027,B26,3,2,1.5
2014-4,E06000028,B13,4,4,1.0
2014-4,E06000028,B14,3,2,1.5
2014-4,E06000028,B15,1,1,1.0
2014-4,E06000028,B17,1,1,1.0
2014-4,E06000028,B19,3,3,1.0
2014-4,E06000028,B24,2,1,2.0
2014-4,E06000028,B25,6,4,1.5
2014-4,E06000028,B26,3,3,1.0
2014-4,E06000028,B27,1,1,1.0
2014-4,E06000028,B28,5,1,5.0
2014-4,E06000029,B1,1,1,1.0
2014-4,E06000029,B13,1,1,1.0
2014-4,E06000029,B14,2,2,1.0
2014-4,E06000029,B19,1,1,1.0
2014-4,E06000029,B25,2,2,1.0
2014-4,E06000029,B26,1,1,1.0
2014-4,E06000030,B1,1,1,1.0
2014-4,E06000030,B13,8,4,2.0
2014-4,E06000030,B14,2,1,2.0
2014-4,E06000030,B15,1,1,1.0
2014-4,E06000030,B17,2,2,1.0
2014-4,E06000030,B19,5,4,1.25
2014-4,E06000030,B25,26,4,6.5
2014-4,E06000030,B26,8,5,1.6
2014-4,E06000030,B27,1,1,1.0
2014-4,E06000030,B28,3,3,1.0
2014-4,E06000031,B13,9,4,2.25
2014-4,E06000031,B14,4,3,1.3333333333333333
2014-4,E06000031,B15,3,3,1.0
2014-4,E06000031,B16,2,2,1.0
2014-4,E06000031,B17,1,1,1.0
2014-4,E06000031,B18,2,2,1.0
2014-4,E06000031,B19,2,2,1.0
2014-4,E06000031,B24,4,2,2.0
2014-4,E06000031,B25,5,5,1.0
2014-4,E06000031,B26,18,9,2.0
2014-4,E06000031,B27,3,2,1.5
2014-4,E06000031,B28,9,3,3.0
2014-4,E06000031,B6,2,1,2.0
2014-4,E06000032,B13,5,4,1.25
2014-4,E06000032,B16,1,1,1.0
2014-4,E06000032,B18,3,3,1.0
2014-4,E06000032,B19,3,1,3.0
2014-4,E06000032,B24,1,1,1.0
2014-4,E06000032,B25,4,3,1.3333333333333333
2014-4,E06000032,B26,18,6,3.0
2014-4,E06000033,B16,19,7,2.7142857142857144
2014-4,E06000033,B18,1,1,1.0
2014-4,E06000033,B26,3,2,1.5
2014-4,E06000034,B13,2,1,2.0
2014-4,E06000034,B24,1,1,1.0
2014-4,E06000034,B25,1,1,1.0
2014-4,E06000035,B1,1,1,1.0
2014-4,E06000035,B13,2,2,1.0
2014-4,E06000035,B25,5,4,1.25
2014-4,E06000035,B26,1,1,1.0
2014-4,E06000036,B13,2,2,1.0
2014-4,E06000036,B19,2,2,1.0
2014-4,E06000036,B25,1,1,1.0
2014-4,E06000036,B26,2,1,2.0
2014-4,E06000036,B27,1,1,1.0
2014-4,E06000037,B23,1,1,1.0
2014-4,E06000037,B25,10,7,1.4285714285714286
2014-4,E06000037,B26,1,1,1.0
2014-4,E06000038,B13,10,4,2.5
2014-4,E06000038,B14,2,1,2.0
2014-4,E06000038,B16,2,2,1.0
2014-4,E06000038,B17,1,1,1.0
2014-4,E06000038,B19,6,6,1.0
2014-4,E06000038,B24,4,3,1.3333333333333333
2014-4,E06000038,B25,15,8,1.875
2014-4,E06000038,B26,9,6,1.5
2014-4,E06000038,B28,2,2,1.0
2014-4,E06000038,B6,3,1,3.0
2014-4,E06000039,B24,1,1,1.0
2014-4,E06000039,B26,1,1,1.0
2014-4,E06000039,B28,1,1,1.0
2014-4,E06000040,B13,6,6,1.0
2014-4,E06000040,B19,1,1,1.0
2014-4,E06000040,B24,1,1,1.0
2014-4,E06000040,B25,10,6,1.6666666666666667
2014-4,E06000040,B26,2,2,1.0
2014-4,E06000041,B13,5,5,1.0
2014-4,E06000041,B15,1,1,1.0
2014-4,E06000041,B16,1,1,1.0
2014-4,E06000041,B17,1,1,1.0
2014-4,E06000041,B19,4,4,1.0
2014-4,E06000041,B24,2,2,1.0
2014-4,E06000041,B25,25,10,2.5
2014-4,E06000041,B26,5,2,2.5
2014-4,E06000041,B28,9,4,2.25
2014-4,E06000042,B13,1,1,1.0
2014-4,E06000042,B15,1,1,1.0
2014-4,E06000042,B16,1,1,1.0
2014-4,E06000042,B17,2,2,1.0
2014-4,E06000042,B19,1,1,1.0
2014-4,E06000042,B24,9,3,3.0
2014-4,E06000042,B25,9,7,1.2857142857142858
2014-4,E06000042,B26,2,2,1.0
2014-4,E06000042,B27,1,1,1.0
2014-4,E06000042,B28,3,2,1.5
2014-4,E06000043,B1,2,2,1.0
2014-4,E06000043,B14,3,2,1.5
2014-4,E06000043,B16,3,2,1.5
2014-4,E06000043,B18,3,2,1.5
2014-4,E06000043,B25,4,4,1.0
2014-4,E06000043,B26,2,2,1.0
2014-4,E06000043,B28,4,4,1.0
2014-4,E06000043,B7,3,3,1.0
2014-4,E06000044,B16,1,1,1.0
2014-4,E06000044,B18,1,1,1.0
2014-4,E06000044,B19,1,1,1.0
2014-4,E06000044,B25,1,1,1.0
2014-4,E06000044,B26,2,2,1.0
2014-4,E06000045,B13,3,2,1.5
2014-4,E06000045,B14,12,4,3.0
2014-4,E06000045,B16,9,8,1.125
2014-4,E06000045,B17,2,2,1.0
2014-4,E06000045,B18,1,1,1.0
2014-4,E06000045,B19,2,2,1.0
2014-4,E06000045,B24,2,2,1.0
2014-4,E06000045,B25,7,7,1.0
2014-4,E06000045,B26,13,7,1.8571428571428572
2014-4,E06000046,B13,3,3,1.0
2014-4,E06000046,B16,1,1,1.0
2014-4,E06000046,B17,2,1,2.0
2014-4,E06000046,B18,1,1,1.0
2014-4,E06000046,B19,2,2,1.0
2014-4,E06000046,B24,1,1,1.0
2014-4,E06000046,B25,13,6,2.1666666666666665
2014-4,E06000046,B26,2,1,2.0
2014-4,E06000047,B13,3,3,1.0
2014-4,E06000047,B17,2,2,1.0
2014-4,E06000047,B19,1,1,1.0
2014-4,E06000047,B24,2,1,2.0
2014-4,E06000047,B25,5,4,1.25
2014-4,E06000047,B26,5,3,1.6666666666666667
2014-4,E06000047,B28,7,4,1.75
2014-4,E06000047,B4,1,1,1.0
2014-4,E06000049,B13,12,6,2.0
2014-4,E06000049,B16,3,2,1.5
2014-4,E06000049,B17,1,1,1.0
2014-4,E06000049,B25,13,11,1.1818181818181819
2014-4,E06000049,B26,3,3,1.0
2014-4,E06000049,B28,8,6,1.3333333333333333
2014-4,E06000049,B4,1,1,1.0
2014-4,E06000050,B13,4,4,1.0
2014-4,E06000050,B14,1,1,1.0
2014-4,E06000050,B15,3,3,1.0
2014-4,E06000050,B16,1,1,1.0
2014-4,E06000050,B19,1,1,1.0
2014-4,E06000050,B24,2,1,2.0
2014-4,E06000050,B25,8,7,1.1428571428571428
2014-4,E06000050,B26,3,3,1.0
2014-4,E06000050,B28,2,2,1.0
2014-4,E06000050,B6,1,1,1.0
2014-4,E06000051,B13,1,1,1.0
2014-4,E06000051,B15,1,1,1.0
2014-4,E06000051,B25,3,3,1.0
2014-4,E06000051,B26,1,1,1.0
2014-4,E06000052,B1,1,1,1.0
2014-4,E06000052,B13,5,5,1.0
2014-4,E06000052,B14,1,1,1.0
2014-4,E06000052,B16,1,1,1.0
2014-4,E06000052,B17,1,1,1.0
2014-4,E06000052,B19,4,2,2.0
2014-4,E06000052,B25,22,15,1.4666666666666666
2014-4,E06000052,B26,1,1,1.0
2014-4,E06000052,B28,1,1,1.0
2014-4,E06000052,B4,1,1,1.0
2014-4,E06000052,B6,1,1,1.0
2014-4,E06000054,B1,1,1,1.0
2014-4,E06000054,B13,10,7,1.4285714285714286
2014-4,E06000054,B16,4,3,1.3333333333333333
2014-4,E06000054,B18,1,1,1.0
2014-4,E06000054,B19,9,5,1.8
2014-4,E06000054,B24,5,5,1.0
2014-4,E06000054,B25,41,28,1.4642857142857142
2014-4,E06000054,B26,7,4,1.75
2014-4,E06000054,B28,2,2,1.0
2014-4,E06000055,B13,1,1,1.0
2014-4,E06000055,B15,1,1,1.0
2014-4,E06000055,B19,3,1,3.0
2014-4,E06000055,B24,1,1,1.0
2014-4,E06000055,B25,1,1,1.0
2014-4,E06000055,B28,3,1,3.0
2014-4,E06000055,B6,3,1,3.0
2014-4,E06000056,B13,6,5,1.2
2014-4,E06000056,B15,1,1,1.0
2014-4,E06000056,B16,2,2,1.0
2014-4,E06000056,B19,2,2,1.0
2014-4,E06000056,B23,1,1,1.0
2014-4,E06000056,B24,2,2,1.0
2014-4,E06000056,B25,17,11,1.5454545454545454
2014-4,E06000056,B26,17,9,1.8888888888888888
2014-4,E06000056,B28,1,1,1.0
2014-4,E06000056,B6,1,1,1.0
2014-4,E06000057,B13,2,2,1.0
2014-4,E06000057,B16,4,4,1.0
2014-4,E06000057,B19,3,3,1.0
2014-4,E06000057,B25,11,6,1.8333333333333333
2014-4,E06000057,B26,3,3,1.0
2014-4,E06000057,B27,1,1,1.0
2014-4,E06000057,B28,1,1,1.0
2014-4,E06000057,B6,4,4,1.0
2014-4,E07000004,B1,1,1,1.0
2014-4,E07000004,B13,7,5,1.4
2014-4,E07000004,B14,1,1,1.0
2014-4,E07000004,B15,1,1,1.0
