lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000001,B1,1,1,1.0
E06000003,B1,3,3,1.0
E06000004,B1,2,2,1.0
E06000008,B1,2,2,1.0
E06000009,B1,4,4,1.0
E06000010,B1,2,2,1.0
E06000012,B1,1,1,1.0
E06000014,B1,1,1,1.0
E06000015,B1,2,1,2.0
E06000016,B1,4,4,1.0
E06000017,B1,1,1,1.0
E06000018,B1,2,2,1.0
E06000019,B1,2,2,1.0
E06000021,B1,5,3,1.6666666666666667
E06000022,B1,10,9,1.1111111111111112
E06000023,B1,1,1,1.0
E06000024,B1,2,2,1.0
E06000025,B1,4,3,1.3333333333333333
E06000027,B1,3,3,1.0
E06000030,B1,1,1,1.0
E06000031,B1,16,15,1.0666666666666667
E06000032,B1,11,11,1.0
E06000033,B1,2,2,1.0
E06000035,B1,1,1,1.0
E06000038,B1,5,3,1.6666666666666667
E06000039,B1,2,2,1.0
E06000040,B1,1,1,1.0
E06000041,B1,1,1,1.0
E06000042,B1,1,1,1.0
E06000043,B1,2,2,1.0
E06000044,B1,1,1,1.0
E06000046,B1,2,2,1.0
E06000052,B1,1,1,1.0
E06000054,B1,2,1,2.0
E06000055,B1,8,8,1.0
E06000056,B1,9,9,1.0
E06000059,B1,1,1,1.0
E06000060,B1,35,30,1.1666666666666667
E07000008,B1,5,5,1.0
E07000009,B1,3,3,1.0
E07000010,B1,1,1,1.0
E07000011,B1,11,10,1.1
E07000012,B1,12,12,1.0
E07000036,B1,1,1,1.0
E07000037,B1,1,1,1.0
E07000039,B1,1,1,1.0
E07000040,B1,2,2,1.0
E07000041,B1,1,1,1.0
E07000045,B1,1,1,1.0
E07000063,B1,4,4,1.0
E07000064,B1,3,3,1.0
E07000065,B1,2,2,1.0
E07000066,B1,2,2,1.0
E07000068,B1,1,1,1.0
E07000071,B1,2,2,1.0
E07000072,B1,1,1,1.0
E07000073,B1,1,1,1.0
E07000075,B1,2,2,1.0
E07000077,B1,1,1,1.0
E07000078,B1,1,1,1.0
E07000082,B1,1,1,1.0
E07000085,B1,4,4,1.0
E07000086,B1,1,1,1.0
E07000087,B1,2,2,1.0
