period,LAD,SHEF_B,report_count,user_count,average
2008-4,E06000001,Pavement /Footway Defects,1,1,1.0
2008-4,E06000002,Dog Fouling,1,1,1.0
2008-4,E06000003,Dog Fouling,1,1,1.0
2008-4,E06000003,Rubbish,1,1,1.0
2008-4,E06000004,Road Surface Defects,1,1,1.0
2008-4,E06000006,Dog Fouling,1,1,1.0
2008-4,E06000007,Highways Enquiries,1,1,1.0
2008-4,E06000008,Pavement /Footway Defects,1,1,1.0
2008-4,E06000008,Rubbish,2,1,2.0
2008-4,E06000009,Parking,1,1,1.0
2008-4,E06000009,Road Safety,1,1,1.0
2008-4,E06000011,Highways Enquiries,3,2,1.5
2008-4,E06000011,Other,1,1,1.0
2008-4,E06000011,Road Surface Defects,7,3,2.3333333333333335
2008-4,E06000011,Rubbish,1,1,1.0
2008-4,E06000013,Open Spaces/Parks,1,1,1.0
2008-4,E06000014,Dog Fouling,1,1,1.0
2008-4,E06000014,Incivilities,1,1,1.0
2008-4,E06000015,Incivilities,1,1,1.0
2008-4,E06000015,Road Surface Defects,1,1,1.0
2008-4,E06000016,Abandoned Vehicles,1,1,1.0
2008-4,E06000016,Pavement /Footway Defects,1,1,1.0
2008-4,E06000016,Road Surface Defects,1,1,1.0
2008-4,E06000016,Rubbish,2,2,1.0
2008-4,E06000018,Highways Enquiries,3,1,3.0
2008-4,E06000018,Other,5,1,5.0
2008-4,E06000018,Pavement /Footway Defects,3,1,3.0
2008-4,E06000018,Road Safety,1,1,1.0
2008-4,E06000018,Rubbish,1,1,1.0
2008-4,E06000018,Street Furniture,3,1,3.0
2008-4,E06000018,Street Lights,1,1,1.0
2008-4,E06000019,Street Furniture,1,1,1.0
2008-4,E06000020,Highways Enquiries,1,1,1.0
2008-4,E06000020,Pavement /Footway Defects,4,1,4.0
2008-4,E06000020,Road Surface Defects,3,2,1.5
2008-4,E06000020,Rubbish,1,1,1.0
2008-4,E06000021,Dog Fouling,1,1,1.0
2008-4,E06000021,Rubbish,2,2,1.0
2008-4,E06000023,Dog Fouling,4,3,1.3333333333333333
2008-4,E06000023,Highways Enquiries,1,1,1.0
2008-4,E06000023,Incivilities,3,1,3.0
2008-4,E06000023,Other,1,1,1.0
2008-4,E06000023,Pavement /Footway Defects,3,3,1.0
2008-4,E06000023,Road Safety,1,1,1.0
2008-4,E06000023,Rubbish,4,4,1.0
2008-4,E06000023,Street Lights,2,2,1.0
2008-4,E06000024,Highways Enquiries,1,1,1.0
2008-4,E06000024,Other,1,1,1.0
2008-4,E06000024,Parking,2,2,1.0
2008-4,E06000024,Road Surface Defects,3,2,1.5
2008-4,E06000024,Rubbish,2,2,1.0
2008-4,E06000025,Road Surface Defects,1,1,1.0
2008-4,E06000026,Highways Enquiries,2,2,1.0
2008-4,E06000026,Open Spaces/Parks,1,1,1.0
2008-4,E06000026,Other,1,1,1.0
2008-4,E06000026,Pavement /Footway Defects,1,1,1.0
2008-4,E06000026,Rubbish,2,2,1.0
2008-4,E06000027,Dog Fouling,1,1,1.0
2008-4,E06000027,Parking,1,1,1.0
2008-4,E06000028,Abandoned Vehicles,1,1,1.0
2008-4,E06000029,Overgrown/Fallen Veg/Trees,1,1,1.0
2008-4,E06000029,Rubbish,1,1,1.0
2008-4,E06000030,Dog Fouling,2,1,2.0
2008-4,E06000030,Road Surface Defects,2,1,2.0
2008-4,E06000030,Rubbish,1,1,1.0
2008-4,E06000030,Street Lights,1,1,1.0
2008-4,E06000031,Incivilities,6,1,6.0
2008-4,E06000031,Open Spaces/Parks,1,1,1.0
2008-4,E06000031,Public Toilets,1,1,1.0
2008-4,E06000031,Rubbish,4,3,1.3333333333333333
2008-4,E06000031,Street Lights,2,1,2.0
2008-4,E06000032,Other,1,1,1.0
2008-4,E06000032,Road Surface Defects,1,1,1.0
2008-4,E06000032,Rubbish,1,1,1.0
2008-4,E06000033,Other,1,1,1.0
2008-4,E06000034,Dog Fouling,1,1,1.0
2008-4,E06000035,Abandoned Vehicles,1,1,1.0
2008-4,E06000035,Road Surface Defects,2,2,1.0
2008-4,E06000035,Rubbish,2,1,2.0
2008-4,E06000036,Abandoned Vehicles,2,1,2.0
2008-4,E06000036,Incivilities,1,1,1.0
2008-4,E06000036,Rubbish,1,1,1.0
2008-4,E06000036,Street Furniture,1,1,1.0
2008-4,E06000037,Road Surface Defects,1,1,1.0
2008-4,E06000038,Abandoned Vehicles,3,3,1.0
2008-4,E06000038,Highways Enquiries,1,1,1.0
2008-4,E06000038,Parking,1,1,1.0
2008-4,E06000038,Road Surface Defects,1,1,1.0
2008-4,E06000038,Rubbish,1,1,1.0
2008-4,E06000039,Road Safety,1,1,1.0
2008-4,E06000039,Road Surface Defects,1,1,1.0
2008-4,E06000040,Abandoned Vehicles,1,1,1.0
2008-4,E06000040,Road Safety,1,1,1.0
2008-4,E06000040,Street Lights,2,2,1.0
2008-4,E06000042,Abandoned Vehicles,2,2,1.0
2008-4,E06000042,Incivilities,1,1,1.0
2008-4,E06000042,Pavement /Footway Defects,1,1,1.0
2008-4,E06000042,Road Safety,2,1,2.0
2008-4,E06000042,Road Surface Defects,7,5,1.4
2008-4,E06000042,Rubbish,2,2,1.0
2008-4,E06000043,Abandoned Vehicles,3,3,1.0
2008-4,E06000043,Other,2,2,1.0
2008-4,E06000043,Road Safety,1,1,1.0
2008-4,E06000044,Other,1,1,1.0
2008-4,E06000044,Pavement /Footway Defects,1,1,1.0
2008-4,E06000044,Rubbish,1,1,1.0
2008-4,E06000045,Dog Fouling,1,1,1.0
2008-4,E06000045,Other,1,1,1.0
2008-4,E06000045,Parking,1,1,1.0
2008-4,E06000045,Road Surface Defects,1,1,1.0
2008-4,E06000045,Street Furniture,1,1,1.0
2008-4,E06000046,Dog Fouling,1,1,1.0
2008-4,E06000046,Road Surface Defects,1,1,1.0
2008-4,E06000047,Dog Fouling,3,3,1.0
2008-4,E06000047,Incivilities,1,1,1.0
2008-4,E06000047,Other,3,3,1.0
2008-4,E06000047,Parking,1,1,1.0
2008-4,E06000047,Pavement /Footway Defects,1,1,1.0
2008-4,E06000047,Road Surface Defects,2,2,1.0
2008-4,E06000047,Rubbish,7,3,2.3333333333333335
2008-4,E06000049,Bus Stops Damage,1,1,1.0
2008-4,E06000049,Dog Fouling,2,2,1.0
2008-4,E06000049,Highways Enquiries,3,3,1.0
2008-4,E06000049,Other,2,2,1.0
2008-4,E06000049,Road Surface Defects,5,2,2.5
2008-4,E06000049,Street Lights,1,1,1.0
2008-4,E06000050,Bus Stops Damage,1,1,1.0
2008-4,E06000050,Dog Fouling,1,1,1.0
2008-4,E06000050,Highways Enquiries,2,1,2.0
2008-4,E06000050,Pavement /Footway Defects,2,2,1.0
2008-4,E06000051,Highways Enquiries,2,2,1.0
2008-4,E06000051,Road Surface Defects,1,1,1.0
2008-4,E06000051,Street Lights,1,1,1.0
2008-4,E06000052,Abandoned Vehicles,1,1,1.0
2008-4,E06000052,Dog Fouling,1,1,1.0
2008-4,E06000052,Highways Enquiries,1,1,1.0
2008-4,E06000052,Other,1,1,1.0
2008-4,E06000052,Pavement /Footway Defects,1,1,1.0
2008-4,E06000052,Rubbish,1,1,1.0
2008-4,E06000052,Street Lights,1,1,1.0
2008-4,E06000054,Dog Fouling,3,3,1.0
2008-4,E06000054,Highways Enquiries,1,1,1.0
2008-4,E06000054,Road Safety,1,1,1.0
2008-4,E06000054,Road Surface Defects,1,1,1.0
2008-4,E06000054,Rubbish,2,2,1.0
2008-4,E06000055,Incivilities,1,1,1.0
2008-4,E06000055,Other,1,1,1.0
2008-4,E06000055,Rubbish,2,2,1.0
2008-4,E06000056,Abandoned Vehicles,2,2,1.0
2008-4,E06000056,Dog Fouling,1,1,1.0
2008-4,E06000056,Highways Enquiries,1,1,1.0
2008-4,E06000056,Incivilities,1,1,1.0
2008-4,E06000056,Other,4,2,2.0
2008-4,E06000056,Parking,1,1,1.0
2008-4,E06000056,Road Safety,1,1,1.0
2008-4,E06000056,Road Surface Defects,5,5,1.0
2008-4,E06000056,Street Furniture,1,1,1.0
2008-4,E06000056,Street Lights,3,1,3.0
2008-4,E06000057,Dog Fouling,2,2,1.0
2008-4,E06000057,Highways Enquiries,2,1,2.0
2008-4,E06000057,Road Surface Defects,3,3,1.0
2008-4,E06000057,Rubbish,3,2,1.5
2008-4,E07000004,Incivilities,1,1,1.0
2008-4,E07000004,Rubbish,1,1,1.0
2008-4,E07000004,Street Lights,1,1,1.0
2008-4,E07000005,Parking,1,1,1.0
2008-4,E07000005,Road Surface Defects,7,5,1.4
2008-4,E07000006,Dog Fouling,1,1,1.0
2008-4,E07000006,Pavement /Footway Defects,1,1,1.0
2008-4,E07000006,Road Surface Defects,1,1,1.0
2008-4,E07000006,Rubbish,1,1,1.0
2008-4,E07000007,Highways Enquiries,2,1,2.0
2008-4,E07000007,Parking,1,1,1.0
2008-4,E07000007,Road Surface Defects,6,5,1.2
2008-4,E07000008,Bus Stops Damage,1,1,1.0
2008-4,E07000008,Dog Fouling,1,1,1.0
2008-4,E07000008,Open Spaces/Parks,1,1,1.0
2008-4,E07000008,Other,2,2,1.0
2008-4,E07000008,Pavement /Footway Defects,3,3,1.0
