period,LAD,SHEF_B,report_count,user_count,average
2007-12,E06000003,Highways Enquiries,1,1,1.0
2007-12,E06000004,Other,1,1,1.0
2007-12,E06000005,Road Surface Defects,1,1,1.0
2007-12,E06000006,Dog Fouling,1,1,1.0
2007-12,E06000007,Other,1,1,1.0
2007-12,E06000008,Dog Fouling,1,1,1.0
2007-12,E06000010,Street Lights,1,1,1.0
2007-12,E06000011,Highways Enquiries,1,1,1.0
2007-12,E06000012,Pavement /Footway Defects,1,1,1.0
2007-12,E06000014,Abandoned Vehicles,1,1,1.0
2007-12,E06000015,Dog Fouling,1,1,1.0
2007-12,E06000015,Incivilities,1,1,1.0
2007-12,E06000015,Rubbish,1,1,1.0
2007-12,E06000016,Parking,1,1,1.0
2007-12,E06000016,Road Safety,1,1,1.0
2007-12,E06000018,Abandoned Vehicles,1,1,1.0
2007-12,E06000018,Incivilities,1,1,1.0
2007-12,E06000018,Other,2,1,2.0
2007-12,E06000018,Road Safety,1,1,1.0
2007-12,E06000018,Rubbish,4,2,2.0
2007-12,E06000018,Street Furniture,1,1,1.0
2007-12,E06000019,Other,1,1,1.0
2007-12,E06000019,Parking,1,1,1.0
2007-12,E06000019,Pavement /Footway Defects,1,1,1.0
2007-12,E06000019,Road Safety,1,1,1.0
2007-12,E06000019,Road Surface Defects,1,1,1.0
2007-12,E06000019,Rubbish,2,2,1.0
2007-12,E06000020,Pavement /Footway Defects,11,2,5.5
2007-12,E06000021,Incivilities,1,1,1.0
2007-12,E06000022,Abandoned Vehicles,1,1,1.0
2007-12,E06000022,Rubbish,1,1,1.0
2007-12,E06000023,Abandoned Vehicles,1,1,1.0
2007-12,E06000023,Dog Fouling,1,1,1.0
2007-12,E06000023,Other,1,1,1.0
2007-12,E06000023,Rubbish,2,1,2.0
2007-12,E06000023,Street Lights,2,2,1.0
2007-12,E06000024,Abandoned Vehicles,1,1,1.0
2007-12,E06000024,Highways Enquiries,1,1,1.0
2007-12,E06000024,Road Surface Defects,1,1,1.0
2007-12,E06000025,Other,2,2,1.0
2007-12,E06000025,Street Lights,1,1,1.0
2007-12,E06000026,Dog Fouling,1,1,1.0
2007-12,E06000026,Rubbish,1,1,1.0
2007-12,E06000027,Highways Enquiries,1,1,1.0
2007-12,E06000027,Other,1,1,1.0
2007-12,E06000027,Parking,1,1,1.0
2007-12,E06000027,Pavement /Footway Defects,1,1,1.0
2007-12,E06000029,Abandoned Vehicles,1,1,1.0
2007-12,E06000030,Abandoned Vehicles,1,1,1.0
2007-12,E06000030,Rubbish,1,1,1.0
2007-12,E06000031,Other,1,1,1.0
2007-12,E06000031,Pavement /Footway Defects,1,1,1.0
2007-12,E06000031,Road Surface Defects,2,2,1.0
2007-12,E06000031,Rubbish,4,2,2.0
2007-12,E06000031,Street Lights,2,2,1.0
2007-12,E06000032,Road Safety,1,1,1.0
2007-12,E06000032,Rubbish,1,1,1.0
2007-12,E06000032,Street Lights,1,1,1.0
2007-12,E06000035,Dog Fouling,1,1,1.0
2007-12,E06000036,Street Lights,2,1,2.0
2007-12,E06000037,Road Surface Defects,1,1,1.0
2007-12,E06000038,Other,2,2,1.0
2007-12,E06000039,Abandoned Vehicles,1,1,1.0
2007-12,E06000040,Road Surface Defects,1,1,1.0
2007-12,E06000041,Road Surface Defects,2,2,1.0
2007-12,E06000042,Road Safety,1,1,1.0
2007-12,E06000042,Rubbish,1,1,1.0
2007-12,E06000043,Abandoned Vehicles,1,1,1.0
2007-12,E06000043,Incivilities,2,2,1.0
2007-12,E06000043,Other,2,2,1.0
2007-12,E06000043,Parking,2,1,2.0
2007-12,E06000043,Street Lights,2,1,2.0
2007-12,E06000044,Abandoned Vehicles,1,1,1.0
2007-12,E06000044,Overgrown/Fallen Veg/Trees,1,1,1.0
2007-12,E06000044,Parking,1,1,1.0
2007-12,E06000045,Other,1,1,1.0
2007-12,E06000045,Road Safety,1,1,1.0
2007-12,E06000045,Street Lights,3,2,1.5
2007-12,E06000046,Road Surface Defects,1,1,1.0
2007-12,E06000047,Dog Fouling,1,1,1.0
2007-12,E06000047,Other,1,1,1.0
2007-12,E06000047,Road Surface Defects,1,1,1.0
2007-12,E06000049,Abandoned Vehicles,1,1,1.0
2007-12,E06000049,Highways Enquiries,1,1,1.0
