lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000002,B1,1,1,1.0
E06000003,B1,2,2,1.0
E06000004,B1,1,1,1.0
E06000006,B1,1,1,1.0
E06000009,B1,1,1,1.0
E06000014,B1,1,1,1.0
E06000015,B1,1,1,1.0
E06000017,B1,2,2,1.0
E06000021,B1,4,2,2.0
E06000022,B1,3,3,1.0
E06000024,B1,1,1,1.0
E06000025,B1,2,2,1.0
E06000031,B1,9,9,1.0
E06000032,B1,7,6,1.1666666666666667
E06000035,B1,3,3,1.0
E06000038,B1,4,4,1.0
E06000039,B1,3,2,1.5
E06000040,B1,2,2,1.0
E06000041,B1,2,2,1.0
E06000042,B1,1,1,1.0
E06000043,B1,3,3,1.0
E06000044,B1,1,1,1.0
E06000046,B1,4,4,1.0
E06000052,B1,5,4,1.25
E06000055,B1,2,2,1.0
E06000057,B1,2,2,1.0
E06000058,B1,1,1,1.0
E06000059,B1,1,1,1.0
E06000060,B1,23,22,1.0454545454545454
E07000008,B1,2,2,1.0
E07000009,B1,1,1,1.0
E07000010,B1,1,1,1.0
E07000011,B1,5,5,1.0
E07000012,B1,5,5,1.0
E07000031,B1,1,1,1.0
E07000032,B1,1,1,1.0
E07000034,B1,1,1,1.0
E07000036,B1,1,1,1.0
E07000038,B1,1,1,1.0
E07000043,B1,1,1,1.0
E07000063,B1,1,1,1.0
E07000064,B1,1,1,1.0
E07000066,B1,1,1,1.0
E07000069,B1,2,1,2.0
E07000072,B1,1,1,1.0
E07000073,B1,2,1,2.0
E07000078,B1,1,1,1.0
E07000083,B1,1,1,1.0
E07000084,B1,1,1,1.0
E07000087,B1,1,1,1.0
E07000089,B1,8,8,1.0
E07000090,B1,2,1,2.0
E07000092,B1,1,1,1.0
E07000093,B1,1,1,1.0
E07000095,B1,1,1,1.0
E07000099,B1,3,3,1.0
E07000102,B1,2,2,1.0
E07000103,B1,1,1,1.0
E07000105,B1,1,1,1.0
E07000109,B1,1,1,1.0
E07000111,B1,4,4,1.0
E07000112,B1,1,1,1.0
E07000113,B1,1,1,1.0
E07000115,B1,1,1,1.0
E07000116,B1,1,1,1.0
E07000117,B1,1,1,1.0
E07000118,B1,2,2,1.0
E07000120,B1,2,1,2.0
E07000122,B1,2,2,1.0
E07000123,B1,3,3,1.0
E07000124,B1,1,1,1.0
E07000125,B1,1,1,1.0
E07000131,B1,1,1,1.0
E07000132,B1,1,1,1.0
E07000134,B1,1,1,1.0
E07000136,B1,3,2,1.5
E07000137,B1,1,1,1.0
E07000139,B1,1,1,1.0
E07000141,B1,1,1,1.0
E07000143,B1,1,1,1.0
E07000150,B1,2,2,1.0
E07000151,B1,2,2,1.0
E07000152,B1,3,3,1.0
E07000154,B1,1,1,1.0
E07000155,B1,3,3,1.0
E07000156,B1,2,2,1.0
E07000172,B1,1,1,1.0
E07000177,B1,9,8,1.125
E07000178,B1,5,4,1.25
E07000179,B1,5,5,1.0
E07000180,B1,10,9,1.1111111111111112
E07000181,B1,1,1,1.0
E07000187,B1,1,1,1.0
E07000188,B1,1,1,1.0
E07000189,B1,3,3,1.0
E07000194,B1,1,1,1.0
E07000202,B1,1,1,1.0
E07000207,B1,2,2,1.0
E07000208,B1,2,2,1.0
E07000214,B1,1,1,1.0
E07000216,B1,3,3,1.0
E07000219,B1,1,1,1.0
E07000221,B1,2,2,1.0
E07000222,B1,1,1,1.0
E07000223,B1,3,2,1.5
E07000224,B1,2,2,1.0
E07000240,B1,3,2,1.5
E07000241,B1,1,1,1.0
E07000243,B1,5,5,1.0
E07000244,B1,1,1,1.0
E08000001,B1,2,2,1.0
E08000003,B1,2,2,1.0
E08000005,B1,5,2,2.5
E08000007,B1,1,1,1.0
E08000013,B1,2,2,1.0
E08000018,B1,2,2,1.0
E08000019,B1,8,8,1.0
E08000022,B1,1,1,1.0
E08000024,B1,1,1,1.0
E08000025,B1,33,29,1.1379310344827587
E08000026,B1,4,4,1.0
E08000027,B1,9,7,1.2857142857142858
E08000028,B1,1,1,1.0
E08000029,B1,10,10,1.0
E08000030,B1,3,3,1.0
E08000031,B1,3,3,1.0
E08000033,B1,1,1,1.0
E09000002,B1,1,1,1.0
E09000003,B1,9,8,1.125
E09000004,B1,14,12,1.1666666666666667
E09000006,B1,33,29,1.1379310344827587
E09000008,B1,2,2,1.0
E09000009,B1,1,1,1.0
E09000010,B1,2,2,1.0
E09000011,B1,18,13,1.3846153846153846
E09000012,B1,5,1,5.0
E09000013,B1,1,1,1.0
E09000015,B1,1,1,1.0
E09000017,B1,3,3,1.0
E09000018,B1,6,5,1.2
E09000019,B1,2,1,2.0
E09000022,B1,3,3,1.0
E09000023,B1,24,20,1.2
E09000027,B1,2,2,1.0
E09000032,B1,1,1,1.0
E09000033,B1,6,3,2.0
N09000007,B1,1,1,1.0
S12000008,B1,1,1,1.0
S12000017,B1,2,2,1.0
S12000019,B1,1,1,1.0
S12000026,B1,1,1,1.0
S12000033,B1,1,1,1.0
S12000036,B1,3,3,1.0
S12000042,B1,2,2,1.0
S12000049,B1,2,2,1.0
S12000050,B1,2,2,1.0
W06000002,B1,1,1,1.0
W06000009,B1,1,1,1.0
W06000010,B1,1,1,1.0
W06000013,B1,2,2,1.0
W06000016,B1,1,1,1.0
W06000021,B1,1,1,1.0
E06000021,B11,4,1,4.0
E06000022,B11,2,1,2.0
E06000023,B11,2,2,1.0
E06000060,B11,1,1,1.0
E07000139,B11,1,1,1.0
E07000141,B11,2,2,1.0
E07000142,B11,1,1,1.0
E07000180,B11,1,1,1.0
E09000003,B11,1,1,1.0
E09000018,B11,1,1,1.0
E06000015,B12,1,1,1.0
E06000021,B12,5,5,1.0
E06000031,B12,1,1,1.0
E06000046,B12,1,1,1.0
E06000049,B12,1,1,1.0
E06000060,B12,1,1,1.0
E07000139,B12,1,1,1.0
E07000140,B12,2,2,1.0
E07000179,B12,1,1,1.0
E07000221,B12,2,2,1.0
E07000222,B12,1,1,1.0
E07000241,B12,1,1,1.0
E09000003,B12,3,3,1.0
E09000008,B12,1,1,1.0
E09000018,B12,2,2,1.0
E09000023,B12,1,1,1.0
