lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000002,B1,1,1,1.0
E06000008,B1,2,2,1.0
E06000016,B1,2,2,1.0
E06000021,B1,1,1,1.0
E06000023,B1,1,1,1.0
E06000025,B1,1,1,1.0
E06000026,B1,1,1,1.0
E06000027,B1,1,1,1.0
E06000032,B1,2,2,1.0
E06000038,B1,1,1,1.0
E06000041,B1,1,1,1.0
E06000044,B1,1,1,1.0
E06000047,B1,1,1,1.0
E06000050,B1,1,1,1.0
E06000052,B1,1,1,1.0
E06000055,B1,1,1,1.0
E06000060,B1,1,1,1.0
E07000034,B1,2,2,1.0
E07000038,B1,1,1,1.0
E07000041,B1,1,1,1.0
E07000042,B1,1,1,1.0
E07000046,B1,1,1,1.0
E07000061,B1,1,1,1.0
E07000068,B1,1,1,1.0
E07000071,B1,1,1,1.0
E07000072,B1,3,1,3.0
E07000090,B1,1,1,1.0
E07000091,B1,1,1,1.0
E07000096,B1,1,1,1.0
E07000111,B1,1,1,1.0
E07000113,B1,1,1,1.0
E07000114,B1,1,1,1.0
E07000115,B1,1,1,1.0
E07000117,B1,1,1,1.0
E07000148,B1,1,1,1.0
E07000154,B1,1,1,1.0
E07000175,B1,1,1,1.0
E07000189,B1,1,1,1.0
E07000209,B1,1,1,1.0
E07000212,B1,1,1,1.0
E07000224,B1,2,1,2.0
E07000234,B1,1,1,1.0
E07000238,B1,1,1,1.0
E08000001,B1,1,1,1.0
E08000003,B1,1,1,1.0
E08000004,B1,2,2,1.0
E08000009,B1,1,1,1.0
E08000016,B1,2,2,1.0
E08000019,B1,1,1,1.0
E08000025,B1,2,2,1.0
E08000032,B1,1,1,1.0
E08000034,B1,1,1,1.0
E08000035,B1,1,1,1.0
E09000007,B1,1,1,1.0
E09000009,B1,3,3,1.0
E09000011,B1,1,1,1.0
E09000014,B1,2,1,2.0
E09000015,B1,2,2,1.0
E09000018,B1,1,1,1.0
E09000019,B1,1,1,1.0
E09000025,B1,1,1,1.0
