period,LAD,SHEF_B,report_count,user_count,average
2008-6,E06000002,Dog Fouling,1,1,1.0
2008-6,E06000003,Highways Enquiries,1,1,1.0
2008-6,E06000004,Other,1,1,1.0
2008-6,E06000004,Parking,1,1,1.0
2008-6,E06000004,Pavement /Footway Defects,1,1,1.0
2008-6,E06000005,Road Surface Defects,1,1,1.0
2008-6,E06000007,Highways Enquiries,1,1,1.0
2008-6,E06000007,Rubbish,1,1,1.0
2008-6,E06000008,Rubbish,1,1,1.0
2008-6,E06000009,Dog Fouling,1,1,1.0
2008-6,E06000010,Highways Enquiries,1,1,1.0
2008-6,E06000010,Open Spaces/Parks,1,1,1.0
2008-6,E06000010,Other,1,1,1.0
2008-6,E06000011,Abandoned Vehicles,1,1,1.0
2008-6,E06000011,Highways Enquiries,1,1,1.0
2008-6,E06000011,Other,3,2,1.5
2008-6,E06000011,Road Surface Defects,1,1,1.0
2008-6,E06000011,Street Furniture,2,2,1.0
2008-6,E06000014,Overgrown/Fallen Veg/Trees,1,1,1.0
2008-6,E06000015,Dog Fouling,1,1,1.0
2008-6,E06000015,Other,1,1,1.0
2008-6,E06000015,Road Surface Defects,1,1,1.0
2008-6,E06000015,Rubbish,1,1,1.0
2008-6,E06000016,Other,3,2,1.5
2008-6,E06000016,Road Surface Defects,2,2,1.0
2008-6,E06000016,Rubbish,3,3,1.0
2008-6,E06000016,Street Lights,2,1,2.0
2008-6,E06000017,Road Surface Defects,1,1,1.0
2008-6,E06000018,Highways Enquiries,1,1,1.0
2008-6,E06000018,Incivilities,4,1,4.0
2008-6,E06000018,Other,3,1,3.0
2008-6,E06000018,Road Safety,2,1,2.0
2008-6,E06000019,Incivilities,2,1,2.0
2008-6,E06000019,Other,1,1,1.0
2008-6,E06000019,Parking,2,1,2.0
2008-6,E06000019,Road Surface Defects,2,2,1.0
2008-6,E06000019,Rubbish,2,2,1.0
2008-6,E06000020,Highways Enquiries,2,1,2.0
2008-6,E06000020,Pavement /Footway Defects,4,1,4.0
2008-6,E06000021,Highways Enquiries,1,1,1.0
2008-6,E06000021,Open Spaces/Parks,1,1,1.0
2008-6,E06000021,Other,2,1,2.0
2008-6,E06000022,Highways Enquiries,1,1,1.0
2008-6,E06000022,Other,1,1,1.0
2008-6,E06000022,Pavement /Footway Defects,1,1,1.0
2008-6,E06000023,Abandoned Vehicles,1,1,1.0
2008-6,E06000023,Bus Stops Damage,1,1,1.0
2008-6,E06000023,Highways Enquiries,6,6,1.0
2008-6,E06000023,Incivilities,1,1,1.0
2008-6,E06000023,Open Spaces/Parks,2,2,1.0
2008-6,E06000023,Other,1,1,1.0
2008-6,E06000023,Pavement /Footway Defects,1,1,1.0
2008-6,E06000023,Road Safety,2,2,1.0
2008-6,E06000023,Road Surface Defects,1,1,1.0
2008-6,E06000023,Rubbish,2,1,2.0
2008-6,E06000023,Street Furniture,3,3,1.0
2008-6,E06000023,Street Lights,1,1,1.0
2008-6,E06000024,Highways Enquiries,3,1,3.0
2008-6,E06000024,Other,1,1,1.0
2008-6,E06000024,Pavement /Footway Defects,2,1,2.0
2008-6,E06000024,Rubbish,2,2,1.0
2008-6,E06000024,Street Lights,1,1,1.0
2008-6,E06000026,Open Spaces/Parks,1,1,1.0
2008-6,E06000026,Pavement /Footway Defects,2,2,1.0
2008-6,E06000026,Rubbish,4,2,2.0
2008-6,E06000027,Road Surface Defects,1,1,1.0
2008-6,E06000028,Highways Enquiries,1,1,1.0
2008-6,E06000028,Other,2,2,1.0
2008-6,E06000029,Incivilities,1,1,1.0
2008-6,E06000029,Overgrown/Fallen Veg/Trees,1,1,1.0
2008-6,E06000029,Street Lights,1,1,1.0
2008-6,E06000030,Other,2,2,1.0
2008-6,E06000030,Overgrown/Fallen Veg/Trees,1,1,1.0
