period,LAD,SHEF_B,report_count,user_count,average
2010-2,E06000001,Dog Fouling,1,1,1.0
2010-2,E06000001,Other,1,1,1.0
2010-2,E06000001,Road Surface Defects,4,3,1.3333333333333333
2010-2,E06000002,Other,2,2,1.0
2010-2,E06000002,Pavement /Footway Defects,2,2,1.0
2010-2,E06000002,Road Surface Defects,1,1,1.0
2010-2,E06000002,Street Lights,1,1,1.0
2010-2,E06000003,Highways Enquiries,1,1,1.0
2010-2,E06000003,Parking,1,1,1.0
2010-2,E06000003,Pavement /Footway Defects,1,1,1.0
2010-2,E06000003,Road Surface Defects,1,1,1.0
2010-2,E06000004,Dog Fouling,3,1,3.0
2010-2,E06000004,Highways Enquiries,1,1,1.0
2010-2,E06000004,Open Spaces/Parks,1,1,1.0
2010-2,E06000004,Other,1,1,1.0
2010-2,E06000004,Parking,1,1,1.0
2010-2,E06000004,Rubbish,7,4,1.75
2010-2,E06000004,Street Lights,1,1,1.0
2010-2,E06000005,Dog Fouling,1,1,1.0
2010-2,E06000005,Other,1,1,1.0
2010-2,E06000005,Road Surface Defects,3,2,1.5
2010-2,E06000005,Rubbish,2,1,2.0
2010-2,E06000005,Street Lights,1,1,1.0
2010-2,E06000006,Incivilities,1,1,1.0
2010-2,E06000006,Road Surface Defects,5,2,2.5
2010-2,E06000006,Rubbish,2,2,1.0
2010-2,E06000007,Dog Fouling,1,1,1.0
2010-2,E06000007,Highways Enquiries,1,1,1.0
2010-2,E06000007,Other,1,1,1.0
2010-2,E06000007,Road Surface Defects,9,5,1.8
2010-2,E06000007,Rubbish,1,1,1.0
2010-2,E06000008,Dog Fouling,1,1,1.0
2010-2,E06000008,Highways Enquiries,94,1,94.0
2010-2,E06000008,Other,2,2,1.0
2010-2,E06000008,Road Surface Defects,19,5,3.8
2010-2,E06000008,Rubbish,7,5,1.4
2010-2,E06000008,Street Lights,1,1,1.0
2010-2,E06000009,Highways Enquiries,3,3,1.0
2010-2,E06000009,Other,1,1,1.0
2010-2,E06000009,Pavement /Footway Defects,1,1,1.0
2010-2,E06000009,Road Safety,2,2,1.0
2010-2,E06000009,Road Surface Defects,11,8,1.375
2010-2,E06000009,Rubbish,2,2,1.0
2010-2,E06000009,Street Lights,1,1,1.0
2010-2,E06000010,Open Spaces/Parks,1,1,1.0
2010-2,E06000010,Pavement /Footway Defects,1,1,1.0
2010-2,E06000010,Road Surface Defects,2,2,1.0
2010-2,E06000010,Rubbish,1,1,1.0
2010-2,E06000010,Street Lights,1,1,1.0
2010-2,E06000011,Dog Fouling,3,2,1.5
2010-2,E06000011,Highways Enquiries,6,3,2.0
2010-2,E06000011,Parking,2,2,1.0
2010-2,E06000011,Pavement /Footway Defects,2,2,1.0
