period,LAD,SHEF_B,report_count,user_count,average
2007-4,E06000002,Other,1,1,1.0
2007-4,E06000003,Bus Stops Damage,1,1,1.0
2007-4,E06000003,Other,1,1,1.0
2007-4,E06000006,Other,1,1,1.0
2007-4,E06000007,Other,1,1,1.0
2007-4,E06000007,Pavement /Footway Defects,2,2,1.0
2007-4,E06000008,Rubbish,1,1,1.0
2007-4,E06000009,Highways Enquiries,1,1,1.0
2007-4,E06000009,Rubbish,1,1,1.0
2007-4,E06000010,Highways Enquiries,1,1,1.0
2007-4,E06000010,Rubbish,1,1,1.0
2007-4,E06000011,Highways Enquiries,1,1,1.0
2007-4,E06000012,Other,1,1,1.0
2007-4,E06000012,Street Lights,1,1,1.0
2007-4,E06000013,Incivilities,1,1,1.0
2007-4,E06000013,Parking,1,1,1.0
2007-4,E06000013,Pavement /Footway Defects,2,1,2.0
2007-4,E06000014,Highways Enquiries,3,2,1.5
2007-4,E06000014,Incivilities,2,2,1.0
2007-4,E06000014,Pavement /Footway Defects,1,1,1.0
2007-4,E06000014,Street Lights,1,1,1.0
2007-4,E06000015,Incivilities,1,1,1.0
2007-4,E06000015,Overgrown/Fallen Veg/Trees,1,1,1.0
2007-4,E06000015,Rubbish,1,1,1.0
2007-4,E06000016,Incivilities,3,2,1.5
2007-4,E06000016,Rubbish,2,2,1.0
2007-4,E06000018,Highways Enquiries,1,1,1.0
2007-4,E06000018,Incivilities,1,1,1.0
2007-4,E06000018,Pavement /Footway Defects,1,1,1.0
2007-4,E06000018,Rubbish,2,2,1.0
2007-4,E06000019,Other,1,1,1.0
2007-4,E06000019,Rubbish,1,1,1.0
2007-4,E06000020,Other,1,1,1.0
2007-4,E06000020,Pavement /Footway Defects,2,2,1.0
2007-4,E06000020,Road Surface Defects,4,1,4.0
2007-4,E06000021,Abandoned Vehicles,3,1,3.0
2007-4,E06000021,Dog Fouling,2,2,1.0
2007-4,E06000021,Other,3,2,1.5
2007-4,E06000021,Rubbish,8,2,4.0
2007-4,E06000021,Street Lights,1,1,1.0
2007-4,E06000022,Incivilities,1,1,1.0
2007-4,E06000022,Rubbish,1,1,1.0
2007-4,E06000022,Street Lights,1,1,1.0
2007-4,E06000023,Highways Enquiries,1,1,1.0
2007-4,E06000023,Incivilities,1,1,1.0
2007-4,E06000023,Other,2,2,1.0
2007-4,E06000023,Rubbish,3,3,1.0
2007-4,E06000023,Street Furniture,1,1,1.0
2007-4,E06000023,Street Lights,2,2,1.0
2007-4,E06000024,Highways Enquiries,1,1,1.0
2007-4,E06000024,Incivilities,1,1,1.0
2007-4,E06000024,Open Spaces/Parks,1,1,1.0
2007-4,E06000024,Other,1,1,1.0
2007-4,E06000024,Rubbish,1,1,1.0
2007-4,E06000024,Street Lights,1,1,1.0
2007-4,E06000025,Dog Fouling,2,2,1.0
