period,LAD,SHEF_B_CODE,report_count,user_count,average
2010,,B1,1,1,1.0
2010,,B13,5,5,1.0
2010,,B14,2,2,1.0
2010,,B15,3,1,3.0
2010,,B16,17,13,1.3076923076923077
2010,,B17,1,1,1.0
2010,,B18,2,1,2.0
2010,,B19,4,4,1.0
2010,,B24,2,1,2.0
2010,,B25,11,11,1.0
2010,,B26,12,10,1.2
2010,,B28,3,3,1.0
2010,,B6,14,4,3.5
2010,E06000001,B13,5,4,1.25
2010,E06000001,B16,8,8,1.0
2010,E06000001,B18,1,1,1.0
2010,E06000001,B19,2,1,2.0
2010,E06000001,B21,1,1,1.0
2010,E06000001,B25,15,8,1.875
2010,E06000001,B26,5,3,1.6666666666666667
2010,E06000001,B28,4,4,1.0
2010,E06000001,B6,1,1,1.0
2010,E06000002,B1,1,1,1.0
2010,E06000002,B13,2,2,1.0
2010,E06000002,B15,2,2,1.0
2010,E06000002,B16,8,7,1.1428571428571428
2010,E06000002,B17,4,3,1.3333333333333333
2010,E06000002,B18,5,5,1.0
2010,E06000002,B19,6,6,1.0
2010,E06000002,B25,18,12,1.5
2010,E06000002,B26,6,6,1.0
2010,E06000002,B28,5,4,1.25
2010,E06000002,B6,5,5,1.0
2010,E06000003,B1,1,1,1.0
2010,E06000003,B13,8,6,1.3333333333333333
2010,E06000003,B14,1,1,1.0
2010,E06000003,B15,1,1,1.0
2010,E06000003,B16,17,15,1.1333333333333333
2010,E06000003,B17,3,3,1.0
2010,E06000003,B18,8,6,1.3333333333333333
2010,E06000003,B19,6,5,1.2
2010,E06000003,B24,4,4,1.0
2010,E06000003,B25,19,17,1.1176470588235294
2010,E06000003,B26,7,5,1.4
2010,E06000003,B27,1,1,1.0
2010,E06000003,B28,3,3,1.0
2010,E06000003,B4,2,2,1.0
2010,E06000003,B6,3,3,1.0
2010,E06000004,B13,10,10,1.0
2010,E06000004,B15,6,6,1.0
2010,E06000004,B16,10,10,1.0
2010,E06000004,B18,4,4,1.0
2010,E06000004,B19,4,4,1.0
2010,E06000004,B24,3,2,1.5
2010,E06000004,B25,14,12,1.1666666666666667
2010,E06000004,B26,15,7,2.142857142857143
2010,E06000004,B27,3,3,1.0
2010,E06000004,B28,9,9,1.0
2010,E06000004,B6,8,6,1.3333333333333333
2010,E06000005,B1,2,2,1.0
2010,E06000005,B13,6,6,1.0
2010,E06000005,B14,2,2,1.0
2010,E06000005,B16,1,1,1.0
2010,E06000005,B18,2,2,1.0
2010,E06000005,B19,1,1,1.0
2010,E06000005,B25,15,8,1.875
2010,E06000005,B26,13,8,1.625
2010,E06000005,B27,1,1,1.0
2010,E06000005,B28,5,5,1.0
2010,E06000005,B4,1,1,1.0
2010,E06000005,B6,5,5,1.0
2010,E06000006,B1,1,1,1.0
2010,E06000006,B13,5,5,1.0
2010,E06000006,B14,2,2,1.0
2010,E06000006,B15,1,1,1.0
2010,E06000006,B16,2,2,1.0
2010,E06000006,B17,3,3,1.0
2010,E06000006,B18,3,3,1.0
2010,E06000006,B19,3,3,1.0
2010,E06000006,B24,2,2,1.0
2010,E06000006,B25,14,8,1.75
2010,E06000006,B26,6,6,1.0
2010,E06000006,B28,4,4,1.0
2010,E06000007,B1,1,1,1.0
2010,E06000007,B13,9,8,1.125
2010,E06000007,B14,1,1,1.0
2010,E06000007,B15,1,1,1.0
2010,E06000007,B16,6,6,1.0
2010,E06000007,B17,5,5,1.0
2010,E06000007,B18,4,4,1.0
2010,E06000007,B19,5,4,1.25
2010,E06000007,B24,3,2,1.5
2010,E06000007,B25,37,27,1.3703703703703705
2010,E06000007,B26,10,10,1.0
2010,E06000007,B28,19,11,1.7272727272727273
2010,E06000007,B6,4,4,1.0
2010,E06000008,B1,4,4,1.0
2010,E06000008,B13,115,15,7.666666666666667
2010,E06000008,B14,5,5,1.0
2010,E06000008,B15,15,5,3.0
2010,E06000008,B16,23,20,1.15
2010,E06000008,B17,2,2,1.0
2010,E06000008,B18,9,9,1.0
2010,E06000008,B19,18,13,1.3846153846153846
2010,E06000008,B24,1,1,1.0
2010,E06000008,B25,60,20,3.0
