period,LAD,SHEF_B,report_count,user_count,average
2007-5,E06000002,Bus Stops Damage,1,1,1.0
2007-5,E06000002,Other,1,1,1.0
2007-5,E06000002,Pavement /Footway Defects,1,1,1.0
2007-5,E06000002,Road Surface Defects,1,1,1.0
2007-5,E06000003,Other,2,2,1.0
2007-5,E06000004,Dog Fouling,1,1,1.0
2007-5,E06000004,Other,1,1,1.0
2007-5,E06000004,Parking,1,1,1.0
2007-5,E06000004,Road Surface Defects,1,1,1.0
2007-5,E06000004,Rubbish,2,2,1.0
2007-5,E06000006,Pavement /Footway Defects,1,1,1.0
2007-5,E06000009,Other,2,2,1.0
2007-5,E06000009,Pavement /Footway Defects,1,1,1.0
2007-5,E06000011,Other,1,1,1.0
2007-5,E06000013,Highways Enquiries,4,1,4.0
2007-5,E06000013,Pavement /Footway Defects,1,1,1.0
2007-5,E06000013,Road Safety,1,1,1.0
2007-5,E06000013,Rubbish,1,1,1.0
2007-5,E06000014,Street Lights,1,1,1.0
2007-5,E06000015,Dog Fouling,1,1,1.0
2007-5,E06000015,Rubbish,1,1,1.0
2007-5,E06000016,Incivilities,2,2,1.0
2007-5,E06000018,Abandoned Vehicles,1,1,1.0
2007-5,E06000018,Dog Fouling,1,1,1.0
2007-5,E06000018,Other,1,1,1.0
2007-5,E06000018,Rubbish,3,3,1.0
2007-5,E06000019,Pavement /Footway Defects,1,1,1.0
2007-5,E06000020,Other,2,2,1.0
2007-5,E06000021,Other,1,1,1.0
2007-5,E06000021,Pavement /Footway Defects,1,1,1.0
2007-5,E06000021,Rubbish,1,1,1.0
2007-5,E06000022,Dog Fouling,1,1,1.0
2007-5,E06000023,Dog Fouling,1,1,1.0
2007-5,E06000023,Highways Enquiries,1,1,1.0
2007-5,E06000023,Open Spaces/Parks,1,1,1.0
2007-5,E06000023,Pavement /Footway Defects,2,2,1.0
2007-5,E06000023,Public Toilets,1,1,1.0
2007-5,E06000023,Rubbish,3,3,1.0
2007-5,E06000023,Street Lights,1,1,1.0
2007-5,E06000024,Dog Fouling,1,1,1.0
2007-5,E06000024,Incivilities,1,1,1.0
2007-5,E06000024,Other,1,1,1.0
2007-5,E06000024,Rubbish,1,1,1.0
2007-5,E06000025,Abandoned Vehicles,2,2,1.0
2007-5,E06000026,Dog Fouling,2,2,1.0
2007-5,E06000026,Other,5,4,1.25
2007-5,E06000026,Parking,2,2,1.0
2007-5,E06000026,Pavement /Footway Defects,1,1,1.0
2007-5,E06000026,Road Surface Defects,1,1,1.0
2007-5,E06000026,Rubbish,2,2,1.0
2007-5,E06000027,Highways Enquiries,1,1,1.0
2007-5,E06000028,Overgrown/Fallen Veg/Trees,1,1,1.0
2007-5,E06000030,Abandoned Vehicles,1,1,1.0
2007-5,E06000030,Highways Enquiries,1,1,1.0
2007-5,E06000030,Pavement /Footway Defects,1,1,1.0
2007-5,E06000030,Rubbish,1,1,1.0
2007-5,E06000031,Abandoned Vehicles,1,1,1.0
2007-5,E06000031,Highways Enquiries,2,2,1.0
2007-5,E06000031,Open Spaces/Parks,2,1,2.0
2007-5,E06000031,Parking,1,1,1.0
2007-5,E06000031,Pavement /Footway Defects,1,1,1.0
2007-5,E06000031,Road Safety,1,1,1.0
2007-5,E06000031,Road Surface Defects,3,2,1.5
2007-5,E06000031,Rubbish,1,1,1.0
2007-5,E06000031,Street Lights,1,1,1.0
2007-5,E06000033,Other,2,2,1.0
2007-5,E06000035,Parking,1,1,1.0
2007-5,E06000035,Pavement /Footway Defects,1,1,1.0
2007-5,E06000036,Other,1,1,1.0
2007-5,E06000036,Parking,1,1,1.0
2007-5,E06000036,Street Lights,1,1,1.0
2007-5,E06000038,Other,1,1,1.0
2007-5,E06000039,Parking,1,1,1.0
2007-5,E06000040,Street Lights,1,1,1.0
