period,LAD,SHEF_B,report_count,user_count,average
2013-7,E06000001,Open Spaces/Parks,1,1,1.0
2013-7,E06000001,Road Surface Defects,5,1,5.0
2013-7,E06000002,Road Surface Defects,1,1,1.0
2013-7,E06000003,Highways Enquiries,1,1,1.0
2013-7,E06000003,Other,1,1,1.0
2013-7,E06000003,Pavement /Footway Defects,1,1,1.0
2013-7,E06000003,Rubbish,1,1,1.0
2013-7,E06000004,Dog Fouling,1,1,1.0
2013-7,E06000004,Open Spaces/Parks,1,1,1.0
2013-7,E06000004,Parking,1,1,1.0
2013-7,E06000004,Road Safety,1,1,1.0
2013-7,E06000004,Road Surface Defects,2,2,1.0
2013-7,E06000004,Street Furniture,1,1,1.0
2013-7,E06000005,Highways Enquiries,3,1,3.0
2013-7,E06000005,Road Surface Defects,1,1,1.0
2013-7,E06000006,Dog Fouling,1,1,1.0
2013-7,E06000006,Highways Enquiries,3,1,3.0
2013-7,E06000006,Open Spaces/Parks,2,1,2.0
2013-7,E06000006,Other,3,3,1.0
2013-7,E06000006,Overgrown/Fallen Veg/Trees,5,1,5.0
2013-7,E06000006,Parking,2,1,2.0
2013-7,E06000006,Road Surface Defects,1,1,1.0
2013-7,E06000006,Rubbish,3,3,1.0
2013-7,E06000007,Highways Enquiries,2,2,1.0
2013-7,E06000007,Parking,1,1,1.0
2013-7,E06000007,Pavement /Footway Defects,2,2,1.0
2013-7,E06000007,Road Surface Defects,4,4,1.0
2013-7,E06000007,Rubbish,4,2,2.0
2013-7,E06000008,Abandoned Vehicles,1,1,1.0
2013-7,E06000008,Dog Fouling,3,3,1.0
2013-7,E06000008,Highways Enquiries,10,9,1.1111111111111112
2013-7,E06000008,Incivilities,1,1,1.0
2013-7,E06000008,Open Spaces/Parks,3,3,1.0
2013-7,E06000008,Other,5,5,1.0
2013-7,E06000008,Overgrown/Fallen Veg/Trees,2,2,1.0
2013-7,E06000008,Pavement /Footway Defects,4,3,1.3333333333333333
2013-7,E06000008,Road Safety,1,1,1.0
2013-7,E06000008,Road Surface Defects,5,4,1.25
2013-7,E06000008,Rubbish,15,15,1.0
2013-7,E06000008,Street Lights,4,3,1.3333333333333333
2013-7,E06000009,Highways Enquiries,1,1,1.0
2013-7,E06000009,Other,1,1,1.0
2013-7,E06000009,Parking,1,1,1.0
2013-7,E06000009,Pavement /Footway Defects,3,3,1.0
2013-7,E06000009,Rubbish,6,6,1.0
2013-7,E06000010,Highways Enquiries,1,1,1.0
2013-7,E06000010,Other,2,2,1.0
2013-7,E06000010,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E06000010,Road Surface Defects,4,4,1.0
2013-7,E06000010,Rubbish,1,1,1.0
2013-7,E06000010,Street Lights,1,1,1.0
2013-7,E06000011,Highways Enquiries,1,1,1.0
2013-7,E06000011,Other,3,3,1.0
2013-7,E06000011,Pavement /Footway Defects,2,2,1.0
2013-7,E06000011,Road Safety,2,1,2.0
2013-7,E06000011,Road Surface Defects,5,4,1.25
2013-7,E06000011,Rubbish,1,1,1.0
2013-7,E06000012,Other,1,1,1.0
2013-7,E06000012,Pavement /Footway Defects,1,1,1.0
2013-7,E06000012,Road Surface Defects,3,3,1.0
2013-7,E06000012,Rubbish,3,2,1.5
2013-7,E06000013,Highways Enquiries,2,2,1.0
2013-7,E06000013,Pavement /Footway Defects,1,1,1.0
2013-7,E06000013,Road Surface Defects,2,1,2.0
2013-7,E06000014,Other,1,1,1.0
2013-7,E06000014,Road Surface Defects,3,1,3.0
2013-7,E06000015,Dog Fouling,1,1,1.0
2013-7,E06000015,Other,2,2,1.0
2013-7,E06000015,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E06000015,Pavement /Footway Defects,1,1,1.0
2013-7,E06000015,Road Safety,2,2,1.0
2013-7,E06000015,Rubbish,3,2,1.5
2013-7,E06000016,Highways Enquiries,1,1,1.0
2013-7,E06000016,Other,3,3,1.0
2013-7,E06000016,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E06000016,Parking,4,4,1.0
2013-7,E06000016,Road Safety,2,2,1.0
2013-7,E06000016,Road Surface Defects,3,2,1.5
2013-7,E06000016,Rubbish,2,2,1.0
2013-7,E06000016,Street Lights,1,1,1.0
2013-7,E06000018,Abandoned Vehicles,1,1,1.0
2013-7,E06000018,Highways Enquiries,2,2,1.0
2013-7,E06000018,Incivilities,1,1,1.0
2013-7,E06000018,Open Spaces/Parks,1,1,1.0
2013-7,E06000018,Other,4,4,1.0
2013-7,E06000018,Overgrown/Fallen Veg/Trees,2,2,1.0
2013-7,E06000018,Pavement /Footway Defects,4,4,1.0
2013-7,E06000018,Road Surface Defects,1,1,1.0
2013-7,E06000019,Pavement /Footway Defects,1,1,1.0
2013-7,E06000019,Right of Way,2,1,2.0
2013-7,E06000019,Road Safety,1,1,1.0
2013-7,E06000019,Road Surface Defects,12,8,1.5
2013-7,E06000019,Rubbish,1,1,1.0
2013-7,E06000020,Highways Enquiries,1,1,1.0
2013-7,E06000020,Open Spaces/Parks,1,1,1.0
2013-7,E06000020,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E06000020,Pavement /Footway Defects,2,2,1.0
2013-7,E06000020,Road Surface Defects,5,2,2.5
2013-7,E06000020,Rubbish,1,1,1.0
2013-7,E06000020,Street Lights,1,1,1.0
2013-7,E06000021,Highways Enquiries,3,3,1.0
2013-7,E06000021,Incivilities,1,1,1.0
2013-7,E06000021,Open Spaces/Parks,1,1,1.0
2013-7,E06000021,Other,1,1,1.0
2013-7,E06000021,Overgrown/Fallen Veg/Trees,3,3,1.0
2013-7,E06000021,Pavement /Footway Defects,4,4,1.0
2013-7,E06000021,Road Safety,1,1,1.0
2013-7,E06000021,Road Surface Defects,17,10,1.7
2013-7,E06000021,Rubbish,4,3,1.3333333333333333
2013-7,E06000022,Highways Enquiries,2,2,1.0
2013-7,E06000022,Pavement /Footway Defects,3,3,1.0
2013-7,E06000022,Road Surface Defects,2,2,1.0
2013-7,E06000022,Rubbish,4,4,1.0
2013-7,E06000023,Highways Enquiries,7,4,1.75
2013-7,E06000023,Other,6,6,1.0
2013-7,E06000023,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E06000023,Parking,1,1,1.0
2013-7,E06000023,Pavement /Footway Defects,9,9,1.0
2013-7,E06000023,Road Safety,3,2,1.5
2013-7,E06000023,Road Surface Defects,2,1,2.0
