period,LAD,SHEF_B,report_count,user_count,average
2012-4,E06000001,Highways Enquiries,1,1,1.0
2012-4,E06000001,Street Lights,1,1,1.0
2012-4,E06000002,Incivilities,1,1,1.0
2012-4,E06000002,Other,1,1,1.0
2012-4,E06000002,Pavement /Footway Defects,1,1,1.0
2012-4,E06000002,Road Safety,2,1,2.0
2012-4,E06000002,Road Surface Defects,2,2,1.0
2012-4,E06000002,Rubbish,4,2,2.0
2012-4,E06000002,Street Lights,1,1,1.0
2012-4,E06000003,Bus Stops Damage,1,1,1.0
2012-4,E06000003,Dog Fouling,2,2,1.0
2012-4,E06000003,Highways Enquiries,1,1,1.0
2012-4,E06000003,Other,1,1,1.0
2012-4,E06000003,Road Surface Defects,2,2,1.0
2012-4,E06000004,Highways Enquiries,1,1,1.0
2012-4,E06000004,Rubbish,2,2,1.0
2012-4,E06000004,Street Lights,1,1,1.0
2012-4,E06000005,Highways Enquiries,2,2,1.0
2012-4,E06000005,Other,1,1,1.0
2012-4,E06000005,Rubbish,3,2,1.5
2012-4,E06000006,Incivilities,1,1,1.0
2012-4,E06000006,Road Surface Defects,1,1,1.0
2012-4,E06000006,Street Lights,1,1,1.0
2012-4,E06000007,Highways Enquiries,3,3,1.0
2012-4,E06000007,Road Surface Defects,1,1,1.0
2012-4,E06000007,Rubbish,2,2,1.0
2012-4,E06000007,Street Lights,1,1,1.0
2012-4,E06000008,Dog Fouling,5,5,1.0
2012-4,E06000008,Highways Enquiries,1,1,1.0
2012-4,E06000008,Incivilities,1,1,1.0
2012-4,E06000008,Other,3,3,1.0
2012-4,E06000008,Pavement /Footway Defects,2,2,1.0
2012-4,E06000008,Road Safety,1,1,1.0
2012-4,E06000008,Road Surface Defects,5,5,1.0
2012-4,E06000008,Rubbish,11,8,1.375
2012-4,E06000008,Street Lights,6,5,1.2
2012-4,E06000009,Abandoned Vehicles,3,3,1.0
2012-4,E06000009,Dog Fouling,2,2,1.0
2012-4,E06000009,Highways Enquiries,1,1,1.0
2012-4,E06000009,Other,2,2,1.0
2012-4,E06000009,Parking,1,1,1.0
2012-4,E06000009,Pavement /Footway Defects,1,1,1.0
2012-4,E06000009,Road Safety,4,2,2.0
2012-4,E06000009,Road Surface Defects,2,2,1.0
2012-4,E06000009,Rubbish,4,3,1.3333333333333333
2012-4,E06000009,Street Lights,1,1,1.0
2012-4,E06000010,Dog Fouling,1,1,1.0
2012-4,E06000010,Other,1,1,1.0
2012-4,E06000010,Road Surface Defects,1,1,1.0
2012-4,E06000011,Dog Fouling,1,1,1.0
2012-4,E06000011,Highways Enquiries,2,2,1.0
2012-4,E06000011,Parking,1,1,1.0
2012-4,E06000011,Pavement /Footway Defects,1,1,1.0
2012-4,E06000011,Road Safety,1,1,1.0
2012-4,E06000011,Road Surface Defects,10,7,1.4285714285714286
2012-4,E06000011,Rubbish,3,3,1.0
2012-4,E06000011,Street Lights,4,3,1.3333333333333333
2012-4,E06000012,Road Surface Defects,3,2,1.5
2012-4,E06000012,Rubbish,1,1,1.0
2012-4,E06000012,Street Lights,1,1,1.0
2012-4,E06000013,Road Surface Defects,2,2,1.0
2012-4,E06000013,Rubbish,1,1,1.0
2012-4,E06000013,Street Lights,2,2,1.0
2012-4,E06000014,Abandoned Vehicles,2,2,1.0
2012-4,E06000014,Highways Enquiries,1,1,1.0
2012-4,E06000014,Incivilities,1,1,1.0
2012-4,E06000014,Other,1,1,1.0
2012-4,E06000014,Pavement /Footway Defects,1,1,1.0
2012-4,E06000014,Road Safety,1,1,1.0
2012-4,E06000014,Road Surface Defects,2,2,1.0
2012-4,E06000014,Rubbish,1,1,1.0
2012-4,E06000014,Street Lights,1,1,1.0
2012-4,E06000015,Highways Enquiries,2,2,1.0
2012-4,E06000015,Incivilities,1,1,1.0
2012-4,E06000015,Other,1,1,1.0
2012-4,E06000015,Road Surface Defects,3,2,1.5
2012-4,E06000015,Rubbish,4,1,4.0
2012-4,E06000015,Street Lights,2,2,1.0
2012-4,E06000016,Incivilities,1,1,1.0
2012-4,E06000016,Road Surface Defects,9,5,1.8
2012-4,E06000016,Rubbish,1,1,1.0
2012-4,E06000017,Highways Enquiries,5,2,2.5
2012-4,E06000017,Incivilities,1,1,1.0
2012-4,E06000018,Dog Fouling,1,1,1.0
2012-4,E06000018,Highways Enquiries,2,2,1.0
2012-4,E06000018,Incivilities,3,3,1.0
2012-4,E06000018,Open Spaces/Parks,1,1,1.0
2012-4,E06000018,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-4,E06000018,Pavement /Footway Defects,1,1,1.0
2012-4,E06000018,Road Safety,4,3,1.3333333333333333
2012-4,E06000018,Rubbish,1,1,1.0
2012-4,E06000018,Street Lights,4,4,1.0
2012-4,E06000019,Highways Enquiries,2,1,2.0
2012-4,E06000019,Other,1,1,1.0
2012-4,E06000019,Pavement /Footway Defects,1,1,1.0
2012-4,E06000019,Road Surface Defects,2,2,1.0
2012-4,E06000019,Rubbish,1,1,1.0
2012-4,E06000020,Bus Stops Damage,1,1,1.0
2012-4,E06000020,Highways Enquiries,1,1,1.0
2012-4,E06000020,Incivilities,1,1,1.0
2012-4,E06000020,Other,1,1,1.0
2012-4,E06000020,Parking,2,1,2.0
2012-4,E06000020,Road Safety,4,2,2.0
2012-4,E06000020,Road Surface Defects,8,3,2.6666666666666665
2012-4,E06000020,Rubbish,4,3,1.3333333333333333
2012-4,E06000020,Street Furniture,1,1,1.0
2012-4,E06000020,Street Lights,1,1,1.0
2012-4,E06000021,Dog Fouling,1,1,1.0
2012-4,E06000021,Highways Enquiries,4,4,1.0
2012-4,E06000021,Open Spaces/Parks,1,1,1.0
2012-4,E06000021,Other,5,5,1.0
2012-4,E06000021,Road Surface Defects,19,12,1.5833333333333333
2012-4,E06000021,Rubbish,6,5,1.2
2012-4,E06000022,Abandoned Vehicles,1,1,1.0
2012-4,E06000022,Dog Fouling,1,1,1.0
