period,LAD,SHEF_B,report_count,user_count,average
2011-8,E06000001,Road Surface Defects,1,1,1.0
2011-8,E06000002,Dog Fouling,1,1,1.0
2011-8,E06000002,Other,1,1,1.0
2011-8,E06000002,Overgrown/Fallen Veg/Trees,2,2,1.0
2011-8,E06000002,Pavement /Footway Defects,1,1,1.0
2011-8,E06000002,Rubbish,5,3,1.6666666666666667
2011-8,E06000003,Highways Enquiries,1,1,1.0
2011-8,E06000003,Open Spaces/Parks,1,1,1.0
2011-8,E06000003,Other,2,2,1.0
2011-8,E06000003,Pavement /Footway Defects,1,1,1.0
2011-8,E06000003,Road Safety,1,1,1.0
2011-8,E06000003,Road Surface Defects,1,1,1.0
2011-8,E06000004,Dog Fouling,1,1,1.0
2011-8,E06000004,Incivilities,1,1,1.0
2011-8,E06000004,Parking,1,1,1.0
2011-8,E06000004,Pavement /Footway Defects,1,1,1.0
2011-8,E06000004,Rubbish,2,2,1.0
2011-8,E06000005,Dog Fouling,1,1,1.0
2011-8,E06000005,Road Surface Defects,1,1,1.0
2011-8,E06000005,Rubbish,1,1,1.0
2011-8,E06000005,Street Lights,1,1,1.0
2011-8,E06000006,Dog Fouling,2,2,1.0
2011-8,E06000006,Highways Enquiries,1,1,1.0
2011-8,E06000006,Road Surface Defects,2,1,2.0
2011-8,E06000007,Abandoned Vehicles,1,1,1.0
2011-8,E06000007,Dog Fouling,1,1,1.0
2011-8,E06000007,Incivilities,1,1,1.0
2011-8,E06000007,Other,2,2,1.0
2011-8,E06000007,Pavement /Footway Defects,2,2,1.0
2011-8,E06000007,Road Surface Defects,2,2,1.0
2011-8,E06000007,Rubbish,1,1,1.0
2011-8,E06000007,Street Lights,3,2,1.5
2011-8,E06000008,Abandoned Vehicles,1,1,1.0
2011-8,E06000008,Highways Enquiries,1,1,1.0
2011-8,E06000008,Open Spaces/Parks,1,1,1.0
2011-8,E06000008,Other,3,3,1.0
2011-8,E06000008,Parking,2,2,1.0
2011-8,E06000008,Pavement /Footway Defects,1,1,1.0
2011-8,E06000008,Road Safety,2,2,1.0
2011-8,E06000008,Road Surface Defects,1,1,1.0
2011-8,E06000008,Rubbish,11,9,1.2222222222222223
2011-8,E06000008,Street Lights,2,2,1.0
2011-8,E06000009,Highways Enquiries,2,2,1.0
2011-8,E06000009,Open Spaces/Parks,1,1,1.0
2011-8,E06000009,Other,2,2,1.0
2011-8,E06000009,Pavement /Footway Defects,3,2,1.5
2011-8,E06000009,Road Surface Defects,2,2,1.0
2011-8,E06000009,Rubbish,2,2,1.0
2011-8,E06000010,Highways Enquiries,1,1,1.0
2011-8,E06000010,Other,2,1,2.0
2011-8,E06000010,Parking,1,1,1.0
2011-8,E06000010,Pavement /Footway Defects,1,1,1.0
2011-8,E06000010,Road Safety,1,1,1.0
2011-8,E06000010,Road Surface Defects,1,1,1.0
2011-8,E06000010,Rubbish,1,1,1.0
2011-8,E06000011,Highways Enquiries,4,4,1.0
2011-8,E06000011,Other,9,6,1.5
2011-8,E06000011,Overgrown/Fallen Veg/Trees,2,1,2.0
2011-8,E06000011,Pavement /Footway Defects,2,2,1.0
2011-8,E06000011,Public Toilets,1,1,1.0
2011-8,E06000011,Rubbish,1,1,1.0
2011-8,E06000012,Parking,1,1,1.0
2011-8,E06000012,Pavement /Footway Defects,1,1,1.0
2011-8,E06000014,Incivilities,2,1,2.0
2011-8,E06000014,Parking,1,1,1.0
2011-8,E06000014,Road Surface Defects,2,2,1.0
2011-8,E06000014,Rubbish,1,1,1.0
2011-8,E06000014,Street Lights,1,1,1.0
2011-8,E06000015,Highways Enquiries,2,2,1.0
2011-8,E06000015,Rubbish,2,2,1.0
2011-8,E06000015,Street Furniture,1,1,1.0
2011-8,E06000015,Street Lights,3,3,1.0
2011-8,E06000016,Highways Enquiries,2,2,1.0
2011-8,E06000016,Open Spaces/Parks,1,1,1.0
2011-8,E06000016,Pavement /Footway Defects,1,1,1.0
2011-8,E06000016,Rubbish,1,1,1.0
