period,LAD,SHEF_B_CODE,report_count,user_count,average
2017-4,,B28,1,1,1.0
2017-4,E06000001,B13,1,1,1.0
2017-4,E06000001,B15,1,1,1.0
2017-4,E06000001,B16,1,1,1.0
2017-4,E06000001,B19,3,2,1.5
2017-4,E06000001,B24,1,1,1.0
2017-4,E06000001,B25,1,1,1.0
2017-4,E06000001,B26,5,2,2.5
2017-4,E06000002,B16,1,1,1.0
2017-4,E06000002,B18,1,1,1.0
2017-4,E06000002,B26,3,3,1.0
2017-4,E06000002,B28,2,2,1.0
2017-4,E06000003,B1,1,1,1.0
2017-4,E06000003,B13,1,1,1.0
2017-4,E06000003,B15,1,1,1.0
2017-4,E06000003,B16,1,1,1.0
2017-4,E06000003,B18,1,1,1.0
2017-4,E06000003,B19,1,1,1.0
2017-4,E06000003,B25,1,1,1.0
2017-4,E06000003,B26,2,1,2.0
2017-4,E06000003,B28,1,1,1.0
2017-4,E06000004,B13,1,1,1.0
2017-4,E06000004,B14,5,1,5.0
2017-4,E06000004,B16,3,3,1.0
2017-4,E06000004,B18,3,3,1.0
2017-4,E06000004,B19,3,3,1.0
2017-4,E06000004,B25,2,2,1.0
2017-4,E06000004,B26,6,6,1.0
2017-4,E06000004,B27,2,1,2.0
2017-4,E06000004,B28,1,1,1.0
2017-4,E06000004,B4,1,1,1.0
2017-4,E06000004,B6,4,3,1.3333333333333333
2017-4,E06000005,B13,3,1,3.0
2017-4,E06000005,B16,2,1,2.0
2017-4,E06000005,B17,1,1,1.0
2017-4,E06000005,B25,5,3,1.6666666666666667
2017-4,E06000005,B26,5,3,1.6666666666666667
2017-4,E06000006,B1,2,2,1.0
2017-4,E06000006,B13,2,2,1.0
2017-4,E06000006,B16,1,1,1.0
2017-4,E06000006,B19,1,1,1.0
2017-4,E06000006,B25,3,3,1.0
2017-4,E06000006,B26,4,3,1.3333333333333333
2017-4,E06000007,B1,4,3,1.3333333333333333
2017-4,E06000007,B16,2,2,1.0
2017-4,E06000007,B18,4,4,1.0
2017-4,E06000007,B25,2,2,1.0
2017-4,E06000007,B26,4,4,1.0
2017-4,E06000008,B1,1,1,1.0
2017-4,E06000008,B14,1,1,1.0
2017-4,E06000008,B16,7,4,1.75
2017-4,E06000008,B17,1,1,1.0
2017-4,E06000008,B19,1,1,1.0
2017-4,E06000008,B24,1,1,1.0
2017-4,E06000008,B25,4,2,2.0
2017-4,E06000008,B26,8,8,1.0
2017-4,E06000008,B28,2,2,1.0
2017-4,E06000008,B6,1,1,1.0
2017-4,E06000009,B1,1,1,1.0
2017-4,E06000009,B13,1,1,1.0
2017-4,E06000009,B16,2,2,1.0
2017-4,E06000009,B19,1,1,1.0
2017-4,E06000009,B24,4,1,4.0
2017-4,E06000009,B26,3,3,1.0
2017-4,E06000009,B28,2,2,1.0
2017-4,E06000010,B1,2,1,2.0
2017-4,E06000010,B13,3,2,1.5
2017-4,E06000010,B14,19,1,19.0
2017-4,E06000010,B15,2,2,1.0
2017-4,E06000010,B16,7,3,2.3333333333333335
2017-4,E06000010,B17,1,1,1.0
2017-4,E06000010,B18,2,2,1.0
2017-4,E06000010,B19,1,1,1.0
2017-4,E06000010,B24,8,4,2.0
2017-4,E06000010,B25,2,2,1.0
2017-4,E06000010,B26,37,10,3.7
2017-4,E06000010,B27,1,1,1.0
2017-4,E06000010,B28,66,3,22.0
2017-4,E06000010,B4,3,3,1.0
2017-4,E06000010,B6,1,1,1.0
2017-4,E06000011,B1,1,1,1.0
2017-4,E06000011,B13,2,2,1.0
2017-4,E06000011,B14,8,1,8.0
2017-4,E06000011,B16,4,2,2.0
2017-4,E06000011,B17,4,2,2.0
2017-4,E06000011,B18,1,1,1.0
2017-4,E06000011,B19,3,2,1.5
2017-4,E06000011,B21,1,1,1.0
2017-4,E06000011,B23,1,1,1.0
2017-4,E06000011,B24,32,2,16.0
2017-4,E06000011,B25,10,4,2.5
2017-4,E06000011,B26,18,4,4.5
2017-4,E06000011,B27,3,1,3.0
2017-4,E06000011,B28,67,4,16.75
2017-4,E06000011,B4,2,2,1.0
2017-4,E06000011,B7,10,3,3.3333333333333335
2017-4,E06000012,B1,1,1,1.0
2017-4,E06000012,B13,1,1,1.0
2017-4,E06000012,B16,1,1,1.0
2017-4,E06000012,B18,1,1,1.0
2017-4,E06000012,B19,2,2,1.0
2017-4,E06000012,B25,2,1,2.0
2017-4,E06000012,B26,2,2,1.0
2017-4,E06000012,B4,1,1,1.0
2017-4,E06000013,B1,1,1,1.0
2017-4,E06000013,B13,1,1,1.0
2017-4,E06000013,B16,2,2,1.0
2017-4,E06000013,B19,1,1,1.0
2017-4,E06000013,B24,2,1,2.0
2017-4,E06000013,B25,1,1,1.0
2017-4,E06000013,B26,8,6,1.3333333333333333
2017-4,E06000013,B28,4,1,4.0
2017-4,E06000014,B1,1,1,1.0
2017-4,E06000014,B13,1,1,1.0
2017-4,E06000014,B16,1,1,1.0
2017-4,E06000014,B19,3,3,1.0
2017-4,E06000014,B25,5,4,1.25
2017-4,E06000014,B26,2,2,1.0
2017-4,E06000015,B13,1,1,1.0
2017-4,E06000015,B16,11,2,5.5
2017-4,E06000015,B18,1,1,1.0
2017-4,E06000015,B24,3,2,1.5
2017-4,E06000015,B25,4,4,1.0
2017-4,E06000015,B26,32,16,2.0
2017-4,E06000015,B28,1,1,1.0
2017-4,E06000015,B6,4,2,2.0
2017-4,E06000016,B14,1,1,1.0
2017-4,E06000016,B16,2,2,1.0
2017-4,E06000016,B17,1,1,1.0
2017-4,E06000016,B18,2,2,1.0
2017-4,E06000016,B19,1,1,1.0
2017-4,E06000016,B24,1,1,1.0
2017-4,E06000016,B25,4,4,1.0
2017-4,E06000016,B26,5,5,1.0
2017-4,E06000016,B27,1,1,1.0
2017-4,E06000016,B28,4,3,1.3333333333333333
2017-4,E06000016,B6,1,1,1.0
2017-4,E06000017,B1,1,1,1.0
2017-4,E06000017,B15,1,1,1.0
2017-4,E06000017,B16,1,1,1.0
2017-4,E06000017,B19,1,1,1.0
2017-4,E06000017,B25,2,2,1.0
2017-4,E06000017,B6,1,1,1.0
2017-4,E06000018,B13,5,3,1.6666666666666667
2017-4,E06000018,B14,2,2,1.0
2017-4,E06000018,B15,1,1,1.0
2017-4,E06000018,B16,2,2,1.0
2017-4,E06000018,B18,1,1,1.0
2017-4,E06000018,B19,2,2,1.0
2017-4,E06000018,B24,2,2,1.0
2017-4,E06000018,B25,3,3,1.0
2017-4,E06000018,B26,16,6,2.6666666666666665
2017-4,E06000018,B28,1,1,1.0
2017-4,E06000019,B13,4,3,1.3333333333333333
2017-4,E06000019,B14,1,1,1.0
2017-4,E06000019,B15,1,1,1.0
2017-4,E06000019,B17,2,2,1.0
2017-4,E06000019,B18,2,1,2.0
2017-4,E06000019,B24,1,1,1.0
2017-4,E06000019,B25,46,24,1.9166666666666667
2017-4,E06000019,B26,3,2,1.5
2017-4,E06000019,B28,1,1,1.0
2017-4,E06000020,B15,1,1,1.0
2017-4,E06000020,B19,1,1,1.0
2017-4,E06000020,B25,2,1,2.0
2017-4,E06000020,B28,1,1,1.0
2017-4,E06000021,B12,4,4,1.0
2017-4,E06000021,B16,3,3,1.0
2017-4,E06000021,B18,1,1,1.0
2017-4,E06000021,B25,6,6,1.0
2017-4,E06000021,B26,3,3,1.0
2017-4,E06000021,B4,1,1,1.0
2017-4,E06000022,B13,15,7,2.142857142857143
2017-4,E06000022,B14,4,1,4.0
2017-4,E06000022,B15,2,2,1.0
2017-4,E06000022,B16,4,4,1.0
2017-4,E06000022,B18,1,1,1.0
2017-4,E06000022,B19,11,4,2.75
2017-4,E06000022,B24,5,3,1.6666666666666667
2017-4,E06000022,B25,18,9,2.0
2017-4,E06000022,B26,15,8,1.875
2017-4,E06000022,B28,7,4,1.75
2017-4,E06000022,B4,1,1,1.0
2017-4,E06000023,B1,5,4,1.25
2017-4,E06000023,B13,8,8,1.0
2017-4,E06000023,B14,6,4,1.5
2017-4,E06000023,B15,9,9,1.0
2017-4,E06000023,B16,22,21,1.0476190476190477
2017-4,E06000023,B17,4,4,1.0
2017-4,E06000023,B18,18,13,1.3846153846153846
