lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000004,B1,2,2,1.0
E06000006,B1,1,1,1.0
E06000007,B1,1,1,1.0
E06000013,B1,1,1,1.0
E06000014,B1,1,1,1.0
E06000024,B1,1,1,1.0
E06000025,B1,2,2,1.0
E06000026,B1,2,2,1.0
E06000031,B1,1,1,1.0
E06000032,B1,2,2,1.0
E06000033,B1,1,1,1.0
E06000035,B1,1,1,1.0
E06000038,B1,1,1,1.0
E06000039,B1,2,2,1.0
E06000042,B1,1,1,1.0
E06000044,B1,1,1,1.0
E06000047,B1,1,1,1.0
E06000049,B1,4,3,1.3333333333333333
E06000052,B1,1,1,1.0
E06000058,B1,2,2,1.0
E06000060,B1,2,2,1.0
E07000012,B1,1,1,1.0
E07000040,B1,1,1,1.0
E07000042,B1,1,1,1.0
E07000045,B1,1,1,1.0
E07000078,B1,1,1,1.0
E07000084,B1,1,1,1.0
E07000088,B1,1,1,1.0
E07000093,B1,1,1,1.0
E07000098,B1,2,2,1.0
E07000107,B1,1,1,1.0
E07000111,B1,3,2,1.5
E07000114,B1,2,1,2.0
E07000115,B1,1,1,1.0
E07000116,B1,1,1,1.0
E07000117,B1,1,1,1.0
E07000121,B1,5,1,5.0
E07000123,B1,1,1,1.0
E07000127,B1,1,1,1.0
E07000141,B1,1,1,1.0
E07000146,B1,1,1,1.0
E07000154,B1,2,2,1.0
E07000180,B1,2,2,1.0
E07000181,B1,1,1,1.0
E07000194,B1,2,2,1.0
E07000195,B1,1,1,1.0
E07000203,B1,1,1,1.0
E07000209,B1,2,2,1.0
E07000211,B1,2,2,1.0
E07000212,B1,3,2,1.5
E07000219,B1,1,1,1.0
E07000228,B1,2,2,1.0
E07000240,B1,1,1,1.0
E07000242,B1,1,1,1.0
E07000243,B1,2,2,1.0
E08000010,B1,2,2,1.0
E08000014,B1,1,1,1.0
E08000022,B1,1,1,1.0
E08000025,B1,1,1,1.0
E08000026,B1,1,1,1.0
E08000030,B1,1,1,1.0
E08000032,B1,1,1,1.0
E08000033,B1,1,1,1.0
E08000035,B1,1,1,1.0
E09000003,B1,3,3,1.0
E09000005,B1,1,1,1.0
E09000006,B1,4,4,1.0
E09000007,B1,1,1,1.0
E09000009,B1,2,2,1.0
E09000010,B1,1,1,1.0
E09000012,B1,1,1,1.0
E09000015,B1,1,1,1.0
E09000017,B1,1,1,1.0
E09000018,B1,1,1,1.0
E09000022,B1,2,2,1.0
E09000023,B1,2,2,1.0
E09000028,B1,1,1,1.0
E09000029,B1,1,1,1.0
S12000036,B1,1,1,1.0
S12000038,B1,1,1,1.0
S12000040,B1,1,1,1.0
S12000047,B1,1,1,1.0
S12000048,B1,1,1,1.0
S12000049,B1,2,2,1.0
W06000003,B1,1,1,1.0
W06000004,B1,1,1,1.0
W06000005,B1,3,3,1.0
E09000006,B10,2,2,1.0
E07000040,B12,1,1,1.0
E09000003,B12,2,2,1.0
E06000001,B13,1,1,1.0
E06000003,B13,1,1,1.0
E06000004,B13,13,13,1.0
E06000005,B13,2,2,1.0
E06000006,B13,2,2,1.0
E06000007,B13,1,1,1.0
E06000008,B13,4,4,1.0
E06000009,B13,1,1,1.0
E06000011,B13,3,3,1.0
E06000012,B13,1,1,1.0
E06000014,B13,4,2,2.0
E06000015,B13,6,5,1.2
E06000016,B13,3,2,1.5
E06000017,B13,1,1,1.0
E06000018,B13,4,3,1.3333333333333333
E06000019,B13,5,5,1.0
E06000020,B13,2,2,1.0
E06000021,B13,4,4,1.0
E06000023,B13,7,5,1.4
E06000024,B13,2,2,1.0
E06000025,B13,7,6,1.1666666666666667
E06000026,B13,5,4,1.25
E06000027,B13,2,2,1.0
E06000030,B13,2,2,1.0
E06000031,B13,6,4,1.5
E06000032,B13,3,3,1.0
E06000034,B13,1,1,1.0
E06000035,B13,6,6,1.0
E06000036,B13,4,3,1.3333333333333333
E06000038,B13,9,6,1.5
E06000040,B13,5,5,1.0
E06000041,B13,6,5,1.2
E06000042,B13,3,3,1.0
E06000044,B13,2,2,1.0
E06000045,B13,13,11,1.1818181818181819
E06000046,B13,1,1,1.0
E06000047,B13,1,1,1.0
E06000049,B13,5,5,1.0
E06000050,B13,8,6,1.3333333333333333
E06000051,B13,4,4,1.0
E06000052,B13,13,12,1.0833333333333333
E06000054,B13,14,13,1.0769230769230769
E06000055,B13,2,2,1.0
E06000056,B13,6,6,1.0
E06000057,B13,7,6,1.1666666666666667
E06000058,B13,8,3,2.6666666666666665
E06000059,B13,9,6,1.5
E06000060,B13,21,20,1.05
E07000008,B13,8,8,1.0
E07000009,B13,2,2,1.0
E07000010,B13,5,3,1.6666666666666667
E07000011,B13,3,3,1.0
E07000012,B13,9,8,1.125
E07000029,B13,2,1,2.0
E07000033,B13,1,1,1.0
E07000034,B13,1,1,1.0
E07000035,B13,1,1,1.0
E07000036,B13,1,1,1.0
E07000037,B13,1,1,1.0
E07000038,B13,4,3,1.3333333333333333
E07000039,B13,1,1,1.0
E07000061,B13,1,1,1.0
E07000062,B13,1,1,1.0
E07000063,B13,2,2,1.0
E07000064,B13,4,2,2.0
E07000065,B13,4,4,1.0
E07000066,B13,4,1,4.0
E07000067,B13,4,4,1.0
E07000068,B13,3,1,3.0
