period,LAD,SHEF_B,report_count,user_count,average
2016-5,E06000001,Abandoned Vehicles,1,1,1.0
2016-5,E06000001,Dog Fouling,2,2,1.0
2016-5,E06000001,Highways Enquiries,1,1,1.0
2016-5,E06000001,Open Spaces/Parks,1,1,1.0
2016-5,E06000001,Other,2,1,2.0
2016-5,E06000001,Parking,2,2,1.0
2016-5,E06000001,Pavement /Footway Defects,2,2,1.0
2016-5,E06000001,Road Surface Defects,4,3,1.3333333333333333
2016-5,E06000001,Rubbish,3,3,1.0
2016-5,E06000001,Street Lights,1,1,1.0
2016-5,E06000002,Abandoned Vehicles,1,1,1.0
2016-5,E06000002,Dog Fouling,1,1,1.0
2016-5,E06000002,Highways Enquiries,2,2,1.0
2016-5,E06000002,Other,2,2,1.0
2016-5,E06000002,Parking,1,1,1.0
2016-5,E06000002,Pavement /Footway Defects,2,2,1.0
2016-5,E06000002,Road Safety,1,1,1.0
2016-5,E06000002,Road Surface Defects,1,1,1.0
2016-5,E06000002,Rubbish,1,1,1.0
2016-5,E06000003,Dog Fouling,2,2,1.0
2016-5,E06000003,Highways Enquiries,1,1,1.0
2016-5,E06000003,Open Spaces/Parks,2,2,1.0
2016-5,E06000003,Other,2,1,2.0
2016-5,E06000003,Parking,1,1,1.0
2016-5,E06000003,Road Surface Defects,1,1,1.0
2016-5,E06000003,Rubbish,6,5,1.2
2016-5,E06000003,Street Lights,1,1,1.0
2016-5,E06000004,Abandoned Vehicles,8,3,2.6666666666666665
2016-5,E06000004,Highways Enquiries,5,3,1.6666666666666667
2016-5,E06000004,Incivilities,1,1,1.0
2016-5,E06000004,Open Spaces/Parks,3,3,1.0
2016-5,E06000004,Other,5,3,1.6666666666666667
2016-5,E06000004,Parking,5,5,1.0
2016-5,E06000004,Pavement /Footway Defects,4,4,1.0
2016-5,E06000004,Road Safety,1,1,1.0
2016-5,E06000004,Road Surface Defects,9,6,1.5
2016-5,E06000004,Rubbish,7,6,1.1666666666666667
2016-5,E06000004,Street Lights,4,4,1.0
2016-5,E06000005,Highways Enquiries,4,4,1.0
2016-5,E06000005,Pavement /Footway Defects,7,2,3.5
2016-5,E06000005,Road Surface Defects,2,2,1.0
2016-5,E06000005,Rubbish,4,4,1.0
2016-5,E06000005,Street Lights,1,1,1.0
2016-5,E06000006,Dog Fouling,1,1,1.0
2016-5,E06000006,Highways Enquiries,2,2,1.0
2016-5,E06000006,Incivilities,1,1,1.0
2016-5,E06000006,Open Spaces/Parks,1,1,1.0
2016-5,E06000006,Other,2,2,1.0
2016-5,E06000006,Overgrown/Fallen Veg/Trees,2,2,1.0
2016-5,E06000006,Parking,5,4,1.25
2016-5,E06000006,Pavement /Footway Defects,1,1,1.0
2016-5,E06000006,Road Surface Defects,3,3,1.0
2016-5,E06000006,Rubbish,3,3,1.0
2016-5,E06000006,Street Lights,1,1,1.0
2016-5,E06000007,Highways Enquiries,3,3,1.0
2016-5,E06000007,Other,2,1,2.0
2016-5,E06000007,Overgrown/Fallen Veg/Trees,2,2,1.0
2016-5,E06000007,Road Surface Defects,2,2,1.0
2016-5,E06000007,Rubbish,7,2,3.5
2016-5,E06000007,Street Lights,3,3,1.0
2016-5,E06000008,Abandoned Vehicles,1,1,1.0
2016-5,E06000008,Dog Fouling,1,1,1.0
2016-5,E06000008,Highways Enquiries,1,1,1.0
2016-5,E06000008,Other,5,5,1.0
2016-5,E06000008,Pavement /Footway Defects,3,3,1.0
2016-5,E06000008,Road Surface Defects,2,2,1.0
2016-5,E06000008,Rubbish,11,7,1.5714285714285714
2016-5,E06000008,Street Lights,1,1,1.0
2016-5,E06000009,Abandoned Vehicles,1,1,1.0
2016-5,E06000009,Other,2,2,1.0
2016-5,E06000009,Parking,1,1,1.0
2016-5,E06000009,Pavement /Footway Defects,1,1,1.0
2016-5,E06000009,Road Surface Defects,2,2,1.0
2016-5,E06000009,Rubbish,13,5,2.6
2016-5,E06000009,Street Lights,2,1,2.0
2016-5,E06000010,,1,1,1.0
2016-5,E06000010,Bin Replacement,6,2,3.0
2016-5,E06000010,Dog Fouling,3,2,1.5
2016-5,E06000010,Highways Enquiries,3,3,1.0
2016-5,E06000010,Incivilities,10,3,3.3333333333333335
2016-5,E06000010,Open Spaces/Parks,16,12,1.3333333333333333
2016-5,E06000010,Other,6,4,1.5
2016-5,E06000010,Parking,2,2,1.0
2016-5,E06000010,Road Safety,1,1,1.0
2016-5,E06000010,Road Surface Defects,5,3,1.6666666666666667
2016-5,E06000010,Rubbish,25,10,2.5
2016-5,E06000010,Street Furniture,1,1,1.0
2016-5,E06000010,Street Lights,12,3,4.0
2016-5,E06000011,,3,3,1.0
2016-5,E06000011,Abandoned Vehicles,1,1,1.0
2016-5,E06000011,Bus Stops Damage,4,1,4.0
2016-5,E06000011,Dog Fouling,1,1,1.0
2016-5,E06000011,Drainage,11,2,5.5
2016-5,E06000011,Highways Enquiries,2,1,2.0
2016-5,E06000011,Incivilities,7,1,7.0
2016-5,E06000011,Other,3,3,1.0
2016-5,E06000011,Parking,1,1,1.0
2016-5,E06000011,Pavement /Footway Defects,3,2,1.5
2016-5,E06000011,Road Safety,31,5,6.2
2016-5,E06000011,Road Surface Defects,14,5,2.8
2016-5,E06000011,Rubbish,3,2,1.5
2016-5,E06000011,Street Lights,40,3,13.333333333333334
2016-5,E06000012,,1,1,1.0
2016-5,E06000012,Pavement /Footway Defects,1,1,1.0
2016-5,E06000012,Road Safety,1,1,1.0
2016-5,E06000012,Rubbish,4,4,1.0
2016-5,E06000012,Street Furniture,1,1,1.0
2016-5,E06000012,Street Lights,1,1,1.0
2016-5,E06000013,Dog Fouling,1,1,1.0
2016-5,E06000013,Other,1,1,1.0
2016-5,E06000013,Road Safety,1,1,1.0
2016-5,E06000013,Road Surface Defects,5,4,1.25
2016-5,E06000013,Rubbish,6,3,2.0
2016-5,E06000013,Street Lights,3,2,1.5
2016-5,E06000014,Dog Fouling,1,1,1.0
2016-5,E06000014,Highways Enquiries,3,2,1.5
2016-5,E06000014,Other,1,1,1.0
2016-5,E06000014,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-5,E06000014,Pavement /Footway Defects,6,1,6.0
2016-5,E06000014,Road Surface Defects,5,4,1.25
2016-5,E06000014,Rubbish,13,1,13.0
2016-5,E06000015,Abandoned Vehicles,1,1,1.0
2016-5,E06000015,Dog Fouling,2,1,2.0
2016-5,E06000015,Highways Enquiries,2,1,2.0
2016-5,E06000015,Parking,2,2,1.0
2016-5,E06000015,Road Surface Defects,3,3,1.0
2016-5,E06000015,Rubbish,5,4,1.25
2016-5,E06000015,Street Lights,1,1,1.0
2016-5,E06000016,Highways Enquiries,3,3,1.0
2016-5,E06000016,Incivilities,1,1,1.0
2016-5,E06000016,Other,5,5,1.0
2016-5,E06000016,Parking,1,1,1.0
2016-5,E06000016,Road Surface Defects,1,1,1.0
2016-5,E06000016,Rubbish,4,3,1.3333333333333333
2016-5,E06000016,Street Lights,2,2,1.0
2016-5,E06000017,Incivilities,1,1,1.0
2016-5,E06000017,Pavement /Footway Defects,1,1,1.0
2016-5,E06000017,Rubbish,1,1,1.0
2016-5,E06000018,Abandoned Vehicles,1,1,1.0
2016-5,E06000018,Dog Fouling,1,1,1.0
2016-5,E06000018,Highways Enquiries,7,6,1.1666666666666667
2016-5,E06000018,Incivilities,3,2,1.5
2016-5,E06000018,Open Spaces/Parks,3,3,1.0
2016-5,E06000018,Other,4,3,1.3333333333333333
2016-5,E06000018,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-5,E06000018,Parking,3,2,1.5
2016-5,E06000018,Pavement /Footway Defects,5,4,1.25
2016-5,E06000018,Road Safety,4,4,1.0
2016-5,E06000018,Road Surface Defects,4,4,1.0
2016-5,E06000018,Rubbish,11,7,1.5714285714285714
2016-5,E06000019,Highways Enquiries,6,4,1.5
2016-5,E06000019,Open Spaces/Parks,1,1,1.0
2016-5,E06000019,Other,2,2,1.0
2016-5,E06000019,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-5,E06000019,Pavement /Footway Defects,1,1,1.0
2016-5,E06000019,Road Surface Defects,5,4,1.25
2016-5,E06000019,Rubbish,4,3,1.3333333333333333
2016-5,E06000020,Bus Stops Damage,1,1,1.0
2016-5,E06000020,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-5,E06000020,Parking,1,1,1.0
2016-5,E06000020,Pavement /Footway Defects,1,1,1.0
2016-5,E06000020,Road Safety,1,1,1.0
2016-5,E06000020,Rubbish,4,3,1.3333333333333333
2016-5,E06000021,Abandoned Vehicles,1,1,1.0
2016-5,E06000021,Drainage,1,1,1.0
2016-5,E06000021,Grounds Maintenance,1,1,1.0
2016-5,E06000021,Highways Enquiries,8,3,2.6666666666666665
2016-5,E06000021,Incivilities,1,1,1.0
2016-5,E06000021,Other,4,4,1.0
2016-5,E06000021,Parking,6,6,1.0
2016-5,E06000021,Pavement /Footway Defects,1,1,1.0
2016-5,E06000021,Road Safety,2,2,1.0
2016-5,E06000021,Road Surface Defects,13,6,2.1666666666666665
2016-5,E06000021,Rubbish,1,1,1.0
2016-5,E06000022,Highways Enquiries,3,3,1.0
2016-5,E06000022,Incivilities,1,1,1.0
2016-5,E06000022,Other,2,2,1.0
2016-5,E06000022,Parking,1,1,1.0
2016-5,E06000022,Pavement /Footway Defects,2,2,1.0
2016-5,E06000022,Road Safety,1,1,1.0
2016-5,E06000022,Road Surface Defects,5,5,1.0
2016-5,E06000022,Rubbish,2,2,1.0
2016-5,E06000023,Abandoned Vehicles,9,8,1.125
2016-5,E06000023,Bus Stops Damage,1,1,1.0
2016-5,E06000023,Highways Enquiries,10,8,1.25
2016-5,E06000023,Incivilities,19,12,1.5833333333333333
2016-5,E06000023,Open Spaces/Parks,2,2,1.0
2016-5,E06000023,Other,9,6,1.5
2016-5,E06000023,Parking,3,3,1.0
2016-5,E06000023,Pavement /Footway Defects,18,12,1.5
