period,LAD,SHEF_B,report_count,user_count,average
2017-12,E06000001,Highways Enquiries,1,1,1.0
2017-12,E06000001,Incivilities,2,1,2.0
2017-12,E06000001,Other,3,3,1.0
2017-12,E06000001,Parking,3,3,1.0
2017-12,E06000001,Pavement /Footway Defects,1,1,1.0
2017-12,E06000001,Road Surface Defects,3,3,1.0
2017-12,E06000001,Rubbish,3,3,1.0
2017-12,E06000001,Street Furniture,1,1,1.0
2017-12,E06000002,Abandoned Vehicles,3,3,1.0
2017-12,E06000002,Highways Enquiries,2,2,1.0
2017-12,E06000002,Incivilities,3,1,3.0
2017-12,E06000002,Other,15,3,5.0
2017-12,E06000002,Parking,3,3,1.0
2017-12,E06000002,Pavement /Footway Defects,4,2,2.0
2017-12,E06000002,Road Surface Defects,9,4,2.25
2017-12,E06000002,Rubbish,1,1,1.0
2017-12,E06000002,Street Furniture,1,1,1.0
2017-12,E06000002,Street Lights,11,3,3.6666666666666665
2017-12,E06000003,Abandoned Vehicles,1,1,1.0
2017-12,E06000003,Other,1,1,1.0
2017-12,E06000003,Parking,1,1,1.0
2017-12,E06000003,Road Surface Defects,1,1,1.0
2017-12,E06000003,Rubbish,1,1,1.0
2017-12,E06000004,Abandoned Vehicles,1,1,1.0
2017-12,E06000004,Dog Fouling,4,2,2.0
2017-12,E06000004,Highways Enquiries,6,5,1.2
2017-12,E06000004,Other,4,4,1.0
2017-12,E06000004,Parking,1,1,1.0
2017-12,E06000004,Road Surface Defects,6,5,1.2
2017-12,E06000004,Rubbish,7,6,1.1666666666666667
2017-12,E06000004,Street Furniture,1,1,1.0
2017-12,E06000004,Street Lights,8,6,1.3333333333333333
2017-12,E06000005,Highways Enquiries,1,1,1.0
2017-12,E06000005,Road Surface Defects,1,1,1.0
2017-12,E06000005,Rubbish,3,1,3.0
2017-12,E06000005,Street Lights,3,1,3.0
2017-12,E06000006,Abandoned Vehicles,2,2,1.0
2017-12,E06000006,Highways Enquiries,1,1,1.0
2017-12,E06000006,Other,2,2,1.0
2017-12,E06000006,Road Safety,1,1,1.0
2017-12,E06000006,Road Surface Defects,1,1,1.0
2017-12,E06000006,Rubbish,3,3,1.0
2017-12,E06000006,Street Lights,1,1,1.0
2017-12,E06000007,Highways Enquiries,1,1,1.0
2017-12,E06000007,Overgrown/Fallen Veg/Trees,2,1,2.0
2017-12,E06000007,Parking,1,1,1.0
2017-12,E06000007,Road Surface Defects,3,3,1.0
2017-12,E06000007,Rubbish,1,1,1.0
2017-12,E06000007,Street Lights,5,2,2.5
2017-12,E06000008,Dog Fouling,1,1,1.0
2017-12,E06000008,Highways Enquiries,4,3,1.3333333333333333
2017-12,E06000008,Other,2,2,1.0
2017-12,E06000008,Pavement /Footway Defects,2,2,1.0
2017-12,E06000008,Road Safety,4,1,4.0
2017-12,E06000008,Road Surface Defects,2,2,1.0
2017-12,E06000008,Rubbish,7,5,1.4
2017-12,E06000008,Street Lights,16,4,4.0
2017-12,E06000009,Dog Fouling,1,1,1.0
2017-12,E06000009,Highways Enquiries,4,4,1.0
2017-12,E06000009,Other,1,1,1.0
2017-12,E06000009,Road Safety,1,1,1.0
2017-12,E06000009,Rubbish,1,1,1.0
2017-12,E06000009,Street Lights,1,1,1.0
2017-12,E06000010,Dog Fouling,1,1,1.0
2017-12,E06000010,Drainage,158,1,158.0
2017-12,E06000010,Incivilities,21,2,10.5
2017-12,E06000010,Other,7,3,2.3333333333333335
2017-12,E06000010,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-12,E06000010,Parking,2,2,1.0
2017-12,E06000010,Pavement /Footway Defects,1,1,1.0
2017-12,E06000010,Road Safety,3,1,3.0
2017-12,E06000010,Road Surface Defects,1,1,1.0
2017-12,E06000010,Rubbish,114,9,12.666666666666666
2017-12,E06000010,Street Furniture,6,1,6.0
2017-12,E06000010,Street Lights,39,5,7.8
2017-12,E06000011,Pavement /Footway Defects,1,1,1.0
2017-12,E06000011,Road Surface Defects,3,3,1.0
2017-12,E06000011,Street Lights,2,2,1.0
2017-12,E06000012,Dog Fouling,1,1,1.0
2017-12,E06000012,Highways Enquiries,1,1,1.0
2017-12,E06000012,Other,2,1,2.0
2017-12,E06000012,Rubbish,2,2,1.0
2017-12,E06000013,Highways Enquiries,2,2,1.0
2017-12,E06000013,Incivilities,4,1,4.0
2017-12,E06000013,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-12,E06000013,Pavement /Footway Defects,1,1,1.0
2017-12,E06000013,Road Safety,7,3,2.3333333333333335
2017-12,E06000013,Road Surface Defects,1,1,1.0
2017-12,E06000013,Rubbish,6,4,1.5
2017-12,E06000013,Street Lights,8,3,2.6666666666666665
2017-12,E06000014,Bus Stops Damage,2,2,1.0
2017-12,E06000014,Highways Enquiries,1,1,1.0
2017-12,E06000014,Street Lights,23,3,7.666666666666667
2017-12,E06000015,Abandoned Vehicles,1,1,1.0
2017-12,E06000015,Highways Enquiries,1,1,1.0
2017-12,E06000015,Incivilities,1,1,1.0
2017-12,E06000015,Other,2,2,1.0
2017-12,E06000015,Parking,1,1,1.0
2017-12,E06000015,Pavement /Footway Defects,1,1,1.0
2017-12,E06000015,Road Safety,2,2,1.0
2017-12,E06000015,Road Surface Defects,1,1,1.0
2017-12,E06000015,Rubbish,5,3,1.6666666666666667
2017-12,E06000015,Street Lights,2,2,1.0
2017-12,E06000016,Highways Enquiries,5,4,1.25
2017-12,E06000016,Other,2,1,2.0
2017-12,E06000016,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-12,E06000016,Parking,5,4,1.25
2017-12,E06000016,Road Surface Defects,2,2,1.0
2017-12,E06000016,Rubbish,6,5,1.2
2017-12,E06000017,Highways Enquiries,2,2,1.0
2017-12,E06000018,Highways Enquiries,3,3,1.0
2017-12,E06000018,Other,2,2,1.0
2017-12,E06000018,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-12,E06000018,Parking,2,2,1.0
2017-12,E06000018,Pavement /Footway Defects,3,3,1.0
2017-12,E06000018,Road Surface Defects,5,5,1.0
2017-12,E06000018,Rubbish,3,3,1.0
2017-12,E06000019,Highways Enquiries,3,2,1.5
2017-12,E06000019,Other,3,3,1.0
2017-12,E06000019,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-12,E06000019,Parking,2,1,2.0
2017-12,E06000019,Pavement /Footway Defects,1,1,1.0
2017-12,E06000019,Right of Way,1,1,1.0
