period,LAD,SHEF_B_CODE,report_count,user_count,average
2009-5,,B14,1,1,1.0
2009-5,,B16,2,2,1.0
2009-5,E06000001,B26,1,1,1.0
2009-5,E06000002,B15,1,1,1.0
2009-5,E06000002,B16,1,1,1.0
2009-5,E06000002,B17,2,2,1.0
2009-5,E06000002,B25,1,1,1.0
2009-5,E06000002,B26,4,3,1.3333333333333333
2009-5,E06000002,B6,1,1,1.0
2009-5,E06000003,B13,2,2,1.0
2009-5,E06000003,B14,1,1,1.0
2009-5,E06000003,B16,1,1,1.0
2009-5,E06000003,B17,1,1,1.0
2009-5,E06000003,B25,1,1,1.0
2009-5,E06000003,B28,1,1,1.0
2009-5,E06000004,B16,2,2,1.0
2009-5,E06000004,B19,2,2,1.0
2009-5,E06000004,B25,1,1,1.0
2009-5,E06000004,B26,1,1,1.0
2009-5,E06000004,B28,1,1,1.0
2009-5,E06000005,B16,1,1,1.0
2009-5,E06000005,B17,1,1,1.0
2009-5,E06000005,B19,1,1,1.0
2009-5,E06000005,B25,3,3,1.0
2009-5,E06000005,B26,1,1,1.0
2009-5,E06000007,B16,2,2,1.0
2009-5,E06000007,B18,1,1,1.0
2009-5,E06000007,B25,4,3,1.3333333333333333
2009-5,E06000007,B28,2,2,1.0
2009-5,E06000007,B4,1,1,1.0
2009-5,E06000008,B13,2,2,1.0
2009-5,E06000008,B16,1,1,1.0
2009-5,E06000008,B25,16,9,1.7777777777777777
2009-5,E06000009,B13,4,3,1.3333333333333333
2009-5,E06000009,B16,3,3,1.0
2009-5,E06000009,B19,1,1,1.0
2009-5,E06000009,B24,2,2,1.0
2009-5,E06000009,B25,4,4,1.0
2009-5,E06000009,B26,4,4,1.0
2009-5,E06000010,B19,2,1,2.0
2009-5,E06000010,B25,3,3,1.0
2009-5,E06000010,B26,1,1,1.0
2009-5,E06000010,B28,2,2,1.0
2009-5,E06000011,B13,3,2,1.5
2009-5,E06000011,B16,4,4,1.0
2009-5,E06000011,B25,1,1,1.0
2009-5,E06000011,B26,1,1,1.0
2009-5,E06000012,B25,2,1,2.0
2009-5,E06000013,B16,1,1,1.0
2009-5,E06000013,B18,1,1,1.0
2009-5,E06000013,B25,2,1,2.0
2009-5,E06000013,B26,1,1,1.0
2009-5,E06000013,B28,1,1,1.0
2009-5,E06000014,B14,1,1,1.0
2009-5,E06000014,B16,1,1,1.0
2009-5,E06000014,B25,1,1,1.0
2009-5,E06000014,B26,2,2,1.0
2009-5,E06000014,B27,1,1,1.0
2009-5,E06000015,B16,2,2,1.0
2009-5,E06000015,B17,2,2,1.0
2009-5,E06000015,B18,1,1,1.0
2009-5,E06000015,B19,1,1,1.0
2009-5,E06000015,B25,1,1,1.0
2009-5,E06000015,B26,1,1,1.0
2009-5,E06000015,B28,1,1,1.0
2009-5,E06000016,B1,1,1,1.0
2009-5,E06000016,B13,1,1,1.0
2009-5,E06000016,B14,1,1,1.0
2009-5,E06000016,B16,1,1,1.0
2009-5,E06000016,B18,1,1,1.0
2009-5,E06000016,B25,4,4,1.0
2009-5,E06000018,B13,1,1,1.0
2009-5,E06000018,B16,2,2,1.0
2009-5,E06000018,B17,2,1,2.0
2009-5,E06000018,B18,1,1,1.0
2009-5,E06000018,B25,1,1,1.0
2009-5,E06000019,B13,1,1,1.0
2009-5,E06000019,B14,2,2,1.0
2009-5,E06000019,B16,1,1,1.0
2009-5,E06000019,B18,1,1,1.0
2009-5,E06000019,B19,1,1,1.0
2009-5,E06000019,B25,3,2,1.5
2009-5,E06000020,B1,1,1,1.0
2009-5,E06000020,B14,1,1,1.0
2009-5,E06000020,B15,1,1,1.0
2009-5,E06000020,B16,1,1,1.0
2009-5,E06000020,B19,2,2,1.0
2009-5,E06000020,B25,5,2,2.5
2009-5,E06000020,B26,4,3,1.3333333333333333
2009-5,E06000021,B16,2,2,1.0
2009-5,E06000021,B19,1,1,1.0
2009-5,E06000021,B25,1,1,1.0
2009-5,E06000021,B26,2,2,1.0
2009-5,E06000022,B13,2,2,1.0
2009-5,E06000022,B14,1,1,1.0
2009-5,E06000022,B16,2,2,1.0
2009-5,E06000022,B25,3,2,1.5
2009-5,E06000023,B1,3,3,1.0
2009-5,E06000023,B13,7,4,1.75
2009-5,E06000023,B14,1,1,1.0
2009-5,E06000023,B15,1,1,1.0
2009-5,E06000023,B16,2,2,1.0
2009-5,E06000023,B18,2,2,1.0
2009-5,E06000023,B19,2,2,1.0
2009-5,E06000023,B25,1,1,1.0
2009-5,E06000023,B26,3,3,1.0
2009-5,E06000023,B28,1,1,1.0
2009-5,E06000024,B13,2,2,1.0
2009-5,E06000024,B14,1,1,1.0
2009-5,E06000024,B18,1,1,1.0
2009-5,E06000024,B19,1,1,1.0
2009-5,E06000024,B25,2,2,1.0
2009-5,E06000024,B26,4,3,1.3333333333333333
2009-5,E06000024,B28,1,1,1.0
2009-5,E06000025,B13,1,1,1.0
2009-5,E06000025,B16,3,3,1.0
2009-5,E06000025,B19,4,3,1.3333333333333333
2009-5,E06000025,B25,2,2,1.0
2009-5,E06000025,B26,1,1,1.0
2009-5,E06000026,B1,2,2,1.0
2009-5,E06000026,B13,1,1,1.0
2009-5,E06000026,B16,2,2,1.0
2009-5,E06000026,B17,2,2,1.0
2009-5,E06000026,B18,3,3,1.0
2009-5,E06000026,B19,1,1,1.0
2009-5,E06000026,B25,5,3,1.6666666666666667
2009-5,E06000026,B26,2,2,1.0
2009-5,E06000027,B16,1,1,1.0
2009-5,E06000027,B18,1,1,1.0
2009-5,E06000027,B19,2,2,1.0
2009-5,E06000028,B16,2,2,1.0
2009-5,E06000028,B17,1,1,1.0
2009-5,E06000028,B18,2,2,1.0
2009-5,E06000028,B25,1,1,1.0
2009-5,E06000028,B27,1,1,1.0
2009-5,E06000028,B6,2,1,2.0
2009-5,E06000029,B13,2,2,1.0
2009-5,E06000029,B19,2,1,2.0
2009-5,E06000030,B1,2,2,1.0
2009-5,E06000030,B15,1,1,1.0
2009-5,E06000030,B16,2,1,2.0
2009-5,E06000030,B17,2,2,1.0
2009-5,E06000030,B19,1,1,1.0
2009-5,E06000030,B26,1,1,1.0
2009-5,E06000031,B13,3,3,1.0
