period,LAD,SHEF_B,report_count,user_count,average
2013-5,E06000001,Highways Enquiries,1,1,1.0
2013-5,E06000001,Other,1,1,1.0
2013-5,E06000001,Road Surface Defects,6,2,3.0
2013-5,E06000003,Bus Stops Damage,1,1,1.0
2013-5,E06000003,Highways Enquiries,2,2,1.0
2013-5,E06000003,Road Surface Defects,5,4,1.25
2013-5,E06000003,Rubbish,2,2,1.0
2013-5,E06000003,Street Lights,1,1,1.0
2013-5,E06000004,Highways Enquiries,1,1,1.0
2013-5,E06000004,Rubbish,1,1,1.0
2013-5,E06000005,Highways Enquiries,1,1,1.0
2013-5,E06000005,Incivilities,2,2,1.0
2013-5,E06000005,Other,1,1,1.0
2013-5,E06000005,Road Surface Defects,2,1,2.0
2013-5,E06000005,Rubbish,2,2,1.0
2013-5,E06000006,Other,2,2,1.0
2013-5,E06000006,Road Surface Defects,3,3,1.0
2013-5,E06000006,Rubbish,2,1,2.0
2013-5,E06000007,Other,1,1,1.0
2013-5,E06000007,Pavement /Footway Defects,1,1,1.0
2013-5,E06000007,Road Surface Defects,9,7,1.2857142857142858
2013-5,E06000008,Abandoned Vehicles,4,4,1.0
2013-5,E06000008,Dog Fouling,1,1,1.0
2013-5,E06000008,Highways Enquiries,8,6,1.3333333333333333
2013-5,E06000008,Other,1,1,1.0
2013-5,E06000008,Parking,3,3,1.0
2013-5,E06000008,Pavement /Footway Defects,1,1,1.0
2013-5,E06000008,Road Safety,1,1,1.0
2013-5,E06000008,Road Surface Defects,9,8,1.125
2013-5,E06000008,Rubbish,8,6,1.3333333333333333
2013-5,E06000008,Street Lights,2,2,1.0
2013-5,E06000009,Highways Enquiries,1,1,1.0
2013-5,E06000009,Other,2,2,1.0
2013-5,E06000009,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-5,E06000009,Pavement /Footway Defects,1,1,1.0
2013-5,E06000009,Road Safety,2,2,1.0
2013-5,E06000009,Rubbish,3,3,1.0
2013-5,E06000009,Street Lights,1,1,1.0
2013-5,E06000010,Highways Enquiries,2,2,1.0
2013-5,E06000010,Other,1,1,1.0
2013-5,E06000010,Road Surface Defects,2,2,1.0
