period,LAD,SHEF_B_CODE,report_count,user_count,average
2016,E06000023,B11,11,7,1.5714285714285714
2016,E06000023,B13,234,117,2.0
2016,E06000023,B16,1,1,1.0
2016,E06000023,B19,401,291,1.3780068728522337
2016,E06000023,B22,27,21,1.2857142857142858
2016,E06000023,B23,663,443,1.4966139954853273
2016,E06000023,B24,77,61,1.2622950819672132
2016,E06000023,B25,351,221,1.588235294117647
2016,E06000023,B27,68,44,1.5454545454545454
2016,E06000023,B29,122,74,1.6486486486486487
2016,E06000023,B3,19,18,1.0555555555555556
2016,E06000023,B7,301,199,1.5125628140703518
2016,E07000061,B13,34,22,1.5454545454545454
2016,E07000061,B16,13,12,1.0833333333333333
2016,E07000061,B17,11,11,1.0
2016,E07000061,B18,18,16,1.125
2016,E07000061,B19,53,49,1.0816326530612246
2016,E07000061,B20,1,1,1.0
2016,E07000061,B23,14,14,1.0
2016,E07000061,B24,21,20,1.05
2016,E07000061,B25,330,186,1.7741935483870968
2016,E07000061,B26,21,18,1.1666666666666667
2016,E07000061,B27,2,2,1.0
2016,E07000061,B28,64,46,1.391304347826087
2016,E07000061,B29,1,1,1.0
2016,E07000061,B6,5,4,1.25
2016,E07000061,B7,38,27,1.4074074074074074
2016,E07000061,B9,1,1,1.0
2016,E07000062,B1,7,7,1.0
2016,E07000062,B11,1,1,1.0
2016,E07000062,B13,19,18,1.0555555555555556
2016,E07000062,B14,1,1,1.0
2016,E07000062,B15,3,3,1.0
2016,E07000062,B16,17,16,1.0625
2016,E07000062,B17,17,14,1.2142857142857142
2016,E07000062,B18,9,9,1.0
2016,E07000062,B19,41,34,1.2058823529411764
2016,E07000062,B20,4,4,1.0
2016,E07000062,B23,29,21,1.380952380952381
2016,E07000062,B24,35,32,1.09375
2016,E07000062,B25,247,158,1.5632911392405062
2016,E07000062,B26,35,26,1.3461538461538463
2016,E07000062,B27,4,4,1.0
2016,E07000062,B28,41,38,1.0789473684210527
2016,E07000062,B6,2,2,1.0
2016,E07000062,B7,35,32,1.09375
2016,E07000062,B9,2,2,1.0
2016,E07000063,B1,2,2,1.0
2016,E07000063,B13,46,42,1.0952380952380953
2016,E07000063,B14,2,1,2.0
2016,E07000063,B15,6,5,1.2
2016,E07000063,B16,27,24,1.125
2016,E07000063,B17,36,32,1.125
2016,E07000063,B18,13,10,1.3
2016,E07000063,B19,76,63,1.2063492063492063
2016,E07000063,B20,2,2,1.0
2016,E07000063,B23,39,29,1.3448275862068966
2016,E07000063,B24,30,29,1.0344827586206897
2016,E07000063,B25,336,236,1.423728813559322
2016,E07000063,B26,63,55,1.1454545454545455
2016,E07000063,B27,11,9,1.2222222222222223
2016,E07000063,B28,171,142,1.204225352112676
2016,E07000063,B3,1,1,1.0
2016,E07000063,B6,6,5,1.2
2016,E07000063,B7,73,64,1.140625
2016,E07000063,B9,3,3,1.0
2016,E07000064,B1,8,8,1.0
2016,E07000064,B11,1,1,1.0
2016,E07000064,B13,62,55,1.1272727272727272
2016,E07000064,B14,8,7,1.1428571428571428
2016,E07000064,B15,1,1,1.0
2016,E07000064,B16,54,48,1.125
2016,E07000064,B17,61,53,1.150943396226415
2016,E07000064,B18,21,20,1.05
2016,E07000064,B19,72,55,1.309090909090909
2016,E07000064,B20,4,3,1.3333333333333333
2016,E07000064,B21,1,1,1.0
2016,E07000064,B23,47,43,1.0930232558139534
2016,E07000064,B24,58,53,1.0943396226415094
2016,E07000064,B25,518,343,1.510204081632653
2016,E07000064,B26,287,200,1.435
2016,E07000064,B27,10,10,1.0
2016,E07000064,B28,127,108,1.1759259259259258
2016,E07000064,B29,3,3,1.0
2016,E07000064,B3,2,2,1.0
2016,E07000064,B6,11,11,1.0
2016,E07000064,B7,116,87,1.3333333333333333
2016,E07000064,B9,8,7,1.1428571428571428
2016,E07000065,B1,3,3,1.0
2016,E07000065,B11,7,6,1.1666666666666667
2016,E07000065,B13,97,83,1.1686746987951808
2016,E07000065,B16,41,34,1.2058823529411764
2016,E07000065,B17,66,53,1.2452830188679245
2016,E07000065,B18,21,21,1.0
2016,E07000065,B19,77,68,1.1323529411764706
2016,E07000065,B20,3,3,1.0
2016,E07000065,B21,1,1,1.0
2016,E07000065,B23,65,51,1.2745098039215685
2016,E07000065,B24,89,61,1.459016393442623
2016,E07000065,B25,1034,605,1.709090909090909
2016,E07000065,B26,104,78,1.3333333333333333
2016,E07000065,B27,3,2,1.5
2016,E07000065,B28,209,141,1.4822695035460993
2016,E07000065,B29,9,8,1.125
2016,E07000065,B3,2,2,1.0
2016,E07000065,B6,8,8,1.0
2016,E07000065,B7,223,154,1.448051948051948
2016,E07000065,B9,4,4,1.0
2016,E07000089,B1,141,132,1.0681818181818181
2016,E07000089,B13,82,78,1.0512820512820513
2016,E07000089,B14,13,12,1.0833333333333333
