lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000022,B1,43,36,1.1944444444444444
E06000031,B1,23,22,1.0454545454545454
E06000046,B1,80,34,2.3529411764705883
E06000060,B1,24,23,1.0434782608695652
E07000089,B1,17,17,1.0
E07000179,B1,5,5,1.0
E07000180,B1,2,2,1.0
E07000219,B1,1,1,1.0
E07000243,B1,2,2,1.0
E09000004,B1,117,100,1.17
E09000006,B1,110,108,1.0185185185185186
E09000011,B1,81,69,1.173913043478261
E09000012,B1,4,3,1.3333333333333333
E09000018,B1,32,22,1.4545454545454546
E09000033,B1,63,20,3.15
E06000023,B11,1,1,1.0
E06000046,B11,1,1,1.0
E07000137,B11,2,2,1.0
E07000138,B11,1,1,1.0
E07000152,B11,1,1,1.0
E07000154,B11,1,1,1.0
E06000031,B12,16,16,1.0
E06000046,B12,94,7,13.428571428571429
E06000049,B12,30,1,30.0
E07000136,B12,3,1,3.0
E07000137,B12,8,2,4.0
E07000139,B12,9,3,3.0
E07000140,B12,3,1,3.0
E07000141,B12,2,2,1.0
E07000142,B12,11,4,2.75
E07000151,B12,1,1,1.0
E07000178,B12,2,2,1.0
E07000179,B12,2,2,1.0
E07000180,B12,3,3,1.0
E07000181,B12,2,2,1.0
E07000221,B12,3,3,1.0
E07000222,B12,7,7,1.0
E09000018,B12,5,5,1.0
E09000033,B12,19,6,3.1666666666666665
E06000023,B13,33,23,1.434782608695652
E07000089,B13,2,2,1.0
E07000177,B13,14,12,1.1666666666666667
E07000178,B13,7,5,1.4
E07000179,B13,14,11,1.2727272727272727
E07000180,B13,18,15,1.2
E07000181,B13,15,13,1.1538461538461537
E07000243,B13,2,2,1.0
E09000004,B13,19,19,1.0
E09000011,B13,4,4,1.0
E09000018,B13,30,28,1.0714285714285714
E06000017,B14,1,1,1.0
E06000022,B14,10,8,1.25
E06000031,B14,4,4,1.0
E06000046,B14,7,1,7.0
E06000060,B14,17,7,2.4285714285714284
E07000089,B14,1,1,1.0
E07000137,B14,1,1,1.0
E07000138,B14,2,2,1.0
E07000139,B14,1,1,1.0
E07000140,B14,1,1,1.0
E07000175,B14,1,1,1.0
E07000177,B14,1,1,1.0
E07000181,B14,1,1,1.0
E07000222,B14,1,1,1.0
E09000004,B14,8,7,1.1428571428571428
E09000006,B14,41,33,1.2424242424242424
E09000011,B14,3,2,1.5
E09000018,B14,75,19,3.9473684210526314
E09000033,B14,196,14,14.0
E06000022,B15,15,12,1.25
E06000031,B15,26,22,1.1818181818181819
E06000060,B15,28,25,1.12
E07000138,B15,1,1,1.0
E07000139,B15,2,2,1.0
E07000140,B15,1,1,1.0
E07000177,B15,3,3,1.0
E07000179,B15,1,1,1.0
E09000004,B15,43,40,1.075
E09000006,B15,138,117,1.1794871794871795
E09000011,B15,8,7,1.1428571428571428
E09000033,B15,2,1,2.0
E06000017,B16,2,2,1.0
E06000031,B16,57,51,1.1176470588235294
E06000046,B16,109,14,7.785714285714286
E06000049,B16,32,1,32.0
E06000060,B16,26,25,1.04
E07000089,B16,15,14,1.0714285714285714
E07000136,B16,3,2,1.5
E07000137,B16,2,1,2.0
E07000138,B16,2,2,1.0
E07000139,B16,2,2,1.0
E07000140,B16,1,1,1.0
E07000142,B16,3,3,1.0
E07000150,B16,1,1,1.0
E07000151,B16,1,1,1.0
E07000152,B16,1,1,1.0
E07000153,B16,1,1,1.0
E07000154,B16,4,1,4.0
E07000155,B16,3,2,1.5
E07000156,B16,3,1,3.0
E07000177,B16,25,23,1.0869565217391304
E07000178,B16,27,23,1.173913043478261
E07000179,B16,39,34,1.1470588235294117
E07000180,B16,26,26,1.0
E07000181,B16,15,13,1.1538461538461537
E07000218,B16,7,7,1.0
E07000219,B16,6,6,1.0
E07000220,B16,10,9,1.1111111111111112
E07000221,B16,18,18,1.0
E07000222,B16,22,21,1.0476190476190477
E07000242,B16,1,1,1.0
E07000243,B16,19,16,1.1875
E09000004,B16,85,76,1.118421052631579
E09000011,B16,17,17,1.0
E09000012,B16,6,6,1.0
E09000018,B16,124,108,1.1481481481481481
E09000033,B16,28,4,7.0
E06000017,B17,15,11,1.3636363636363635
E06000022,B17,186,136,1.3676470588235294
E06000023,B17,1,1,1.0
E06000031,B17,176,159,1.1069182389937107
E06000046,B17,356,28,12.714285714285714
E06000049,B17,343,1,343.0
E06000060,B17,302,252,1.1984126984126984
E07000036,B17,1,1,1.0
E07000136,B17,15,3,5.0
E07000137,B17,64,30,2.1333333333333333
E07000138,B17,35,6,5.833333333333333
E07000139,B17,40,18,2.2222222222222223
E07000140,B17,26,10,2.6
E07000141,B17,46,20,2.3
E07000142,B17,41,14,2.9285714285714284
E07000150,B17,13,13,1.0
E07000151,B17,35,31,1.1290322580645162
E07000152,B17,69,56,1.2321428571428572
E07000153,B17,39,28,1.3928571428571428
E07000154,B17,84,67,1.2537313432835822
E07000155,B17,96,57,1.6842105263157894
E07000156,B17,18,17,1.0588235294117647
E07000177,B17,63,45,1.4
E07000178,B17,26,24,1.0833333333333333
E07000179,B17,67,59,1.1355932203389831
E07000180,B17,62,57,1.087719298245614
E07000181,B17,63,51,1.2352941176470589
E07000218,B17,5,5,1.0
E07000219,B17,3,3,1.0
E07000220,B17,6,6,1.0
E07000221,B17,11,10,1.1
E07000222,B17,27,26,1.0384615384615385
E07000242,B17,2,2,1.0
E07000243,B17,4,4,1.0
E09000004,B17,17,16,1.0625
E09000006,B17,218,212,1.028301886792453
E09000011,B17,10,9,1.1111111111111112
E09000012,B17,2,1,2.0
E09000018,B17,185,152,1.2171052631578947
E09000033,B17,14,8,1.75
E06000031,B18,19,17,1.1176470588235294
E06000046,B18,7,2,3.5
E06000049,B18,38,1,38.0
E06000060,B18,14,13,1.0769230769230769
E07000089,B18,7,7,1.0
E07000181,B18,3,3,1.0
E07000218,B18,1,1,1.0
E07000219,B18,4,4,1.0
E09000006,B18,49,43,1.1395348837209303
E09000011,B18,8,7,1.1428571428571428
E09000012,B18,37,16,2.3125
E09000018,B18,19,18,1.0555555555555556
E09000033,B18,14,7,2.0
E06000023,B19,100,85,1.1764705882352942
E06000049,B19,134,1,134.0
E07000089,B19,10,9,1.1111111111111112
E07000176,B19,1,1,1.0
E07000177,B19,16,15,1.0666666666666667
E07000178,B19,24,22,1.0909090909090908
E07000179,B19,14,13,1.0769230769230769
E07000180,B19,21,20,1.05
E07000181,B19,20,19,1.0526315789473684
E07000243,B19,1,1,1.0
E09000011,B19,15,15,1.0
E09000018,B19,6,6,1.0
E09000033,B19,38,17,2.235294117647059
E06000046,B2,29,6,4.833333333333333
E09000004,B2,2,1,2.0
E09000033,B2,17,5,3.4
E07000178,B21,1,1,1.0
E09000012,B21,1,1,1.0
E06000023,B22,3,3,1.0
E06000017,B23,17,15,1.1333333333333333
E06000022,B23,30,28,1.0714285714285714
E06000023,B23,169,131,1.2900763358778626
E06000031,B23,48,40,1.2
E06000046,B23,11,4,2.75
E06000060,B23,9,3,3.0
E07000136,B23,6,2,3.0
E07000137,B23,34,7,4.857142857142857
E07000138,B23,6,5,1.2
E07000139,B23,14,6,2.3333333333333335
E07000140,B23,13,4,3.25
E07000141,B23,30,8,3.75
E07000142,B23,9,4,2.25
E07000150,B23,3,3,1.0
E07000151,B23,23,16,1.4375
E07000152,B23,24,20,1.2
E07000153,B23,18,10,1.8
E07000154,B23,39,28,1.3928571428571428
E07000155,B23,33,30,1.1
E07000156,B23,13,10,1.3
E07000218,B23,10,10,1.0
E07000219,B23,9,9,1.0
E07000220,B23,17,15,1.1333333333333333
E07000221,B23,62,53,1.169811320754717
E07000222,B23,40,37,1.0810810810810811
E07000243,B23,3,2,1.5
E09000004,B23,347,264,1.3143939393939394
E09000006,B23,1,1,1.0
E09000012,B23,7,5,1.4
E09000018,B23,87,57,1.5263157894736843
E06000017,B24,5,5,1.0
E06000022,B24,36,32,1.125
E06000023,B24,38,38,1.0
E06000031,B24,20,19,1.0526315789473684
E06000046,B24,66,15,4.4
E06000049,B24,6,1,6.0
E06000060,B24,188,121,1.5537190082644627
E07000132,B24,1,1,1.0
E07000134,B24,1,1,1.0
E07000136,B24,11,5,2.2
E07000137,B24,31,17,1.8235294117647058
E07000138,B24,12,3,4.0
E07000139,B24,21,12,1.75
E07000140,B24,13,10,1.3
E07000141,B24,20,10,2.0
E07000142,B24,12,8,1.5
E07000150,B24,6,4,1.5
E07000151,B24,18,16,1.125
E07000152,B24,25,21,1.1904761904761905
E07000153,B24,33,16,2.0625
E07000154,B24,43,33,1.303030303030303
E07000155,B24,53,29,1.8275862068965518
E07000156,B24,14,14,1.0
E07000176,B24,1,1,1.0
E07000177,B24,28,23,1.2173913043478262
E07000178,B24,27,27,1.0
E07000179,B24,26,22,1.1818181818181819
E07000180,B24,19,17,1.1176470588235294
E07000181,B24,17,17,1.0
E07000218,B24,2,2,1.0
E07000219,B24,3,3,1.0
E07000221,B24,11,11,1.0
E07000222,B24,8,7,1.1428571428571428
E07000243,B24,1,1,1.0
E09000004,B24,8,5,1.6
E09000011,B24,6,4,1.5
E09000018,B24,13,11,1.1818181818181819
E09000033,B24,128,40,3.2
E06000017,B25,19,17,1.1176470588235294
E06000022,B25,149,111,1.3423423423423424
E06000023,B25,53,44,1.2045454545454546
E06000031,B25,14,13,1.0769230769230769
E06000046,B25,171,36,4.75
E06000049,B25,499,1,499.0
E06000060,B25,473,414,1.142512077294686
E07000089,B25,1,1,1.0
E07000136,B25,29,13,2.230769230769231
E07000137,B25,117,60,1.95
E07000138,B25,25,8,3.125
E07000139,B25,95,57,1.6666666666666667
E07000140,B25,50,22,2.272727272727273
E07000141,B25,68,37,1.837837837837838
E07000142,B25,58,39,1.4871794871794872
E07000150,B25,57,28,2.0357142857142856
E07000151,B25,153,62,2.467741935483871
E07000152,B25,117,43,2.7209302325581395
E07000153,B25,85,37,2.2972972972972974
E07000154,B25,180,77,2.3376623376623376
E07000155,B25,126,58,2.1724137931034484
E07000156,B25,127,34,3.735294117647059
E07000177,B25,35,32,1.09375
E07000178,B25,14,12,1.1666666666666667
E07000179,B25,22,19,1.1578947368421053
E07000180,B25,17,12,1.4166666666666667
E07000181,B25,29,26,1.1153846153846154
E07000218,B25,1,1,1.0
E07000219,B25,4,3,1.3333333333333333
E07000221,B25,9,8,1.125
E07000222,B25,5,5,1.0
E09000004,B25,80,69,1.1594202898550725
E09000006,B25,323,290,1.1137931034482758
E09000018,B25,22,17,1.2941176470588236
E09000033,B25,15,9,1.6666666666666667
E06000017,B26,8,7,1.1428571428571428
E06000022,B26,342,192,1.78125
E06000031,B26,28,21,1.3333333333333333
E06000046,B26,147,15,9.8
E06000049,B26,16,1,16.0
E06000060,B26,368,293,1.2559726962457338
E07000089,B26,37,33,1.121212121212121
E07000136,B26,8,5,1.6
E07000137,B26,25,17,1.4705882352941178
E07000138,B26,9,7,1.2857142857142858
E07000139,B26,8,7,1.1428571428571428
