lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000017,B1,1,1,1.0
E06000022,B1,52,44,1.1818181818181819
E07000089,B1,18,17,1.0588235294117647
E07000177,B1,5,5,1.0
E07000178,B1,3,3,1.0
E07000179,B1,5,5,1.0
E07000180,B1,4,4,1.0
E07000181,B1,2,2,1.0
E07000219,B1,1,1,1.0
E07000222,B1,1,1,1.0
E07000242,B1,3,3,1.0
E07000243,B1,46,19,2.4210526315789473
E09000006,B1,92,88,1.0454545454545454
E09000011,B1,74,62,1.1935483870967742
E06000022,B11,77,68,1.1323529411764706
E06000023,B11,35,34,1.0294117647058822
E06000060,B11,44,32,1.375
E07000136,B11,2,2,1.0
E07000137,B11,4,1,4.0
E07000139,B11,6,3,2.0
E07000140,B11,1,1,1.0
E07000141,B11,1,1,1.0
E07000142,B11,5,3,1.6666666666666667
E06000017,B12,2,2,1.0
E07000177,B12,2,2,1.0
E07000179,B12,5,5,1.0
E07000180,B12,6,6,1.0
E07000181,B12,2,2,1.0
E07000218,B12,2,2,1.0
E07000219,B12,1,1,1.0
E07000220,B12,1,1,1.0
E07000221,B12,4,4,1.0
E07000222,B12,1,1,1.0
E06000023,B13,28,21,1.3333333333333333
E07000089,B13,4,4,1.0
E07000177,B13,23,22,1.0454545454545454
E07000178,B13,18,17,1.0588235294117647
E07000179,B13,36,33,1.0909090909090908
E07000180,B13,31,26,1.1923076923076923
E07000181,B13,22,19,1.1578947368421053
E07000242,B13,2,2,1.0
E07000243,B13,3,3,1.0
E09000011,B13,8,7,1.1428571428571428
E06000022,B14,8,8,1.0
E06000060,B14,7,5,1.4
E07000137,B14,1,1,1.0
E07000179,B14,1,1,1.0
E07000180,B14,3,3,1.0
E07000181,B14,1,1,1.0
E07000221,B14,2,1,2.0
E07000243,B14,3,3,1.0
E09000006,B14,30,19,1.5789473684210527
E09000011,B14,10,9,1.1111111111111112
E06000022,B15,6,6,1.0
E07000136,B15,2,1,2.0
E07000137,B15,5,1,5.0
E07000139,B15,2,2,1.0
E07000140,B15,4,1,4.0
E07000141,B15,7,1,7.0
