lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000017,B1,1,1,1.0
E06000022,B1,35,25,1.4
E07000089,B1,15,14,1.0714285714285714
E07000177,B1,1,1,1.0
E07000179,B1,2,2,1.0
E07000180,B1,2,2,1.0
E07000181,B1,2,2,1.0
E07000222,B1,1,1,1.0
E07000242,B1,2,2,1.0
E07000243,B1,61,35,1.7428571428571429
E09000006,B1,118,109,1.0825688073394495
E09000011,B1,67,61,1.098360655737705
E06000022,B11,6,6,1.0
E06000023,B11,6,4,1.5
E06000060,B11,10,10,1.0
E07000136,B11,1,1,1.0
E07000137,B11,6,2,3.0
E07000138,B11,1,1,1.0
E07000139,B11,7,5,1.4
E07000141,B11,1,1,1.0
E07000142,B11,4,2,2.0
E07000178,B12,2,2,1.0
E07000179,B12,8,8,1.0
E07000180,B12,5,5,1.0
E07000181,B12,1,1,1.0
E07000220,B12,4,4,1.0
E07000221,B12,3,3,1.0
E07000222,B12,1,1,1.0
E06000023,B13,41,23,1.7826086956521738
E07000089,B13,6,4,1.5
E07000177,B13,30,25,1.2
E07000178,B13,15,14,1.0714285714285714
E07000179,B13,26,19,1.368421052631579
E07000180,B13,27,24,1.125
E07000181,B13,27,24,1.125
E07000242,B13,1,1,1.0
E07000243,B13,2,2,1.0
E09000011,B13,1,1,1.0
E06000022,B14,20,18,1.1111111111111112
E06000060,B14,7,5,1.4
E07000137,B14,1,1,1.0
E07000139,B14,3,1,3.0
E07000142,B14,1,1,1.0
E07000178,B14,3,2,1.5
E07000179,B14,1,1,1.0
E07000180,B14,1,1,1.0
E07000243,B14,9,5,1.8
E09000006,B14,40,21,1.9047619047619047
E09000011,B14,10,9,1.1111111111111112
E06000022,B15,2,2,1.0
E07000136,B15,1,1,1.0
E07000137,B15,2,1,2.0
E07000138,B15,1,1,1.0
E07000141,B15,2,2,1.0
E07000142,B15,1,1,1.0
E07000179,B15,2,2,1.0
E07000180,B15,1,1,1.0
E07000219,B15,1,1,1.0
E09000006,B15,54,47,1.148936170212766
E09000011,B15,6,4,1.5
E06000060,B16,22,22,1.0
E07000089,B16,13,13,1.0
E07000136,B16,2,2,1.0
E07000137,B16,2,2,1.0
E07000138,B16,1,1,1.0
E07000139,B16,1,1,1.0
E07000140,B16,4,2,2.0
E07000141,B16,3,3,1.0
E07000177,B16,22,20,1.1
E07000178,B16,18,17,1.0588235294117647
E07000179,B16,22,21,1.0476190476190477
E07000180,B16,26,24,1.0833333333333333
E07000181,B16,12,12,1.0
E07000218,B16,4,3,1.3333333333333333
E07000219,B16,2,2,1.0
E07000220,B16,9,8,1.125
E07000221,B16,9,9,1.0
E07000222,B16,20,18,1.1111111111111112
E07000242,B16,4,4,1.0
E07000243,B16,10,10,1.0
E09000011,B16,23,22,1.0454545454545454
E06000017,B17,2,2,1.0
E06000022,B17,64,55,1.1636363636363636
E06000060,B17,92,78,1.1794871794871795
E07000136,B17,6,3,2.0
E07000137,B17,15,4,3.75
E07000138,B17,11,5,2.2
E07000139,B17,16,6,2.6666666666666665
E07000140,B17,16,6,2.6666666666666665
E07000141,B17,17,7,2.4285714285714284
E07000142,B17,12,5,2.4
E07000177,B17,24,17,1.411764705882353
E07000178,B17,12,11,1.0909090909090908
E07000179,B17,37,27,1.3703703703703705
E07000180,B17,39,31,1.2580645161290323
E07000181,B17,17,13,1.3076923076923077
E07000220,B17,1,1,1.0
E07000222,B17,2,2,1.0
E07000242,B17,1,1,1.0
E07000243,B17,3,3,1.0
E09000006,B17,77,74,1.0405405405405406
E09000011,B17,5,5,1.0
E06000017,B18,2,2,1.0
E07000089,B18,7,5,1.4
E07000178,B18,1,1,1.0
E07000180,B18,1,1,1.0
E07000181,B18,3,3,1.0
E07000218,B18,1,1,1.0
E07000220,B18,1,1,1.0
E07000221,B18,1,1,1.0
E07000222,B18,12,4,3.0
E09000006,B18,30,29,1.0344827586206897
E09000011,B18,7,6,1.1666666666666667
E06000023,B19,66,49,1.346938775510204
E07000089,B19,3,2,1.5
E07000177,B19,30,28,1.0714285714285714
E07000178,B19,15,15,1.0
E07000179,B19,25,25,1.0
E07000180,B19,21,18,1.1666666666666667
E07000181,B19,15,15,1.0
E07000242,B19,2,2,1.0
E07000243,B19,3,3,1.0
E09000011,B19,14,13,1.0769230769230769
E06000022,B2,10,10,1.0
E07000177,B21,2,2,1.0
E07000180,B21,1,1,1.0
E06000023,B22,2,2,1.0
E06000017,B23,5,5,1.0
E06000022,B23,26,24,1.0833333333333333
E06000023,B23,37,27,1.3703703703703705
E06000060,B23,11,9,1.2222222222222223
E07000136,B23,12,5,2.4
E07000137,B23,15,3,5.0
E07000138,B23,13,4,3.25
E07000139,B23,27,6,4.5
E07000140,B23,16,2,8.0
E07000141,B23,16,5,3.2
E07000142,B23,15,5,3.0
E07000218,B23,5,3,1.6666666666666667
E07000219,B23,13,6,2.1666666666666665
E07000220,B23,2,2,1.0
E07000221,B23,12,9,1.3333333333333333
E07000222,B23,13,11,1.1818181818181819
E07000243,B23,1,1,1.0
E06000017,B24,1,1,1.0
E06000022,B24,37,32,1.15625
E06000023,B24,14,10,1.4
E06000060,B24,214,178,1.202247191011236
E07000089,B24,1,1,1.0
E07000136,B24,16,6,2.6666666666666665
E07000137,B24,34,13,2.6153846153846154
E07000138,B24,20,7,2.857142857142857
E07000139,B24,35,19,1.8421052631578947
E07000140,B24,27,4,6.75
E07000141,B24,25,11,2.272727272727273
E07000142,B24,24,8,3.0
E07000177,B24,29,23,1.2608695652173914
E07000178,B24,32,26,1.2307692307692308
E07000179,B24,41,30,1.3666666666666667
E07000180,B24,23,21,1.0952380952380953
E07000181,B24,31,27,1.1481481481481481
E07000218,B24,3,2,1.5
E07000219,B24,7,3,2.3333333333333335
E07000220,B24,3,3,1.0
E07000221,B24,9,9,1.0
E07000222,B24,3,3,1.0
E07000243,B24,1,1,1.0
E09000006,B24,5,5,1.0
E09000011,B24,2,2,1.0
E06000017,B25,5,5,1.0
