lad,SHEF_B_CODE,reports,unique_users,average_per_user
E07000089,B1,13,13,1.0
E07000177,B1,1,1,1.0
E07000178,B1,1,1,1.0
E07000179,B1,1,1,1.0
E07000180,B1,2,2,1.0
E07000181,B1,2,2,1.0
E07000242,B1,1,1,1.0
E07000243,B1,52,30,1.7333333333333334
E09000006,B1,95,90,1.0555555555555556
E09000011,B1,71,60,1.1833333333333333
E06000022,B11,5,4,1.25
E06000023,B11,4,4,1.0
E06000060,B11,2,2,1.0
E07000177,B12,1,1,1.0
E07000178,B12,1,1,1.0
E07000179,B12,2,2,1.0
E07000180,B12,1,1,1.0
E07000181,B12,1,1,1.0
E07000218,B12,1,1,1.0
E07000219,B12,2,2,1.0
E07000220,B12,1,1,1.0
E07000221,B12,3,3,1.0
E07000222,B12,1,1,1.0
E06000023,B13,35,23,1.5217391304347827
E07000089,B13,3,3,1.0
E07000177,B13,38,32,1.1875
E07000178,B13,21,12,1.75
E07000179,B13,22,14,1.5714285714285714
E07000180,B13,38,31,1.2258064516129032
E07000181,B13,28,22,1.2727272727272727
E07000242,B13,5,4,1.25
E07000243,B13,3,2,1.5
E09000011,B13,1,1,1.0
E06000060,B14,7,7,1.0
E07000089,B14,2,2,1.0
E07000177,B14,3,3,1.0
E07000178,B14,2,1,2.0
E07000180,B14,1,1,1.0
E07000243,B14,8,4,2.0
E09000006,B14,37,24,1.5416666666666667
E09000011,B14,13,13,1.0
E07000181,B15,1,1,1.0
E09000006,B15,19,18,1.0555555555555556
E09000011,B15,8,7,1.1428571428571428
E07000089,B16,13,13,1.0
E07000177,B16,17,17,1.0
E07000178,B16,12,9,1.3333333333333333
E07000179,B16,34,28,1.2142857142857142
E07000180,B16,16,13,1.2307692307692308
E07000181,B16,18,18,1.0
E07000218,B16,3,3,1.0
E07000219,B16,13,8,1.625
E07000220,B16,6,6,1.0
E07000221,B16,8,8,1.0
E07000222,B16,10,10,1.0
E07000242,B16,3,3,1.0
E07000243,B16,24,20,1.2
E09000011,B16,20,20,1.0
E06000022,B17,21,19,1.105263157894737
E06000060,B17,26,26,1.0
E07000177,B17,26,15,1.7333333333333334
E07000178,B17,5,4,1.25
E07000179,B17,14,13,1.0769230769230769
E07000180,B17,28,24,1.1666666666666667
E07000181,B17,28,17,1.6470588235294117
E07000219,B17,1,1,1.0
E07000221,B17,3,3,1.0
E07000222,B17,1,1,1.0
E07000242,B17,2,2,1.0
E07000243,B17,4,4,1.0
E09000006,B17,124,112,1.1071428571428572
E09000011,B17,1,1,1.0
E07000089,B18,7,7,1.0
E07000181,B18,6,4,1.5
E07000219,B18,5,2,2.5
E07000222,B18,1,1,1.0
E09000011,B18,13,12,1.0833333333333333
E06000023,B19,80,63,1.2698412698412698
E07000089,B19,4,4,1.0
E07000177,B19,39,19,2.0526315789473686
E07000178,B19,173,17,10.176470588235293
E07000179,B19,79,26,3.0384615384615383
E07000180,B19,31,18,1.7222222222222223
E07000181,B19,54,20,2.7
E07000242,B19,5,4,1.25
E07000243,B19,6,5,1.2
E09000006,B19,82,75,1.0933333333333333
E09000011,B19,10,9,1.1111111111111112
E07000177,B21,1,1,1.0
E06000023,B22,7,7,1.0
E06000022,B23,11,10,1.1
E06000023,B23,47,37,1.2702702702702702
E07000179,B23,1,1,1.0
E07000180,B23,1,1,1.0
E07000181,B23,2,1,2.0
E07000218,B23,4,4,1.0
E07000219,B23,11,8,1.375
E07000220,B23,3,3,1.0
E07000221,B23,10,10,1.0
E07000222,B23,7,7,1.0
E07000242,B23,1,1,1.0
E07000243,B23,3,3,1.0
E09000006,B23,41,38,1.0789473684210527
E06000022,B24,40,36,1.1111111111111112
E06000023,B24,15,14,1.0714285714285714
E06000060,B24,137,120,1.1416666666666666
E07000089,B24,1,1,1.0
E07000177,B24,34,22,1.5454545454545454
E07000178,B24,32,28,1.1428571428571428
E07000179,B24,26,18,1.4444444444444444
E07000180,B24,27,23,1.173913043478261
E07000181,B24,26,20,1.3
E07000219,B24,6,4,1.5
E07000220,B24,4,4,1.0
E07000221,B24,12,12,1.0
E07000222,B24,5,5,1.0
E07000243,B24,4,4,1.0
E09000006,B24,33,26,1.2692307692307692
E09000011,B24,1,1,1.0
E06000017,B25,1,1,1.0
E06000022,B25,252,163,1.5460122699386503
E06000023,B25,186,114,1.631578947368421
E06000060,B25,1641,1126,1.4573712255772646
E07000089,B25,13,11,1.1818181818181819
E07000177,B25,988,284,3.4788732394366195
E07000178,B25,234,101,2.3168316831683167
E07000179,B25,1604,297,5.4006734006734005
E07000180,B25,906,198,4.575757575757576
E07000181,B25,1139,239,4.7656903765690375
E07000218,B25,9,7,1.2857142857142858
E07000219,B25,8,8,1.0
E07000220,B25,3,3,1.0
E07000221,B25,10,9,1.1111111111111112
E07000222,B25,2,2,1.0
E09000006,B25,239,176,1.3579545454545454
E09000011,B25,14,10,1.4
E06000022,B26,11,9,1.2222222222222223
E06000060,B26,41,32,1.28125
E07000089,B26,35,31,1.1290322580645162
E07000177,B26,3,3,1.0
E07000178,B26,10,7,1.4285714285714286
E07000179,B26,15,13,1.1538461538461537
E07000180,B26,9,9,1.0
E07000181,B26,2,2,1.0
E07000218,B26,2,2,1.0
E07000219,B26,3,2,1.5
E07000220,B26,2,2,1.0
E07000221,B26,2,2,1.0
E07000242,B26,21,18,1.1666666666666667
E07000243,B26,174,48,3.625
E09000006,B26,514,338,1.5207100591715976
E09000011,B26,148,117,1.264957264957265
E06000023,B27,10,7,1.4285714285714286
E07000177,B27,1,1,1.0
E07000178,B27,1,1,1.0
E07000179,B27,1,1,1.0
E07000221,B27,1,1,1.0
E07000243,B27,67,13,5.153846153846154
E06000022,B28,29,25,1.16
E06000060,B28,170,150,1.1333333333333333
E07000177,B28,20,20,1.0
E07000178,B28,29,22,1.3181818181818181
E07000179,B28,25,24,1.0416666666666667
E07000180,B28,35,28,1.25
E07000181,B28,35,29,1.206896551724138
E07000243,B28,2,2,1.0
E09000006,B28,85,75,1.1333333333333333
E09000011,B28,3,3,1.0
E06000023,B29,20,18,1.1111111111111112
E06000023,B3,1,1,1.0
E07000179,B3,1,1,1.0
E07000180,B3,4,4,1.0
E07000181,B3,1,1,1.0
E07000218,B3,1,1,1.0
E07000220,B3,1,1,1.0
E07000222,B3,1,1,1.0
E06000022,B4,6,6,1.0
E07000219,B4,1,1,1.0
E07000089,B6,1,1,1.0
E07000181,B6,3,1,3.0
E07000219,B6,2,2,1.0
E07000242,B6,1,1,1.0
E07000243,B6,5,3,1.6666666666666667
E09000011,B6,14,14,1.0
E06000022,B7,38,36,1.0555555555555556
E06000023,B7,69,59,1.1694915254237288
E06000060,B7,93,85,1.0941176470588236
E07000177,B7,72,45,1.6
E07000178,B7,106,19,5.578947368421052
E07000179,B7,103,36,2.861111111111111
E07000180,B7,52,30,1.7333333333333334
E07000181,B7,85,29,2.9310344827586206
E07000218,B7,11,11,1.0
E07000219,B7,11,9,1.2222222222222223
E07000220,B7,7,7,1.0
E07000221,B7,15,12,1.25
E07000222,B7,18,18,1.0
E09000006,B7,42,40,1.05
E09000011,B7,3,3,1.0
E07000243,B8,7,4,1.75
E09000006,B8,41,41,1.0
E09000011,B8,17,17,1.0
