period,LAD,SHEF_B_CODE,report_count,user_count,average
2016-12,E06000023,B11,2,2,1.0
2016-12,E06000023,B13,24,14,1.7142857142857142
2016-12,E06000023,B19,66,48,1.375
2016-12,E06000023,B22,1,1,1.0
2016-12,E06000023,B23,66,45,1.4666666666666666
2016-12,E06000023,B24,9,8,1.125
2016-12,E06000023,B25,59,39,1.5128205128205128
2016-12,E06000023,B27,11,7,1.5714285714285714
2016-12,E06000023,B29,22,14,1.5714285714285714
2016-12,E06000023,B3,2,2,1.0
2016-12,E06000023,B7,44,29,1.5172413793103448
2016-12,E07000089,B1,10,10,1.0
2016-12,E07000089,B13,4,4,1.0
2016-12,E07000089,B16,9,9,1.0
2016-12,E07000089,B18,3,3,1.0
2016-12,E07000089,B19,3,3,1.0
2016-12,E07000089,B24,1,1,1.0
2016-12,E07000089,B25,1,1,1.0
2016-12,E07000089,B26,23,20,1.15
2016-12,E07000089,B28,3,3,1.0
2016-12,E07000089,B6,1,1,1.0
2016-12,E07000165,B1,4,4,1.0
2016-12,E07000165,B16,5,5,1.0
2016-12,E07000165,B17,1,1,1.0
2016-12,E07000165,B18,2,2,1.0
2016-12,E07000165,B26,12,9,1.3333333333333333
2016-12,E07000165,B6,1,1,1.0
2016-12,E07000177,B1,1,1,1.0
2016-12,E07000177,B11,2,2,1.0
2016-12,E07000177,B13,8,6,1.3333333333333333
2016-12,E07000177,B15,1,1,1.0
2016-12,E07000177,B16,3,3,1.0
2016-12,E07000177,B17,3,3,1.0
2016-12,E07000177,B19,7,6,1.1666666666666667
2016-12,E07000177,B23,3,3,1.0
2016-12,E07000177,B24,10,10,1.0
2016-12,E07000177,B25,35,26,1.3461538461538463
2016-12,E07000177,B26,12,7,1.7142857142857142
2016-12,E07000177,B28,33,32,1.03125
2016-12,E07000177,B7,9,8,1.125
2016-12,E07000178,B1,2,2,1.0
2016-12,E07000178,B11,1,1,1.0
2016-12,E07000178,B13,5,5,1.0
2016-12,E07000178,B16,8,7,1.1428571428571428
2016-12,E07000178,B17,2,2,1.0
2016-12,E07000178,B18,7,7,1.0
2016-12,E07000178,B19,12,11,1.0909090909090908
2016-12,E07000178,B23,1,1,1.0
2016-12,E07000178,B24,14,14,1.0
2016-12,E07000178,B25,18,15,1.2
2016-12,E07000178,B26,5,4,1.25
2016-12,E07000178,B28,36,33,1.0909090909090908
2016-12,E07000178,B29,1,1,1.0
2016-12,E07000178,B3,1,1,1.0
2016-12,E07000178,B7,7,6,1.1666666666666667
2016-12,E07000179,B11,4,4,1.0
2016-12,E07000179,B13,4,4,1.0
2016-12,E07000179,B16,4,4,1.0
2016-12,E07000179,B17,8,8,1.0
2016-12,E07000179,B19,6,6,1.0
2016-12,E07000179,B23,1,1,1.0
2016-12,E07000179,B24,6,6,1.0
2016-12,E07000179,B25,38,33,1.1515151515151516
2016-12,E07000179,B26,2,2,1.0
2016-12,E07000179,B27,1,1,1.0
2016-12,E07000179,B28,23,22,1.0454545454545454
2016-12,E07000179,B3,1,1,1.0
2016-12,E07000179,B6,1,1,1.0
2016-12,E07000179,B7,5,4,1.25
2016-12,E07000179,B9,1,1,1.0
2016-12,E07000180,B1,2,2,1.0
2016-12,E07000180,B11,1,1,1.0
2016-12,E07000180,B13,2,2,1.0
2016-12,E07000180,B16,3,3,1.0
