lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000022,B1,37,29,1.2758620689655173
E07000089,B1,18,16,1.125
E07000178,B1,2,2,1.0
E07000179,B1,6,5,1.2
E07000242,B1,1,1,1.0
E07000243,B1,46,32,1.4375
E09000004,B1,50,46,1.0869565217391304
E09000006,B1,117,112,1.0446428571428572
E09000011,B1,65,61,1.0655737704918034
E09000018,B1,63,4,15.75
E06000023,B11,1,1,1.0
E07000136,B11,1,1,1.0
E07000137,B11,1,1,1.0
E07000153,B11,1,1,1.0
E07000156,B11,1,1,1.0
E07000136,B12,2,1,2.0
E07000137,B12,5,4,1.25
E07000138,B12,2,1,2.0
E07000139,B12,2,1,2.0
E07000140,B12,3,3,1.0
E07000141,B12,4,1,4.0
E07000142,B12,5,3,1.6666666666666667
E07000177,B12,1,1,1.0
E07000179,B12,5,5,1.0
E07000180,B12,2,2,1.0
E07000181,B12,1,1,1.0
E07000218,B12,7,7,1.0
E07000219,B12,2,2,1.0
E07000220,B12,6,6,1.0
E07000221,B12,5,5,1.0
E07000222,B12,5,5,1.0
E09000018,B12,8,1,8.0
E06000023,B13,44,33,1.3333333333333333
E07000089,B13,4,4,1.0
E07000177,B13,33,31,1.064516129032258
E07000178,B13,4,4,1.0
E07000179,B13,32,28,1.1428571428571428
E07000180,B13,30,28,1.0714285714285714
E07000181,B13,24,17,1.411764705882353
E07000242,B13,2,2,1.0
E07000243,B13,2,2,1.0
E09000011,B13,5,5,1.0
E09000018,B13,29,1,29.0
E06000022,B14,10,9,1.1111111111111112
E06000060,B14,11,9,1.2222222222222223
E07000089,B14,1,1,1.0
E07000136,B14,1,1,1.0
E07000137,B14,5,3,1.6666666666666667
E07000138,B14,1,1,1.0
E07000139,B14,3,1,3.0
E07000141,B14,7,3,2.3333333333333335
E07000142,B14,3,3,1.0
E07000178,B14,2,2,1.0
E07000179,B14,1,1,1.0
E07000180,B14,2,2,1.0
E07000181,B14,1,1,1.0
E07000222,B14,1,1,1.0
E07000243,B14,8,5,1.6
E09000004,B14,21,16,1.3125
E09000006,B14,21,19,1.105263157894737
E09000011,B14,13,6,2.1666666666666665
E09000018,B14,67,4,16.75
E06000022,B15,11,11,1.0
E07000136,B15,2,2,1.0
E07000137,B15,3,2,1.5
E07000139,B15,1,1,1.0
E07000141,B15,2,2,1.0
E07000142,B15,2,2,1.0
E07000178,B15,1,1,1.0
E07000179,B15,1,1,1.0
E07000219,B15,2,2,1.0
E07000221,B15,2,2,1.0
E09000004,B15,41,30,1.3666666666666667
E09000006,B15,137,112,1.2232142857142858
E09000011,B15,11,9,1.2222222222222223
E06000060,B16,23,23,1.0
E07000089,B16,13,12,1.0833333333333333
E07000137,B16,5,3,1.6666666666666667
E07000139,B16,3,2,1.5
