period,LAD,SHEF_B_CODE,report_count,user_count,average
2013-6,E06000045,B13,15,11,1.3636363636363635
2013-6,E06000045,B14,7,6,1.1666666666666667
2013-6,E06000045,B16,15,13,1.1538461538461537
2013-6,E06000045,B17,30,30,1.0
2013-6,E06000045,B18,3,3,1.0
2013-6,E06000045,B19,17,16,1.0625
2013-6,E06000045,B24,4,4,1.0
2013-6,E06000045,B25,18,17,1.0588235294117647
2013-6,E06000045,B26,47,38,1.236842105263158
2013-6,E06000045,B27,3,3,1.0
2013-6,E06000045,B6,1,1,1.0
2013-6,E07000177,B13,3,3,1.0
2013-6,E07000177,B16,4,3,1.3333333333333333
2013-6,E07000177,B17,5,5,1.0
2013-6,E07000177,B18,1,1,1.0
2013-6,E07000177,B20,1,1,1.0
2013-6,E07000177,B23,1,1,1.0
2013-6,E07000177,B24,4,3,1.3333333333333333
2013-6,E07000177,B25,56,33,1.696969696969697
2013-6,E07000177,B26,1,1,1.0
2013-6,E07000177,B7,6,5,1.2
2013-6,E07000177,B9,1,1,1.0
2013-6,E07000178,B13,4,2,2.0
2013-6,E07000178,B17,5,5,1.0
2013-6,E07000178,B18,2,2,1.0
2013-6,E07000178,B19,5,4,1.25
2013-6,E07000178,B24,2,2,1.0
2013-6,E07000178,B25,15,15,1.0
2013-6,E07000178,B26,2,2,1.0
2013-6,E07000179,B13,11,11,1.0
2013-6,E07000179,B16,4,4,1.0
2013-6,E07000179,B17,21,18,1.1666666666666667
2013-6,E07000179,B18,1,1,1.0
2013-6,E07000179,B19,12,11,1.0909090909090908
2013-6,E07000179,B20,2,2,1.0
2013-6,E07000179,B23,2,2,1.0
2013-6,E07000179,B24,3,3,1.0
2013-6,E07000179,B25,65,57,1.1403508771929824
2013-6,E07000179,B26,2,2,1.0
2013-6,E07000179,B28,3,3,1.0
2013-6,E07000179,B29,1,1,1.0
2013-6,E07000179,B7,10,8,1.25
2013-6,E07000180,B13,7,7,1.0
2013-6,E07000180,B14,2,2,1.0
2013-6,E07000180,B16,1,1,1.0
2013-6,E07000180,B17,12,11,1.0909090909090908
2013-6,E07000180,B18,1,1,1.0
2013-6,E07000180,B19,9,9,1.0
2013-6,E07000180,B23,2,2,1.0
2013-6,E07000180,B24,4,4,1.0
2013-6,E07000180,B25,53,44,1.2045454545454546
2013-6,E07000180,B26,1,1,1.0
2013-6,E07000180,B28,1,1,1.0
2013-6,E07000180,B7,2,2,1.0
2013-6,E07000180,B9,1,1,1.0
2013-6,E07000181,B13,7,6,1.1666666666666667
2013-6,E07000181,B16,2,2,1.0
2013-6,E07000181,B17,10,9,1.1111111111111112
2013-6,E07000181,B18,1,1,1.0
2013-6,E07000181,B19,3,3,1.0
2013-6,E07000181,B23,4,3,1.3333333333333333
2013-6,E07000181,B24,1,1,1.0
2013-6,E07000181,B25,39,36,1.0833333333333333
2013-6,E07000181,B26,1,1,1.0
2013-6,E07000181,B7,1,1,1.0
2013-6,E07000194,B13,4,4,1.0
2013-6,E07000194,B14,2,2,1.0
2013-6,E07000194,B15,1,1,1.0
2013-6,E07000194,B16,2,2,1.0
2013-6,E07000194,B19,1,1,1.0
2013-6,E07000194,B25,3,3,1.0
2013-6,E07000194,B26,2,2,1.0
2013-6,E07000194,B7,1,1,1.0
2013-6,E07000243,B1,21,6,3.5
2013-6,E07000243,B13,1,1,1.0
2013-6,E07000243,B14,7,4,1.75
2013-6,E07000243,B16,11,8,1.375
2013-6,E07000243,B17,6,5,1.2
2013-6,E07000243,B19,2,2,1.0
2013-6,E07000243,B26,140,15,9.333333333333334
2013-6,E07000243,B6,22,7,3.142857142857143
2013-6,E07000243,B8,5,4,1.25
2013-6,E09000003,B11,3,3,1.0
2013-6,E09000003,B12,7,7,1.0
2013-6,E09000003,B13,85,72,1.1805555555555556
2013-6,E09000003,B14,1,1,1.0
2013-6,E09000003,B17,54,43,1.255813953488372
2013-6,E09000003,B19,50,49,1.0204081632653061
2013-6,E09000003,B24,13,13,1.0
2013-6,E09000003,B25,40,36,1.1111111111111112
2013-6,E09000003,B26,130,101,1.2871287128712872
2013-6,E09000003,B28,24,24,1.0
2013-6,E09000003,B6,5,3,1.6666666666666667
2013-6,E09000003,B7,13,13,1.0
2013-6,E09000006,B1,38,37,1.027027027027027
2013-6,E09000006,B10,2,2,1.0
2013-6,E09000006,B14,49,21,2.3333333333333335
2013-6,E09000006,B15,8,8,1.0
2013-6,E09000006,B17,171,154,1.1103896103896105
2013-6,E09000006,B19,44,41,1.0731707317073171
2013-6,E09000006,B21,2,2,1.0
2013-6,E09000006,B23,18,17,1.0588235294117647
2013-6,E09000006,B24,28,13,2.1538461538461537
2013-6,E09000006,B25,76,62,1.2258064516129032
2013-6,E09000006,B26,168,136,1.2352941176470589
2013-6,E09000006,B28,67,63,1.0634920634920635
2013-6,E09000006,B7,9,9,1.0
2013-6,E09000006,B8,13,13,1.0
