period,LAD,SHEF_B_CODE,report_count,user_count,average
2018-3,,B26,1,1,1.0
2018-3,E06000023,B11,60,49,1.2244897959183674
2018-3,E06000023,B13,32,18,1.7777777777777777
2018-3,E06000023,B19,67,55,1.2181818181818183
2018-3,E06000023,B22,3,3,1.0
2018-3,E06000023,B23,51,41,1.2439024390243902
2018-3,E06000023,B24,8,8,1.0
2018-3,E06000023,B25,205,140,1.4642857142857142
2018-3,E06000023,B27,8,7,1.1428571428571428
2018-3,E06000023,B29,17,13,1.3076923076923077
2018-3,E06000023,B3,1,1,1.0
2018-3,E06000023,B7,78,59,1.3220338983050848
2018-3,E07000079,B25,1,1,1.0
2018-3,E07000089,B1,14,13,1.0769230769230769
2018-3,E07000089,B13,8,8,1.0
2018-3,E07000089,B14,2,2,1.0
2018-3,E07000089,B16,9,9,1.0
2018-3,E07000089,B18,2,2,1.0
2018-3,E07000089,B19,3,3,1.0
2018-3,E07000089,B24,4,2,2.0
2018-3,E07000089,B25,9,9,1.0
2018-3,E07000089,B26,42,38,1.105263157894737
2018-3,E07000089,B28,2,2,1.0
2018-3,E07000089,B6,2,2,1.0
2018-3,E07000177,,2,2,1.0
2018-3,E07000177,B13,39,36,1.0833333333333333
2018-3,E07000177,B16,29,24,1.2083333333333333
2018-3,E07000177,B17,31,25,1.24
2018-3,E07000177,B19,46,17,2.7058823529411766
2018-3,E07000177,B21,1,1,1.0
2018-3,E07000177,B24,38,36,1.0555555555555556
2018-3,E07000177,B25,1235,295,4.186440677966102
2018-3,E07000177,B26,6,6,1.0
2018-3,E07000177,B28,36,33,1.0909090909090908
2018-3,E07000177,B3,1,1,1.0
2018-3,E07000177,B7,111,35,3.1714285714285713
2018-3,E07000178,,1,1,1.0
2018-3,E07000178,B1,7,7,1.0
2018-3,E07000178,B11,2,2,1.0
2018-3,E07000178,B13,30,18,1.6666666666666667
2018-3,E07000178,B15,1,1,1.0
2018-3,E07000178,B16,16,15,1.0666666666666667
2018-3,E07000178,B17,10,10,1.0
2018-3,E07000178,B18,1,1,1.0
2018-3,E07000178,B19,83,13,6.384615384615385
2018-3,E07000178,B21,1,1,1.0
2018-3,E07000178,B24,32,24,1.3333333333333333
2018-3,E07000178,B25,329,97,3.3917525773195876
2018-3,E07000178,B26,3,3,1.0
2018-3,E07000178,B28,25,21,1.1904761904761905
2018-3,E07000178,B4,2,2,1.0
2018-3,E07000178,B7,62,24,2.5833333333333335
2018-3,E07000179,,1,1,1.0
2018-3,E07000179,B1,1,1,1.0
2018-3,E07000179,B13,56,45,1.2444444444444445
2018-3,E07000179,B16,36,33,1.0909090909090908
2018-3,E07000179,B17,15,14,1.0714285714285714
2018-3,E07000179,B19,71,26,2.730769230769231
2018-3,E07000179,B21,1,1,1.0
2018-3,E07000179,B24,41,29,1.4137931034482758
2018-3,E07000179,B25,1832,260,7.046153846153846
2018-3,E07000179,B26,6,6,1.0
2018-3,E07000179,B28,34,33,1.0303030303030303
2018-3,E07000179,B6,2,2,1.0
2018-3,E07000179,B7,99,51,1.9411764705882353
2018-3,E07000180,,2,2,1.0
2018-3,E07000180,B1,2,2,1.0
2018-3,E07000180,B13,49,42,1.1666666666666667
2018-3,E07000180,B16,33,32,1.03125
2018-3,E07000180,B17,16,10,1.6
2018-3,E07000180,B19,48,17,2.823529411764706
2018-3,E07000180,B24,40,33,1.2121212121212122
2018-3,E07000180,B25,759,185,4.102702702702703
2018-3,E07000180,B26,12,11,1.0909090909090908
2018-3,E07000180,B28,38,34,1.1176470588235294
2018-3,E07000180,B3,1,1,1.0
2018-3,E07000180,B7,55,32,1.71875
2018-3,E07000181,B1,1,1,1.0
2018-3,E07000181,B13,41,35,1.1714285714285715
2018-3,E07000181,B15,1,1,1.0
2018-3,E07000181,B16,26,23,1.1304347826086956
2018-3,E07000181,B17,12,12,1.0
2018-3,E07000181,B18,5,5,1.0
2018-3,E07000181,B19,28,15,1.8666666666666667
2018-3,E07000181,B21,1,1,1.0
2018-3,E07000181,B24,24,19,1.263157894736842
2018-3,E07000181,B25,1234,236,5.228813559322034
2018-3,E07000181,B26,9,8,1.125
2018-3,E07000181,B28,16,14,1.1428571428571428
2018-3,E07000181,B6,2,2,1.0
2018-3,E07000181,B7,66,41,1.6097560975609757
2018-3,E07000218,B12,1,1,1.0
2018-3,E07000218,B16,8,8,1.0
2018-3,E07000218,B18,1,1,1.0
2018-3,E07000218,B23,5,5,1.0
2018-3,E07000218,B24,8,7,1.1428571428571428
2018-3,E07000218,B25,5,4,1.25
2018-3,E07000218,B26,1,1,1.0
2018-3,E07000218,B28,3,1,3.0
2018-3,E07000218,B7,21,11,1.9090909090909092
2018-3,E07000219,B12,3,3,1.0
2018-3,E07000219,B16,14,4,3.5
2018-3,E07000219,B18,3,3,1.0
2018-3,E07000219,B23,7,7,1.0
2018-3,E07000219,B24,5,5,1.0
2018-3,E07000219,B25,11,7,1.5714285714285714
2018-3,E07000219,B26,3,3,1.0
2018-3,E07000219,B27,1,1,1.0
2018-3,E07000219,B6,1,1,1.0
2018-3,E07000219,B7,14,11,1.2727272727272727
2018-3,E07000220,B12,1,1,1.0
2018-3,E07000220,B15,1,1,1.0
2018-3,E07000220,B16,10,10,1.0
