period,LAD,SHEF_B_CODE,report_count,user_count,average
2015-5,E07000061,B1,1,1,1.0
2015-5,E07000061,B13,4,3,1.3333333333333333
2015-5,E07000061,B15,1,1,1.0
2015-5,E07000061,B16,1,1,1.0
2015-5,E07000061,B17,7,7,1.0
2015-5,E07000061,B18,1,1,1.0
2015-5,E07000061,B19,15,15,1.0
2015-5,E07000061,B23,3,3,1.0
2015-5,E07000061,B24,4,4,1.0
2015-5,E07000061,B25,44,27,1.6296296296296295
2015-5,E07000061,B26,10,7,1.4285714285714286
2015-5,E07000061,B28,11,11,1.0
2015-5,E07000061,B29,1,1,1.0
2015-5,E07000061,B6,1,1,1.0
2015-5,E07000061,B7,3,3,1.0
2015-5,E07000061,B9,1,1,1.0
2015-5,E07000062,B13,10,10,1.0
2015-5,E07000062,B15,2,2,1.0
2015-5,E07000062,B16,6,6,1.0
2015-5,E07000062,B17,7,6,1.1666666666666667
2015-5,E07000062,B18,1,1,1.0
2015-5,E07000062,B19,4,4,1.0
2015-5,E07000062,B20,1,1,1.0
2015-5,E07000062,B23,7,7,1.0
2015-5,E07000062,B24,3,3,1.0
2015-5,E07000062,B25,35,23,1.5217391304347827
2015-5,E07000062,B26,6,6,1.0
2015-5,E07000062,B27,1,1,1.0
2015-5,E07000062,B28,5,5,1.0
2015-5,E07000062,B7,8,8,1.0
2015-5,E07000063,B13,8,5,1.6
2015-5,E07000063,B15,3,3,1.0
2015-5,E07000063,B16,2,1,2.0
2015-5,E07000063,B17,17,13,1.3076923076923077
2015-5,E07000063,B18,2,2,1.0
2015-5,E07000063,B19,16,15,1.0666666666666667
2015-5,E07000063,B23,19,14,1.3571428571428572
2015-5,E07000063,B24,8,8,1.0
2015-5,E07000063,B25,34,28,1.2142857142857142
2015-5,E07000063,B26,12,10,1.2
2015-5,E07000063,B27,2,2,1.0
2015-5,E07000063,B28,13,12,1.0833333333333333
2015-5,E07000063,B7,8,8,1.0
2015-5,E07000063,B9,3,3,1.0
2015-5,E07000064,B1,1,1,1.0
2015-5,E07000064,B13,12,12,1.0
2015-5,E07000064,B14,2,2,1.0
2015-5,E07000064,B16,8,8,1.0
2015-5,E07000064,B17,21,19,1.105263157894737
2015-5,E07000064,B18,2,2,1.0
2015-5,E07000064,B19,19,18,1.0555555555555556
2015-5,E07000064,B21,1,1,1.0
2015-5,E07000064,B23,21,17,1.2352941176470589
2015-5,E07000064,B24,9,9,1.0
2015-5,E07000064,B25,67,51,1.3137254901960784
2015-5,E07000064,B26,19,17,1.1176470588235294
2015-5,E07000064,B27,5,4,1.25
2015-5,E07000064,B28,6,6,1.0
2015-5,E07000064,B3,1,1,1.0
2015-5,E07000064,B7,9,8,1.125
2015-5,E07000065,B1,10,10,1.0
2015-5,E07000065,B11,1,1,1.0
2015-5,E07000065,B13,21,20,1.05
2015-5,E07000065,B16,8,8,1.0
2015-5,E07000065,B17,37,35,1.0571428571428572
2015-5,E07000065,B18,1,1,1.0
2015-5,E07000065,B19,24,23,1.0434782608695652
2015-5,E07000065,B20,1,1,1.0
2015-5,E07000065,B23,33,26,1.2692307692307692
2015-5,E07000065,B24,14,14,1.0
2015-5,E07000065,B25,108,74,1.4594594594594594
2015-5,E07000065,B26,18,13,1.3846153846153846
2015-5,E07000065,B27,3,3,1.0
2015-5,E07000065,B28,22,18,1.2222222222222223
2015-5,E07000065,B29,1,1,1.0
2015-5,E07000065,B6,1,1,1.0
2015-5,E07000065,B7,11,9,1.2222222222222223
2015-5,E07000065,B9,2,1,2.0
2015-5,E07000089,B1,9,8,1.125
2015-5,E07000089,B13,5,5,1.0
2015-5,E07000089,B14,1,1,1.0
2015-5,E07000089,B16,6,6,1.0
2015-5,E07000089,B18,3,3,1.0
2015-5,E07000089,B19,11,10,1.1
2015-5,E07000089,B24,4,4,1.0
2015-5,E07000089,B25,8,7,1.1428571428571428
2015-5,E07000089,B26,18,18,1.0
2015-5,E07000089,B28,4,4,1.0
2015-5,E07000165,B1,8,7,1.1428571428571428
2015-5,E07000165,B26,8,6,1.3333333333333333
2015-5,E07000165,B6,2,2,1.0
2015-5,E07000165,B8,1,1,1.0
2015-5,E07000177,B13,15,12,1.25
2015-5,E07000177,B14,1,1,1.0
2015-5,E07000177,B15,5,5,1.0
2015-5,E07000177,B16,7,7,1.0
2015-5,E07000177,B17,46,36,1.2777777777777777
2015-5,E07000177,B18,5,5,1.0
2015-5,E07000177,B19,8,5,1.6
2015-5,E07000177,B20,2,2,1.0
2015-5,E07000177,B23,3,3,1.0
