period,LAD,SHEF_B_CODE,report_count,user_count,average
2015-1,E07000061,B13,5,5,1.0
2015-1,E07000061,B14,1,1,1.0
2015-1,E07000061,B16,4,4,1.0
2015-1,E07000061,B17,4,4,1.0
2015-1,E07000061,B18,1,1,1.0
2015-1,E07000061,B19,14,12,1.1666666666666667
2015-1,E07000061,B23,2,2,1.0
2015-1,E07000061,B24,1,1,1.0
2015-1,E07000061,B25,57,44,1.2954545454545454
2015-1,E07000061,B26,9,8,1.125
2015-1,E07000061,B28,22,21,1.0476190476190477
2015-1,E07000061,B6,2,1,2.0
2015-1,E07000061,B7,13,13,1.0
2015-1,E07000062,B13,4,4,1.0
2015-1,E07000062,B14,1,1,1.0
2015-1,E07000062,B16,4,4,1.0
2015-1,E07000062,B17,5,5,1.0
2015-1,E07000062,B18,5,5,1.0
2015-1,E07000062,B19,11,11,1.0
2015-1,E07000062,B20,4,1,4.0
2015-1,E07000062,B23,9,9,1.0
2015-1,E07000062,B24,6,5,1.2
2015-1,E07000062,B25,54,46,1.173913043478261
2015-1,E07000062,B26,5,5,1.0
2015-1,E07000062,B28,28,22,1.2727272727272727
2015-1,E07000062,B6,1,1,1.0
2015-1,E07000062,B7,17,17,1.0
2015-1,E07000063,B13,17,15,1.1333333333333333
2015-1,E07000063,B14,2,2,1.0
2015-1,E07000063,B16,6,6,1.0
2015-1,E07000063,B17,4,3,1.3333333333333333
2015-1,E07000063,B18,3,3,1.0
2015-1,E07000063,B19,17,15,1.1333333333333333
2015-1,E07000063,B23,19,16,1.1875
2015-1,E07000063,B24,8,8,1.0
2015-1,E07000063,B25,107,86,1.244186046511628
2015-1,E07000063,B26,27,23,1.173913043478261
2015-1,E07000063,B27,6,6,1.0
2015-1,E07000063,B28,61,56,1.0892857142857142
2015-1,E07000063,B6,1,1,1.0
2015-1,E07000063,B7,40,37,1.0810810810810811
2015-1,E07000063,B9,3,3,1.0
2015-1,E07000064,B1,2,2,1.0
2015-1,E07000064,B13,18,16,1.125
2015-1,E07000064,B15,1,1,1.0
2015-1,E07000064,B16,13,12,1.0833333333333333
2015-1,E07000064,B17,9,8,1.125
2015-1,E07000064,B18,3,3,1.0
2015-1,E07000064,B19,18,16,1.125
2015-1,E07000064,B23,15,15,1.0
2015-1,E07000064,B24,9,9,1.0
2015-1,E07000064,B25,184,148,1.2432432432432432
2015-1,E07000064,B26,27,24,1.125
2015-1,E07000064,B27,4,4,1.0
2015-1,E07000064,B28,31,31,1.0
2015-1,E07000064,B3,1,1,1.0
2015-1,E07000064,B6,1,1,1.0
2015-1,E07000064,B7,50,41,1.2195121951219512
2015-1,E07000064,B9,2,2,1.0
2015-1,E07000065,B1,5,5,1.0
2015-1,E07000065,B11,4,4,1.0
2015-1,E07000065,B13,51,42,1.2142857142857142
2015-1,E07000065,B16,8,8,1.0
2015-1,E07000065,B17,13,11,1.1818181818181819
2015-1,E07000065,B18,5,5,1.0
2015-1,E07000065,B19,26,24,1.0833333333333333
2015-1,E07000065,B20,1,1,1.0
2015-1,E07000065,B23,32,27,1.1851851851851851
2015-1,E07000065,B24,16,13,1.2307692307692308
2015-1,E07000065,B25,363,256,1.41796875
2015-1,E07000065,B26,28,24,1.1666666666666667
2015-1,E07000065,B28,83,65,1.2769230769230768
2015-1,E07000065,B29,3,3,1.0
2015-1,E07000065,B3,1,1,1.0
2015-1,E07000065,B6,2,2,1.0
2015-1,E07000065,B7,111,81,1.3703703703703705
2015-1,E07000065,B9,2,2,1.0
2015-1,E07000089,B1,5,5,1.0
2015-1,E07000089,B13,11,11,1.0
2015-1,E07000089,B14,3,3,1.0
2015-1,E07000089,B16,8,8,1.0
2015-1,E07000089,B18,2,2,1.0
2015-1,E07000089,B19,10,10,1.0
2015-1,E07000089,B24,3,3,1.0
2015-1,E07000089,B25,14,14,1.0
2015-1,E07000089,B26,30,21,1.4285714285714286
2015-1,E07000089,B28,7,7,1.0
2015-1,E07000089,B6,1,1,1.0
2015-1,E07000165,B13,5,5,1.0
2015-1,E07000165,B14,2,2,1.0
2015-1,E07000165,B15,1,1,1.0
2015-1,E07000165,B16,4,4,1.0
2015-1,E07000165,B18,1,1,1.0
2015-1,E07000165,B19,4,4,1.0
2015-1,E07000165,B24,1,1,1.0
2015-1,E07000165,B25,27,25,1.08
2015-1,E07000165,B26,8,8,1.0
2015-1,E07000165,B27,2,2,1.0
2015-1,E07000165,B28,3,3,1.0
2015-1,E07000165,B6,7,7,1.0
2015-1,E07000177,B11,1,1,1.0
2015-1,E07000177,B13,9,8,1.125
2015-1,E07000177,B16,4,4,1.0
2015-1,E07000177,B17,6,4,1.5
2015-1,E07000177,B18,2,2,1.0
2015-1,E07000177,B19,3,3,1.0
2015-1,E07000177,B20,1,1,1.0
2015-1,E07000177,B23,3,2,1.5
2015-1,E07000177,B24,9,8,1.125
2015-1,E07000177,B25,46,38,1.2105263157894737
2015-1,E07000177,B26,6,6,1.0
2015-1,E07000177,B28,5,5,1.0
2015-1,E07000177,B3,1,1,1.0
2015-1,E07000177,B7,11,10,1.1
2015-1,E07000177,B9,1,1,1.0
2015-1,E07000178,B13,12,12,1.0
2015-1,E07000178,B14,2,2,1.0
2015-1,E07000178,B16,5,5,1.0
2015-1,E07000178,B17,1,1,1.0
2015-1,E07000178,B18,1,1,1.0
2015-1,E07000178,B19,8,7,1.1428571428571428
2015-1,E07000178,B20,1,1,1.0
2015-1,E07000178,B24,24,23,1.0434782608695652
2015-1,E07000178,B25,37,30,1.2333333333333334
2015-1,E07000178,B26,7,5,1.4
2015-1,E07000178,B28,4,4,1.0
2015-1,E07000178,B4,1,1,1.0
2015-1,E07000178,B7,10,7,1.4285714285714286
2015-1,E07000179,B1,3,3,1.0
2015-1,E07000179,B13,6,6,1.0
2015-1,E07000179,B16,1,1,1.0
2015-1,E07000179,B17,8,8,1.0
2015-1,E07000179,B18,2,2,1.0
2015-1,E07000179,B19,7,7,1.0
2015-1,E07000179,B23,2,2,1.0
2015-1,E07000179,B24,1,1,1.0
2015-1,E07000179,B25,100,77,1.2987012987012987
2015-1,E07000179,B26,5,5,1.0
2015-1,E07000179,B28,4,4,1.0
2015-1,E07000179,B3,1,1,1.0
2015-1,E07000179,B7,16,12,1.3333333333333333
2015-1,E07000180,B1,1,1,1.0
2015-1,E07000180,B11,2,1,2.0
2015-1,E07000180,B13,9,8,1.125
2015-1,E07000180,B16,3,1,3.0
2015-1,E07000180,B17,17,16,1.0625
2015-1,E07000180,B18,1,1,1.0
2015-1,E07000180,B19,8,8,1.0
2015-1,E07000180,B23,2,2,1.0
2015-1,E07000180,B24,10,10,1.0
2015-1,E07000180,B25,66,42,1.5714285714285714
2015-1,E07000180,B26,5,5,1.0
2015-1,E07000180,B28,5,5,1.0
2015-1,E07000180,B29,1,1,1.0
2015-1,E07000180,B3,1,1,1.0
2015-1,E07000180,B6,1,1,1.0
2015-1,E07000180,B7,8,8,1.0
2015-1,E07000180,B9,1,1,1.0
2015-1,E07000181,B1,1,1,1.0
2015-1,E07000181,B11,3,3,1.0
2015-1,E07000181,B13,6,5,1.2
2015-1,E07000181,B16,3,3,1.0
2015-1,E07000181,B17,8,5,1.6
2015-1,E07000181,B19,6,6,1.0
2015-1,E07000181,B24,6,6,1.0
2015-1,E07000181,B25,49,40,1.225
2015-1,E07000181,B28,2,2,1.0
2015-1,E07000181,B7,11,9,1.2222222222222223
2015-1,E07000218,B12,2,2,1.0
2015-1,E07000218,B16,4,4,1.0
2015-1,E07000218,B18,1,1,1.0
2015-1,E07000218,B23,6,5,1.2
2015-1,E07000218,B24,1,1,1.0
2015-1,E07000218,B25,8,7,1.1428571428571428
2015-1,E07000218,B26,1,1,1.0
2015-1,E07000218,B7,2,2,1.0
2015-1,E07000219,B12,1,1,1.0
2015-1,E07000219,B16,7,7,1.0
2015-1,E07000219,B17,1,1,1.0
2015-1,E07000219,B18,1,1,1.0
2015-1,E07000219,B23,6,6,1.0
2015-1,E07000219,B24,1,1,1.0
2015-1,E07000219,B25,16,15,1.0666666666666667
2015-1,E07000219,B26,1,1,1.0
2015-1,E07000219,B28,11,5,2.2
2015-1,E07000219,B7,1,1,1.0
2015-1,E07000220,B16,4,4,1.0
2015-1,E07000220,B17,3,3,1.0
2015-1,E07000220,B18,1,1,1.0
2015-1,E07000220,B23,13,11,1.1818181818181819
2015-1,E07000220,B24,2,2,1.0
