lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000022,B1,48,43,1.1162790697674418
E07000089,B1,22,22,1.0
E07000177,B1,1,1,1.0
E07000178,B1,3,3,1.0
E07000179,B1,1,1,1.0
E07000180,B1,1,1,1.0
E07000181,B1,1,1,1.0
E07000243,B1,71,44,1.6136363636363635
E09000004,B1,107,91,1.1758241758241759
E09000006,B1,120,116,1.0344827586206897
E09000011,B1,73,66,1.106060606060606
E09000018,B1,91,1,91.0
E09000023,B1,1,1,1.0
E06000023,B11,1,1,1.0
E06000060,B11,1,1,1.0
E07000137,B11,1,1,1.0
E07000137,B12,1,1,1.0
E07000142,B12,6,1,6.0
E07000177,B12,1,1,1.0
E07000180,B12,1,1,1.0
E07000181,B12,4,4,1.0
E07000218,B12,5,5,1.0
E07000219,B12,2,2,1.0
E07000221,B12,4,3,1.3333333333333333
E07000222,B12,6,5,1.2
E09000018,B12,12,2,6.0
E06000023,B13,54,36,1.5
E07000177,B13,31,23,1.3478260869565217
E07000178,B13,26,22,1.1818181818181819
E07000179,B13,30,23,1.3043478260869565
E07000180,B13,50,40,1.25
E07000181,B13,26,25,1.04
E07000242,B13,2,2,1.0
E09000011,B13,8,8,1.0
E09000018,B13,31,1,31.0
E06000022,B14,14,10,1.4
E06000060,B14,9,5,1.8
E07000136,B14,1,1,1.0
E07000137,B14,2,1,2.0
E07000139,B14,1,1,1.0
E07000140,B14,1,1,1.0
E07000142,B14,3,2,1.5
E07000178,B14,2,2,1.0
E07000180,B14,3,3,1.0
E07000181,B14,3,1,3.0
E07000221,B14,1,1,1.0
E07000243,B14,2,2,1.0
E09000004,B14,12,11,1.0909090909090908
E09000006,B14,38,28,1.3571428571428572
E09000011,B14,7,7,1.0
E09000018,B14,39,2,19.5
E06000022,B15,11,11,1.0
E07000137,B15,3,1,3.0
E07000139,B15,1,1,1.0
E07000142,B15,1,1,1.0
E07000177,B15,2,2,1.0
E07000180,B15,1,1,1.0
E07000219,B15,4,3,1.3333333333333333
E07000221,B15,1,1,1.0
E07000222,B15,3,3,1.0
E09000004,B15,38,32,1.1875
E09000006,B15,154,137,1.1240875912408759
E09000011,B15,11,8,1.375
E06000060,B16,21,21,1.0
E07000089,B16,21,19,1.105263157894737
E07000137,B16,2,1,2.0
E07000138,B16,2,2,1.0
E07000139,B16,7,2,3.5
E07000140,B16,6,4,1.5
E07000141,B16,8,2,4.0
E07000142,B16,3,3,1.0
E07000150,B16,101,1,101.0
E07000151,B16,101,1,101.0
E07000152,B16,96,2,48.0
E07000153,B16,111,1,111.0
E07000154,B16,295,3,98.33333333333333
E07000155,B16,107,1,107.0
E07000156,B16,53,1,53.0
E07000177,B16,41,36,1.1388888888888888
E07000178,B16,24,20,1.2
E07000179,B16,44,39,1.1282051282051282
E07000180,B16,40,35,1.1428571428571428
E07000181,B16,29,26,1.1153846153846154
E07000218,B16,1,1,1.0
E07000219,B16,13,12,1.0833333333333333
E07000220,B16,5,5,1.0
E07000221,B16,13,11,1.1818181818181819
E07000222,B16,25,21,1.1904761904761905
E07000242,B16,2,1,2.0
E07000243,B16,47,31,1.5161290322580645
E09000004,B16,4,4,1.0
E09000011,B16,35,30,1.1666666666666667
E09000018,B16,12,1,12.0
E06000017,B17,10,10,1.0
E06000022,B17,204,137,1.489051094890511
E06000060,B17,326,261,1.2490421455938698
E07000136,B17,37,10,3.7
E07000137,B17,72,19,3.789473684210526
E07000138,B17,37,10,3.7
E07000139,B17,89,24,3.7083333333333335
E07000140,B17,43,12,3.5833333333333335
E07000141,B17,61,16,3.8125
E07000142,B17,54,16,3.375
E07000150,B17,20,16,1.25
E07000151,B17,44,37,1.1891891891891893
E07000152,B17,102,88,1.1590909090909092
E07000153,B17,53,44,1.2045454545454546
E07000154,B17,89,75,1.1866666666666668
E07000155,B17,132,82,1.6097560975609757
E07000156,B17,33,30,1.1
E07000177,B17,101,74,1.364864864864865
E07000178,B17,27,20,1.35
E07000179,B17,99,73,1.356164383561644
E07000180,B17,96,75,1.28
E07000181,B17,79,58,1.3620689655172413
E07000218,B17,1,1,1.0
E07000219,B17,4,4,1.0
E07000220,B17,1,1,1.0
E07000221,B17,1,1,1.0
E07000222,B17,5,5,1.0
E07000243,B17,7,7,1.0
E09000006,B17,198,178,1.1123595505617978
E09000011,B17,6,6,1.0
E09000018,B17,146,1,146.0
E06000060,B18,17,15,1.1333333333333333
E07000089,B18,4,4,1.0
E07000178,B18,1,1,1.0
E07000181,B18,3,3,1.0
E07000220,B18,1,1,1.0
E07000222,B18,1,1,1.0
E09000006,B18,33,30,1.1
E09000011,B18,10,10,1.0
E09000018,B18,4,1,4.0
E06000023,B19,88,62,1.4193548387096775
E07000089,B19,12,9,1.3333333333333333
E07000177,B19,32,28,1.1428571428571428
E07000178,B19,32,30,1.0666666666666667
E07000179,B19,26,25,1.04
E07000180,B19,27,24,1.125
E07000181,B19,23,23,1.0
E07000242,B19,2,1,2.0
E07000243,B19,6,6,1.0
E09000011,B19,26,24,1.0833333333333333
E09000018,B19,9,1,9.0
E06000022,B2,16,14,1.1428571428571428
E07000178,B21,1,1,1.0
E07000180,B21,1,1,1.0
E06000023,B22,6,6,1.0
E06000017,B23,3,3,1.0
E06000022,B23,29,26,1.1153846153846154
E06000023,B23,200,148,1.3513513513513513
E06000060,B23,3,3,1.0
E07000089,B23,1,1,1.0
E07000136,B23,12,4,3.0
E07000137,B23,45,9,5.0
E07000138,B23,15,6,2.5
E07000139,B23,25,7,3.5714285714285716
E07000140,B23,16,5,3.2
E07000141,B23,29,10,2.9
E07000142,B23,23,8,2.875
E07000150,B23,8,8,1.0
E07000151,B23,27,22,1.2272727272727273
E07000152,B23,19,17,1.1176470588235294
E07000153,B23,12,11,1.0909090909090908
E07000154,B23,36,35,1.0285714285714285
E07000155,B23,28,28,1.0
E07000156,B23,19,12,1.5833333333333333
E07000218,B23,11,9,1.2222222222222223
E07000219,B23,27,25,1.08
E07000220,B23,7,7,1.0
E07000221,B23,40,33,1.2121212121212122
E07000222,B23,42,33,1.2727272727272727
E07000242,B23,1,1,1.0
E07000243,B23,5,5,1.0
E09000004,B23,158,101,1.5643564356435644
E09000018,B23,71,3,23.666666666666668
E06000017,B24,6,6,1.0
E06000022,B24,32,24,1.3333333333333333
E06000023,B24,17,13,1.3076923076923077
E06000060,B24,191,156,1.2243589743589745
E07000089,B24,1,1,1.0
E07000136,B24,14,7,2.0
E07000137,B24,39,16,2.4375
E07000138,B24,22,5,4.4
E07000139,B24,48,18,2.6666666666666665
E07000140,B24,21,7,3.0
E07000141,B24,23,9,2.5555555555555554
E07000142,B24,24,9,2.6666666666666665
E07000150,B24,17,14,1.2142857142857142
E07000151,B24,28,27,1.037037037037037
E07000152,B24,26,21,1.2380952380952381
E07000153,B24,25,22,1.1363636363636365
E07000154,B24,74,59,1.2542372881355932
E07000155,B24,33,33,1.0
E07000156,B24,19,15,1.2666666666666666
E07000177,B24,41,36,1.1388888888888888
E07000178,B24,43,38,1.131578947368421
E07000179,B24,37,32,1.15625
E07000180,B24,28,23,1.2173913043478262
E07000181,B24,22,19,1.1578947368421053
E07000218,B24,6,6,1.0
E07000219,B24,4,4,1.0
E07000220,B24,2,2,1.0
E07000221,B24,10,9,1.1111111111111112
E07000222,B24,10,8,1.25
E07000242,B24,1,1,1.0
E07000243,B24,1,1,1.0
E09000004,B24,9,6,1.5
E09000006,B24,4,4,1.0
E09000011,B24,1,1,1.0
E09000018,B24,59,2,29.5
E06000017,B25,7,7,1.0
E06000022,B25,136,95,1.431578947368421
E06000023,B25,87,61,1.4262295081967213
E06000060,B25,599,446,1.34304932735426
E07000089,B25,1,1,1.0
E07000136,B25,53,18,2.9444444444444446
E07000137,B25,196,60,3.2666666666666666
E07000138,B25,41,12,3.4166666666666665
E07000139,B25,113,53,2.1320754716981134
E07000140,B25,94,28,3.357142857142857
E07000141,B25,112,51,2.196078431372549
E07000142,B25,90,30,3.0
E07000150,B25,34,29,1.1724137931034482
E07000151,B25,93,69,1.3478260869565217
E07000152,B25,49,46,1.065217391304348
E07000153,B25,64,55,1.1636363636363636
E07000154,B25,98,81,1.2098765432098766
E07000155,B25,115,71,1.619718309859155
E07000156,B25,39,38,1.0263157894736843
E07000177,B25,71,41,1.7317073170731707
E07000178,B25,21,19,1.105263157894737
E07000179,B25,53,39,1.358974358974359
E07000180,B25,52,40,1.3
E07000181,B25,32,28,1.1428571428571428
E07000219,B25,4,2,2.0
E07000220,B25,1,1,1.0
E07000221,B25,2,2,1.0
E07000222,B25,9,8,1.125
E09000004,B25,52,45,1.1555555555555554
E09000006,B25,354,292,1.2123287671232876
E09000011,B25,6,4,1.5
E09000018,B25,53,1,53.0
E06000022,B26,453,235,1.9276595744680851
E06000060,B26,206,178,1.1573033707865168
E07000089,B26,68,64,1.0625
E07000136,B26,7,3,2.3333333333333335
E07000137,B26,24,9,2.6666666666666665
E07000138,B26,10,2,5.0
E07000139,B26,17,11,1.5454545454545454
E07000140,B26,6,4,1.5
E07000141,B26,17,5,3.4
E07000142,B26,17,7,2.4285714285714284
E07000151,B26,2,2,1.0
E07000154,B26,4,3,1.3333333333333333
E07000155,B26,2,2,1.0
E07000156,B26,2,2,1.0
E07000177,B26,7,5,1.4
E07000178,B26,6,6,1.0
E07000179,B26,8,8,1.0
E07000180,B26,8,6,1.3333333333333333
E07000181,B26,13,6,2.1666666666666665
E07000219,B26,1,1,1.0
E07000221,B26,2,2,1.0
E07000222,B26,6,6,1.0
E07000243,B26,189,46,4.108695652173913
E09000004,B26,139,83,1.6746987951807228
E09000009,B26,1,1,1.0
E09000011,B26,228,176,1.2954545454545454
E09000018,B26,1536,9,170.66666666666666
E06000017,B27,1,1,1.0
E06000022,B27,6,6,1.0
E06000023,B27,16,11,1.4545454545454546
E07000089,B27,2,2,1.0
E07000137,B27,1,1,1.0
E07000138,B27,2,2,1.0
E07000139,B27,1,1,1.0
E07000140,B27,1,1,1.0
E07000142,B27,1,1,1.0
E07000178,B27,2,2,1.0
E07000180,B27,3,3,1.0
E07000181,B27,1,1,1.0
E07000218,B27,1,1,1.0
E07000243,B27,37,7,5.285714285714286
E09000004,B27,15,12,1.25
E09000006,B27,512,355,1.4422535211267606
E09000018,B27,147,5,29.4
E06000017,B28,3,3,1.0
E06000022,B28,77,56,1.375
E06000023,B28,151,99,1.5252525252525253
E06000060,B28,153,114,1.3421052631578947
E07000136,B28,10,4,2.5
E07000137,B28,21,7,3.0
E07000138,B28,20,10,2.0
E07000139,B28,39,18,2.1666666666666665
E07000140,B28,21,8,2.625
E07000141,B28,30,22,1.3636363636363635
E07000142,B28,42,23,1.826086956521739
E07000153,B28,3,3,1.0
E07000154,B28,5,5,1.0
E07000155,B28,1,1,1.0
E07000177,B28,26,26,1.0
E07000178,B28,19,11,1.7272727272727273
E07000179,B28,31,30,1.0333333333333334
E07000180,B28,34,33,1.0303030303030303
E07000181,B28,19,19,1.0
E09000004,B28,27,22,1.2272727272727273
E09000006,B28,79,64,1.234375
E09000011,B28,4,4,1.0
E09000018,B28,40,3,13.333333333333334
E06000023,B29,11,10,1.1
E09000004,B29,1,1,1.0
E09000018,B29,2,1,2.0
E06000023,B3,7,7,1.0
E06000060,B3,8,7,1.1428571428571428
E07000136,B3,4,2,2.0
E07000137,B3,8,3,2.6666666666666665
E07000138,B3,1,1,1.0
E07000139,B3,2,2,1.0
E07000140,B3,4,3,1.3333333333333333
E07000141,B3,3,3,1.0
E07000142,B3,2,2,1.0
E07000152,B3,1,1,1.0
E07000154,B3,2,2,1.0
E07000155,B3,1,1,1.0
E07000156,B3,1,1,1.0
E07000179,B3,1,1,1.0
E07000180,B3,5,5,1.0
E07000181,B3,3,3,1.0
E07000221,B3,1,1,1.0
E06000022,B4,9,9,1.0
E07000151,B4,1,1,1.0
E07000154,B4,1,1,1.0
E07000221,B4,2,2,1.0
E07000243,B4,1,1,1.0
E09000004,B4,1,1,1.0
E09000006,B4,8,8,1.0
E06000022,B6,8,8,1.0
E07000089,B6,1,1,1.0
E07000177,B6,1,1,1.0
E07000180,B6,1,1,1.0
E07000243,B6,8,4,2.0
E09000011,B6,5,4,1.25
E09000018,B6,23,1,23.0
E06000017,B7,2,2,1.0
E06000022,B7,45,36,1.25
E06000023,B7,64,49,1.3061224489795917
E06000060,B7,58,55,1.0545454545454545
E07000136,B7,20,5,4.0
E07000137,B7,44,10,4.4
E07000138,B7,23,11,2.090909090909091
E07000139,B7,22,6,3.6666666666666665
E07000140,B7,31,6,5.166666666666667
E07000141,B7,42,14,3.0
E07000142,B7,47,19,2.473684210526316
E07000150,B7,10,9,1.1111111111111112
E07000151,B7,16,16,1.0
E07000152,B7,12,11,1.0909090909090908
E07000153,B7,10,8,1.25
E07000154,B7,15,13,1.1538461538461537
E07000155,B7,26,13,2.0
E07000156,B7,13,8,1.625
E07000177,B7,21,20,1.05
E07000178,B7,16,16,1.0
E07000179,B7,22,17,1.2941176470588236
E07000180,B7,19,18,1.0555555555555556
E07000181,B7,28,23,1.2173913043478262
E07000218,B7,8,7,1.1428571428571428
E07000219,B7,24,18,1.3333333333333333
E07000220,B7,6,6,1.0
E07000221,B7,11,11,1.0
E07000222,B7,11,11,1.0
E09000004,B7,24,20,1.2
E09000018,B7,34,2,17.0
E06000022,B8,51,33,1.5454545454545454
E07000136,B8,1,1,1.0
E07000243,B8,9,4,2.25
E09000004,B8,44,37,1.1891891891891893
E09000011,B8,23,21,1.0952380952380953
E09000018,B8,16,1,16.0
