lad,SHEF_B_CODE,reports,unique_users,average_per_user
E07000089,B1,15,15,1.0
E07000177,B1,2,2,1.0
E07000178,B1,2,2,1.0
E07000179,B1,2,2,1.0
E07000243,B1,74,28,2.642857142857143
E09000006,B1,121,118,1.0254237288135593
E09000011,B1,85,71,1.1971830985915493
E09000006,B10,1,1,1.0
E06000023,B11,3,3,1.0
E07000218,B12,5,5,1.0
E07000219,B12,1,1,1.0
E07000220,B12,1,1,1.0
E07000221,B12,1,1,1.0
E07000222,B12,1,1,1.0
E06000023,B13,28,21,1.3333333333333333
E07000089,B13,4,4,1.0
E07000177,B13,9,9,1.0
E07000178,B13,4,4,1.0
E07000179,B13,10,10,1.0
E07000180,B13,8,8,1.0
E07000181,B13,11,11,1.0
E09000011,B13,3,3,1.0
E07000089,B14,2,2,1.0
E07000178,B14,1,1,1.0
E07000180,B14,1,1,1.0
E07000243,B14,4,4,1.0
E09000006,B14,30,22,1.3636363636363635
E09000011,B14,6,6,1.0
E07000181,B15,1,1,1.0
E09000006,B15,17,15,1.1333333333333333
E09000011,B15,7,7,1.0
S12000041,B15,2,2,1.0
E07000089,B16,8,7,1.1428571428571428
E07000177,B16,12,11,1.0909090909090908
E07000178,B16,12,11,1.0909090909090908
E07000179,B16,5,5,1.0
E07000180,B16,8,7,1.1428571428571428
E07000181,B16,5,5,1.0
E07000218,B16,2,2,1.0
E07000219,B16,10,8,1.25
E07000220,B16,13,11,1.1818181818181819
E07000221,B16,15,15,1.0
E07000222,B16,12,12,1.0
E07000243,B16,27,18,1.5
E09000011,B16,22,22,1.0
S12000041,B16,1,1,1.0
E07000177,B17,11,10,1.1
E07000178,B17,7,6,1.1666666666666667
E07000179,B17,16,14,1.1428571428571428
E07000180,B17,13,13,1.0
E07000181,B17,9,9,1.0
E07000218,B17,2,2,1.0
E07000219,B17,2,2,1.0
E07000220,B17,3,3,1.0
E07000221,B17,2,2,1.0
E07000222,B17,5,5,1.0
E07000243,B17,1,1,1.0
E09000006,B17,105,98,1.0714285714285714
E09000011,B17,2,2,1.0
E07000089,B18,5,5,1.0
E07000181,B18,4,4,1.0
E07000219,B18,1,1,1.0
E07000222,B18,2,2,1.0
E09000011,B18,13,13,1.0
E06000023,B19,86,69,1.2463768115942029
E07000089,B19,7,7,1.0
E07000177,B19,6,6,1.0
E07000178,B19,3,3,1.0
E07000179,B19,16,16,1.0
E07000180,B19,8,8,1.0
E07000181,B19,14,12,1.1666666666666667
E07000243,B19,1,1,1.0
E09000006,B19,73,71,1.028169014084507
E09000011,B19,12,9,1.3333333333333333
S12000041,B19,1,1,1.0
E07000177,B20,1,1,1.0
E07000178,B20,2,2,1.0
E07000180,B20,1,1,1.0
E06000023,B22,5,3,1.6666666666666667
E06000023,B23,63,54,1.1666666666666667
E07000178,B23,2,2,1.0
E07000180,B23,1,1,1.0
E07000218,B23,15,13,1.1538461538461537
E07000219,B23,10,10,1.0
E07000220,B23,10,9,1.1111111111111112
E07000221,B23,23,22,1.0454545454545454
E07000222,B23,7,6,1.1666666666666667
E07000243,B23,1,1,1.0
E09000006,B23,47,45,1.0444444444444445
E06000023,B24,12,10,1.2
E07000089,B24,1,1,1.0
E07000177,B24,24,23,1.0434782608695652
E07000178,B24,23,23,1.0
E07000179,B24,17,17,1.0
E07000180,B24,12,12,1.0
E07000181,B24,12,11,1.0909090909090908
