period,LAD,SHEF_B_CODE,report_count,user_count,average
2017,E06000023,B11,16,11,1.4545454545454546
2017,E06000023,B13,364,214,1.7009345794392523
2017,E06000023,B19,827,569,1.453427065026362
2017,E06000023,B22,49,39,1.2564102564102564
2017,E06000023,B23,1115,764,1.4594240837696335
2017,E06000023,B24,200,139,1.4388489208633093
2017,E06000023,B25,1005,587,1.7120954003407156
2017,E06000023,B27,147,103,1.4271844660194175
2017,E06000023,B29,203,133,1.5263157894736843
2017,E06000023,B3,36,35,1.0285714285714285
2017,E06000023,B7,585,425,1.3764705882352941
2017,E07000089,B1,146,141,1.0354609929078014
2017,E07000089,B13,51,49,1.0408163265306123
2017,E07000089,B14,13,10,1.3
2017,E07000089,B16,131,112,1.1696428571428572
2017,E07000089,B18,34,30,1.1333333333333333
2017,E07000089,B19,80,68,1.1764705882352942
2017,E07000089,B23,3,3,1.0
2017,E07000089,B24,16,16,1.0
2017,E07000089,B25,105,88,1.1931818181818181
2017,E07000089,B26,341,250,1.364
2017,E07000089,B27,11,10,1.1
2017,E07000089,B28,43,42,1.0238095238095237
2017,E07000089,B6,13,11,1.1818181818181819
2017,E07000165,B16,1,1,1.0
2017,E07000165,B26,1,1,1.0
2017,E07000177,B1,24,22,1.0909090909090908
2017,E07000177,B11,3,3,1.0
2017,E07000177,B13,222,178,1.247191011235955
2017,E07000177,B14,1,1,1.0
2017,E07000177,B15,5,5,1.0
2017,E07000177,B16,141,113,1.247787610619469
2017,E07000177,B17,400,295,1.3559322033898304
2017,E07000177,B19,221,139,1.589928057553957
2017,E07000177,B20,3,3,1.0
2017,E07000177,B23,28,27,1.037037037037037
2017,E07000177,B24,261,217,1.2027649769585254
2017,E07000177,B25,1819,549,3.313296903460838
2017,E07000177,B26,109,88,1.2386363636363635
2017,E07000177,B27,9,9,1.0
2017,E07000177,B28,320,271,1.1808118081180812
2017,E07000177,B29,5,5,1.0
2017,E07000177,B3,10,10,1.0
2017,E07000177,B6,5,3,1.6666666666666667
2017,E07000177,B7,230,149,1.5436241610738255
2017,E07000177,B9,4,4,1.0
2017,E07000178,B1,21,20,1.05
2017,E07000178,B11,9,9,1.0
2017,E07000178,B13,158,129,1.2248062015503876
2017,E07000178,B14,12,10,1.2
2017,E07000178,B15,4,4,1.0
2017,E07000178,B16,116,96,1.2083333333333333
2017,E07000178,B17,154,118,1.305084745762712
2017,E07000178,B18,5,5,1.0
2017,E07000178,B19,663,129,5.1395348837209305
2017,E07000178,B20,4,4,1.0
2017,E07000178,B21,1,1,1.0
2017,E07000178,B23,11,11,1.0
2017,E07000178,B24,297,253,1.173913043478261
