lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000017,B1,2,2,1.0
E06000022,B1,575,401,1.4339152119700749
E06000031,B1,16,15,1.0666666666666667
E06000046,B1,178,1,178.0
E07000089,B1,207,189,1.0952380952380953
E07000177,B1,28,26,1.0769230769230769
E07000178,B1,35,31,1.1290322580645162
E07000179,B1,44,40,1.1
E07000180,B1,22,21,1.0476190476190477
E07000181,B1,8,8,1.0
E07000218,B1,1,1,1.0
E07000219,B1,3,3,1.0
E07000220,B1,1,1,1.0
E07000222,B1,3,3,1.0
E07000242,B1,12,12,1.0
E07000243,B1,561,309,1.8155339805825244
E09000004,B1,631,475,1.328421052631579
E09000006,B1,1335,1188,1.1237373737373737
E09000011,B1,847,699,1.21173104434907
E09000018,B1,366,99,3.696969696969697
E09000023,B1,1,1,1.0
E09000033,B1,320,55,5.818181818181818
E06000022,B11,119,87,1.367816091954023
E06000023,B11,71,55,1.290909090909091
E06000031,B11,1,1,1.0
E06000060,B11,188,137,1.3722627737226278
E07000136,B11,6,2,3.0
E07000137,B11,28,5,5.6
E07000138,B11,12,2,6.0
E07000139,B11,20,9,2.2222222222222223
E07000140,B11,4,2,2.0
E07000141,B11,17,3,5.666666666666667
E07000142,B11,19,5,3.8
E07000150,B11,2,2,1.0
E07000151,B11,5,5,1.0
E07000152,B11,1,1,1.0
E07000153,B11,2,2,1.0
E07000154,B11,10,9,1.1111111111111112
E07000155,B11,3,3,1.0
E07000156,B11,3,3,1.0
E07000177,B11,1,1,1.0
E07000178,B11,6,5,1.2
E07000179,B11,1,1,1.0
E07000180,B11,1,1,1.0
E06000017,B12,3,3,1.0
E06000031,B12,28,28,1.0
E06000046,B12,95,1,95.0
E07000136,B12,11,3,3.6666666666666665
E07000137,B12,23,10,2.3
E07000138,B12,6,3,2.0
E07000139,B12,16,7,2.2857142857142856
E07000140,B12,13,6,2.1666666666666665
E07000141,B12,14,4,3.5
E07000142,B12,31,12,2.5833333333333335
E07000150,B12,1,1,1.0
E07000151,B12,1,1,1.0
E07000153,B12,4,4,1.0
E07000154,B12,3,3,1.0
E07000155,B12,1,1,1.0
E07000156,B12,4,4,1.0
E07000177,B12,14,14,1.0
E07000178,B12,6,6,1.0
E07000179,B12,43,40,1.075
E07000180,B12,44,41,1.0731707317073171
E07000181,B12,18,17,1.0588235294117647
E07000218,B12,37,35,1.0571428571428572
E07000219,B12,17,17,1.0
E07000220,B12,21,18,1.1666666666666667
E07000221,B12,42,39,1.0769230769230769
E07000222,B12,53,51,1.0392156862745099
E09000018,B12,54,25,2.16
E06000023,B13,420,262,1.6030534351145038
E07000089,B13,39,35,1.1142857142857143
E07000177,B13,348,280,1.2428571428571429
E07000178,B13,160,134,1.1940298507462686
E07000179,B13,352,249,1.4136546184738956
E07000180,B13,322,253,1.2727272727272727
E07000181,B13,271,205,1.3219512195121952
E07000242,B13,12,9,1.3333333333333333
E07000243,B13,22,17,1.2941176470588236
E09000004,B13,6,5,1.2
E09000011,B13,76,61,1.2459016393442623
E09000018,B13,153,58,2.6379310344827585
E06000017,B14,1,1,1.0
E06000022,B14,146,99,1.4747474747474747
E06000046,B14,20,1,20.0
E06000060,B14,88,65,1.353846153846154
E07000089,B14,11,11,1.0
E07000136,B14,5,1,5.0
E07000137,B14,23,5,4.6
E07000138,B14,3,1,3.0
E07000139,B14,19,6,3.1666666666666665
E07000140,B14,11,2,5.5
E07000141,B14,15,6,2.5
E07000142,B14,34,8,4.25
E07000177,B14,10,10,1.0
E07000178,B14,21,18,1.1666666666666667
E07000179,B14,14,9,1.5555555555555556
E07000180,B14,19,19,1.0
E07000181,B14,8,6,1.3333333333333333
E07000219,B14,1,1,1.0
E07000220,B14,3,3,1.0
E07000221,B14,3,2,1.5
E07000222,B14,7,7,1.0
E07000243,B14,65,28,2.3214285714285716
E09000004,B14,130,90,1.4444444444444444
E09000006,B14,427,232,1.8405172413793103
E09000011,B14,96,61,1.5737704918032787
E09000018,B14,292,42,6.9523809523809526
E09000033,B14,828,55,15.054545454545455
E06000022,B15,87,75,1.16
E06000031,B15,5,5,1.0
E07000136,B15,14,5,2.8
E07000137,B15,45,10,4.5
E07000138,B15,17,3,5.666666666666667
E07000139,B15,34,9,3.7777777777777777
E07000140,B15,22,5,4.4
E07000141,B15,40,13,3.076923076923077
E07000142,B15,31,14,2.2142857142857144
E07000177,B15,6,6,1.0
E07000178,B15,8,8,1.0
E07000179,B15,5,5,1.0
E07000180,B15,5,5,1.0
E07000181,B15,2,2,1.0
E07000219,B15,14,11,1.2727272727272727
E07000221,B15,5,5,1.0
E07000222,B15,9,9,1.0
E09000004,B15,159,123,1.2926829268292683
E09000006,B15,1133,797,1.4215809284818068
E09000011,B15,77,44,1.75
E09000033,B15,37,13,2.8461538461538463
E06000017,B16,7,7,1.0
E06000031,B16,113,94,1.202127659574468
E06000046,B16,113,1,113.0
E06000060,B16,347,302,1.1490066225165563
E07000089,B16,161,143,1.1258741258741258
E07000136,B16,18,7,2.5714285714285716
E07000137,B16,40,13,3.076923076923077
E07000138,B16,13,6,2.1666666666666665
E07000139,B16,39,14,2.7857142857142856
E07000140,B16,36,10,3.6
E07000141,B16,37,14,2.642857142857143
E07000142,B16,32,14,2.2857142857142856
E07000150,B16,646,1,646.0
E07000151,B16,1011,3,337.0
E07000152,B16,957,3,319.0
E07000153,B16,1157,2,578.5
E07000154,B16,2746,7,392.2857142857143
E07000155,B16,949,1,949.0
E07000156,B16,674,2,337.0
E07000177,B16,413,324,1.2746913580246915
E07000178,B16,305,222,1.3738738738738738
E07000179,B16,424,330,1.284848484848485
E07000180,B16,392,299,1.3110367892976589
E07000181,B16,349,258,1.3527131782945736
E07000218,B16,66,60,1.1
E07000219,B16,124,102,1.2156862745098038
E07000220,B16,88,88,1.0
E07000221,B16,181,162,1.117283950617284
E07000222,B16,183,159,1.150943396226415
E07000242,B16,38,30,1.2666666666666666
E07000243,B16,334,171,1.9532163742690059
E09000004,B16,30,29,1.0344827586206897
E09000011,B16,286,227,1.2599118942731278
E09000018,B16,515,379,1.358839050131926
E09000033,B16,117,10,11.7
E06000017,B17,61,57,1.0701754385964912
E06000022,B17,1199,705,1.700709219858156
E06000031,B17,1,1,1.0
E06000046,B17,381,1,381.0
E06000060,B17,1988,1469,1.3533015656909462
E07000136,B17,177,33,5.363636363636363
E07000137,B17,468,84,5.571428571428571
E07000138,B17,222,41,5.414634146341464
E07000139,B17,425,94,4.5212765957446805
E07000140,B17,248,51,4.862745098039215
E07000141,B17,428,97,4.412371134020619
E07000142,B17,291,66,4.409090909090909
E07000150,B17,98,61,1.6065573770491803
E07000151,B17,248,178,1.3932584269662922
E07000152,B17,436,303,1.438943894389439
E07000153,B17,229,165,1.387878787878788
E07000154,B17,455,307,1.482084690553746
E07000155,B17,527,286,1.8426573426573427
E07000156,B17,208,161,1.2919254658385093
E07000177,B17,597,385,1.5506493506493506
E07000178,B17,171,116,1.4741379310344827
E07000179,B17,626,423,1.4799054373522458
E07000180,B17,500,321,1.557632398753894
E07000181,B17,429,276,1.5543478260869565
E07000218,B17,19,19,1.0
E07000219,B17,29,28,1.0357142857142858
E07000220,B17,27,23,1.173913043478261
E07000221,B17,42,36,1.1666666666666667
E07000222,B17,78,71,1.0985915492957747
E07000242,B17,4,4,1.0
E07000243,B17,35,28,1.25
E09000004,B17,5,4,1.25
E09000006,B17,1690,1404,1.2037037037037037
E09000011,B17,59,57,1.0350877192982457
E09000018,B17,783,227,3.449339207048458
E06000017,B18,12,12,1.0
E06000031,B18,8,8,1.0
E06000046,B18,26,1,26.0
E06000060,B18,101,94,1.074468085106383
E07000089,B18,61,56,1.0892857142857142
E07000178,B18,9,9,1.0
