period,LAD,SHEF_B_CODE,report_count,user_count,average
2016-7,E06000023,B11,1,1,1.0
2016-7,E06000023,B16,1,1,1.0
2016-7,E06000023,B19,34,32,1.0625
2016-7,E06000023,B22,1,1,1.0
2016-7,E06000023,B23,63,53,1.1886792452830188
2016-7,E06000023,B24,5,5,1.0
2016-7,E06000023,B25,32,31,1.032258064516129
2016-7,E06000023,B27,3,3,1.0
2016-7,E06000023,B29,11,11,1.0
2016-7,E06000023,B3,2,2,1.0
2016-7,E06000023,B7,22,20,1.1
2016-7,E07000061,B17,2,2,1.0
2016-7,E07000061,B19,2,2,1.0
2016-7,E07000061,B23,1,1,1.0
2016-7,E07000061,B25,1,1,1.0
2016-7,E07000061,B7,1,1,1.0
2016-7,E07000062,B16,1,1,1.0
2016-7,E07000062,B17,3,2,1.5
2016-7,E07000062,B18,1,1,1.0
2016-7,E07000062,B19,3,1,3.0
2016-7,E07000062,B23,4,3,1.3333333333333333
2016-7,E07000062,B24,2,2,1.0
2016-7,E07000062,B25,3,3,1.0
2016-7,E07000062,B26,2,2,1.0
2016-7,E07000062,B28,3,3,1.0
2016-7,E07000062,B7,4,3,1.3333333333333333
2016-7,E07000063,B13,3,3,1.0
2016-7,E07000063,B16,1,1,1.0
2016-7,E07000063,B17,3,2,1.5
2016-7,E07000063,B18,1,1,1.0
2016-7,E07000063,B23,9,8,1.125
2016-7,E07000063,B25,3,3,1.0
2016-7,E07000063,B26,3,3,1.0
2016-7,E07000063,B28,6,6,1.0
2016-7,E07000064,B13,4,4,1.0
2016-7,E07000064,B16,9,8,1.125
2016-7,E07000064,B17,9,9,1.0
2016-7,E07000064,B19,4,4,1.0
2016-7,E07000064,B23,5,5,1.0
2016-7,E07000064,B24,1,1,1.0
2016-7,E07000064,B25,8,8,1.0
2016-7,E07000064,B26,22,21,1.0476190476190477
2016-7,E07000064,B28,6,6,1.0
2016-7,E07000064,B29,1,1,1.0
2016-7,E07000064,B7,1,1,1.0
2016-7,E07000064,B9,2,2,1.0
2016-7,E07000065,B13,2,2,1.0
2016-7,E07000065,B16,3,3,1.0
2016-7,E07000065,B17,3,2,1.5
2016-7,E07000065,B19,2,2,1.0
2016-7,E07000065,B23,4,4,1.0
2016-7,E07000065,B25,17,15,1.1333333333333333
2016-7,E07000065,B26,2,2,1.0
2016-7,E07000065,B7,2,2,1.0
2016-7,E07000089,B1,15,15,1.0
2016-7,E07000089,B13,8,8,1.0
2016-7,E07000089,B16,13,13,1.0
2016-7,E07000089,B18,3,3,1.0
2016-7,E07000089,B19,12,11,1.0909090909090908
2016-7,E07000089,B23,2,2,1.0
2016-7,E07000089,B24,4,4,1.0
2016-7,E07000089,B25,6,6,1.0
2016-7,E07000089,B26,26,22,1.1818181818181819
2016-7,E07000089,B27,2,2,1.0
2016-7,E07000089,B28,1,1,1.0
2016-7,E07000099,B26,1,1,1.0
2016-7,E07000165,B1,12,10,1.2
2016-7,E07000165,B15,6,6,1.0
2016-7,E07000165,B16,5,5,1.0
2016-7,E07000165,B17,2,2,1.0
2016-7,E07000165,B18,2,2,1.0
2016-7,E07000165,B26,15,14,1.0714285714285714
2016-7,E07000165,B27,1,1,1.0
2016-7,E07000165,B8,1,1,1.0
2016-7,E07000177,B13,15,15,1.0
2016-7,E07000177,B16,6,6,1.0
2016-7,E07000177,B17,40,36,1.1111111111111112
2016-7,E07000177,B19,19,18,1.0555555555555556
2016-7,E07000177,B23,5,5,1.0
2016-7,E07000177,B24,9,9,1.0
2016-7,E07000177,B25,28,22,1.2727272727272727
2016-7,E07000177,B26,5,5,1.0
2016-7,E07000177,B27,1,1,1.0
2016-7,E07000177,B28,7,6,1.1666666666666667
