lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000022,B1,48,38,1.263157894736842
E07000089,B1,21,20,1.05
E07000178,B1,2,2,1.0
E07000179,B1,1,1,1.0
E07000181,B1,1,1,1.0
E07000242,B1,4,2,2.0
E07000243,B1,57,36,1.5833333333333333
E09000006,B1,104,99,1.0505050505050506
E09000011,B1,80,70,1.1428571428571428
E06000022,B11,1,1,1.0
E06000060,B11,9,5,1.8
E07000136,B11,1,1,1.0
E07000137,B11,1,1,1.0
E07000139,B11,1,1,1.0
E07000141,B11,1,1,1.0
E07000142,B11,2,1,2.0
E07000177,B12,1,1,1.0
E07000179,B12,2,2,1.0
E07000180,B12,1,1,1.0
E07000181,B12,6,6,1.0
E07000218,B12,1,1,1.0
E07000219,B12,1,1,1.0
E07000221,B12,4,4,1.0
E07000222,B12,4,4,1.0
E06000023,B13,30,17,1.7647058823529411
E07000089,B13,2,2,1.0
E07000177,B13,25,23,1.0869565217391304
E07000178,B13,7,7,1.0
E07000179,B13,43,34,1.2647058823529411
E07000180,B13,24,19,1.263157894736842
E07000181,B13,34,24,1.4166666666666667
E07000242,B13,3,3,1.0
E07000243,B13,1,1,1.0
E09000011,B13,7,7,1.0
E06000022,B14,14,10,1.4
E06000060,B14,6,4,1.5
E07000089,B14,7,4,1.75
E07000137,B14,1,1,1.0
E07000142,B14,2,2,1.0
E07000178,B14,4,4,1.0
E07000243,B14,6,5,1.2
E09000006,B14,24,21,1.1428571428571428
E09000011,B14,4,4,1.0
E06000022,B15,14,14,1.0
E07000137,B15,1,1,1.0
E07000139,B15,1,1,1.0
E07000140,B15,2,1,2.0
E07000141,B15,2,1,2.0
E07000142,B15,1,1,1.0
E07000177,B15,1,1,1.0
E07000178,B15,1,1,1.0
E07000181,B15,1,1,1.0
E07000220,B15,1,1,1.0
E07000222,B15,1,1,1.0
E09000006,B15,65,51,1.2745098039215685
E09000011,B15,14,10,1.4
E06000060,B16,21,20,1.05
E07000089,B16,15,15,1.0
E07000136,B16,3,1,3.0
E07000137,B16,2,2,1.0
E07000138,B16,2,2,1.0
E07000139,B16,3,1,3.0
E07000140,B16,3,1,3.0
E07000141,B16,3,3,1.0
E07000142,B16,3,2,1.5
E07000177,B16,28,25,1.12
E07000178,B16,13,12,1.0833333333333333
E07000179,B16,22,22,1.0
E07000180,B16,24,20,1.2
E07000181,B16,21,19,1.105263157894737
E07000218,B16,3,3,1.0
E07000219,B16,6,5,1.2
E07000220,B16,5,5,1.0
E07000221,B16,9,9,1.0
E07000222,B16,11,11,1.0
E07000242,B16,2,2,1.0
E07000243,B16,22,14,1.5714285714285714
E09000011,B16,21,19,1.105263157894737
E06000017,B17,5,5,1.0
E06000022,B17,139,84,1.6547619047619047
E06000060,B17,186,163,1.1411042944785277
E07000136,B17,12,3,4.0
E07000137,B17,43,9,4.777777777777778
E07000138,B17,20,5,4.0
E07000139,B17,35,12,2.9166666666666665
E07000140,B17,26,6,4.333333333333333
E07000141,B17,40,9,4.444444444444445
E07000142,B17,27,10,2.7
E07000177,B17,58,37,1.5675675675675675
E07000178,B17,20,17,1.1764705882352942
E07000179,B17,36,28,1.2857142857142858
E07000180,B17,36,33,1.0909090909090908
E07000181,B17,27,24,1.125
E07000218,B17,1,1,1.0
E07000219,B17,4,4,1.0
E07000220,B17,4,4,1.0
E07000221,B17,5,4,1.25
E07000222,B17,6,4,1.5
E07000243,B17,12,9,1.3333333333333333
E09000006,B17,162,142,1.1408450704225352
E09000011,B17,5,5,1.0
E07000089,B18,4,4,1.0
E09000006,B18,15,12,1.25
E09000011,B18,9,9,1.0
E06000023,B19,69,61,1.1311475409836065
E07000089,B19,7,6,1.1666666666666667
E07000177,B19,38,16,2.375
E07000178,B19,15,15,1.0
E07000179,B19,75,25,3.0
E07000180,B19,37,25,1.48
E07000181,B19,33,12,2.75
E07000243,B19,3,3,1.0
E09000006,B19,27,25,1.08
E09000011,B19,19,18,1.0555555555555556
E06000022,B2,3,3,1.0
E06000023,B22,4,4,1.0
E06000017,B23,5,4,1.25
E06000022,B23,24,19,1.263157894736842
E06000023,B23,93,67,1.3880597014925373
E06000060,B23,3,3,1.0
E07000136,B23,16,3,5.333333333333333
E07000137,B23,43,7,6.142857142857143
E07000138,B23,24,5,4.8
E07000139,B23,30,4,7.5
E07000140,B23,22,4,5.5
E07000141,B23,39,4,9.75
E07000142,B23,37,7,5.285714285714286
E07000177,B23,2,2,1.0
E07000178,B23,1,1,1.0
E07000179,B23,3,2,1.5
E07000180,B23,4,4,1.0
E07000181,B23,2,2,1.0
E07000218,B23,3,3,1.0
E07000219,B23,8,6,1.3333333333333333
E07000220,B23,4,4,1.0
E07000221,B23,22,21,1.0476190476190477
E07000222,B23,23,22,1.0454545454545454
E09000006,B23,9,9,1.0
E06000017,B24,2,2,1.0
E06000022,B24,35,30,1.1666666666666667
E06000023,B24,19,17,1.1176470588235294
E06000060,B24,176,146,1.2054794520547945
E07000089,B24,1,1,1.0
E07000136,B24,11,6,1.8333333333333333
E07000137,B24,26,9,2.888888888888889
E07000138,B24,29,9,3.2222222222222223
E07000139,B24,32,12,2.6666666666666665
E07000140,B24,16,6,2.6666666666666665
E07000141,B24,24,13,1.8461538461538463
E07000142,B24,25,10,2.5
E07000177,B24,20,19,1.0526315789473684
E07000178,B24,35,22,1.5909090909090908
E07000179,B24,37,27,1.3703703703703705
E07000180,B24,26,23,1.1304347826086956
E07000181,B24,38,31,1.2258064516129032
E07000218,B24,3,3,1.0
E07000219,B24,7,6,1.1666666666666667
E07000220,B24,2,2,1.0
E07000221,B24,6,6,1.0
E07000222,B24,5,5,1.0
E09000006,B24,16,15,1.0666666666666667
E06000017,B25,7,7,1.0
E06000022,B25,111,72,1.5416666666666667
E06000023,B25,62,48,1.2916666666666667
E06000060,B25,527,416,1.2668269230769231
E07000136,B25,43,15,2.8666666666666667
E07000137,B25,174,68,2.5588235294117645
E07000138,B25,32,14,2.2857142857142856
E07000139,B25,147,55,2.672727272727273
E07000140,B25,67,30,2.2333333333333334
