lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000022,B1,44,41,1.0731707317073171
E06000046,B1,50,1,50.0
E07000089,B1,16,16,1.0
E07000177,B1,2,2,1.0
E07000178,B1,4,4,1.0
E07000179,B1,2,2,1.0
E07000180,B1,2,2,1.0
E07000181,B1,1,1,1.0
E07000243,B1,40,20,2.0
E09000004,B1,102,84,1.2142857142857142
E09000006,B1,118,114,1.0350877192982457
E09000011,B1,66,63,1.0476190476190477
E09000018,B1,24,20,1.2
E09000033,B1,78,15,5.2
E06000022,B11,9,4,2.25
E06000023,B11,8,7,1.1428571428571428
E06000031,B11,1,1,1.0
E06000060,B11,8,6,1.3333333333333333
E07000137,B11,2,1,2.0
E07000138,B11,1,1,1.0
E07000139,B11,1,1,1.0
E07000141,B11,1,1,1.0
E07000142,B11,1,1,1.0
E07000150,B11,1,1,1.0
E07000151,B11,4,4,1.0
E07000154,B11,2,2,1.0
E07000180,B11,1,1,1.0
E06000017,B12,1,1,1.0
E06000031,B12,13,13,1.0
E06000046,B12,32,1,32.0
E07000137,B12,3,1,3.0
E07000138,B12,1,1,1.0
E07000139,B12,3,3,1.0
E07000140,B12,1,1,1.0
E07000141,B12,2,2,1.0
E07000142,B12,7,6,1.1666666666666667
E07000153,B12,1,1,1.0
E07000154,B12,1,1,1.0
E07000177,B12,5,5,1.0
E07000179,B12,3,3,1.0
E07000180,B12,1,1,1.0
E07000181,B12,1,1,1.0
E07000219,B12,2,2,1.0
E07000220,B12,3,3,1.0
E07000221,B12,3,3,1.0
E07000222,B12,4,4,1.0
E09000018,B12,7,7,1.0
E06000023,B13,45,28,1.6071428571428572
E07000089,B13,2,2,1.0
E07000177,B13,19,18,1.0555555555555556
E07000178,B13,6,6,1.0
E07000179,B13,19,16,1.1875
E07000180,B13,35,33,1.0606060606060606
E07000181,B13,16,14,1.1428571428571428
E07000242,B13,2,2,1.0
E07000243,B13,5,3,1.6666666666666667
E09000004,B13,1,1,1.0
E09000011,B13,5,5,1.0
E09000018,B13,17,15,1.1333333333333333
E06000022,B14,9,6,1.5
E06000046,B14,13,1,13.0
E06000060,B14,5,5,1.0
E07000137,B14,1,1,1.0
E07000139,B14,1,1,1.0
E07000140,B14,5,2,2.5
E07000141,B14,3,2,1.5
E07000142,B14,14,1,14.0
E07000180,B14,1,1,1.0
E07000222,B14,1,1,1.0
E07000243,B14,4,4,1.0
E09000004,B14,27,24,1.125
E09000006,B14,32,22,1.4545454545454546
E09000011,B14,4,4,1.0
E09000018,B14,48,18,2.6666666666666665
E09000033,B14,183,24,7.625
E06000031,B15,2,2,1.0
E07000136,B15,3,1,3.0
E07000137,B15,2,1,2.0
E07000138,B15,4,1,4.0
E07000139,B15,6,3,2.0
E07000140,B15,5,3,1.6666666666666667
E07000141,B15,5,4,1.25
E07000142,B15,8,4,2.0
E07000178,B15,2,2,1.0
E07000181,B15,1,1,1.0
E07000222,B15,1,1,1.0
E09000004,B15,5,5,1.0
E09000006,B15,52,47,1.1063829787234043
E09000011,B15,1,1,1.0
E09000033,B15,7,4,1.75
E06000031,B16,55,44,1.25
E06000046,B16,45,1,45.0
E06000060,B16,30,27,1.1111111111111112
E07000089,B16,6,6,1.0
E07000136,B16,1,1,1.0
E07000137,B16,4,3,1.3333333333333333
E07000138,B16,2,2,1.0
E07000139,B16,5,1,5.0
E07000140,B16,5,2,2.5
E07000141,B16,4,3,1.3333333333333333
E07000142,B16,4,3,1.3333333333333333
E07000150,B16,34,1,34.0
E07000151,B16,120,2,60.0
E07000152,B16,98,1,98.0
E07000153,B16,169,1,169.0
E07000154,B16,323,3,107.66666666666667
E07000155,B16,157,1,157.0
E07000156,B16,92,1,92.0
E07000177,B16,49,38,1.2894736842105263
E07000178,B16,27,25,1.08
E07000179,B16,36,31,1.1612903225806452
E07000180,B16,31,29,1.0689655172413792
E07000181,B16,32,32,1.0
E07000218,B16,7,7,1.0
E07000219,B16,7,6,1.1666666666666667
E07000220,B16,7,7,1.0
E07000221,B16,27,25,1.08
E07000222,B16,11,10,1.1
E07000242,B16,2,2,1.0
E07000243,B16,18,9,2.0
E09000004,B16,4,4,1.0
E09000011,B16,17,16,1.0625
E09000018,B16,118,102,1.1568627450980393
E09000033,B16,59,5,11.8
