lad,SHEF_B_CODE,reports,unique_users,average_per_user
E07000089,B1,11,11,1.0
E07000177,B1,5,5,1.0
E07000178,B1,2,2,1.0
E07000179,B1,3,3,1.0
E07000181,B1,2,2,1.0
E07000218,B1,1,1,1.0
E07000242,B1,1,1,1.0
E07000243,B1,53,35,1.5142857142857142
E09000006,B1,103,96,1.0729166666666667
E09000011,B1,54,50,1.08
E09000006,B10,1,1,1.0
E06000023,B11,1,1,1.0
E07000178,B11,1,1,1.0
E07000177,B12,4,4,1.0
E07000179,B12,2,2,1.0
E07000180,B12,34,28,1.2142857142857142
E07000181,B12,5,5,1.0
E07000219,B12,3,3,1.0
E07000221,B12,2,2,1.0
E07000222,B12,3,3,1.0
E06000023,B13,29,20,1.45
E07000089,B13,9,9,1.0
E07000177,B13,65,46,1.4130434782608696
E07000178,B13,22,20,1.1
E07000179,B13,45,38,1.1842105263157894
E07000180,B13,51,40,1.275
E07000181,B13,46,42,1.0952380952380953
E07000242,B13,2,2,1.0
E07000243,B13,1,1,1.0
E09000011,B13,5,5,1.0
S12000041,B13,1,1,1.0
E07000177,B14,1,1,1.0
E07000178,B14,1,1,1.0
E07000180,B14,1,1,1.0
E07000243,B14,1,1,1.0
E09000006,B14,24,14,1.7142857142857142
E09000011,B14,1,1,1.0
S12000041,B14,1,1,1.0
E07000181,B15,3,2,1.5
E07000222,B15,1,1,1.0
E09000006,B15,33,29,1.1379310344827587
E09000011,B15,6,5,1.2
E07000089,B16,23,20,1.15
E07000177,B16,34,30,1.1333333333333333
E07000178,B16,20,16,1.25
E07000179,B16,28,26,1.0769230769230769
E07000180,B16,32,29,1.103448275862069
E07000181,B16,34,29,1.1724137931034482
E07000218,B16,7,6,1.1666666666666667
E07000219,B16,7,7,1.0
E07000220,B16,5,5,1.0
E07000221,B16,13,12,1.0833333333333333
E07000222,B16,8,8,1.0
E07000242,B16,4,4,1.0
E07000243,B16,25,17,1.4705882352941178
E09000011,B16,26,21,1.2380952380952381
E07000177,B17,47,40,1.175
E07000178,B17,14,13,1.0769230769230769
E07000179,B17,65,56,1.1607142857142858
E07000180,B17,35,31,1.1290322580645162
E07000181,B17,30,29,1.0344827586206897
E07000219,B17,2,2,1.0
E07000220,B17,2,2,1.0
E07000221,B17,6,6,1.0
E07000222,B17,3,3,1.0
E07000242,B17,2,2,1.0
E07000243,B17,1,1,1.0
E09000006,B17,93,86,1.0813953488372092
E09000011,B17,1,1,1.0
E07000089,B18,8,8,1.0
E07000180,B18,2,1,2.0
E07000181,B18,4,2,2.0
E07000222,B18,1,1,1.0
E09000011,B18,12,11,1.0909090909090908
S12000041,B18,1,1,1.0
E06000023,B19,65,52,1.25
E07000089,B19,9,8,1.125
E07000177,B19,47,29,1.6206896551724137
E07000178,B19,221,16,13.8125
E07000179,B19,88,27,3.259259259259259
E07000180,B19,36,27,1.3333333333333333
E07000181,B19,41,22,1.8636363636363635
E07000242,B19,7,7,1.0
E07000243,B19,10,6,1.6666666666666667
E09000006,B19,132,115,1.1478260869565218
E09000011,B19,14,11,1.2727272727272727
S12000041,B19,1,1,1.0
E06000023,B22,6,6,1.0
E06000023,B23,68,53,1.2830188679245282
E07000089,B23,2,2,1.0
E07000177,B23,4,4,1.0
E07000179,B23,2,2,1.0
E07000180,B23,5,4,1.25
E07000181,B23,1,1,1.0
E07000218,B23,9,8,1.125
E07000219,B23,5,4,1.25
E07000220,B23,12,12,1.0
E07000221,B23,12,11,1.0909090909090908
E07000222,B23,16,13,1.2307692307692308
E07000243,B23,6,5,1.2
E09000006,B23,54,49,1.1020408163265305
E06000023,B24,20,16,1.25
E07000089,B24,2,2,1.0
E07000177,B24,47,41,1.146341463414634
E07000178,B24,34,27,1.2592592592592593
E07000179,B24,50,32,1.5625
E07000180,B24,23,20,1.15
E07000181,B24,23,21,1.0952380952380953
E07000218,B24,3,3,1.0
E07000219,B24,4,3,1.3333333333333333
E07000220,B24,5,5,1.0
E07000221,B24,11,10,1.1
E07000222,B24,4,4,1.0
E07000242,B24,3,2,1.5
E07000243,B24,1,1,1.0
E09000006,B24,38,30,1.2666666666666666
E09000011,B24,1,1,1.0
S12000041,B24,1,1,1.0
E06000023,B25,130,85,1.5294117647058822
E07000089,B25,15,14,1.0714285714285714
E07000177,B25,868,259,3.3513513513513513
E07000178,B25,216,78,2.769230769230769
E07000179,B25,924,195,4.7384615384615385
E07000180,B25,529,179,2.9553072625698324
E07000181,B25,861,331,2.6012084592145017
E07000218,B25,5,3,1.6666666666666667
E07000219,B25,6,4,1.5
E07000220,B25,3,3,1.0
E07000221,B25,10,10,1.0
E07000222,B25,2,2,1.0
E07000242,B25,3,3,1.0
E07000243,B25,8,3,2.6666666666666665
E09000006,B25,169,136,1.2426470588235294
E09000011,B25,7,7,1.0
S12000041,B25,1,1,1.0
E07000089,B26,41,41,1.0
E07000177,B26,8,7,1.1428571428571428
E07000178,B26,3,3,1.0
E07000179,B26,13,13,1.0
E07000180,B26,10,8,1.25
E07000181,B26,8,8,1.0
E07000218,B26,1,1,1.0
E07000219,B26,4,4,1.0
E07000220,B26,4,4,1.0
E07000221,B26,3,3,1.0
E07000242,B26,31,30,1.0333333333333334
E07000243,B26,210,49,4.285714285714286
E09000006,B26,625,406,1.5394088669950738
E09000011,B26,128,97,1.3195876288659794
S12000041,B26,3,2,1.5
E06000023,B27,15,14,1.0714285714285714
E07000177,B27,1,1,1.0
E07000178,B27,3,3,1.0
E07000179,B27,1,1,1.0
E07000180,B27,1,1,1.0
E07000181,B27,3,3,1.0
E07000219,B27,1,1,1.0
E07000243,B27,140,20,7.0
E07000089,B28,6,5,1.2
E07000177,B28,73,63,1.1587301587301588
E07000178,B28,50,38,1.3157894736842106
E07000179,B28,52,46,1.1304347826086956
E07000180,B28,87,74,1.1756756756756757
E07000181,B28,46,43,1.069767441860465
E07000219,B28,1,1,1.0
E07000222,B28,3,3,1.0
E07000242,B28,1,1,1.0
E07000243,B28,5,3,1.6666666666666667
E09000006,B28,156,136,1.1470588235294117
E09000011,B28,7,7,1.0
S12000041,B28,18,18,1.0
E06000023,B29,16,11,1.4545454545454546
E06000023,B3,3,3,1.0
E07000177,B3,1,1,1.0
E07000178,B3,2,2,1.0
E07000179,B3,4,4,1.0
E07000180,B3,1,1,1.0
E07000181,B3,3,2,1.5
E07000178,B4,6,2,3.0
E07000089,B6,1,1,1.0
E07000177,B6,1,1,1.0
E07000180,B6,1,1,1.0
E07000242,B6,3,3,1.0
E07000243,B6,11,3,3.6666666666666665
E09000011,B6,26,21,1.2380952380952381
E06000023,B7,136,103,1.3203883495145632
E07000177,B7,83,50,1.66
E07000178,B7,76,26,2.923076923076923
E07000179,B7,174,68,2.5588235294117645
E07000180,B7,65,48,1.3541666666666667
E07000181,B7,44,33,1.3333333333333333
E07000218,B7,4,4,1.0
E07000219,B7,12,8,1.5
E07000220,B7,13,13,1.0
E07000221,B7,29,28,1.0357142857142858
E07000222,B7,17,16,1.0625
E09000006,B7,50,44,1.1363636363636365
E09000011,B7,3,3,1.0
E07000243,B8,3,1,3.0
E09000006,B8,58,55,1.0545454545454545
E09000011,B8,20,19,1.0526315789473684
