period,LAD,SHEF_B_CODE,report_count,user_count,average
2014-1,E06000038,B26,1,1,1.0
2014-1,E06000045,B13,47,39,1.205128205128205
2014-1,E06000045,B14,4,4,1.0
2014-1,E06000045,B16,27,24,1.125
2014-1,E06000045,B17,10,9,1.1111111111111112
2014-1,E06000045,B18,1,1,1.0
2014-1,E06000045,B19,26,24,1.0833333333333333
2014-1,E06000045,B23,1,1,1.0
2014-1,E06000045,B24,8,7,1.1428571428571428
2014-1,E06000045,B25,183,119,1.5378151260504203
2014-1,E06000045,B26,60,54,1.1111111111111112
2014-1,E06000045,B27,1,1,1.0
2014-1,E06000045,B4,1,1,1.0
2014-1,E06000045,B6,9,8,1.125
2014-1,E06000045,B8,1,1,1.0
2014-1,E07000177,B13,7,6,1.1666666666666667
2014-1,E07000177,B16,3,3,1.0
2014-1,E07000177,B17,9,8,1.125
2014-1,E07000177,B18,2,2,1.0
2014-1,E07000177,B19,3,3,1.0
2014-1,E07000177,B24,7,6,1.1666666666666667
2014-1,E07000177,B25,106,74,1.4324324324324325
2014-1,E07000177,B26,14,9,1.5555555555555556
2014-1,E07000177,B28,5,5,1.0
2014-1,E07000177,B6,1,1,1.0
2014-1,E07000177,B7,15,12,1.25
2014-1,E07000177,B9,1,1,1.0
2014-1,E07000178,B13,4,4,1.0
2014-1,E07000178,B16,4,2,2.0
2014-1,E07000178,B17,3,3,1.0
2014-1,E07000178,B18,2,2,1.0
2014-1,E07000178,B19,12,12,1.0
2014-1,E07000178,B20,1,1,1.0
2014-1,E07000178,B24,5,5,1.0
2014-1,E07000178,B25,64,50,1.28
2014-1,E07000178,B26,1,1,1.0
2014-1,E07000178,B27,1,1,1.0
2014-1,E07000178,B28,5,5,1.0
2014-1,E07000178,B7,14,13,1.0769230769230769
2014-1,E07000179,B13,13,13,1.0
2014-1,E07000179,B16,3,3,1.0
2014-1,E07000179,B17,9,7,1.2857142857142858
2014-1,E07000179,B19,10,10,1.0
2014-1,E07000179,B23,5,5,1.0
2014-1,E07000179,B24,8,6,1.3333333333333333
2014-1,E07000179,B25,177,139,1.2733812949640289
2014-1,E07000179,B26,9,9,1.0
2014-1,E07000179,B28,11,8,1.375
2014-1,E07000179,B29,1,1,1.0
2014-1,E07000179,B3,1,1,1.0
2014-1,E07000179,B7,67,53,1.2641509433962264
2014-1,E07000179,B9,2,2,1.0
2014-1,E07000180,B1,2,2,1.0
2014-1,E07000180,B11,1,1,1.0
2014-1,E07000180,B13,14,11,1.2727272727272727
2014-1,E07000180,B16,2,2,1.0
2014-1,E07000180,B17,5,5,1.0
2014-1,E07000180,B19,9,8,1.125
2014-1,E07000180,B23,1,1,1.0
2014-1,E07000180,B24,10,7,1.4285714285714286
2014-1,E07000180,B25,86,65,1.323076923076923
2014-1,E07000180,B26,4,4,1.0
2014-1,E07000180,B28,7,7,1.0
2014-1,E07000180,B29,1,1,1.0
2014-1,E07000180,B3,1,1,1.0
2014-1,E07000180,B7,29,26,1.1153846153846154
2014-1,E07000181,B11,1,1,1.0
2014-1,E07000181,B13,15,15,1.0
2014-1,E07000181,B16,3,3,1.0
2014-1,E07000181,B17,2,2,1.0
2014-1,E07000181,B18,2,2,1.0
2014-1,E07000181,B19,7,7,1.0
2014-1,E07000181,B23,1,1,1.0
2014-1,E07000181,B24,4,4,1.0
2014-1,E07000181,B25,111,87,1.2758620689655173
2014-1,E07000181,B26,3,2,1.5
2014-1,E07000181,B27,2,2,1.0
2014-1,E07000181,B28,11,11,1.0
2014-1,E07000181,B7,25,23,1.0869565217391304
2014-1,E07000194,B1,1,1,1.0
2014-1,E07000194,B13,3,2,1.5
2014-1,E07000194,B16,2,2,1.0
2014-1,E07000194,B17,1,1,1.0
2014-1,E07000194,B19,2,2,1.0
2014-1,E07000194,B25,1,1,1.0
2014-1,E07000194,B26,3,2,1.5
2014-1,E07000194,B6,4,3,1.3333333333333333
2014-1,E07000243,B1,14,8,1.75
2014-1,E07000243,B14,3,3,1.0
2014-1,E07000243,B16,22,8,2.75
2014-1,E07000243,B19,3,3,1.0
2014-1,E07000243,B26,179,23,7.782608695652174
2014-1,E07000243,B28,6,4,1.5
2014-1,E07000243,B6,27,5,5.4
2014-1,E07000243,B8,3,3,1.0
2014-1,E09000003,B12,9,9,1.0
2014-1,E09000003,B13,74,71,1.0422535211267605
2014-1,E09000003,B14,10,8,1.25
2014-1,E09000003,B17,21,20,1.05
2014-1,E09000003,B19,80,76,1.0526315789473684
2014-1,E09000003,B2,2,2,1.0
2014-1,E09000003,B24,17,15,1.1333333333333333
2014-1,E09000003,B25,114,92,1.2391304347826086
2014-1,E09000003,B26,185,152,1.2171052631578947
2014-1,E09000003,B28,86,76,1.131578947368421
2014-1,E09000003,B6,9,9,1.0
2014-1,E09000003,B7,78,62,1.2580645161290323
2014-1,E09000006,B1,53,51,1.0392156862745099
2014-1,E09000006,B14,37,26,1.4230769230769231
2014-1,E09000006,B15,21,16,1.3125
2014-1,E09000006,B17,90,82,1.0975609756097562
2014-1,E09000006,B19,87,83,1.0481927710843373
2014-1,E09000006,B21,1,1,1.0
2014-1,E09000006,B23,40,38,1.0526315789473684
2014-1,E09000006,B24,38,34,1.1176470588235294
2014-1,E09000006,B25,189,146,1.2945205479452055
2014-1,E09000006,B26,412,315,1.307936507936508
2014-1,E09000006,B28,173,142,1.2183098591549295
2014-1,E09000006,B7,86,73,1.178082191780822
2014-1,E09000006,B8,36,36,1.0
