period,LAD,SHEF_B_CODE,report_count,user_count,average
2010-8,E08000035,B25,1,1,1.0
2010-8,E08000035,B26,1,1,1.0
2010-8,E09000003,B13,6,6,1.0
2010-8,E09000003,B15,1,1,1.0
2010-8,E09000003,B16,6,6,1.0
2010-8,E09000003,B17,9,9,1.0
2010-8,E09000003,B18,2,2,1.0
2010-8,E09000003,B19,24,23,1.0434782608695652
2010-8,E09000003,B24,3,3,1.0
2010-8,E09000003,B25,21,18,1.1666666666666667
2010-8,E09000003,B26,2,2,1.0
2010-8,E09000003,B27,1,1,1.0
2010-8,E09000003,B28,2,2,1.0
2010-8,S12000036,B26,1,1,1.0
2010-8,W06000015,B26,1,1,1.0
2010-8,W06000015,B28,2,2,1.0
