period,LAD,SHEF_B_CODE,report_count,user_count,average
2014-11,,B23,1,1,1.0
2014-11,,B26,1,1,1.0
2014-11,,B28,1,1,1.0
2014-11,E07000061,B13,3,3,1.0
2014-11,E07000061,B15,1,1,1.0
2014-11,E07000061,B17,1,1,1.0
2014-11,E07000061,B18,3,3,1.0
2014-11,E07000061,B19,9,8,1.125
2014-11,E07000061,B23,3,3,1.0
2014-11,E07000061,B24,3,3,1.0
2014-11,E07000061,B25,25,17,1.4705882352941178
2014-11,E07000061,B26,2,2,1.0
2014-11,E07000061,B27,3,3,1.0
2014-11,E07000061,B28,19,18,1.0555555555555556
2014-11,E07000061,B6,5,1,5.0
2014-11,E07000061,B7,13,8,1.625
2014-11,E07000062,B13,6,6,1.0
2014-11,E07000062,B16,3,3,1.0
2014-11,E07000062,B17,5,5,1.0
2014-11,E07000062,B19,8,8,1.0
2014-11,E07000062,B23,2,2,1.0
2014-11,E07000062,B24,5,5,1.0
2014-11,E07000062,B25,24,22,1.0909090909090908
2014-11,E07000062,B26,4,4,1.0
2014-11,E07000062,B28,24,21,1.1428571428571428
2014-11,E07000062,B29,1,1,1.0
2014-11,E07000062,B6,1,1,1.0
2014-11,E07000062,B7,10,9,1.1111111111111112
2014-11,E07000063,B13,8,7,1.1428571428571428
2014-11,E07000063,B14,1,1,1.0
2014-11,E07000063,B15,1,1,1.0
2014-11,E07000063,B16,7,7,1.0
2014-11,E07000063,B17,5,5,1.0
2014-11,E07000063,B18,5,5,1.0
2014-11,E07000063,B19,15,14,1.0714285714285714
2014-11,E07000063,B20,1,1,1.0
2014-11,E07000063,B23,10,9,1.1111111111111112
2014-11,E07000063,B24,9,9,1.0
2014-11,E07000063,B25,51,36,1.4166666666666667
2014-11,E07000063,B26,18,16,1.125
2014-11,E07000063,B27,2,2,1.0
2014-11,E07000063,B28,47,45,1.0444444444444445
2014-11,E07000063,B3,1,1,1.0
2014-11,E07000063,B7,30,26,1.1538461538461537
2014-11,E07000064,B13,13,11,1.1818181818181819
2014-11,E07000064,B14,1,1,1.0
2014-11,E07000064,B16,5,5,1.0
2014-11,E07000064,B17,2,2,1.0
2014-11,E07000064,B18,3,3,1.0
2014-11,E07000064,B19,8,8,1.0
2014-11,E07000064,B20,1,1,1.0
2014-11,E07000064,B23,8,5,1.6
2014-11,E07000064,B24,8,8,1.0
2014-11,E07000064,B25,98,81,1.2098765432098766
2014-11,E07000064,B26,30,22,1.3636363636363635
2014-11,E07000064,B28,28,26,1.0769230769230769
2014-11,E07000064,B3,1,1,1.0
2014-11,E07000064,B6,1,1,1.0
