period,LAD,report_count,user_count,average
2018-5,,1,1,1.0
2018-5,E06000017,15,14,1.0714285714285714
2018-5,E06000022,494,349,1.4154727793696276
2018-5,E06000023,423,287,1.4738675958188154
2018-5,E07000004,497,361,1.3767313019390581
2018-5,E07000005,305,216,1.412037037037037
2018-5,E07000006,238,188,1.2659574468085106
2018-5,E07000007,388,291,1.3333333333333333
2018-5,E07000089,80,76,1.0526315789473684
2018-5,E07000177,794,289,2.7474048442906573
2018-5,E07000178,507,173,2.930635838150289
2018-5,E07000179,1680,268,6.268656716417911
2018-5,E07000180,1082,245,4.416326530612245
2018-5,E07000181,1123,228,4.925438596491228
2018-5,E07000218,25,23,1.0869565217391304
2018-5,E07000219,55,30,1.8333333333333333
2018-5,E07000220,40,37,1.0810810810810811
2018-5,E07000221,64,54,1.1851851851851851
2018-5,E07000222,71,60,1.1833333333333333
2018-5,E07000242,13,11,1.1818181818181819
2018-5,E07000243,340,107,3.177570093457944
2018-5,E09000006,1418,1046,1.355640535372849
2018-5,E09000011,381,289,1.3183391003460208
