period,LAD,report_count,user_count,average
2015-1,,2,2,1.0
2015-1,E07000061,135,103,1.3106796116504855
2015-1,E07000062,154,121,1.2727272727272727
2015-1,E07000063,319,258,1.2364341085271318
2015-1,E07000064,388,295,1.3152542372881355
2015-1,E07000065,754,497,1.517102615694165
2015-1,E07000089,94,81,1.1604938271604939
2015-1,E07000165,65,56,1.1607142857142858
2015-1,E07000177,108,82,1.3170731707317074
2015-1,E07000178,113,92,1.2282608695652173
2015-1,E07000179,156,127,1.2283464566929134
2015-1,E07000180,141,101,1.396039603960396
2015-1,E07000181,95,73,1.3013698630136987
2015-1,E07000218,25,22,1.1363636363636365
2015-1,E07000219,46,34,1.3529411764705883
2015-1,E07000220,48,38,1.263157894736842
2015-1,E07000221,78,69,1.1304347826086956
2015-1,E07000222,91,80,1.1375
2015-1,E07000243,310,62,5.0
2015-1,E09000003,597,457,1.3063457330415755
2015-1,E09000006,1420,905,1.569060773480663
