period,LAD,report_count,user_count,average
2018-6,E06000017,25,22,1.1363636363636365
2018-6,E06000022,569,373,1.5254691689008042
2018-6,E06000023,444,281,1.5800711743772242
2018-6,E07000004,345,282,1.2234042553191489
2018-6,E07000005,255,185,1.3783783783783783
2018-6,E07000006,214,165,1.2969696969696969
2018-6,E07000007,306,240,1.275
2018-6,E07000089,89,72,1.2361111111111112
2018-6,E07000177,863,237,3.6413502109704643
2018-6,E07000178,220,160,1.375
2018-6,E07000179,1349,265,5.090566037735849
2018-6,E07000180,955,236,4.046610169491525
2018-6,E07000181,905,241,3.7551867219917012
2018-6,E07000218,31,23,1.3478260869565217
2018-6,E07000219,44,37,1.1891891891891893
2018-6,E07000220,32,26,1.2307692307692308
2018-6,E07000221,52,46,1.1304347826086956
2018-6,E07000222,86,66,1.303030303030303
2018-6,E07000242,6,6,1.0
2018-6,E07000243,374,121,3.090909090909091
2018-6,E09000006,1553,1116,1.3915770609318996
2018-6,E09000011,377,300,1.2566666666666666
