period,LAD,report_count,user_count,average
2018-3,,1,1,1.0
2018-3,E06000023,530,351,1.5099715099715099
2018-3,E07000079,1,1,1.0
2018-3,E07000089,97,82,1.1829268292682926
2018-3,E07000177,1575,455,3.4615384615384617
2018-3,E07000178,605,210,2.880952380952381
2018-3,E07000179,2195,423,5.1891252955082745
2018-3,E07000180,1055,348,3.031609195402299
2018-3,E07000181,1466,350,4.188571428571429
2018-3,E07000218,53,33,1.606060606060606
2018-3,E07000219,62,31,2.0
2018-3,E07000220,40,35,1.1428571428571428
2018-3,E07000221,70,62,1.1290322580645162
2018-3,E07000222,89,75,1.1866666666666668
2018-3,E07000242,30,28,1.0714285714285714
2018-3,E07000243,321,96,3.34375
2018-3,E09000006,1448,1005,1.4407960199004974
2018-3,E09000011,289,224,1.2901785714285714
