period,LAD,report_count,user_count,average
2016-3,E07000061,167,98,1.7040816326530612
2016-3,E07000062,123,99,1.2424242424242424
2016-3,E07000063,206,155,1.3290322580645162
2016-3,E07000064,273,216,1.2638888888888888
2016-3,E07000065,444,286,1.5524475524475525
2016-3,E07000089,116,91,1.2747252747252746
2016-3,E07000165,42,36,1.1666666666666667
2016-3,E07000177,221,169,1.3076923076923077
2016-3,E07000178,102,76,1.3421052631578947
2016-3,E07000179,272,198,1.3737373737373737
2016-3,E07000180,187,150,1.2466666666666666
2016-3,E07000181,219,171,1.280701754385965
2016-3,E07000218,27,25,1.08
2016-3,E07000219,69,48,1.4375
2016-3,E07000220,47,35,1.3428571428571427
2016-3,E07000221,114,93,1.2258064516129032
2016-3,E07000222,118,98,1.2040816326530612
2016-3,E07000243,458,65,7.046153846153846
2016-3,E09000006,1325,1006,1.3170974155069584
2016-3,E09000011,357,257,1.3891050583657587
